matrix=data/matrices/nasa4704.mtx n=4704 seed=9
iter res_d res_f res_ffma res_p8q res_p8n res_p16q res_p16n res_p32q res_p32n res_p64q res_p64n solerr_d solerr_f solerr_p32q solerr_p32n pAp_d pAp_p8q pAp_p8n pAp_p16q pAp_p16n pAp_p32q pAp_p32n pAp_p64q pAp_p64n guard_p8q guard_p8n guard_p16q guard_p16n guard_p32q guard_p32n guard_p64q guard_p64n
0 2.0750733926e+08 2.0750824410e+08 2.0750829584e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 6.7108864000e+07 2.0750680559e+08 2.0719394778e+08 2.0750733926e+08 2.0750733926e+08 1.7258334707e+00 1.7258383747e+00 1.7258313851e+00 1.7259933079e+00 7.5076879105e+10 1.6777216000e+07 1.6777216000e+07 6.8719476736e+10 2.7917287424e+10 7.5076993024e+10 7.5059429376e+10 7.5076879105e+10 7.5076879105e+10 0 0 0 0 0 0 0 0
1 1.0948416995e+08 1.0948448358e+08 1.0948449829e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 6.7108864000e+07 1.0948459145e+08 1.0936652707e+08 1.0948416995e+08 1.0948416995e+08 1.9358364234e+00 1.9358363630e+00 1.9358364302e+00 1.9359047013e+00 9.3443041420e+09 1.6777216000e+07 1.6777216000e+07 1.1811160064e+10 2.9527900160e+09 9.3442703360e+09 9.3459087360e+09 9.3443041420e+09 9.3443041420e+09 0 0 0 0 0 0 0 0
2 5.5757915472e+07 5.5757943972e+07 5.5757929529e+07 4.0960000000e+03 4.0960000000e+03 6.7108864000e+07 1.6777216000e+07 5.5757850093e+07 5.5732578879e+07 5.5757915472e+07 5.5757915472e+07 1.7865438848e+00 1.7865424767e+00 1.7865444445e+00 1.7865280715e+00 2.1722171707e+09 -1.6777216000e+07 1.0485760000e+06 2.8185722880e+09 8.7241523200e+08 2.1722132480e+09 2.1728972800e+09 2.1722171707e+09 2.1722171707e+09 1 0 0 0 0 0 0 0
3 2.9164902731e+07 2.9164762580e+07 2.9164738419e+07 4.0960000000e+03 4.0960000000e+03 6.7108864000e+07 1.6777216000e+07 2.9164919050e+07 2.9149599482e+07 2.9164902731e+07 2.9164902731e+07 1.6750020673e+00 1.6750017040e+00 1.6750021098e+00 1.6749874443e+00 6.4510506363e+08 1.6777216000e+07 1.6777216000e+07 9.3952409600e+08 2.6843545600e+08 6.4510412800e+08 6.4528435200e+08 6.4510506363e+08 6.4510506363e+08 0 0 0 0 0 0 0 0
4 2.2461160438e+07 2.2461021690e+07 2.2461011232e+07 4.0960000000e+03 4.0960000000e+03 6.7108864000e+07 1.6777216000e+07 2.2461167344e+07 2.2453708625e+07 2.2461160438e+07 2.2461160438e+07 1.5413212474e+00 1.5413215784e+00 1.5413212940e+00 1.5413091339e+00 1.7643867381e+08 1.6777216000e+07 1.6777216000e+07 3.0198988800e+08 1.8454937600e+08 1.7643827200e+08 1.7647910400e+08 1.7643867381e+08 1.7643867381e+08 0 0 0 0 0 0 0 0
5 1.9585651908e+07 1.9585438500e+07 1.9585438500e+07 4.0960000000e+03 4.0960000000e+03 3.3554432000e+07 1.6777216000e+07 1.9585507886e+07 1.9577831122e+07 1.9585651908e+07 1.9585651908e+07 1.4355003417e+00 1.4355013996e+00 1.4355003402e+00 1.4354946943e+00 1.4262071962e+08 -1.6777216000e+07 -3.2000000000e+01 3.1876710400e+08 1.3002342400e+08 1.4262048000e+08 1.4265171200e+08 1.4262071962e+08 1.4262071962e+08 1 1 0 0 0 0 0 0
6 1.5285343899e+07 1.5285126679e+07 1.5285127228e+07 4.0960000000e+03 4.0960000000e+03 3.3554432000e+07 1.1863283203e+07 1.5285279796e+07 1.5280994141e+07 1.5285343899e+07 1.5285343899e+07 1.3551566010e+00 1.3551577267e+00 1.3551565612e+00 1.3551575157e+00 6.9990797330e+07 1.6777216000e+07 1.6777216000e+07 2.1810380800e+08 1.1534336000e+08 6.9990560000e+07 7.0003360000e+07 6.9990797330e+07 6.9990797330e+07 0 0 0 0 0 0 0 0
7 1.1857497223e+07 1.1857338127e+07 1.1857335298e+07 4.0960000000e+03 4.0960000000e+03 3.3554432000e+07 1.1863283203e+07 1.1857443892e+07 1.1854998676e+07 1.1857497223e+07 1.1857497223e+07 1.2925368254e+00 1.2925375642e+00 1.2925369302e+00 1.2925384183e+00 4.3511369547e+07 1.6777216000e+07 1.6777216000e+07 1.8874368000e+08 6.7108864000e+07 4.3511184000e+07 4.3518624000e+07 4.3511369547e+07 4.3511369547e+07 0 0 0 0 0 0 0 0
8 1.0626396574e+07 1.0626228730e+07 1.0626217679e+07 4.0960000000e+03 4.0960000000e+03 6.7108864000e+07 1.6777216000e+07 1.0626283990e+07 1.0623504866e+07 1.0626396574e+07 1.0626396574e+07 1.2287604207e+00 1.2287611414e+00 1.2287604774e+00 1.2287625144e+00 2.7521272751e+07 1.6777216000e+07 1.6777216000e+07 1.9713228800e+08 6.3963136000e+07 2.7521136000e+07 2.7524792000e+07 2.7521272751e+07 2.7521272751e+07 0 0 0 0 0 0 0 0
9 7.0988200199e+06 7.0987092267e+06 7.0987124764e+06 4.0960000000e+03 4.0960000000e+03 3.3554432000e+07 1.6777216000e+07 7.0987544269e+06 7.0967499783e+06 7.0988200199e+06 7.0988200199e+06 1.1838133767e+00 1.1838138972e+00 1.1838132665e+00 1.1838175929e+00 2.1097051631e+07 -1.6777216000e+07 1.6777216000e+07 2.6004684800e+08 6.2914560000e+07 2.1096880000e+07 2.1099872000e+07 2.1097051631e+07 2.1097051631e+07 1 0 0 0 0 0 0 0
