matrix=data/matrices/nos2.mtx n=957 seed=35
iter res_d res_f res_ffma res_p8q res_p8n res_p16q res_p16n res_p32q res_p32n res_p64q res_p64n solerr_d solerr_f solerr_ffma solerr_p32q solerr_p32n pAp_d pAp_p8q pAp_p8n pAp_p16q pAp_p16n pAp_p32q pAp_p32n pAp_p64q pAp_p64n rz_d rz_p32q rz_p32n guard_p8q guard_p8n guard_p16q guard_p16n guard_p32q guard_p32n guard_p64q guard_p64n
0 9.2254753939e+10 9.2254977242e+10 9.2254952833e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 9.2266854233e+10 9.1916314035e+10 9.2254753939e+10 9.2254753939e+10 1.0260925062e+01 1.0260914889e+01 1.0260916045e+01 1.0260896140e+01 1.0261825289e+01 1.0332472616e+14 1.6777216000e+07 1.6777216000e+07 7.0368744178e+13 8.7960930222e+12 1.0332510198e+14 1.0332402824e+14 1.0332472616e+14 1.0332472616e+14 5.3344523661e+13 5.3344567558e+13 5.3348862525e+13 0 0 0 0 0 0 0 0
1 6.0258417316e+10 6.0256484791e+10 6.0256687991e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 6.0244476066e+10 6.0340087103e+10 6.0258417316e+10 6.0258417316e+10 9.8699919727e+00 9.8700034567e+00 9.8700021558e+00 9.8700198448e+00 9.8689577487e+00 2.5769420412e+11 1.6777216000e+07 1.6777216000e+07 1.7592186044e+13 2.7487790694e+11 2.5769279488e+11 2.5773054362e+11 2.5769420412e+11 2.5769420412e+11 2.9188946086e+11 2.9188895539e+11 2.9192775270e+11 0 0 0 0 0 0 0 0
2 4.5164517299e+10 4.5164184453e+10 4.5164217172e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 4.5161024586e+10 4.5186546501e+10 4.5164517299e+10 4.5164517299e+10 6.7356878085e+00 6.7356898249e+00 6.7356900392e+00 6.7356825003e+00 6.7357281457e+00 1.0764827814e+11 1.6777216000e+07 1.6777216000e+07 1.7592186044e+13 1.3743895347e+11 1.0764890931e+11 1.0766542438e+11 1.0764827814e+11 1.0764827814e+11 1.8860194342e+11 1.8860264653e+11 1.8862886093e+11 0 0 0 0 0 0 0 0
3 2.3234729797e+10 2.3234720949e+10 2.3234697477e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 2.3234790607e+10 2.3228587218e+10 2.3234729797e+10 2.3234729797e+10 5.9408434759e+00 5.9408420907e+00 5.9408434651e+00 5.9408376764e+00 5.9409306918e+00 3.6447978568e+10 1.6777216000e+07 1.6777216000e+07 6.5970697667e+12 1.7179869184e+11 3.6448108544e+10 3.6452827136e+10 3.6447978568e+10 3.6447978568e+10 4.3855197989e+10 4.3855314944e+10 4.3860819968e+10 0 0 0 0 0 0 0 0
4 2.0025620563e+10 2.0025213262e+10 2.0025268607e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 2.0023197877e+10 2.0051966854e+10 2.0025620563e+10 2.0025620563e+10 5.3480349167e+00 5.3480369573e+00 5.3480373153e+00 5.3480439773e+00 5.3479510147e+00 1.3837319877e+10 1.0000000000e+00 1.6777216000e+07 1.1258999068e+15 2.0615843021e+11 1.3837336576e+10 1.3838925824e+10 1.3837319877e+10 1.3837319877e+10 2.6216778170e+10 2.6216792064e+10 2.6219642880e+10 1 0 0 0 0 0 0 0
5 2.0711236040e+10 2.0711086674e+10 2.0711106211e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 2.0709582316e+10 2.0702622282e+10 2.0711236040e+10 2.0711236040e+10 4.7415844476e+00 4.7415850813e+00 4.7415851493e+00 4.7415947999e+00 4.7416395386e+00 1.1723652090e+10 1.6777216000e+07 1.0000000000e+00 1.1258999068e+15 1.7179869184e+11 1.1723685888e+10 1.1725012992e+10 1.1723652090e+10 1.1723652090e+10 1.8123213242e+10 1.8123227136e+10 1.8125160448e+10 0 1 0 0 0 0 0 0
6 1.2186095196e+10 1.2186075868e+10 1.2186077312e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.2186496679e+10 1.2165783910e+10 1.2186095196e+10 1.2186095196e+10 4.3502071405e+00 4.3502069182e+00 4.3502071807e+00 4.3502234555e+00 4.3502752332e+00 5.7013559590e+09 1.6777216000e+07 1.6777216000e+07 2.8147497671e+14 6.8719476736e+10 5.7013616640e+09 5.7020252160e+09 5.7013559590e+09 5.7013559590e+09 8.0051306352e+09 8.0051077120e+09 8.0059269120e+09 0 0 0 0 0 0 0 0
7 4.8443203588e+09 4.8441038132e+09 4.8441501168e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 4.8439399314e+09 4.8560114960e+09 4.8443203588e+09 4.8443203588e+09 3.9483358336e+00 3.9483366219e+00 3.9483371071e+00 3.9483648335e+00 3.9483761260e+00 2.8996342757e+09 1.0000000000e+00 1.6777216000e+07 4.5035996274e+15 6.8719476736e+10 2.8996055040e+09 2.8998164480e+09 2.8996342757e+09 2.8996342756e+09 6.7723415245e+09 6.7722690560e+09 6.7727605760e+09 1 0 0 0 0 0 0 0
8 1.1154409777e+10 1.1154329802e+10 1.1154349517e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.1153808144e+10 1.1160266632e+10 1.1154409777e+10 1.1154409777e+10 3.8192024201e+00 3.8192031289e+00 3.8192028891e+00 3.8192320054e+00 3.8192803230e+00 2.2314533782e+09 1.0000000000e+00 1.6777216000e+07 4.5035996274e+15 2.0615843021e+11 2.2314434560e+09 2.2316748800e+09 2.2314533782e+09 2.2314533782e+09 2.7490861604e+09 2.7490529280e+09 2.7492904960e+09 1 0 0 0 0 0 0 0
9 7.5635264711e+09 7.5634957851e+09 7.5634890980e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 7.5639757843e+09 7.5580194280e+09 7.5635264711e+09 7.5635264711e+09 3.4981749398e+00 3.4981755566e+00 3.4981755475e+00 3.4982108190e+00 3.4982661240e+00 7.7211017447e+08 1.6777216000e+07 1.6777216000e+07 4.5035996274e+15 3.4359738368e+11 7.7208780800e+08 7.7212518400e+08 7.7211017447e+08 7.7211017447e+08 2.2465648538e+09 2.2465044480e+09 2.2466129920e+09 0 0 0 0 0 0 0 0
