matrix=data/matrices/bcsstk03.mtx n=112 seed=39
iter res_d res_f res_ffma res_p8q res_p8n res_p16q res_p16n res_p32q res_p32n res_p64q res_p64n solerr_d solerr_f solerr_p32q solerr_p32n pAp_d pAp_p8q pAp_p8n pAp_p16q pAp_p16n pAp_p32q pAp_p32n pAp_p64q pAp_p64n guard_p8q guard_p8n guard_p16q guard_p16n guard_p32q guard_p32n guard_p64q guard_p64n
0 1.4627853354e+11 1.4627846718e+11 1.4627845948e+11 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.4628131503e+11 1.4590251081e+11 1.4627853354e+11 1.4627853354e+11 5.8101413570e+00 5.8101411195e+00 5.8101484766e+00 5.8102225955e+00 3.7750825933e+12 1.6777216000e+07 1.6777216000e+07 3.2985348833e+12 2.1990232556e+12 3.7750749266e+12 3.7751252582e+12 3.7750825933e+12 3.7750825933e+12 0 0 0 0 0 0 0 0
1 9.4747717980e+09 9.4747498485e+09 9.4747600606e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 9.4754293924e+09 9.4735280321e+09 9.4747717980e+09 9.4747717980e+09 5.9616652709e+00 5.9616654706e+00 5.9616674292e+00 5.9616297772e+00 4.1307102023e+11 1.6777216000e+07 1.6777216000e+07 3.4359738368e+11 2.0615843021e+11 4.1307183514e+11 4.1307917517e+11 4.1307102023e+11 4.1307102023e+11 0 0 0 0 0 0 0 0
2 1.0479276092e+10 1.0479308014e+10 1.0479289128e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.0479302139e+10 1.0467261902e+10 1.0479276092e+10 1.0479276092e+10 4.4592690060e+00 4.4592687869e+00 4.4592727576e+00 4.4593079484e+00 1.4743374196e+10 1.6777216000e+07 -1.6777216000e+07 2.1474836480e+10 2.7917287424e+10 1.4743437312e+10 1.4743781376e+10 1.4743374196e+10 1.4743374196e+10 0 1 0 0 0 0 0 0
3 4.0182175547e+09 4.0182269640e+09 4.0182216282e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 4.0181344756e+09 4.0172937738e+09 4.0182175547e+09 4.0182175547e+09 3.9500151574e+00 3.9500164445e+00 3.9500199035e+00 3.9500058395e+00 5.1725315956e+09 1.6777216000e+07 1.6777216000e+07 8.5899345920e+09 2.3622320128e+10 5.1725844480e+09 5.1725926400e+09 5.1725315956e+09 5.1725315956e+09 0 0 0 0 0 0 0 0
4 4.5905163341e+09 4.5905155526e+09 4.5905201034e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 4.5909526523e+09 4.5880087901e+09 4.5905163341e+09 4.5905163341e+09 4.1252945684e+00 4.1252952286e+00 4.1253059097e+00 4.1253095449e+00 3.5753033008e+09 1.6777216000e+07 1.6777216000e+07 5.3687091200e+09 5.9055800320e+09 3.5753287680e+09 3.5753943040e+09 3.5753033008e+09 3.5753033008e+09 0 0 0 0 0 0 0 0
5 2.1385815649e+09 2.1385981937e+09 2.1385866901e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 2.1385521788e+09 2.1374989642e+09 2.1385815649e+09 2.1385815649e+09 3.6405112643e+00 3.6405118654e+00 3.6405211799e+00 3.6405295579e+00 1.0027839565e+09 -1.6777216000e+07 1.6777216000e+07 3.3554432000e+09 1.8119393280e+09 1.0027965440e+09 1.0028083200e+09 1.0027839565e+09 1.0027839565e+09 1 0 0 0 0 0 0 0
6 1.4917161022e+09 1.4917064252e+09 1.4917127825e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.4918520841e+09 1.4920407470e+09 1.4917161022e+09 1.4917161022e+09 3.2017237506e+00 3.2017236766e+00 3.2017303970e+00 3.2017416454e+00 5.5158806530e+08 1.6777216000e+07 1.6777216000e+07 7.5161927680e+09 4.2949672960e+09 5.5159552000e+08 5.5160166400e+08 5.5158806530e+08 5.5158806530e+08 0 0 0 0 0 0 0 0
7 1.5988998889e+09 1.5989415636e+09 1.5989124242e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.5988607627e+09 1.5967467987e+09 1.5988998889e+09 1.5988998889e+09 2.6649361065e+00 2.6649343866e+00 2.6649381035e+00 2.6649697597e+00 1.5149787107e+08 1.6777216000e+07 1.6777216000e+07 9.6636764160e+09 2.4159191040e+09 1.5150131200e+08 1.5150246400e+08 1.5149787107e+08 1.5149787107e+08 0 0 0 0 0 0 0 0
8 8.1968644419e+08 8.1968027479e+08 8.1968232880e+08 0.0000000000e+00 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 8.1981209776e+08 8.2019826526e+08 8.1968644419e+08 8.1968644419e+08 2.2590036023e+00 2.2590008113e+00 2.2590016759e+00 2.2590333798e+00 2.0368544680e+08 -1.6777216000e+07 1.6777216000e+07 4.7244640256e+10 7.5161927680e+09 2.0369209600e+08 2.0369030400e+08 2.0368544680e+08 2.0368544680e+08 1 0 0 0 0 0 0 0
9 1.1513994116e+09 1.1514086666e+09 1.1514032355e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.1514109346e+09 1.1511664477e+09 1.1513994116e+09 1.1513994116e+09 1.9503975558e+00 1.9503948520e+00 1.9503926637e+00 1.9504217934e+00 9.5961294050e+07 -1.6777216000e+07 -1.6777216000e+07 9.6207267430e+11 6.9793218560e+09 9.5964672000e+07 9.5961600000e+07 9.5961294050e+07 9.5961294050e+07 1 1 0 0 0 0 0 0
