matrix=data/matrices/sts4098.mtx n=4098 seed=13
iter res_d res_f res_ffma res_p8q res_p8n res_p16q res_p16n res_p32q res_p32n res_p64q res_p64n solerr_d solerr_f solerr_ffma solerr_p32q solerr_p32n pAp_d pAp_p8q pAp_p8n pAp_p16q pAp_p16n pAp_p32q pAp_p32n pAp_p64q pAp_p64n rz_d rz_p32q rz_p32n guard_p8q guard_p8n guard_p16q guard_p16n guard_p32q guard_p32n guard_p64q guard_p64n
0 1.1433435219e+08 1.1433365181e+08 1.1433364712e+08 4.0960000000e+03 4.0960000000e+03 6.7108864000e+07 6.7108864000e+07 1.1433566153e+08 1.1428275841e+08 1.1433435219e+08 1.1433435219e+08 2.1814558815e+00 2.1814622282e+00 2.1814622282e+00 2.1814554337e+00 2.1816756910e+00 8.9072916923e+09 1.6777216000e+07 1.6777216000e+07 8.5899345920e+09 6.4424509440e+09 8.9072926720e+09 8.9057361920e+09 8.9072916923e+09 8.9072916923e+09 2.8405784084e+09 2.8405780480e+09 2.8404162560e+09 0 0 0 0 0 0 0 0
1 3.2067775460e+07 3.2067768945e+07 3.2067764759e+07 4.0960000000e+03 4.0960000000e+03 3.3554432000e+07 6.7108864000e+07 3.2067937408e+07 3.2059364526e+07 3.2067775460e+07 3.2067775460e+07 2.0751958590e+00 2.0751950865e+00 2.0751951240e+00 2.0751961715e+00 2.0751944630e+00 1.0088929797e+09 1.6777216000e+07 1.6777216000e+07 1.2079595520e+09 9.7307852800e+08 1.0088934400e+09 1.0090746880e+09 1.0088929797e+09 1.0088929797e+09 3.7461462564e+08 3.7461478400e+08 3.7467878400e+08 0 0 0 0 0 0 0 0
2 1.2602826555e+07 1.2602736383e+07 1.2602735052e+07 4.0960000000e+03 4.0960000000e+03 1.6777216000e+07 1.6777216000e+07 1.2602949379e+07 1.2600393190e+07 1.2602826555e+07 1.2602826555e+07 1.5594194885e+00 1.5594165101e+00 1.5594165025e+00 1.5594195850e+00 1.5594130661e+00 1.3534458429e+08 1.6777216000e+07 1.6777216000e+07 1.5099494400e+08 1.0066329600e+08 1.3534464000e+08 1.3537196800e+08 1.3534458429e+08 1.3534458429e+08 7.2838783426e+07 7.2838848000e+07 7.2851168000e+07 0 0 0 0 0 0 0 0
3 1.3819654131e+07 1.3819601713e+07 1.3819598071e+07 4.0960000000e+03 4.0960000000e+03 1.6777216000e+07 8.3886080000e+06 1.3819629636e+07 1.3819474241e+07 1.3819654131e+07 1.3819654131e+07 1.4865700027e+00 1.4865661317e+00 1.4865660320e+00 1.4865700787e+00 1.4865126605e+00 5.7674449881e+07 1.0000000000e+00 1.6777216000e+07 6.9206016000e+07 5.1380224000e+07 5.7674528000e+07 5.7682640000e+07 5.7674449881e+07 5.7674449881e+07 3.1261118774e+07 3.1261168000e+07 3.1265184000e+07 1 0 0 0 0 0 0 0
4 1.4110022985e+07 1.4109875212e+07 1.4109871645e+07 4.0960000000e+03 4.0960000000e+03 1.6777216000e+07 1.6777216000e+07 1.4110039299e+07 1.4106310017e+07 1.4110022985e+07 1.4110022985e+07 1.0691941312e+00 1.0691945023e+00 1.0691945197e+00 1.0691936209e+00 1.0691569186e+00 3.1116096040e+07 1.6777216000e+07 1.6777216000e+07 4.1943040000e+07 2.2544384000e+07 3.1116144000e+07 3.1119776000e+07 3.1116096040e+07 3.1116096040e+07 1.6726119931e+07 1.6726154000e+07 1.6728084000e+07 0 0 0 0 0 0 0 0
5 8.5598851774e+06 8.5598129208e+06 8.5598094908e+06 4.0960000000e+03 4.0960000000e+03 1.1863283203e+07 1.6777216000e+07 8.5599148401e+06 8.5563390995e+06 8.5598851774e+06 8.5598851774e+06 1.1099826452e+00 1.1099741203e+00 1.1099738907e+00 1.1099845914e+00 1.1099669604e+00 1.4491172243e+07 1.6777216000e+07 1.6777216000e+07 1.9398656000e+07 1.5073280000e+07 1.4491208000e+07 1.4492954000e+07 1.4491172243e+07 1.4491172243e+07 8.8624718588e+06 8.8625020000e+06 8.8634600000e+06 0 0 0 0 0 0 0 0
6 4.8698383013e+06 4.8698173684e+06 4.8698186603e+06 4.0960000000e+03 4.0960000000e+03 8.3886080000e+06 8.3886080000e+06 4.8698528963e+06 4.8693843377e+06 4.8698383013e+06 4.8698383013e+06 1.0048316604e+00 1.0048270869e+00 1.0048270633e+00 1.0048335784e+00 1.0047830710e+00 8.1108577809e+06 1.6777216000e+07 1.0000000000e+00 1.2320768000e+07 1.1272192000e+07 8.1108960000e+06 8.1117130000e+06 8.1108577809e+06 8.1108577809e+06 5.5096837920e+06 5.5097170000e+06 5.5102210000e+06 0 1 0 0 0 0 0 0
7 3.8399952304e+06 3.8399791103e+06 3.8399795199e+06 4.0960000000e+03 4.0960000000e+03 8.3886080000e+06 4.1943040000e+06 3.8400737273e+06 3.8403358573e+06 3.8399952304e+06 3.8399952304e+06 9.9144178066e-01 9.9143415774e-01 9.9143415628e-01 9.9144292089e-01 9.9143868820e-01 6.1457887118e+06 1.6777216000e+07 1.6777216000e+07 1.2320768000e+07 8.5196800000e+06 6.1458360000e+06 6.1462920000e+06 6.1457887118e+06 6.1457887118e+06 4.0432019203e+06 4.0432380000e+06 4.0435525000e+06 0 0 0 0 0 0 0 0
8 3.9166794786e+06 3.9166544956e+06 3.9166503459e+06 4.0960000000e+03 4.0960000000e+03 8.3886080000e+06 5.9316416015e+06 3.9167613154e+06 3.9165300027e+06 3.9166794786e+06 3.9166794786e+06 9.5743401673e-01 9.5742674321e-01 9.5742675698e-01 9.5743462597e-01 9.5737437640e-01 3.3702590651e+06 1.6777216000e+07 1.6777216000e+07 8.5196800000e+06 6.5536000000e+06 3.3702950000e+06 3.3705935000e+06 3.3702590651e+06 3.3702590651e+06 2.6089412334e+06 2.6089730000e+06 2.6091810000e+06 0 0 0 0 0 0 0 0
9 3.0815078171e+06 3.0814861962e+06 3.0814810920e+06 4.0960000000e+03 4.0960000000e+03 5.9316416015e+06 5.9316416015e+06 3.0815534013e+06 3.0810415850e+06 3.0815078171e+06 3.0815078171e+06 8.3603854772e-01 8.3603409940e-01 8.3603386075e-01 8.3603792533e-01 8.3601349464e-01 3.1035337181e+06 1.0000000000e+00 1.6777216000e+07 9.1750400000e+06 4.9807360000e+06 3.1035755000e+06 3.1037880000e+06 3.1035337181e+06 3.1035337181e+06 2.1482897086e+06 2.1483215000e+06 2.1484565000e+06 1 0 0 0 0 0 0 0
10 3.1523643663e+06 3.1523094485e+06 3.1523064548e+06 4.0960000000e+03 4.0960000000e+03 5.9316416015e+06 5.9316416015e+06 3.1523876173e+06 3.1522385960e+06 3.1523643663e+06 3.1523643663e+06 7.8339939247e-01 7.8339463650e-01 7.8339431082e-01 7.8339932554e-01 7.8336553318e-01 2.1293293248e+06 1.6777216000e+07 1.6777216000e+07 7.1434240000e+06 4.1615360000e+06 2.1293645000e+06 2.1294870000e+06 2.1293293248e+06 2.1293293248e+06 1.5859833507e+06 1.5860115000e+06 1.5860957500e+06 0 0 0 0 0 0 0 0
11 2.7529067338e+06 2.7528686436e+06 2.7528710242e+06 4.0960000000e+03 4.0960000000e+03 5.9316416015e+06 5.9316416015e+06 2.7529203507e+06 2.7528228396e+06 2.7529067338e+06 2.7529067338e+06 7.1425470980e-01 7.1425086292e-01 7.1425061802e-01 7.1425331037e-01 7.1424444674e-01 1.6760156651e+06 1.6777216000e+07 1.6777216000e+07 6.4880640000e+06 3.4734080000e+06 1.6760477500e+06 1.6761320000e+06 1.6760156651e+06 1.6760156651e+06 1.3094995760e+06 1.3095257500e+06 1.3095850000e+06 0 0 0 0 0 0 0 0
12 1.9834599972e+06 1.9834164985e+06 1.9834143838e+06 4.0960000000e+03 4.0960000000e+03 5.9316416015e+06 4.1943040000e+06 1.9835088817e+06 1.9834750480e+06 1.9834599972e+06 1.9834599972e+06 7.3502074611e-01 7.3501284490e-01 7.3501218237e-01 7.3501934205e-01 7.3498880753e-01 1.8031685739e+06 1.0000000000e+00 1.6777216000e+07 6.1603840000e+06 3.6700160000e+06 1.8032062500e+06 1.8032760000e+06 1.8031685739e+06 1.8031685739e+06 1.2102958301e+06 1.2103215000e+06 1.2103555000e+06 1 0 0 0 0 0 0 0
13 1.6420522437e+06 1.6419856763e+06 1.6419817649e+06 4.0960000000e+03 4.0960000000e+03 5.9316416015e+06 5.9316416015e+06 1.6421078045e+06 1.6418830178e+06 1.6420522437e+06 1.6420522437e+06 6.5889308906e-01 6.5888928214e-01 6.5888889337e-01 6.5888952342e-01 6.5886292592e-01 9.6321957759e+05 1.6777216000e+07 1.6777216000e+07 5.2428800000e+06 2.8508160000e+06 9.6324037500e+05 9.6326162500e+05 9.6321957759e+05 9.6321957759e+05 7.5019747103e+05 7.5021456250e+05 7.5022843750e+05 0 0 0 0 0 0 0 0
14 1.2947024026e+06 1.2946739812e+06 1.2946743355e+06 4.0960000000e+03 4.0960000000e+03 5.9316416015e+06 4.1943040000e+06 1.2947636762e+06 1.2949094426e+06 1.2947024026e+06 1.2947024026e+06 6.2269709494e-01 6.2269183147e-01 6.2269142063e-01 6.2269264378e-01 6.2266816831e-01 7.4606714509e+05 1.6777216000e+07 1.6777216000e+07 3.9976960000e+06 3.6372480000e+06 7.4608525000e+05 7.4609981250e+05 7.4606714509e+05 7.4606714509e+05 6.0193657745e+05 6.0195200000e+05 6.0196031250e+05 0 0 0 0 0 0 0 0
15 1.5854651927e+06 1.5853888815e+06 1.5853886335e+06 4.0960000000e+03 4.0960000000e+03 5.9316416015e+06 4.1943040000e+06 1.5855171052e+06 1.5854218685e+06 1.5854651927e+06 1.5854651927e+06 5.9662032395e-01 5.9661575214e-01 5.9661549434e-01 5.9661418126e-01 5.9659433274e-01 7.1935824656e+05 1.0000000000e+00 1.6777216000e+07 4.1615360000e+06 2.5886720000e+06 7.1937787500e+05 7.1939712500e+05 7.1935824656e+05 7.1935824656e+05 5.1599237991e+05 5.1600731250e+05 5.1601575000e+05 1 0 0 0 0 0 0 0
16 1.4112629124e+06 1.4112244678e+06 1.4112253966e+06 4.0960000000e+03 4.0960000000e+03 5.9316416015e+06 4.1943040000e+06 1.4113053160e+06 1.4113290912e+06 1.4112629124e+06 1.4112629124e+06 5.9836929530e-01 5.9836384556e-01 5.9836372920e-01 5.9836181290e-01 5.9834161643e-01 6.0569024714e+05 1.0000000000e+00 1.6777216000e+07 4.9152000000e+06 2.2282240000e+06 6.0570881250e+05 6.0573056250e+05 6.0569024714e+05 6.0569024714e+05 4.2945307817e+05 4.2946715625e+05 4.2947618750e+05 1 0 0 0 0 0 0 0
17 1.0878923057e+06 1.0878048201e+06 1.0878021693e+06 4.0960000000e+03 4.0960000000e+03 5.9316416015e+06 4.1943040000e+06 1.0879565092e+06 1.0877020354e+06 1.0878923057e+06 1.0878923057e+06 5.9783463234e-01 5.9782841403e-01 5.9782842293e-01 5.9782604937e-01 5.9779925921e-01 4.1644444794e+05 1.6777216000e+07 1.6777216000e+07 5.3739520000e+06 2.5231360000e+06 4.1645906250e+05 4.1649328125e+05 4.1644444794e+05 4.1644444794e+05 3.2474280205e+05 3.2475496875e+05 3.2476550000e+05 0 0 0 0 0 0 0 0
18 1.1392135937e+06 1.1391824538e+06 1.1391819936e+06 4.0960000000e+03 4.0960000000e+03 5.9316416015e+06 4.1943040000e+06 1.1392808816e+06 1.1393397847e+06 1.1392135937e+06 1.1392135937e+06 5.8818903607e-01 5.8818335730e-01 5.8818351724e-01 5.8817949094e-01 5.8815488452e-01 3.9155512223e+05 1.0000000000e+00 1.6777216000e+07 4.2598400000e+06 2.3592960000e+06 3.9157075000e+05 3.9164812500e+05 3.9155512223e+05 3.9155512223e+05 2.7496979594e+05 2.7498146875e+05 2.7500265625e+05 1 0 0 0 0 0 0 0
19 1.0238313550e+06 1.0237261714e+06 1.0237233866e+06 4.0960000000e+03 4.0960000000e+03 4.1943040000e+06 5.9316416015e+06 1.0238822332e+06 1.0236415373e+06 1.0238313550e+06 1.0238313550e+06 5.7780725192e-01 5.7780185892e-01 5.7780218415e-01 5.7779660219e-01 5.7777360021e-01 2.6656934079e+05 1.0000000000e+00 1.6777216000e+07 5.6360960000e+06 2.4576000000e+06 2.6658137500e+05 2.6672362500e+05 2.6656934079e+05 2.6656934079e+05 1.9662173863e+05 1.9663126562e+05 1.9666748438e+05 1 0 0 0 0 0 0 0
20 6.4047011980e+05 6.4055788804e+05 6.4056338723e+05 4.0960000000e+03 4.0960000000e+03 4.1943040000e+06 5.9316416015e+06 6.4051097682e+05 6.4110660171e+05 6.4047011980e+05 6.4047011980e+05 5.8170855347e-01 5.8170270108e-01 5.8170316162e-01 5.8169707602e-01 5.8166720524e-01 2.3227588382e+05 1.0000000000e+00 1.6777216000e+07 4.1615360000e+06 2.2937600000e+06 2.3228795312e+05 2.3248812500e+05 2.3227588382e+05 2.3227588382e+05 1.7640478042e+05 1.7641446875e+05 1.7646607812e+05 1 0 0 0 0 0 0 0
