matrix=data/matrices/bcsstk14.mtx n=1806 seed=19
iter res_d res_f res_ffma res_p8q res_p8n res_p16q res_p16n res_p32q res_p32n res_p64q res_p64n solerr_d solerr_f solerr_p32q solerr_p32n pAp_d pAp_p8q pAp_p8n pAp_p16q pAp_p16n pAp_p32q pAp_p32n pAp_p64q pAp_p64n guard_p8q guard_p8n guard_p16q guard_p16n guard_p32q guard_p32n guard_p64q guard_p64n
0 1.9237981763e+10 1.9237959797e+10 1.9237960712e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.9237666256e+10 1.9087252171e+10 1.9237981763e+10 1.9237981763e+10 5.5477553915e+00 5.5477579477e+00 5.5477423595e+00 5.5473861799e+00 2.1858164316e+12 1.6777216000e+07 1.6777216000e+07 2.1990232556e+12 4.1231686042e+11 2.1858195866e+12 2.1857524777e+12 2.1858164316e+12 2.1858164316e+12 0 0 0 0 0 0 0 0
1 8.4046643750e+09 8.4046599720e+09 8.4046597103e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 8.4044307693e+09 8.3775949170e+09 8.4046643750e+09 8.4046643750e+09 4.3549386875e+00 4.3549381785e+00 4.3549377131e+00 4.3549867220e+00 3.0629513453e+11 1.6777216000e+07 1.6777216000e+07 4.1231686042e+11 1.2025908429e+11 3.0629324390e+11 3.0626073805e+11 3.0629513453e+11 3.0629513453e+11 0 0 0 0 0 0 0 0
2 3.2765675676e+09 3.2765657817e+09 3.2765662850e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 3.2766723229e+09 3.2711699306e+09 3.2765675676e+09 3.2765675676e+09 2.8944080520e+00 2.8944060751e+00 2.8944107330e+00 2.8945508524e+00 4.6284464803e+10 1.6777216000e+07 1.6777216000e+07 6.4424509440e+10 3.8654705664e+10 4.6284406784e+10 4.6269333504e+10 4.6284464803e+10 4.6284464803e+10 0 0 0 0 0 0 0 0
3 1.4340466393e+09 1.4340454722e+09 1.4340456160e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.4340349298e+09 1.4312843465e+09 1.4340466393e+09 1.4340466393e+09 2.2448590968e+00 2.2448580684e+00 2.2448603880e+00 2.2449954991e+00 1.4371536109e+10 -1.6777216000e+07 1.6777216000e+07 1.9327352832e+10 2.5769803776e+10 1.4371553280e+10 1.4366441472e+10 1.4371536109e+10 1.4371536109e+10 1 0 0 0 0 0 0 0
4 9.1055300080e+08 9.1055321240e+08 9.1055366522e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 9.1054079749e+08 9.0961293639e+08 9.1055300080e+08 9.1055300080e+08 1.8173553616e+00 1.8173540728e+00 1.8173561761e+00 1.8174420823e+00 4.6770124098e+09 1.6777216000e+07 1.6777216000e+07 6.9793218560e+09 7.5161927680e+09 4.6770094080e+09 4.6753710080e+09 4.6770124098e+09 4.6770124098e+09 0 0 0 0 0 0 0 0
5 5.8363446876e+08 5.8363528457e+08 5.8363554949e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 5.8362651258e+08 5.8281208648e+08 5.8363446876e+08 5.8363446876e+08 1.3836071751e+00 1.3836057244e+00 1.3836075357e+00 1.3836568809e+00 1.1270840845e+09 -1.6777216000e+07 1.6777216000e+07 2.0132659200e+09 4.8318382080e+09 1.1270809600e+09 1.1266775040e+09 1.1270840845e+09 1.1270840845e+09 1 0 0 0 0 0 0 0
6 4.4692402005e+08 4.4692405777e+08 4.4692421153e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 4.4692469203e+08 4.4651119184e+08 4.4692402005e+08 4.4692402005e+08 1.0499131780e+00 1.0499119604e+00 1.0499128281e+00 1.0499425332e+00 3.7866173664e+08 1.6777216000e+07 1.6777216000e+07 8.3886080000e+08 4.2949672960e+09 3.7866214400e+08 3.7852057600e+08 3.7866173664e+08 3.7866173664e+08 0 0 0 0 0 0 0 0
7 2.5323224924e+08 2.5323242693e+08 2.5323240149e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 2.5323056126e+08 2.5311330176e+08 2.5323224924e+08 2.5323224924e+08 8.4898919680e-01 8.4898829418e-01 8.4898895645e-01 8.4900102975e-01 2.1682626855e+08 -1.6777216000e+07 1.6777216000e+07 5.3687091200e+08 4.2949672960e+09 2.1682688000e+08 2.1674867200e+08 2.1682626855e+08 2.1682626855e+08 1 0 0 0 0 0 0 0
8 1.8221411221e+08 1.8221419471e+08 1.8221419471e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.8221402971e+08 1.8208424870e+08 1.8221411221e+08 1.8221411221e+08 7.4561781691e-01 7.4561717216e-01 7.4561757048e-01 7.4562619219e-01 9.9128817964e+07 -1.6777216000e+07 1.6777216000e+07 2.3907532800e+08 4.1607495680e+09 9.9129024000e+07 9.9093120000e+07 9.9128817964e+07 9.9128817964e+07 1 0 0 0 0 0 0 0
9 1.2054184721e+08 1.2054207525e+08 1.2054197281e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.2054292147e+08 1.2046764701e+08 1.2054184721e+08 1.2054184721e+08 6.8575479424e-01 6.8575435048e-01 6.8575433970e-01 6.8575930899e-01 4.8149825584e+07 1.6777216000e+07 1.6777216000e+07 1.3841203200e+08 4.8318382080e+09 4.8149840000e+07 4.8132016000e+07 4.8149825584e+07 4.8149825584e+07 0 0 0 0 0 0 0 0
10 9.4071835578e+07 9.4071797517e+07 9.4071660548e+07 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 9.4072813363e+07 9.4028973603e+07 9.4071835578e+07 9.4071835578e+07 6.3878084949e-01 6.3878048958e-01 6.3878019527e-01 6.3878434875e-01 1.8555552428e+07 1.6777216000e+07 1.6777216000e+07 7.9691776000e+07 4.2949672960e+09 1.8555568000e+07 1.8548928000e+07 1.8555552428e+07 1.8555552428e+07 0 0 0 0 0 0 0 0
11 7.9314585490e+07 7.9314519254e+07 7.9314292496e+07 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 7.9314915232e+07 7.9255977248e+07 7.9314585490e+07 7.9314585490e+07 5.9581055064e-01 5.9581013159e-01 5.9580961271e-01 5.9581374061e-01 1.4144785900e+07 -1.6777216000e+07 1.6777216000e+07 1.0276044800e+08 4.2949672960e+09 1.4144856000e+07 1.4139656000e+07 1.4144785900e+07 1.4144785900e+07 1 0 0 0 0 0 0 0
12 6.8774190371e+07 6.8774353176e+07 6.8774044828e+07 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 6.8775715356e+07 6.8721738331e+07 6.8774190371e+07 6.8774190371e+07 5.5651865973e-01 5.5651803713e-01 5.5651746146e-01 5.5652080508e-01 1.0663223448e+07 -1.6777216000e+07 1.6777216000e+07 9.8566144000e+07 4.2949672960e+09 1.0663318000e+07 1.0659308000e+07 1.0663223448e+07 1.0663223448e+07 1 0 0 0 0 0 0 0
13 6.6106073073e+07 6.6106254484e+07 6.6105970237e+07 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 6.6107602611e+07 6.6075889967e+07 6.6106073073e+07 6.6106073073e+07 5.2002268198e-01 5.2002182907e-01 5.2002133607e-01 5.2002416094e-01 6.2471618449e+06 1.6777216000e+07 0.0000000000e+00 7.7594624000e+07 2.4159191040e+09 6.2472380000e+06 6.2448690000e+06 6.2471618449e+06 6.2471618449e+06 0 1 0 0 0 0 0 0
14 5.3665487226e+07 5.3665618806e+07 5.3665316184e+07 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 5.3666581682e+07 5.3651213612e+07 5.3665487226e+07 5.3665487226e+07 4.8445445359e-01 4.8445342517e-01 4.8445284744e-01 4.8445623768e-01 4.6792209916e+06 1.6777216000e+07 nan 6.9206016000e+07 2.5501368320e+09 4.6793000000e+06 4.6774680000e+06 4.6792209916e+06 4.6792209916e+06 0 0 0 0 0 0 0 0
15 4.9430711573e+07 4.9430826680e+07 4.9430479125e+07 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 4.9432045818e+07 4.9411884086e+07 4.9430711573e+07 4.9430711573e+07 4.5301041000e-01 4.5300920955e-01 4.5300828822e-01 4.5301225726e-01 3.7765466670e+06 1.6777216000e+07 nan 5.2428800000e+07 2.4159191040e+09 3.7766390000e+06 3.7751220000e+06 3.7765466670e+06 3.7765466670e+06 0 0 0 0 0 0 0 0
16 4.7122731699e+07 4.7122958884e+07 4.7122609972e+07 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 4.7124348807e+07 4.7098822371e+07 4.7122731699e+07 4.7122731699e+07 4.2339623338e-01 4.2339479980e-01 4.2339341365e-01 4.2339783083e-01 2.8958977275e+06 -1.6777216000e+07 nan 4.2991616000e+07 2.5501368320e+09 2.8959975000e+06 2.8947890000e+06 2.8958977275e+06 2.8958977275e+06 1 0 0 0 0 0 0 0
17 4.7612449228e+07 4.7612611563e+07 4.7612140795e+07 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 4.7614328274e+07 4.7594840383e+07 4.7612449228e+07 4.7612449228e+07 3.9192734513e-01 3.9192578848e-01 3.9192349433e-01 3.9192903503e-01 2.1773465213e+06 -1.6777216000e+07 nan 5.0331648000e+07 2.2817013760e+09 2.1774445000e+06 2.1765355000e+06 2.1773465213e+06 2.1773465213e+06 1 0 0 0 0 0 0 0
18 4.7403823438e+07 4.7403881307e+07 4.7403350423e+07 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 4.7406406818e+07 4.7384295535e+07 4.7403823438e+07 4.7403823438e+07 3.6098606627e-01 3.6098444929e-01 3.6098089911e-01 3.6098764238e-01 2.3167964534e+06 1.6777216000e+07 nan 6.7108864000e+07 3.2212254720e+09 2.3169185000e+06 2.3159440000e+06 2.3167964534e+06 2.3167964534e+06 0 0 0 0 0 0 0 0
