matrix=data/matrices/mhd4800b.mtx n=4800 seed=29
iter res_d res_f res_ffma res_p8q res_p8n res_p16q res_p16n res_p32q res_p32n res_p64q res_p64n solerr_d solerr_f solerr_ffma solerr_p32q solerr_p32n pAp_d pAp_p8q pAp_p8n pAp_p16q pAp_p16n pAp_p32q pAp_p32n pAp_p64q pAp_p64n rz_d rz_p32q rz_p32n guard_p8q guard_p8n guard_p16q guard_p16n guard_p32q guard_p32n guard_p64q guard_p64n
0 1.0269292234e+00 1.0269211745e+00 1.0269211745e+00 1.5000000000e+00 2.2360679775e+00 1.0257904726e+00 1.0364452470e+00 1.0269292169e+00 1.0269293838e+00 1.0269292234e+00 1.0269292234e+00 2.3626041873e+02 2.3626043408e+02 2.3626041648e+02 2.3626042108e+02 2.3626046351e+02 4.8742359052e+01 4.8000000000e+01 1.6000000000e+01 4.8750000000e+01 4.1781250000e+01 4.8742359161e+01 4.8742351532e+01 4.8742359052e+01 4.8742359052e+01 3.9166795396e+01 3.9166795254e+01 3.9166796207e+01 0 0 0 0 0 0 0 0
1 3.0223464313e-01 3.0223163576e-01 3.0223148785e-01 3.3071891388e-01 1.7320508076e+00 3.0156654790e-01 2.9784996157e-01 3.0223464790e-01 3.0223482354e-01 3.0223464313e-01 3.0223464313e-01 7.7320508142e+01 7.7320808170e+01 7.7320840094e+01 7.7320502417e+01 7.7320475362e+01 1.9487986766e+00 5.0000000000e+00 2.0000000000e+00 1.9482421875e+00 1.8232421875e+00 1.9487986118e+00 1.9487993717e+00 1.9487986766e+00 1.9487986766e+00 2.0879667330e+00 2.0879666805e+00 2.0879675895e+00 0 0 0 0 0 0 0 0
2 9.3552731049e-02 9.3552460773e-02 9.3552440863e-02 7.0710678119e-01 5.6568542495e+00 9.3668584440e-02 9.5243635471e-02 9.3552726449e-02 9.3552637476e-02 9.3552731049e-02 9.3552731049e-02 5.9741209262e+01 5.9741199806e+01 5.9741204457e+01 5.9741232490e+01 5.9741236333e+01 2.8328929107e-01 3.2500000000e+00 1.0000000000e+01 2.8332519531e-01 2.6953125000e-01 2.8328927234e-01 2.8328940831e-01 2.8328929107e-01 2.8328929107e-01 2.8233554073e-01 2.8233552352e-01 2.8233568743e-01 0 0 0 0 0 0 0 0
3 4.1205733533e-02 4.1205658507e-02 4.1205644381e-02 1.7320508076e+00 6.9282032303e+00 4.1062101644e-02 4.0406564191e-02 4.1205730903e-02 4.1205712892e-02 4.1205733533e-02 4.1205733533e-02 2.7826519350e+01 2.7826639061e+01 2.7826634237e+01 2.7826511973e+01 2.7826515442e+01 5.4805770149e-02 1.3750000000e+00 1.0000000000e+01 5.5084228516e-02 4.8706054688e-02 5.4805769585e-02 5.4805811960e-02 5.4805770149e-02 5.4805770149e-02 4.4767988812e-02 4.4767986052e-02 4.4768002816e-02 0 0 0 0 0 0 0 0
4 1.6171945647e-02 1.6171863658e-02 1.6171859159e-02 8.9442719100e+00 1.0240000000e+03 1.6428324064e-02 1.7740138794e-02 1.6171946442e-02 1.6171928670e-02 1.6171945647e-02 1.6171945647e-02 2.9178201994e+01 2.9178211195e+01 2.9178207322e+01 2.9178225527e+01 2.9178238970e+01 1.1049237068e-02 6.4000000000e+01 1.0000000000e+00 1.1215209961e-02 9.9487304688e-03 1.1049237684e-02 1.1049236753e-02 1.1049237068e-02 1.1049237068e-02 9.2194009083e-03 9.2194010504e-03 9.2194000026e-03 0 1 0 0 0 0 0 0
5 8.9611062206e-03 8.9610040068e-03 8.9609999470e-03 4.0960000000e+03 4.0960000000e+03 8.9902112498e-03 8.5693011596e-03 8.9611057039e-03 8.9610776917e-03 8.9611062206e-03 8.9611062206e-03 1.8823384557e+01 1.8823402911e+01 1.8823400210e+01 1.8823392102e+01 1.8823430076e+01 2.2421937848e-03 1.0000000000e+00 1.6777216000e+07 2.2735595703e-03 1.8672943115e-03 2.2421935573e-03 2.2421927424e-03 2.2421937848e-03 2.2421937848e-03 1.9508233254e-03 1.9508230907e-03 1.9508213445e-03 1 0 0 0 0 0 0 0
6 3.6172832588e-03 3.6172380301e-03 3.6172360186e-03 4.0960000000e+03 4.0960000000e+03 3.6046931299e-03 3.2936371004e-03 3.6172817792e-03 3.6172619162e-03 3.6172832588e-03 3.6172832588e-03 1.6501275811e+01 1.6501273740e+01 1.6501265646e+01 1.6501313458e+01 1.6501373443e+01 4.5547136805e-04 1.6777216000e+07 1.6777216000e+07 4.5061111450e-04 3.4427642822e-04 4.5547129412e-04 4.5547061018e-04 4.5547136805e-04 4.5547136805e-04 4.7595012441e-04 4.7595001524e-04 4.7594923672e-04 0 0 0 0 0 0 0 0
7 2.0573592030e-03 2.0573734745e-03 2.0573741376e-03 4.0960000000e+03 4.0960000000e+03 2.0930698486e-03 2.0787825154e-03 2.0573582232e-03 2.0573410929e-03 2.0573592030e-03 2.0573592030e-03 1.5131092731e+01 1.5131087637e+01 1.5131086407e+01 1.5131134977e+01 1.5131237697e+01 6.5762406006e-05 1.6777216000e+07 1.6777216000e+07 6.6995620728e-05 4.6849250793e-05 6.5762375016e-05 6.5762276790e-05 6.5762406006e-05 6.5762406006e-05 8.8386436738e-05 8.8386379502e-05 8.8386164862e-05 0 0 0 0 0 0 0 0
8 1.1894729235e-03 1.1894571252e-03 1.1894567429e-03 4.0960000000e+03 4.0960000000e+03 1.1866590634e-03 1.0780958089e-03 1.1894716053e-03 1.1894661096e-03 1.1894729235e-03 1.1894729235e-03 1.2168855846e+01 1.2168852075e+01 1.2168842423e+01 1.2168933496e+01 1.2169047627e+01 2.9422268123e-05 1.6777216000e+07 1.6777216000e+07 3.2305717468e-05 2.6941299438e-05 2.9422240004e-05 2.9422117223e-05 2.9422268123e-05 2.9422268123e-05 3.4301082339e-05 3.4301036067e-05 3.4300937841e-05 0 0 0 0 0 0 0 0
9 5.4425680165e-04 5.4423559478e-04 5.4423640423e-04 4.0960000000e+03 4.0960000000e+03 4.4013077093e-04 4.1396057026e-04 5.4425379425e-04 5.4424867652e-04 5.4425680165e-04 5.4425680165e-04 1.3017809973e+01 1.3017788538e+01 1.3017802250e+01 1.3017888769e+01 1.3018068084e+01 4.9152749077e-06 1.6777216000e+07 1.6777216000e+07 8.2254409790e-06 5.9306621552e-06 4.9152708925e-06 4.9152690735e-06 4.9152749077e-06 4.9152749077e-06 7.5515764776e-06 7.5515554272e-06 7.5515558819e-06 0 0 0 0 0 0 0 0
