matrix=data/matrices/bodyy4.mtx n=17546 seed=12
iter res_d res_f res_ffma res_p8q res_p8n res_p16q res_p16n res_p32q res_p32n res_p64q res_p64n solerr_d solerr_f solerr_ffma solerr_p32q solerr_p32n pAp_d pAp_p8q pAp_p8n pAp_p16q pAp_p16n pAp_p32q pAp_p32n pAp_p64q pAp_p64n rz_d rz_p32q rz_p32n guard_p8q guard_p8n guard_p16q guard_p16n guard_p32q guard_p32n guard_p64q guard_p64n
0 2.1422316007e+03 2.1422303798e+03 2.1422306132e+03 4.0960000000e+03 1.0240000000e+03 2.1264957089e+03 1.4594245441e+03 2.1422317802e+03 2.1422268787e+03 2.1422316007e+03 2.1422316007e+03 5.2434126600e-01 5.2434111794e-01 5.2434109539e-01 5.2434125014e-01 5.2434142009e-01 1.2863737881e+06 1.0485760000e+06 1.6384000000e+04 1.2943360000e+06 5.5296000000e+05 1.2863737500e+06 1.2863745000e+06 1.2863737881e+06 1.2863737881e+06 7.8094484391e+05 7.8094487500e+05 7.8094475000e+05 0 0 0 0 0 0 0 0
1 9.1705382385e+02 9.1705905617e+02 9.1705878356e+02 4.0960000000e+03 1.0240000000e+03 9.0735660024e+02 6.6510751011e+02 9.1705397878e+02 9.1705104820e+02 9.1705382385e+02 9.1705382385e+02 3.4270618570e-01 3.4270583114e-01 3.4270585048e-01 3.4270617750e-01 3.4270637355e-01 4.3426059146e+04 2.6214400000e+05 4.0960000000e+03 4.3136000000e+04 2.1184000000e+04 4.3426064453e+04 4.3426029297e+04 4.3426059146e+04 4.3426059146e+04 4.1312153925e+04 4.1312160156e+04 4.1312064453e+04 0 0 0 0 0 0 0 0
2 5.1945591726e+02 5.1945882296e+02 5.1945891320e+02 4.0960000000e+03 1.0240000000e+03 5.1399610893e+02 4.2693325005e+02 5.1945599549e+02 5.1945413055e+02 5.1945591726e+02 5.1945591726e+02 2.5991288282e-01 2.5991272742e-01 2.5991273424e-01 2.5991288073e-01 2.5991294477e-01 6.6025489173e+03 3.2768000000e+04 4.0960000000e+03 6.5280000000e+03 4.7520000000e+03 6.6025502930e+03 6.6025207520e+03 6.6025489173e+03 6.6025489173e+03 7.6029644407e+03 7.6029658203e+03 7.6029357910e+03 0 0 0 0 0 0 0 0
3 3.2261378133e+02 3.2261536212e+02 3.2261536212e+02 4.0960000000e+03 1.0240000000e+03 3.1839597987e+02 2.9415642097e+02 3.2261384861e+02 3.2261252882e+02 3.2261378133e+02 3.2261378133e+02 2.1362211129e-01 2.1362205741e-01 2.1362205034e-01 2.1362211070e-01 2.1362214288e-01 1.8021214100e+03 2.6214400000e+05 8.1920000000e+03 1.7840000000e+03 2.1760000000e+03 1.8021216736e+03 1.8021151428e+03 1.8021214100e+03 1.8021214100e+03 2.3993582091e+03 2.3993585205e+03 2.3993502808e+03 0 0 0 0 0 0 0 0
4 2.2607066584e+02 2.2607180483e+02 2.2607181347e+02 4.0960000000e+03 1.0240000000e+03 2.2256684389e+02 2.2880559434e+02 2.2607071626e+02 2.2606964497e+02 2.2607066584e+02 2.2607066584e+02 1.8251403820e-01 1.8251399875e-01 1.8251399587e-01 1.8251403809e-01 1.8251406326e-01 7.0500291143e+02 1.0485760000e+06 1.6384000000e+04 6.9600000000e+02 1.1500000000e+03 7.0500297546e+02 7.0500132751e+02 7.0500291143e+02 7.0500291143e+02 1.0043794959e+03 1.0043795929e+03 1.0043768616e+03 0 0 0 0 0 0 0 0
5 1.6016502636e+02 1.6016557595e+02 1.6016565521e+02 4.0960000000e+03 1.0240000000e+03 1.5758172483e+02 1.6742759629e+02 1.6016506683e+02 1.6016429248e+02 1.6016502636e+02 1.6016502636e+02 1.5982575769e-01 1.5982575467e-01 1.5982575200e-01 1.5982575760e-01 1.5982577043e-01 3.2685596700e+02 1.0485760000e+06 4.0960000000e+03 3.2250000000e+02 6.3600000000e+02 3.2685600281e+02 3.2685475159e+02 3.2685596700e+02 3.2685596700e+02 4.9596019904e+02 4.9596025848e+02 4.9595851898e+02 0 0 0 0 0 0 0 0
6 1.1891364846e+02 1.1891426550e+02 1.1891437636e+02 4.0960000000e+03 1.0240000000e+03 1.1689311357e+02 1.3386560425e+02 1.1891368037e+02 1.1891313219e+02 1.1891364846e+02 1.1891364846e+02 1.4366500107e-01 1.4366499649e-01 1.4366498708e-01 1.4366500105e-01 1.4366500693e-01 1.7788727306e+02 1.0485760000e+06 1.6384000000e+04 1.7575000000e+02 3.6500000000e+02 1.7788729668e+02 1.7788669395e+02 1.7788727306e+02 1.7788727306e+02 2.7075837149e+02 2.7075840759e+02 2.7075755310e+02 0 0 0 0 0 0 0 0
7 9.1497854523e+01 9.1498489784e+01 9.1498580505e+01 4.0960000000e+03 1.0240000000e+03 8.9710645968e+01 1.0658330076e+02 9.1497884090e+01 9.1497318416e+01 9.1497854523e+01 9.1497854523e+01 1.3094794626e-01 1.3094792229e-01 1.3094791443e-01 1.3094794638e-01 1.3094794903e-01 9.5354846656e+01 1.0485760000e+06 1.6384000000e+04 9.4250000000e+01 2.7600000000e+02 9.5354859352e+01 9.5354635239e+01 9.5354846656e+01 9.5354846656e+01 1.5452662911e+02 1.5452664948e+02 1.5452627373e+02 0 0 0 0 0 0 0 0
8 7.0363226148e+01 7.0363880533e+01 7.0363960335e+01 4.0960000000e+03 1.0240000000e+03 6.8818602136e+01 8.9710645968e+01 7.0363252516e+01 7.0362778898e+01 7.0363226148e+01 7.0363226148e+01 1.2071147436e-01 1.2071144195e-01 1.2071143374e-01 1.2071147470e-01 1.2071147691e-01 6.0301222965e+01 1.0485760000e+06 1.6384000000e+04 5.9687500000e+01 2.0875000000e+02 6.0301230907e+01 6.0301068783e+01 6.0301222965e+01 6.0301222965e+01 9.7470679094e+01 9.7470691681e+01 9.7470419884e+01 0 0 0 0 0 0 0 0
9 5.6964506032e+01 5.6965053620e+01 5.6965102907e+01 4.0960000000e+03 1.0240000000e+03 5.5605755098e+01 7.1105555339e+01 5.6964529679e+01 5.6964133774e+01 5.6964506032e+01 5.6964506032e+01 1.1212881950e-01 1.1212878445e-01 1.1212877645e-01 1.1212882008e-01 1.1212881986e-01 3.7686890232e+01 1.6777216000e+07 3.2768000000e+04 3.7312500000e+01 1.4975000000e+02 3.7686894894e+01 3.7686769485e+01 3.7686890232e+01 3.7686890232e+01 6.2201654687e+01 6.2201662064e+01 6.2201473713e+01 0 0 0 0 0 0 0 0
