matrix=data/matrices/bodyy4.mtx n=17546 seed=27
iter res_d res_f res_ffma res_p8q res_p8n res_p16q res_p16n res_p32q res_p32n res_p64q res_p64n solerr_d solerr_f solerr_ffma solerr_p32q solerr_p32n pAp_d pAp_p8q pAp_p8n pAp_p16q pAp_p16n pAp_p32q pAp_p32n pAp_p64q pAp_p64n rz_d rz_p32q rz_p32n guard_p8q guard_p8n guard_p16q guard_p16n guard_p32q guard_p32n guard_p64q guard_p64n
0 2.2188724727e+03 2.2188694193e+03 2.2188694193e+03 4.0960000000e+03 1.0240000000e+03 2.2317562591e+03 1.5145164245e+03 2.2188724614e+03 2.2188807990e+03 2.2188724727e+03 2.2188724727e+03 5.2312028707e-01 5.2312033049e-01 5.2312033049e-01 5.2312028696e-01 5.2311966292e-01 1.3187642620e+06 1.0485760000e+06 1.6384000000e+04 1.3107200000e+06 5.6115200000e+05 1.3187642500e+06 1.3187625000e+06 1.3187642620e+06 1.3187642620e+06 8.0466819243e+05 8.0466818750e+05 8.0466931250e+05 0 0 0 0 0 0 0 0
1 9.3458090968e+02 9.3458068806e+02 9.3458068806e+02 4.0960000000e+03 1.0240000000e+03 9.4060406123e+02 7.3251348110e+02 9.3458088869e+02 9.3458433274e+02 9.3458090968e+02 9.3458090968e+02 3.4422821961e-01 3.4422817640e-01 3.4422817640e-01 3.4422822041e-01 3.4422805258e-01 4.5542222238e+04 2.6214400000e+05 4.0960000000e+03 4.5952000000e+04 2.2528000000e+04 4.5542222656e+04 4.5542496094e+04 4.5542222238e+04 4.5542222238e+04 4.2547460833e+04 4.2547460938e+04 4.2547691406e+04 0 0 0 0 0 0 0 0
2 5.0973440954e+02 5.0973620629e+02 5.0973620629e+02 4.0960000000e+03 1.0240000000e+03 5.1399610893e+02 3.9967987190e+02 5.0973442840e+02 5.0973594574e+02 5.0973440954e+02 5.0973440954e+02 2.5917377088e-01 2.5917359139e-01 2.5917359139e-01 2.5917377039e-01 2.5917378361e-01 6.7259718337e+03 6.5536000000e+04 4.0960000000e+03 6.7680000000e+03 4.6400000000e+03 6.7259716797e+03 6.7260053711e+03 6.7259718337e+03 6.7259718337e+03 7.8550124172e+03 7.8550124512e+03 7.8550380859e+03 0 0 0 0 0 0 0 0
3 3.1740544040e+02 3.1740686380e+02 3.1740692533e+02 4.0960000000e+03 1.0240000000e+03 3.1919899749e+02 2.6773120849e+02 3.1740544852e+02 3.1740696225e+02 3.1740544040e+02 3.1740544040e+02 2.1329548635e-01 2.1329538567e-01 2.1329538011e-01 2.1329548622e-01 2.1329550183e-01 1.8538606990e+03 1.6384000000e+04 8.1920000000e+03 1.8660000000e+03 2.0640000000e+03 1.8538607788e+03 1.8538615723e+03 1.8538606990e+03 1.8538606990e+03 2.3874044823e+03 2.3874046021e+03 2.3874055176e+03 0 0 0 0 0 0 0 0
4 2.1721436218e+02 2.1721596936e+02 2.1721602331e+02 4.0960000000e+03 1.0240000000e+03 2.1850400454e+02 1.9398969045e+02 2.1721436884e+02 2.1721549280e+02 2.1721436218e+02 2.1721436218e+02 1.8214907720e-01 1.8214895449e-01 1.8214894879e-01 1.8214907771e-01 1.8214909603e-01 6.6700670050e+02 3.2768000000e+04 8.1920000000e+03 6.7000000000e+02 9.1700000000e+02 6.6700674438e+02 6.6700708008e+02 6.6700670050e+02 6.6700670050e+02 9.5350157344e+02 9.5350163269e+02 9.5350207520e+02 0 0 0 0 0 0 0 0
5 1.5317261043e+02 1.5317397814e+02 1.5317408014e+02 4.0960000000e+03 1.0240000000e+03 1.5409088227e+02 1.4923806485e+02 1.5317261377e+02 1.5317364023e+02 1.5317261043e+02 1.5317261043e+02 1.5973971946e-01 1.5973959861e-01 1.5973958494e-01 1.5973972071e-01 1.5973972074e-01 3.1823156626e+02 6.5536000000e+04 1.6384000000e+04 3.1900000000e+02 4.9000000000e+02 3.1823158264e+02 3.1823169708e+02 3.1823156626e+02 3.1823156626e+02 4.7062600122e+02 4.7062602234e+02 4.7062652588e+02 0 0 0 0 0 0 0 0
6 1.1477076888e+02 1.1477200991e+02 1.1477215881e+02 4.0960000000e+03 1.0240000000e+03 1.1537764081e+02 1.1661903790e+02 1.1477077188e+02 1.1477158021e+02 1.1477076888e+02 1.1477076888e+02 1.4248074612e-01 1.4248061972e-01 1.4248060336e-01 1.4248074803e-01 1.4248074265e-01 1.5956802786e+02 6.5536000000e+04 1.6384000000e+04 1.5975000000e+02 3.2850000000e+02 1.5956803513e+02 1.5956832695e+02 1.5956802786e+02 1.5956802786e+02 2.4920052350e+02 2.4920053291e+02 2.4920104599e+02 0 0 0 0 0 0 0 0
7 8.8716303212e+01 8.8717167673e+01 8.8717244726e+01 4.0960000000e+03 1.0240000000e+03 8.9173987238e+01 9.3466571564e+01 8.8716306324e+01 8.8717038333e+01 8.8716303212e+01 8.8716303212e+01 1.2849750707e-01 1.2849743174e-01 1.2849742134e-01 1.2849750942e-01 1.2849750020e-01 9.2540985587e+01 2.6214400000e+05 1.6384000000e+04 9.2562500000e+01 2.3725000000e+02 9.2540987968e+01 9.2541234016e+01 9.2540985587e+01 9.2540985587e+01 1.4954975640e+02 1.4954976082e+02 1.4955015945e+02 0 0 0 0 0 0 0 0
8 6.9101013461e+01 6.9101692782e+01 6.9101749311e+01 4.0960000000e+03 1.0240000000e+03 6.9512588788e+01 7.8179281143e+01 6.9101014430e+01 6.9101609755e+01 6.9101013461e+01 6.9101013461e+01 1.1722327498e-01 1.1722323798e-01 1.1722322877e-01 1.1722327775e-01 1.1722327247e-01 5.7612147856e+01 1.6777216000e+07 1.6384000000e+04 5.7562500000e+01 1.6612500000e+02 5.7612149715e+01 5.7612300873e+01 5.7612147856e+01 5.7612147856e+01 9.4094949371e+01 9.4094952583e+01 9.4095182419e+01 0 0 0 0 0 0 0 0
9 5.5512442392e+01 5.5512915956e+01 5.5512975327e+01 4.0960000000e+03 1.0240000000e+03 5.5892754450e+01 6.5969690010e+01 5.5512443728e+01 5.5513053390e+01 5.5512442392e+01 5.5512442392e+01 1.0795044223e-01 1.0795044378e-01 1.0795043590e-01 1.0795044534e-01 1.0795043834e-01 3.6852048111e+01 1.6777216000e+07 1.6384000000e+04 3.6781250000e+01 1.1631250000e+02 3.6852048874e+01 3.6852112770e+01 3.6852048111e+01 3.6852048111e+01 6.1022645574e+01 6.1022646904e+01 6.1022774696e+01 0 0 0 0 0 0 0 0
10 4.5775909310e+01 4.5776151593e+01 4.5776212927e+01 4.0960000000e+03 1.0240000000e+03 4.6086874487e+01 5.9262129560e+01 4.5775910258e+01 4.5776408260e+01 4.5775909310e+01 4.5775909310e+01 1.0012107052e-01 1.0012110920e-01 1.0012110021e-01 1.0012107389e-01 1.0012106895e-01 2.4321783775e+01 1.6777216000e+07 3.2768000000e+04 2.4281250000e+01 8.9937500000e+01 2.4321784496e+01 2.4321857691e+01 2.4321783775e+01 2.4321783775e+01 4.1191988996e+01 4.1191989899e+01 4.1192105293e+01 0 0 0 0 0 0 0 0
11 3.8610437439e+01 3.8610694977e+01 3.8610748724e+01 4.0960000000e+03 1.0240000000e+03 3.8961519478e+01 4.9638694584e+01 3.8610437308e+01 3.8610945135e+01 3.8610437439e+01 3.8610437439e+01 9.3174679204e-02 9.3174733077e-02 9.3174723237e-02 9.3174682792e-02 9.3174676761e-02 1.6872736967e+01 1.6777216000e+07 3.2768000000e+04 1.6812500000e+01 6.6500000000e+01 1.6872737169e+01 1.6872778654e+01 1.6872736967e+01 1.6872736967e+01 2.9358446086e+01 2.9358446360e+01 2.9358522892e+01 0 0 0 0 0 0 0 0
12 3.3147584494e+01 3.3147843686e+01 3.3147911814e+01 4.0960000000e+03 1.0240000000e+03 3.3496268449e+01 4.4045431091e+01 3.3147584522e+01 3.3148078911e+01 3.3147584494e+01 3.3147584494e+01 8.6786843201e-02 8.6786904686e-02 8.6786895453e-02 8.6786846974e-02 8.6786844324e-02 1.2239554543e+01 1.6777216000e+07 3.2768000000e+04 1.2195312500e+01 5.1125000000e+01 1.2239554584e+01 1.2239589453e+01 1.2239554543e+01 1.2239554543e+01 2.1840704530e+01 2.1840704441e+01 2.1840760231e+01 0 0 0 0 0 0 0 0
