matrix=data/matrices/sts4098.mtx n=4098 seed=26
iter res_d res_f res_ffma res_p8q res_p8n res_p16q res_p16n res_p32q res_p32n res_p64q res_p64n solerr_d solerr_f solerr_ffma solerr_p32q solerr_p32n pAp_d pAp_p8q pAp_p8n pAp_p16q pAp_p16n pAp_p32q pAp_p32n pAp_p64q pAp_p64n rz_d rz_p32q rz_p32n guard_p8q guard_p8n guard_p16q guard_p16n guard_p32q guard_p32n guard_p64q guard_p64n
0 9.4744084917e+07 9.4744378292e+07 9.4744372625e+07 4.0960000000e+03 4.0960000000e+03 6.7108864000e+07 6.7108864000e+07 9.4745384094e+07 9.4703306953e+07 9.4744084917e+07 9.4744084917e+07 1.9994520024e+00 1.9994480048e+00 1.9994480048e+00 1.9994534358e+00 1.9995114568e+00 1.2078000457e+10 1.6777216000e+07 1.6777216000e+07 1.1811160064e+10 8.5899345920e+09 1.2077989888e+10 1.2076777472e+10 1.2078000457e+10 1.2078000457e+10 3.3421393908e+09 3.3421393920e+09 3.3419223040e+09 0 0 0 0 0 0 0 0
1 2.6953046025e+07 2.6953117919e+07 2.6953119164e+07 4.0960000000e+03 4.0960000000e+03 3.3554432000e+07 1.6777216000e+07 2.6953069367e+07 2.6944144298e+07 2.6953046025e+07 2.6953046025e+07 1.9290373550e+00 1.9290395233e+00 1.9290395374e+00 1.9290373727e+00 1.9290255267e+00 6.0941912173e+08 1.6777216000e+07 1.6777216000e+07 6.7108864000e+08 6.0397977600e+08 6.0942182400e+08 6.0943513600e+08 6.0941912173e+08 6.0941912173e+08 2.4414663108e+08 2.4414764800e+08 2.4415808000e+08 0 0 0 0 0 0 0 0
2 1.4238804575e+07 1.4238759436e+07 1.4238763560e+07 4.0960000000e+03 4.0960000000e+03 1.1863283203e+07 1.6777216000e+07 1.4238893169e+07 1.4238063645e+07 1.4238804575e+07 1.4238804575e+07 1.3233186267e+00 1.3233196377e+00 1.3233196373e+00 1.3233173647e+00 1.3233120235e+00 1.2125592106e+08 1.0000000000e+00 1.6777216000e+07 1.3421772800e+08 1.1114905600e+08 1.2125612800e+08 1.2126806400e+08 1.2125592106e+08 1.2125592106e+08 6.3806383593e+07 6.3806576000e+07 6.3812128000e+07 1 0 0 0 0 0 0 0
3 1.9625904313e+07 1.9625935167e+07 1.9625936876e+07 4.0960000000e+03 4.0960000000e+03 1.6777216000e+07 1.6777216000e+07 1.9626254023e+07 1.9619687789e+07 1.9625904313e+07 1.9625904313e+07 1.2771548083e+00 1.2771535279e+00 1.2771535499e+00 1.2771588686e+00 1.2771459251e+00 3.8185997832e+07 1.6777216000e+07 1.0000000000e+00 4.4040192000e+07 2.9884416000e+07 3.8186288000e+07 3.8188560000e+07 3.8185997832e+07 3.8185997832e+07 2.3549245665e+07 2.3549440000e+07 2.3551048000e+07 0 1 0 0 0 0 0 0
4 1.2532956925e+07 1.2533055897e+07 1.2533061920e+07 4.0960000000e+03 4.0960000000e+03 1.6777216000e+07 1.6777216000e+07 1.2533149601e+07 1.2529208062e+07 1.2532956925e+07 1.2532956925e+07 1.0245370417e+00 1.0245349348e+00 1.0245348565e+00 1.0245362792e+00 1.0245301828e+00 2.3215676179e+07 1.6777216000e+07 1.6777216000e+07 3.0408704000e+07 3.2505856000e+07 2.3215864000e+07 2.3218208000e+07 2.3215676179e+07 2.3215676179e+07 1.4797542063e+07 1.4797690000e+07 1.4799166000e+07 0 0 0 0 0 0 0 0
5 8.2170636864e+06 8.2170673113e+06 8.2170703740e+06 4.0960000000e+03 4.0960000000e+03 1.1863283203e+07 8.3886080000e+06 8.2171272876e+06 8.2157551255e+06 8.2170636864e+06 8.2170636864e+06 1.0576923401e+00 1.0576889235e+00 1.0576886685e+00 1.0576896939e+00 1.0576952757e+00 2.0880637457e+07 1.0000000000e+00 1.6777216000e+07 2.8835840000e+07 2.8311552000e+07 2.0880888000e+07 2.0882632000e+07 2.0880637457e+07 2.0880637457e+07 1.0527608876e+07 1.0527742000e+07 1.0528680000e+07 1 0 0 0 0 0 0 0
6 5.7014715518e+06 5.7014396289e+06 5.7014436751e+06 4.0960000000e+03 4.0960000000e+03 5.9316416015e+06 5.9316416015e+06 5.7015378383e+06 5.7007609450e+06 5.7014715518e+06 5.7014715518e+06 9.5547816972e-01 9.5547453562e-01 9.5547429204e-01 9.5547322491e-01 9.5546631260e-01 7.5526587898e+06 1.6777216000e+07 1.0000000000e+00 1.0878976000e+07 1.1665408000e+07 7.5527660000e+06 7.5536370000e+06 7.5526587898e+06 7.5526587898e+06 5.2654367702e+06 5.2655160000e+06 5.2660680000e+06 0 1 0 0 0 0 0 0
7 4.1559517482e+06 4.1559592240e+06 4.1559606117e+06 4.0960000000e+03 4.0960000000e+03 5.9316416015e+06 5.9316416015e+06 4.1560091804e+06 4.1556377729e+06 4.1559517482e+06 4.1559517482e+06 8.5505683437e-01 8.5505346927e-01 8.5505329282e-01 8.5505275780e-01 8.5505161947e-01 5.2427804317e+06 1.6777216000e+07 1.6777216000e+07 8.6507520000e+06 6.7502080000e+06 5.2428660000e+06 5.2433360000e+06 5.2427804317e+06 5.2427804317e+06 3.3860769485e+06 3.3861315000e+06 3.3864370000e+06 0 0 0 0 0 0 0 0
8 3.2425352449e+06 3.2424778499e+06 3.2424818923e+06 4.0960000000e+03 4.0960000000e+03 5.9316416015e+06 5.9316416015e+06 3.2425835958e+06 3.2424801137e+06 3.2425352449e+06 3.2425352449e+06 7.9195914585e-01 7.9195558470e-01 7.9195556611e-01 7.9195542866e-01 7.9195050592e-01 3.4992370317e+06 1.0000000000e+00 1.6777216000e+07 6.0948480000e+06 4.7185920000e+06 3.4992935000e+06 3.4996245000e+06 3.4992370317e+06 3.4992370317e+06 2.2933986289e+06 2.2934330000e+06 2.2936260000e+06 1 0 0 0 0 0 0 0
9 2.4339528276e+06 2.4339548388e+06 2.4339579622e+06 4.0960000000e+03 4.0960000000e+03 4.1943040000e+06 4.1943040000e+06 2.4339891958e+06 2.4338513341e+06 2.4339528276e+06 2.4339528276e+06 7.2091158544e-01 7.2090884325e-01 7.2090873205e-01 7.2090556286e-01 7.2090333661e-01 2.1993327626e+06 1.6777216000e+07 1.6777216000e+07 4.1287680000e+06 2.8508160000e+06 2.1993655000e+06 2.1995140000e+06 2.1993327626e+06 2.1993327626e+06 1.5276888975e+06 1.5277080000e+06 1.5278090000e+06 0 0 0 0 0 0 0 0
