matrix=data/matrices/bodyy4.mtx n=17546 seed=24
iter res_d res_f res_ffma res_p8q res_p8n res_p16q res_p16n res_p32q res_p32n res_p64q res_p64n solerr_d solerr_f solerr_ffma solerr_p32q solerr_p32n pAp_d pAp_p8q pAp_p8n pAp_p16q pAp_p16n pAp_p32q pAp_p32n pAp_p64q pAp_p64n rz_d rz_p32q rz_p32n guard_p8q guard_p8n guard_p16q guard_p16n guard_p32q guard_p32n guard_p64q guard_p64n
0 2.1897076134e+03 2.1897047746e+03 2.1897047746e+03 4.0960000000e+03 1.0240000000e+03 2.2021952684e+03 1.4594245441e+03 2.1897075147e+03 2.1896883340e+03 2.1897076134e+03 2.1897076134e+03 5.2405112206e-01 5.2405095315e-01 5.2405095315e-01 5.2405112945e-01 5.2405188732e-01 1.3465989154e+06 1.0485760000e+06 1.6384000000e+04 1.3434880000e+06 6.1030400000e+05 1.3465990000e+06 1.3466020000e+06 1.3465989154e+06 1.3465989154e+06 8.1442635178e+05 8.1442637500e+05 8.1442556250e+05 0 0 0 0 0 0 0 0
1 9.4448379169e+02 9.4448894911e+02 9.4448894911e+02 4.0960000000e+03 1.0240000000e+03 9.4927340635e+02 6.8781392833e+02 9.4448372141e+02 9.4447353060e+02 9.4448379169e+02 9.4448379169e+02 3.3658191616e-01 3.3658139021e-01 3.3658139021e-01 3.3658191909e-01 3.3658236063e-01 4.4734378353e+04 2.6214400000e+05 4.0960000000e+03 4.5056000000e+04 2.1760000000e+04 4.4734375000e+04 4.4734089844e+04 4.4734378353e+04 4.4734378353e+04 4.2644604894e+04 4.2644601562e+04 4.2644253906e+04 0 0 0 0 0 0 0 0
2 5.2766520477e+02 5.2766804195e+02 5.2766813079e+02 1.0240000000e+03 1.0240000000e+03 5.3162392723e+02 4.1722895393e+02 5.2766516964e+02 5.2765862544e+02 5.2766520477e+02 5.2766520477e+02 2.5136951008e-01 2.5136932188e-01 2.5136931768e-01 2.5136951093e-01 2.5136974082e-01 6.8944606901e+03 6.5536000000e+04 1.6384000000e+04 6.9120000000e+03 4.4640000000e+03 6.8944602051e+03 6.8943967285e+03 6.8944606901e+03 6.8944606901e+03 7.9407751882e+03 7.9407746582e+03 7.9406928711e+03 0 0 0 0 0 0 0 0
3 3.2441799180e+02 3.2441939725e+02 3.2441939725e+02 4.0960000000e+03 1.0240000000e+03 3.2633724887e+02 2.8352072235e+02 3.2441796440e+02 3.2441367785e+02 3.2441799180e+02 3.2441799180e+02 2.0504803246e-01 2.0504799213e-01 2.0504799171e-01 2.0504803307e-01 2.0504816903e-01 1.8784480770e+03 1.6384000000e+04 8.1920000000e+03 1.8880000000e+03 2.0020000000e+03 1.8784479675e+03 1.8784254456e+03 1.8784480770e+03 1.8784480770e+03 2.4522189064e+03 2.4522187500e+03 2.4521892090e+03 0 0 0 0 0 0 0 0
4 2.1654707883e+02 2.1654811460e+02 2.1654803343e+02 4.0960000000e+03 1.0240000000e+03 2.1791741555e+02 1.9628550634e+02 2.1654706384e+02 2.1654401526e+02 2.1654707883e+02 2.1654707883e+02 1.7441226026e-01 1.7441224781e-01 1.7441225458e-01 1.7441226039e-01 1.7441234651e-01 6.9437223399e+02 3.2768000000e+04 8.1920000000e+03 6.9800000000e+02 9.7500000000e+02 6.9437217712e+02 6.9436366272e+02 6.9437223399e+02 6.9437223399e+02 9.8567502874e+02 9.8567495728e+02 9.8566294861e+02 0 0 0 0 0 0 0 0
5 1.5427499183e+02 1.5427630955e+02 1.5427629056e+02 4.0960000000e+03 1.0240000000e+03 1.5533190271e+02 1.4987995196e+02 1.5427498025e+02 1.5427248621e+02 1.5427499183e+02 1.5427499183e+02 1.5258908806e-01 1.5258904194e-01 1.5258904763e-01 1.5258908794e-01 1.5258915776e-01 3.1723187589e+02 6.5536000000e+04 4.0960000000e+03 3.1800000000e+02 5.1400000000e+02 3.1723185730e+02 3.1722805023e+02 3.1723187589e+02 3.1723187589e+02 4.6783391762e+02 4.6783389282e+02 4.6782804871e+02 0 0 0 0 0 0 0 0
6 1.1173858795e+02 1.1173937310e+02 1.1173933814e+02 4.0960000000e+03 1.0240000000e+03 1.1256997824e+02 1.2547509713e+02 1.1173858216e+02 1.1173675773e+02 1.1173858795e+02 1.1173858795e+02 1.3610417785e-01 1.3610414320e-01 1.3610414973e-01 1.3610417737e-01 1.3610423046e-01 1.6212204942e+02 6.5536000000e+04 1.6384000000e+04 1.6262500000e+02 3.2650000000e+02 1.6212204170e+02 1.6211993980e+02 1.6212204942e+02 1.6212204942e+02 2.5028045791e+02 2.5028044891e+02 2.5027714920e+02 0 0 0 0 0 0 0 0
7 8.5303340179e+01 8.5303925851e+01 8.5303914403e+01 4.0960000000e+03 1.0240000000e+03 8.5976741041e+01 9.6994845224e+01 8.5303334844e+01 8.5301739248e+01 8.5303340179e+01 8.5303340179e+01 1.2326458385e-01 1.2326456689e-01 1.2326456861e-01 1.2326458329e-01 1.2326462940e-01 8.9900027503e+01 6.5536000000e+04 1.6384000000e+04 9.0125000000e+01 2.4987500000e+02 8.9900026321e+01 8.9898804665e+01 8.9900027503e+01 8.9900027503e+01 1.4266374657e+02 1.4266374397e+02 1.4266179085e+02 0 0 0 0 0 0 0 0
8 6.7450157108e+01 6.7450582315e+01 6.7450560598e+01 4.0960000000e+03 1.0240000000e+03 6.8117545464e+01 8.1092539731e+01 6.7450153398e+01 6.7448783376e+01 6.7450157108e+01 6.7450157108e+01 1.1266298541e-01 1.1266299101e-01 1.1266299231e-01 1.1266298487e-01 1.1266302054e-01 5.3848302140e+01 3.2768000000e+04 1.6384000000e+04 5.4000000000e+01 1.7912500000e+02 5.3848300934e+01 5.3847548485e+01 5.3848302140e+01 5.3848302140e+01 8.7902347256e+01 8.7902345657e+01 8.7901131630e+01 0 0 0 0 0 0 0 0
9 5.4060325271e+01 5.4060675547e+01 5.4060675547e+01 4.0960000000e+03 1.0240000000e+03 5.4699177325e+01 6.6090846567e+01 5.4060320472e+01 5.4059075713e+01 5.4060325271e+01 5.4060325271e+01 1.0370402695e-01 1.0370403073e-01 1.0370403028e-01 1.0370402662e-01 1.0370405418e-01 3.4189909099e+01 1.0000000000e+00 1.6384000000e+04 3.4250000000e+01 1.2637500000e+02 3.4189908504e+01 3.4189445019e+01 3.4189909099e+01 3.4189909099e+01 5.7173272454e+01 5.7173271656e+01 5.7172514439e+01 1 0 0 0 0 0 0 0
