matrix=data/matrices/bcsstk03.mtx n=112 seed=24
iter res_d res_f res_ffma res_p8q res_p8n res_p16q res_p16n res_p32q res_p32n res_p64q res_p64n solerr_d solerr_f solerr_p32q solerr_p32n pAp_d pAp_p8q pAp_p8n pAp_p16q pAp_p16n pAp_p32q pAp_p32n pAp_p64q pAp_p64n guard_p8q guard_p8n guard_p16q guard_p16n guard_p32q guard_p32n guard_p64q guard_p64n
0 1.3745744409e+11 1.3745741700e+11 1.3745741700e+11 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.3743895347e+11 1.3730467014e+11 1.3745744409e+11 1.3745744409e+11 5.3393998096e+00 5.3394006770e+00 5.3393828855e+00 5.3393663737e+00 4.3533409186e+12 1.6777216000e+07 1.6777216000e+07 4.3980465111e+12 3.2985348833e+12 4.3533520077e+12 4.3534191165e+12 4.3533409186e+12 4.3533409186e+12 0 0 0 0 0 0 0 0
1 9.4779744653e+09 9.4780106584e+09 9.4780143706e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 9.4773303714e+09 9.4697241660e+09 9.4779744653e+09 9.4779744653e+09 5.8799132770e+00 5.8799130195e+00 5.8799149029e+00 5.8799024472e+00 3.3198943156e+11 1.6777216000e+07 1.6777216000e+07 3.4359738368e+11 2.7487790694e+11 3.3198545306e+11 3.3198545306e+11 3.3198943156e+11 3.3198943156e+11 0 0 0 0 0 0 0 0
2 8.7829914682e+09 8.7829687200e+09 8.7829562013e+09 0.0000000000e+00 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 8.7828044734e+09 8.7807531352e+09 8.7829914682e+09 8.7829914682e+09 3.8782552202e+00 3.8782550520e+00 3.8782598368e+00 3.8782580277e+00 1.2509179164e+10 1.6777216000e+07 -1.6777216000e+07 2.3622320128e+10 1.7179869184e+10 1.2509167616e+10 1.2508905472e+10 1.2509179164e+10 1.2509179164e+10 0 1 0 0 0 0 0 0
3 3.3231527094e+09 3.3231582027e+09 3.3231583681e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 3.3230748241e+09 3.3227359941e+09 3.3231527094e+09 3.3231527094e+09 3.3710608975e+00 3.3710606200e+00 3.3710702413e+00 3.3710737551e+00 4.1231110232e+09 1.6777216000e+07 1.6777216000e+07 8.0530636800e+09 5.3687091200e+09 4.1230848000e+09 4.1230622720e+09 4.1231110232e+09 4.1231110232e+09 0 0 0 0 0 0 0 0
4 5.7053395004e+09 5.7053420047e+09 5.7053356451e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 5.7054375912e+09 5.7014894642e+09 5.7053395004e+09 5.7053395004e+09 3.5467994877e+00 3.5467996946e+00 3.5468065091e+00 3.5468010531e+00 2.0078785541e+09 1.6777216000e+07 1.6777216000e+07 4.8318382080e+09 2.5501368320e+09 2.0078376960e+09 2.0078336000e+09 2.0078785541e+09 2.0078785541e+09 0 0 0 0 0 0 0 0
5 2.3564460022e+09 2.3564370147e+09 2.3564343317e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 2.3564673434e+09 2.3567062270e+09 2.3564460022e+09 2.3564460022e+09 3.2314329004e+00 3.2314327461e+00 3.2314396715e+00 3.2314353673e+00 1.2834765441e+09 -1.6777216000e+07 -1.6777216000e+07 1.7179869184e+10 4.8318382080e+09 1.2834385920e+09 1.2834488320e+09 1.2834765441e+09 1.2834765441e+09 1 1 0 0 0 0 0 0
6 1.8214125591e+09 1.8214288797e+09 1.8214296342e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.8212361532e+09 1.8204632311e+09 1.8214125591e+09 1.8214125591e+09 2.9969648030e+00 2.9969641966e+00 2.9969701302e+00 2.9969761328e+00 7.7152925588e+08 -1.6777216000e+07 1.6777216000e+07 9.6636764160e+09 6.9793218560e+09 7.7150515200e+08 7.7151078400e+08 7.7152925588e+08 7.7152925588e+08 1 0 0 0 0 0 0 0
7 1.7219390346e+09 1.7219093814e+09 1.7218951737e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.7219342045e+09 1.7217707323e+09 1.7219390346e+09 1.7219390346e+09 2.6225780349e+00 2.6225777468e+00 2.6225949107e+00 2.6225970940e+00 1.9342579527e+08 1.6777216000e+07 1.6777216000e+07 3.8923141120e+09 4.2949672960e+09 1.9341734400e+08 1.9341830400e+08 1.9342579527e+08 1.9342579527e+08 0 0 0 0 0 0 0 0
8 1.1853463864e+09 1.1853674571e+09 1.1853697180e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.1851413982e+09 1.1845474912e+09 1.1853463864e+09 1.1853463864e+09 2.2584467219e+00 2.2584464340e+00 2.2584689250e+00 2.2584692357e+00 2.8385673340e+08 1.6777216000e+07 1.6777216000e+07 4.8318382080e+09 2.0132659200e+09 2.8383488000e+08 2.8383641600e+08 2.8385673340e+08 2.8385673340e+08 0 0 0 0 0 0 0 0
9 1.4064256725e+09 1.4064239858e+09 1.4064150930e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.4062870213e+09 1.4064871618e+09 1.4064256725e+09 1.4064256725e+09 2.0394577485e+00 2.0394566177e+00 2.0394735916e+00 2.0394716483e+00 2.1081047913e+08 -1.6777216000e+07 -1.6777216000e+07 3.2212254720e+09 1.2079595520e+09 2.1079276800e+08 2.1079564800e+08 2.1081047913e+08 2.1081047913e+08 1 1 0 0 0 0 0 0
