matrix=data/matrices/bodyy4.mtx n=17546 seed=6
iter res_d res_f res_ffma res_p8q res_p8n res_p16q res_p16n res_p32q res_p32n res_p64q res_p64n solerr_d solerr_f solerr_p32q solerr_p32n pAp_d pAp_p8q pAp_p8n pAp_p16q pAp_p16n pAp_p32q pAp_p32n pAp_p64q pAp_p64n guard_p8q guard_p8n guard_p16q guard_p16n guard_p32q guard_p32n guard_p64q guard_p64n
0 2.0601424990e+03 2.0601376168e+03 2.0601376168e+03 4.0960000000e+03 1.0240000000e+03 2.0797538316e+03 1.3666660163e+03 2.0601424708e+03 2.0601313065e+03 2.0601424990e+03 2.0601424990e+03 5.1903264741e-01 5.1903283914e-01 5.1903265368e-01 5.1903320363e-01 1.2818344406e+06 1.0485760000e+06 1.6384000000e+04 1.2779520000e+06 5.2838400000e+05 1.2818345000e+06 1.2818352500e+06 1.2818344406e+06 1.2818344406e+06 0 0 0 0 0 0 0 0
1 9.0229509394e+02 9.0229031498e+02 9.0229024571e+02 4.0960000000e+03 1.0240000000e+03 9.0735660024e+02 7.2407734394e+02 9.0229505983e+02 9.0228726717e+02 9.0229509394e+02 9.0229509394e+02 3.3479044802e-01 3.3479067231e-01 3.3479044862e-01 3.3479075593e-01 4.1722572745e+04 2.6214400000e+05 8.1920000000e+03 4.2112000000e+04 2.2400000000e+04 4.1722570312e+04 4.1722376953e+04 4.1722572745e+04 4.1722572745e+04 0 0 0 0 0 0 0 0
2 4.9221582644e+02 4.9221254301e+02 4.9221254301e+02 4.0960000000e+03 4.0960000000e+03 4.9574186831e+02 4.2693325005e+02 4.9221581268e+02 4.9221154306e+02 4.9221582644e+02 4.9221582644e+02 2.5207459049e-01 2.5207474681e-01 2.5207458971e-01 2.5207471077e-01 6.5357665272e+03 6.5536000000e+04 1.6384000000e+04 6.5440000000e+03 6.4160000000e+03 6.5357663574e+03 6.5357153320e+03 6.5357665272e+03 6.5357665272e+03 0 0 0 0 0 0 0 0
3 3.1020792467e+02 3.1020387701e+02 3.1020387701e+02 4.0960000000e+03 4.0960000000e+03 3.1271712457e+02 3.0442076145e+02 3.1020791918e+02 3.1020469552e+02 3.1020792467e+02 3.1020792467e+02 2.0714257950e-01 2.0714276654e-01 2.0714257849e-01 2.0714263250e-01 1.7719867777e+03 1.6384000000e+04 1.0485760000e+06 1.7760000000e+03 2.8360000000e+03 1.7719868164e+03 1.7719747620e+03 1.7719867777e+03 1.7719867777e+03 0 0 0 0 0 0 0 0
4 2.1185609967e+02 2.1185314231e+02 2.1185315153e+02 4.0960000000e+03 4.0960000000e+03 2.1346662503e+02 2.4683597793e+02 2.1185609705e+02 2.1185425322e+02 2.1185609967e+02 2.1185609967e+02 1.7648931725e-01 1.7648951627e-01 1.7648931584e-01 1.7648933346e-01 6.5327108065e+02 3.2768000000e+04 1.6777216000e+07 6.5500000000e+02 1.5940000000e+03 6.5327108765e+02 6.5326698303e+02 6.5327108065e+02 6.5327108065e+02 0 0 0 0 0 0 0 0
5 1.5125960132e+02 1.5125681157e+02 1.5125679220e+02 4.0960000000e+03 4.0960000000e+03 1.5242047107e+02 1.8277855454e+02 1.5125960068e+02 1.5125812543e+02 1.5125960132e+02 1.5125960132e+02 1.5510973911e-01 1.5510990796e-01 1.5510973761e-01 1.5510973661e-01 3.1147219838e+02 6.5536000000e+04 1.6777216000e+07 3.1250000000e+02 8.6400000000e+02 3.1147221375e+02 3.1147074127e+02 3.1147219838e+02 3.1147219838e+02 0 0 0 0 0 0 0 0
6 1.0839384588e+02 1.0839184017e+02 1.0839180864e+02 4.0960000000e+03 4.0960000000e+03 1.0910545358e+02 1.3994284548e+02 1.0839384478e+02 1.0839269382e+02 1.0839384588e+02 1.0839384588e+02 1.3960515000e-01 1.3960527280e-01 1.3960514839e-01 1.3960514076e-01 1.6184116208e+02 6.5536000000e+04 1.6777216000e+07 1.6187500000e+02 5.6500000000e+02 1.6184116745e+02 1.6184065819e+02 1.6184116208e+02 1.6184116208e+02 0 0 0 0 0 0 0 0
7 8.4280680060e+01 8.4278970237e+01 8.4278978928e+01 4.0960000000e+03 4.0960000000e+03 8.4947042326e+01 1.2119405926e+02 8.4280679341e+01 8.4279734993e+01 8.4280680060e+01 8.4280680060e+01 1.2766738701e-01 1.2766748674e-01 1.2766738513e-01 1.2766738058e-01 8.7908754523e+01 6.5536000000e+04 1.6777216000e+07 8.7875000000e+01 4.2900000000e+02 8.7908757210e+01 8.7908445358e+01 8.7908754523e+01 8.7908754523e+01 0 0 0 0 0 0 0 0
8 6.6304351271e+01 6.6302661853e+01 6.6302625031e+01 4.0960000000e+03 4.0960000000e+03 6.6932802123e+01 9.6664367789e+01 6.6304351968e+01 6.6303490346e+01 6.6304351271e+01 6.6304351271e+01 1.1756013417e-01 1.1756023073e-01 1.1756013178e-01 1.1756012609e-01 5.1214383155e+01 6.5536000000e+04 1.6777216000e+07 5.1187500000e+01 2.9350000000e+02 5.1214384556e+01 5.1214187145e+01 5.1214383155e+01 5.1214383155e+01 0 0 0 0 0 0 0 0
9 5.4177754561e+01 5.4176304982e+01 5.4176282450e+01 4.0960000000e+03 4.0960000000e+03 5.4699177325e+01 8.3234608187e+01 5.4177756026e+01 5.4177004034e+01 5.4177754561e+01 5.4177754561e+01 1.0878211579e-01 1.0878221969e-01 1.0878211281e-01 1.0878210845e-01 3.3473318295e+01 1.0485760000e+06 1.6777216000e+07 3.3406250000e+01 2.4225000000e+02 3.3473320007e+01 3.3473189354e+01 3.3473318295e+01 3.3473318295e+01 0 0 0 0 0 0 0 0
