matrix=data/matrices/mhd4800b.mtx n=4800 seed=28
iter res_d res_f res_ffma res_p8q res_p8n res_p16q res_p16n res_p32q res_p32n res_p64q res_p64n solerr_d solerr_f solerr_ffma solerr_p32q solerr_p32n pAp_d pAp_p8q pAp_p8n pAp_p16q pAp_p16n pAp_p32q pAp_p32n pAp_p64q pAp_p64n rz_d rz_p32q rz_p32n guard_p8q guard_p8n guard_p16q guard_p16n guard_p32q guard_p32n guard_p64q guard_p64n
0 8.5926236677e-01 8.5925011161e-01 8.5925042377e-01 1.0606601718e+00 7.0710678119e-01 8.5965904397e-01 8.4937362031e-01 8.5926241787e-01 8.5926166784e-01 8.5926236677e-01 8.5926236677e-01 2.3133673622e+02 2.3133613360e+02 2.3133615151e+02 2.3133673499e+02 2.3133668817e+02 5.0412865435e+01 4.8000000000e+01 2.0000000000e+01 5.0406250000e+01 4.3156250000e+01 5.0412865162e+01 5.0412864208e+01 5.0412865435e+01 5.0412865435e+01 3.9180745887e+01 3.9180746078e+01 3.9180737495e+01 0 0 0 0 0 0 0 0
1 2.9400913803e-01 2.9400327498e-01 2.9400333833e-01 2.3385358667e-01 2.1650635095e-01 2.9387879490e-01 2.7846932688e-01 2.9400916768e-01 2.9400867432e-01 2.9400913803e-01 2.9400913803e-01 8.2174014758e+01 8.2174469212e+01 8.2174468662e+01 8.2174005957e+01 8.2174046577e+01 1.6823716570e+00 3.0000000000e+00 7.5000000000e-01 1.6845703125e+00 1.5424804688e+00 1.6823717058e+00 1.6823712364e+00 1.6823716570e+00 1.6823716570e+00 1.8679755052e+00 1.8679755554e+00 1.8679748774e+00 0 0 0 0 0 0 0 0
2 9.7540932743e-02 9.7540916048e-02 9.7540935144e-02 4.6770717335e-01 5.5901699437e-01 9.7890344423e-02 1.0257160942e-01 9.7540927983e-02 9.7540940515e-02 9.7540932743e-02 9.7540932743e-02 6.5635348263e+01 6.5635252344e+01 6.5635269695e+01 6.5635322670e+01 6.5635318589e+01 2.6967636742e-01 2.2500000000e+00 6.2500000000e-01 2.7185058594e-01 2.6110839844e-01 2.6967636496e-01 2.6967619732e-01 2.6967636742e-01 2.6967636742e-01 2.6012995209e-01 2.6012995467e-01 2.6012979448e-01 0 0 0 0 0 0 0 0
3 3.9394929302e-02 3.9394381433e-02 3.9394400641e-02 1.5000000000e+00 5.8630196998e-01 3.9716209781e-02 3.7314400732e-02 3.9394931082e-02 3.9394866070e-02 3.9394929302e-02 3.9394929302e-02 3.0207504004e+01 3.0207521040e+01 3.0207538175e+01 3.0207491103e+01 3.0207501948e+01 6.5171866934e-02 1.8750000000e+00 1.0000000000e+00 6.7565917969e-02 6.1828613281e-02 6.5171860158e-02 6.5171822440e-02 6.5171866934e-02 6.5171866934e-02 4.8671494633e-02 4.8671490978e-02 4.8671465833e-02 0 1 0 0 0 0 0 0
4 1.5519414915e-02 1.5519431861e-02 1.5519435611e-02 2.5495097568e+00 5.6568542495e+00 1.5822120846e-02 1.6615917507e-02 1.5519412873e-02 1.5519404668e-02 1.5519414915e-02 1.5519414915e-02 2.8047471963e+01 2.8047452122e+01 2.8047493384e+01 2.8047440040e+01 2.8047470715e+01 1.1687742707e-02 1.0240000000e+03 1.0000000000e+00 1.1924743652e-02 1.0711669922e-02 1.1687742197e-02 1.1687738122e-02 1.1687742707e-02 1.1687742707e-02 1.0354214009e-02 1.0354213533e-02 1.0354210157e-02 0 1 0 0 0 0 0 0
5 9.0979271249e-03 9.0977630729e-03 9.0977626730e-03 3.1622776602e+00 4.0960000000e+03 9.2128721993e-03 8.1266196177e-03 9.0979278204e-03 9.0979028286e-03 9.0979271249e-03 9.0979271249e-03 1.9184552712e+01 1.9184572990e+01 1.9184642659e+01 1.9184512492e+01 1.9184565699e+01 2.0680078083e-03 1.6384000000e+04 1.0000000000e+00 2.0980834961e-03 1.7242431641e-03 2.0680077141e-03 2.0680085872e-03 2.0680078083e-03 2.0680078083e-03 1.9228523596e-03 1.9228522433e-03 1.9228523888e-03 0 1 0 0 0 0 0 0
6 4.3448118472e-03 4.3447065751e-03 4.3447013418e-03 4.4721359550e+00 4.0960000000e+03 4.4013077093e-03 3.7664181202e-03 4.3448127061e-03 4.3448040190e-03 4.3448118472e-03 4.3448118472e-03 1.6077072974e+01 1.6077071259e+01 1.6077168966e+01 1.6077019971e+01 1.6077090610e+01 4.4235938358e-04 1.6384000000e+04 1.0000000000e+00 4.4584274292e-04 3.2091140747e-04 4.4235941459e-04 4.4235897076e-04 4.4235938358e-04 4.4235938358e-04 4.9789632560e-04 4.9789638433e-04 4.9789593322e-04 0 1 0 0 0 0 0 0
7 1.7552927629e-03 1.7553267007e-03 1.7553261178e-03 4.8989794856e+00 4.0960000000e+03 1.8105953338e-03 1.8432212977e-03 1.7552931512e-03 1.7552911434e-03 1.7552927629e-03 1.7552927629e-03 1.3547839412e+01 1.3547866525e+01 1.3548000533e+01 1.3547774588e+01 1.3547868616e+01 7.5098601624e-05 2.6214400000e+05 1.6777216000e+07 7.8201293945e-05 5.9843063354e-05 7.5098625530e-05 7.5098490925e-05 7.5098601624e-05 7.5098601624e-05 9.5569825030e-05 9.5569892437e-05 9.5569728728e-05 0 0 0 0 0 0 0 0
8 1.1131755473e-03 1.1131621244e-03 1.1131552306e-03 5.6568542495e+00 4.0960000000e+03 1.0711626449e-03 8.3687189946e-04 1.1131780565e-03 1.1131727969e-03 1.1131755473e-03 1.1131755473e-03 1.1544881904e+01 1.1544870739e+01 1.1545026747e+01 1.1544804296e+01 1.1544909467e+01 2.4397214026e-05 2.6214400000e+05 1.6777216000e+07 2.7656555176e-05 1.9848346710e-05 2.4397245397e-05 2.4397184461e-05 2.4397214026e-05 2.4397214026e-05 2.9991295595e-05 2.9991360861e-05 2.9991288102e-05 0 0 0 0 0 0 0 0
9 6.9219585530e-04 6.9216486004e-04 6.9215508720e-04 5.6568542495e+00 4.0960000000e+03 5.2504426679e-04 6.3135256548e-04 6.9219881752e-04 6.9218641728e-04 6.9219585530e-04 6.9219585530e-04 9.2461885412e+00 9.2462344920e+00 9.2464546909e+00 9.2460949662e+00 9.2462337297e+00 5.2242028982e-06 1.0485760000e+06 1.6777216000e+07 9.1195106506e-06 7.6889991760e-06 5.2242285165e-06 5.2242116908e-06 5.2242028982e-06 5.2242028982e-06 8.7165908222e-06 8.7166436060e-06 8.7166044977e-06 0 0 0 0 0 0 0 0
10 7.5461863048e-04 7.5460425668e-04 7.5459502885e-04 5.6568542495e+00 4.0960000000e+03 7.3749059897e-04 6.0729213691e-04 7.5461758975e-04 7.5460704384e-04 7.5461863048e-04 7.5461863048e-04 6.1295036284e+00 6.1293771584e+00 6.1296116246e+00 6.1294039002e+00 6.1295470403e+00 2.6458344232e-06 1.0485760000e+06 1.6777216000e+07 6.4671039581e-06 3.4570693970e-06 2.6458803859e-06 2.6458531011e-06 2.6458344232e-06 2.6458344232e-06 5.2550060021e-06 5.2550653891e-06 5.2550176406e-06 0 0 0 0 0 0 0 0
11 3.9575698096e-04 3.9576001168e-04 3.9575256075e-04 5.6568542495e+00 4.0960000000e+03 6.6860663758e-04 5.3904790444e-04 3.9576877308e-04 3.9576557735e-04 3.9575698096e-04 3.9575698096e-04 3.1010050040e+00 3.1011853445e+00 3.1014983286e+00 3.1009696337e+00 3.1011441299e+00 2.2855965442e-06 1.0485760000e+06 1.6777216000e+07 2.8610229492e-06 1.2665987015e-06 2.2857573185e-06 2.2857163913e-06 2.2855965442e-06 2.2855965442e-06 4.2450699743e-06 4.2451711124e-06 4.2451438276e-06 0 0 0 0 0 0 0 0
12 2.7617929531e-04 2.7617117339e-04 2.7616879351e-04 5.6568542495e+00 4.0960000000e+03 2.6428997918e-04 2.8135816825e-04 2.7618294386e-04 2.7617959930e-04 2.7617929531e-04 2.7617929531e-04 1.5203493052e+00 1.5201789442e+00 1.5204130684e+00 1.5202363699e+00 1.5203845907e+00 3.4861201911e-06 1.0485760000e+06 1.6777216000e+07 1.9520521164e-06 1.2814998627e-06 3.4866595797e-06 3.4865770431e-06 3.4861201911e-06 3.4861201911e-06 3.2075717038e-06 3.2079219636e-06 3.2078719414e-06 0 0 0 0 0 0 0 0
13 2.1996163751e-04 2.1997133522e-04 2.1997043077e-04 5.6568542495e+00 4.0960000000e+03 2.0243071230e-04 1.6991468392e-04 2.1996588426e-04 2.1996216945e-04 2.1996163751e-04 2.1996163751e-04 5.4883529720e-01 5.4886751999e-01 5.4914425607e-01 5.4871066077e-01 5.4885338352e-01 1.1753149865e-06 1.0485760000e+06 1.6777216000e+07 6.9290399551e-07 4.6938657761e-07 1.1752239288e-06 1.1752395039e-06 1.1753149865e-06 1.1753149865e-06 1.3863801812e-06 1.3863692629e-06 1.3863789263e-06 0 0 0 0 0 0 0 0
14 1.1079675677e-04 1.1079585630e-04 1.1079629719e-04 5.6568542495e+00 4.0960000000e+03 9.6505055547e-05 9.6505055547e-05 1.1079693850e-04 1.1079575208e-04 1.1079675677e-04 1.1079675677e-04 2.2293350560e-01 2.2290800952e-01 2.2307066522e-01 2.2287627697e-01 2.2291106434e-01 4.4502472168e-07 1.0485760000e+06 1.6777216000e+07 3.4272670746e-07 2.9429793358e-07 4.4501297225e-07 4.4502320407e-07 4.4502472168e-07 4.4502472168e-07 4.8740283764e-07 4.8740093916e-07 4.8740912462e-07 0 0 0 0 0 0 0 0
15 4.2334564987e-05 4.2335165339e-05 4.2335321376e-05 5.6568542495e+00 4.0960000000e+03 4.3158372875e-05 6.0073912613e-05 4.2334552991e-05 4.2333063385e-05 4.2334564987e-05 4.2334564987e-05 1.4607784345e-01 1.4607548335e-01 1.4612483458e-01 1.4602662621e-01 1.4614604684e-01 7.9334101165e-08 1.0485760000e+06 1.6777216000e+07 8.1025063992e-08 1.0337680578e-07 7.9333730696e-08 7.9335009673e-08 7.9334101165e-08 7.9334101165e-08 1.0157953766e-07 1.0157940267e-07 1.0158036901e-07 0 0 0 0 0 0 0 0
16 1.3674711288e-05 1.3672142243e-05 1.3672152393e-05 5.6568542495e+00 4.0960000000e+03 1.7892516174e-05 2.6428997918e-05 1.3674752679e-05 1.3674192472e-05 1.3674711288e-05 1.3674711288e-05 2.9182459511e-01 2.9181406040e-01 2.9182564915e-01 2.9183596416e-01 2.9173418390e-01 1.7286592097e-08 1.0485760000e+06 1.6777216000e+07 4.1909515858e-08 1.8160790205e-08 1.7286453158e-08 1.7286438947e-08 1.7286592097e-08 1.7286592097e-08 2.0197552440e-08 2.0197489903e-08 2.0197475692e-08 0 0 0 0 0 0 0 0
17 1.0151822090e-05 1.0152286855e-05 1.0152315561e-05 5.6568542495e+00 4.0960000000e+03 1.2651919519e-05 1.6627879881e-05 1.0151699728e-05 1.0150606037e-05 1.0151822090e-05 1.0151822090e-05 1.3764121325e-01 1.3764279011e-01 1.3764264412e-01 1.3761320025e-01 1.3771109654e-01 5.6584422867e-09 1.0485760000e+06 1.6777216000e+07 7.6834112406e-09 4.4237822294e-09 5.6582489805e-09 5.6584035235e-09 5.6584422867e-09 5.6584422867e-09 5.1091243674e-09 5.1090172093e-09 5.1089745767e-09 0 0 0 0 0 0 0 0
18 4.5765214015e-06 4.5771232954e-06 4.5771443297e-06 5.6568542495e+00 4.0960000000e+03 5.7220458984e-06 1.4774258981e-05 4.5765126878e-06 4.5758485454e-06 4.5765214015e-06 4.5765214015e-06 9.1631828424e-02 9.1625629638e-02 9.1634798994e-02 9.1662971000e-02 9.1531568722e-02 1.8387923813e-09 1.0485760000e+06 1.6777216000e+07 1.5716068447e-09 1.1059455574e-09 1.8387957823e-09 1.8386794309e-09 1.8387923813e-09 1.8387923813e-09 1.6938324445e-09 1.6938166425e-09 1.6937224956e-09 0 0 0 0 0 0 0 0
19 3.0423467279e-06 3.0419250795e-06 3.0419262200e-06 5.6568542495e+00 4.0960000000e+03 4.6720309120e-06 7.6293945312e-06 3.0423422045e-06 3.0413521877e-06 3.0423467279e-06 3.0423467279e-06 3.1150056776e-02 3.1143490853e-02 3.1154374879e-02 3.1180655080e-02 3.1048568004e-02 3.7762047394e-10 1.0485760000e+06 1.6777216000e+07 6.1118043959e-10 1.1641532183e-09 3.7762437621e-10 3.7760750082e-10 3.7762047394e-10 3.7762047394e-10 4.2623452602e-10 4.2623593544e-10 4.2620529328e-10 0 0 0 0 0 0 0 0
20 9.4144421185e-07 9.4140089113e-07 9.4140852105e-07 5.6568542495e+00 4.0960000000e+03 2.6973983047e-06 8.5299223995e-06 9.4144690003e-07 9.4102484676e-07 9.4144421185e-07 9.4144421185e-07 3.8602291779e-02 3.8597261097e-02 3.8605242047e-02 3.8637341058e-02 3.8486679370e-02 8.1150533692e-11 1.0485760000e+06 1.6777216000e+07 3.4924596548e-10 9.8953023553e-10 8.1150863807e-11 8.1139428509e-11 8.1150533692e-11 8.1150533692e-11 9.9892967286e-11 9.9893204819e-11 9.9878105786e-11 0 0 0 0 0 0 0 0
21 4.8753051885e-07 4.8745490504e-07 4.8745648979e-07 5.6568542495e+00 4.0960000000e+03 3.5683225506e-06 6.6072494796e-06 4.8753113389e-07 4.8709862318e-07 4.8753051885e-07 4.8753051885e-07 3.5489967702e-02 3.5483897807e-02 3.5491997732e-02 3.5527009633e-02 3.5378945203e-02 1.7457440143e-11 1.0485760000e+06 1.6777216000e+07 2.3283064365e-10 7.8580342233e-10 1.7457479906e-11 1.7455592527e-11 1.7457440143e-11 1.7457440143e-11 1.8507681254e-11 1.8507723132e-11 1.8504087151e-11 0 0 0 0 0 0 0 0
22 1.6775810445e-07 1.6781811238e-07 1.6781866254e-07 5.6568542495e+00 4.0960000000e+03 3.0157829858e-06 3.0157829858e-06 1.6775573096e-07 1.6753972832e-07 1.6775810445e-07 1.6775810445e-07 3.3746824675e-02 3.3742645100e-02 3.3749898141e-02 3.3785925345e-02 3.3618021600e-02 2.2907150721e-12 1.0485760000e+06 1.6777216000e+07 1.1641532183e-10 2.4738255888e-10 2.2907231667e-12 2.2900292773e-12 2.2907150721e-12 2.2907150721e-12 3.0097773127e-12 3.0097729864e-12 3.0084615354e-12 0 0 0 0 0 0 0 0
