matrix=data/matrices/bcsstk03.mtx n=112 seed=45
iter res_d res_f res_ffma res_p8q res_p8n res_p16q res_p16n res_p32q res_p32n res_p64q res_p64n solerr_d solerr_f solerr_p32q solerr_p32n pAp_d pAp_p8q pAp_p8n pAp_p16q pAp_p16n pAp_p32q pAp_p32n pAp_p64q pAp_p64n guard_p8q guard_p8n guard_p16q guard_p16n guard_p32q guard_p32n guard_p64q guard_p64n
0 1.0965427045e+11 1.0965423582e+11 1.0965423582e+11 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.0966894335e+11 1.0933201800e+11 1.0965427045e+11 1.0965427045e+11 6.3660694505e+00 6.3660694114e+00 6.3660533000e+00 6.3659672187e+00 1.9331584395e+12 1.6777216000e+07 1.6777216000e+07 1.6492674417e+12 1.0995116278e+12 1.9331631022e+12 1.9331882680e+12 1.9331584395e+12 1.9331584395e+12 0 0 0 0 0 0 0 0
1 7.9735796969e+09 7.9735610977e+09 7.9735610977e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 7.9732560689e+09 7.9709963959e+09 7.9735796969e+09 7.9735796969e+09 6.1089880809e+00 6.1089872011e+00 6.1089823258e+00 6.1089821371e+00 3.2292937518e+11 1.6777216000e+07 1.6777216000e+07 2.7487790694e+11 2.7487790694e+11 3.2292680499e+11 3.2292051354e+11 3.2292937518e+11 3.2292937518e+11 0 0 0 0 0 0 0 0
2 9.3201195281e+09 9.3200988267e+09 9.3200983548e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 9.3201625315e+09 9.3104933074e+09 9.3201195281e+09 9.3201195281e+09 4.5994945949e+00 4.5994949716e+00 4.5994915848e+00 4.5995092064e+00 1.2987977433e+10 1.6777216000e+07 -1.6777216000e+07 1.7179869184e+10 8.5899345920e+10 1.2987924480e+10 1.2987809792e+10 1.2987977433e+10 1.2987977433e+10 0 1 0 0 0 0 0 0
3 3.3067539965e+09 3.3067630125e+09 3.3067621813e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 3.3067718239e+09 3.3064313233e+09 3.3067539965e+09 3.3067539965e+09 4.0178748632e+00 4.0178756998e+00 4.0178694845e+00 4.0178792693e+00 3.5580821192e+09 1.6777216000e+07 1.6777216000e+07 1.0737418240e+10 6.0129542144e+10 3.5580866560e+09 3.5579658240e+09 3.5580821192e+09 3.5580821192e+09 0 0 0 0 0 0 0 0
4 2.8277367420e+09 2.8277198060e+09 2.8277199032e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 2.8275457978e+09 2.8259525897e+09 2.8277367420e+09 2.8277367420e+09 4.1638623743e+00 4.1638635459e+00 4.1638495843e+00 4.1638422401e+00 1.7629133902e+09 -1.6777216000e+07 1.6777216000e+07 5.9055800320e+09 3.8654705664e+10 1.7628989440e+09 1.7628426240e+09 1.7629133902e+09 1.7629133902e+09 1 0 0 0 0 0 0 0
5 9.3553120851e+08 9.3552762808e+08 9.3552781172e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 9.3543323324e+08 9.3554606518e+08 9.3553120851e+08 9.3553120851e+08 3.9341347923e+00 3.9341373141e+00 3.9341134571e+00 3.9341183775e+00 2.3237679903e+08 -1.6777216000e+07 1.6777216000e+07 3.7580963840e+09 1.7179869184e+10 2.3237452800e+08 2.3236531200e+08 2.3237679903e+08 2.3237679903e+08 1 0 0 0 0 0 0 0
6 9.9854066501e+08 9.9852820919e+08 9.9852779626e+08 0.0000000000e+00 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 9.9835008516e+08 9.9810335703e+08 9.9854066501e+08 9.9854066501e+08 3.7394793007e+00 3.7394832170e+00 3.7394553185e+00 3.7394555803e+00 2.8918306825e+08 1.6777216000e+07 1.6777216000e+07 8.5899345920e+09 1.7179869184e+10 2.8917606400e+08 2.8916608000e+08 2.8918306825e+08 2.8918306825e+08 0 0 0 0 0 0 0 0
7 8.6522994846e+08 8.6521726244e+08 8.6521849352e+08 0.0000000000e+00 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 8.6500338545e+08 8.6528806651e+08 8.6522994846e+08 8.6522994846e+08 3.3670419518e+00 3.3670482801e+00 3.3670182955e+00 3.3670144223e+00 8.0595178621e+07 1.6777216000e+07 1.6777216000e+07 3.7580963840e+09 5.9055800320e+09 8.0591712000e+07 8.0589120000e+07 8.0595178621e+07 8.0595178621e+07 0 0 0 0 0 0 0 0
8 5.7429226709e+08 5.7428660947e+08 5.7428640007e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 5.7423682851e+08 5.7411427236e+08 5.7429226709e+08 5.7429226709e+08 2.8543599126e+00 2.8543686864e+00 2.8543606925e+00 2.8543623986e+00 1.3930108032e+08 1.6777216000e+07 1.6777216000e+07 2.8185722880e+09 3.3554432000e+09 1.3929030400e+08 1.3928569600e+08 1.3930108032e+08 1.3930108032e+08 0 0 0 0 0 0 0 0
9 6.6697983912e+08 6.6696754476e+08 6.6696731294e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 6.6677561872e+08 6.6680200216e+08 6.6697983912e+08 6.6697983912e+08 2.3051532999e+00 2.3051641930e+00 2.3051908265e+00 2.3051935140e+00 7.8038322007e+07 -1.6777216000e+07 -1.6777216000e+07 1.2750684160e+09 3.2212254720e+09 7.8028736000e+07 7.8026464000e+07 7.8038322007e+07 7.8038322007e+07 1 1 0 0 0 0 0 0
