matrix=data/matrices/nos2.mtx n=957 seed=18
iter res_d res_f res_ffma res_p8q res_p8n res_p16q res_p16n res_p32q res_p32n res_p64q res_p64n solerr_d solerr_f solerr_ffma solerr_p32q solerr_p32n pAp_d pAp_p8q pAp_p8n pAp_p16q pAp_p16n pAp_p32q pAp_p32n pAp_p64q pAp_p64n rz_d rz_p32q rz_p32n guard_p8q guard_p8n guard_p16q guard_p16n guard_p32q guard_p32n guard_p64q guard_p64n
0 8.3278461669e+10 8.3278460124e+10 8.3278460124e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 8.3282505796e+10 8.3005174005e+10 8.3278461669e+10 8.3278461669e+10 9.8829302547e+00 9.8829306550e+00 9.8829306550e+00 9.8829222210e+00 9.8827986081e+00 7.8593975116e+13 1.6777216000e+07 1.6777216000e+07 7.0368744178e+13 8.7960930222e+12 7.8593606550e+13 7.8592532808e+13 7.8593975116e+13 7.8593975116e+13 4.0830867268e+13 4.0830643470e+13 4.0829569729e+13 0 0 0 0 0 0 0 0
1 5.4715773776e+10 5.4715903157e+10 5.4715903157e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 5.4708173301e+10 5.4560455688e+10 5.4715773776e+10 5.4715773776e+10 9.7530025317e+00 9.7530022839e+00 9.7530022503e+00 9.7530088024e+00 9.7531197228e+00 2.3950492377e+11 1.6777216000e+07 1.6777216000e+07 8.2463372083e+11 2.7487790694e+11 2.3950524416e+11 2.3949056410e+11 2.3950492377e+11 2.3950492377e+11 2.5218873355e+11 2.5218934374e+11 2.5216942080e+11 0 0 0 0 0 0 0 0
2 4.7424922141e+10 4.7424937275e+10 4.7424947661e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 4.7427311283e+10 4.7329974471e+10 4.7424922141e+10 4.7424922141e+10 6.9614815943e+00 6.9614812611e+00 6.9614810305e+00 6.9614704785e+00 6.9615702386e+00 7.5237778124e+10 1.6777216000e+07 1.6777216000e+07 2.0615843021e+11 1.3743895347e+11 7.5238211584e+10 7.5232706560e+10 7.5237778124e+10 7.5237778124e+10 1.4284033985e+11 1.4284121702e+11 1.4282758554e+11 0 0 0 0 0 0 0 0
3 2.1665723975e+10 2.1665701570e+10 2.1665711314e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 2.1668578236e+10 2.1655272383e+10 2.1665723975e+10 2.1665723975e+10 6.1310038257e+00 6.1310047167e+00 6.1310044744e+00 6.1309854259e+00 6.1309687292e+00 3.7793428633e+10 1.6777216000e+07 1.6777216000e+07 4.8103633715e+11 1.0307921510e+11 3.7793693696e+10 3.7789499392e+10 3.7793428633e+10 3.7793428633e+10 4.6062120555e+10 4.6062501888e+10 4.6056734720e+10 0 0 0 0 0 0 0 0
4 2.2182996372e+10 2.2182982725e+10 2.2182981932e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 2.2181281570e+10 2.2142264334e+10 2.2182996372e+10 2.2182996372e+10 5.5849472741e+00 5.5849490198e+00 5.5849486814e+00 5.5849347420e+00 5.5849956056e+00 1.4321613971e+10 1.0000000000e+00 1.0000000000e+00 6.0129542144e+10 1.3743895347e+11 1.4321745920e+10 1.4319812608e+10 1.4321613971e+10 1.4321613971e+10 2.5467375585e+10 2.5467650048e+10 2.5463685120e+10 1 1 0 0 0 0 0 0
5 1.9006417088e+10 1.9006403306e+10 1.9006385720e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.9004016978e+10 1.8981253125e+10 1.9006417088e+10 1.9006417088e+10 4.9843462621e+00 4.9843471105e+00 4.9843474379e+00 4.9843371727e+00 4.9844011509e+00 1.1114378685e+10 1.6777216000e+07 1.0000000000e+00 1.0307921510e+11 6.8719476736e+10 1.1114512384e+10 1.1112497152e+10 1.1114378685e+10 1.1114378685e+10 1.8281859650e+10 1.8282053632e+10 1.8278711296e+10 0 1 0 0 0 0 0 0
6 1.0112965897e+10 1.0112949251e+10 1.0112941423e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.0113642012e+10 1.0101165931e+10 1.0112965897e+10 1.0112965897e+10 4.6922013502e+00 4.6922028654e+00 4.6922032359e+00 4.6921949002e+00 4.6922032557e+00 5.1430471514e+09 1.6777216000e+07 1.0000000000e+00 4.7244640256e+10 1.2025908429e+11 5.1430850560e+09 5.1422085120e+09 5.1430471514e+09 5.1430471514e+09 6.7022086971e+09 6.7022602240e+09 6.7010969600e+09 0 1 0 0 0 0 0 0
7 5.6624269894e+09 5.6624331209e+09 5.6624321500e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 5.6626521478e+09 5.6515067511e+09 5.6624269894e+09 5.6624269894e+09 4.2313306040e+00 4.2313316441e+00 4.2313324266e+00 4.2313337804e+00 4.2313587721e+00 2.0322166726e+09 1.0000000000e+00 1.0000000000e+00 1.5032385536e+10 1.0307921510e+11 2.0322375680e+09 2.0318535680e+09 2.0322166726e+09 2.0322166726e+09 5.4917350476e+09 5.4917775360e+09 5.4906634240e+09 1 1 0 0 0 0 0 0
8 1.2461763022e+10 1.2461747993e+10 1.2461732464e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.2461304713e+10 1.2458413124e+10 1.2461763022e+10 1.2461763022e+10 4.0523951846e+00 4.0523955157e+00 4.0523963600e+00 4.0523989132e+00 4.0524428911e+00 2.4561035821e+09 1.0000000000e+00 1.0000000000e+00 4.8318382080e+09 8.5899345920e+10 2.4561111040e+09 2.4556093440e+09 2.4561035821e+09 2.4561035821e+09 3.1402953190e+09 3.1402987520e+09 3.1396188160e+09 1 1 0 0 0 0 0 0
9 8.4023967321e+09 8.4023886009e+09 8.4023799643e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 8.4022870552e+09 8.3926335659e+09 8.4023967321e+09 8.4023967321e+09 3.6449684591e+00 3.6449684321e+00 3.6449689806e+00 3.6449800295e+00 3.6450021461e+00 9.4500518605e+08 1.6777216000e+07 1.0000000000e+00 4.8318382080e+09 6.8719476736e+10 9.4500710400e+08 9.4478336000e+08 9.4500518605e+08 9.4500518605e+08 2.8157399792e+09 2.8157317120e+09 2.8150702080e+09 0 1 0 0 0 0 0 0
