matrix=data/matrices/nos2.mtx n=957 seed=31
iter res_d res_f res_ffma res_p8q res_p8n res_p16q res_p16n res_p32q res_p32n res_p64q res_p64n solerr_d solerr_f solerr_ffma solerr_p32q solerr_p32n pAp_d pAp_p8q pAp_p8n pAp_p16q pAp_p16n pAp_p32q pAp_p32n pAp_p64q pAp_p64n rz_d rz_p32q rz_p32n guard_p8q guard_p8n guard_p16q guard_p16n guard_p32q guard_p32n guard_p64q guard_p64n
0 9.5846874410e+10 9.5846841546e+10 9.5846844483e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 9.5846119111e+10 9.5556989888e+10 9.5846874410e+10 9.5846874410e+10 1.0800779301e+01 1.0800781397e+01 1.0800781397e+01 1.0800786184e+01 1.0800696321e+01 1.0630298244e+14 1.6777216000e+07 1.6777216000e+07 1.4073748836e+14 1.7592186044e+13 1.0630258806e+14 1.0629829309e+14 1.0630298244e+14 1.0630298244e+14 5.5040711718e+13 5.5040542769e+13 5.5037858415e+13 0 0 0 0 0 0 0 0
1 6.3521379768e+10 6.3521781250e+10 6.3521779034e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 6.3523422972e+10 6.3396248825e+10 6.3521379768e+10 6.3521379768e+10 1.0439236155e+01 1.0439234242e+01 1.0439234259e+01 1.0439225157e+01 1.0439322195e+01 2.8487747948e+11 1.6777216000e+07 1.6777216000e+07 9.6207267430e+11 2.1990232556e+12 2.8487817626e+11 2.8486454477e+11 2.8487747948e+11 2.8487747948e+11 3.1538193695e+11 3.1538230067e+11 3.1536447488e+11 0 0 0 0 0 0 0 0
2 4.9457210730e+10 4.9457374605e+10 4.9457374605e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 4.9462100974e+10 4.9392123904e+10 4.9457210730e+10 4.9457210730e+10 7.1036912352e+00 7.1036886894e+00 7.1036885476e+00 7.1036990730e+00 7.1037666345e+00 1.0729258393e+11 1.6777216000e+07 1.6777216000e+07 1.3743895347e+11 8.5899345920e+10 1.0729265562e+11 1.0728793702e+11 1.0729258393e+11 1.0729258393e+11 1.9897329340e+11 1.9897306317e+11 1.9896205312e+11 0 0 0 0 0 0 0 0
3 2.4130485072e+10 2.4130435663e+10 2.4130438579e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 2.4129346444e+10 2.4075532942e+10 2.4130485072e+10 2.4130485072e+10 6.3355770127e+00 6.3355804391e+00 6.3355803640e+00 6.3355881960e+00 6.3355533531e+00 4.3900121587e+10 1.6777216000e+07 1.6777216000e+07 3.4359738368e+11 6.8719476736e+10 4.3900141568e+10 4.3896733696e+10 4.3900121587e+10 4.3900121587e+10 5.0509981745e+10 5.0509840384e+10 5.0506104832e+10 0 0 0 0 0 0 0 0
4 2.0086857738e+10 2.0086928670e+10 2.0086927795e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 2.0087870136e+10 2.0015999172e+10 2.0086857738e+10 2.0086857738e+10 5.8429752228e+00 5.8429756531e+00 5.8429754291e+00 5.8429865238e+00 5.8430080189e+00 1.5602550061e+10 1.0000000000e+00 1.6777216000e+07 4.7244640256e+10 1.3743895347e+11 1.5602417664e+10 1.5601696768e+10 1.5602550061e+10 1.5602550061e+10 2.7975532660e+10 2.7975254016e+10 2.7973484544e+10 1 0 0 0 0 0 0 0
5 2.0333386145e+10 2.0333403530e+10 2.0333399204e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 2.0330331020e+10 2.0309053850e+10 2.0333386145e+10 2.0333386145e+10 5.2418363860e+00 5.2418357989e+00 5.2418359416e+00 5.2418459342e+00 5.2419012529e+00 1.0981702071e+10 1.6777216000e+07 1.0000000000e+00 5.1539607552e+10 6.8719476736e+10 1.0981572608e+10 1.0980491264e+10 1.0981702071e+10 1.0981702071e+10 1.7469796682e+10 1.7469603840e+10 1.7467834368e+10 0 1 0 0 0 0 0 0
6 1.2429218524e+10 1.2429184232e+10 1.2429182109e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.2429460230e+10 1.2432358554e+10 1.2429218524e+10 1.2429218524e+10 4.8452118776e+00 4.8452141638e+00 4.8452142056e+00 4.8452204661e+00 4.8452263455e+00 5.2110981362e+09 1.6777216000e+07 1.6777216000e+07 2.7917287424e+10 4.2949672960e+10 5.2110540800e+09 5.2105216000e+09 5.2110981362e+09 5.2110981362e+09 7.6338283317e+09 7.6337561600e+09 7.6330188800e+09 0 0 0 0 0 0 0 0
7 5.2886137985e+09 5.2886593525e+09 5.2886595604e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 5.2884169357e+09 5.2798940987e+09 5.2886137985e+09 5.2886137985e+09 4.3732246475e+00 4.3732255458e+00 4.3732257161e+00 4.3732186242e+00 4.3732542979e+00 2.9807123284e+09 1.0000000000e+00 1.6777216000e+07 9.6636764160e+09 3.8654705664e+10 2.9806653440e+09 2.9804298240e+09 2.9807123284e+09 2.9807123284e+09 7.3816623070e+09 7.3815900160e+09 7.3808691200e+09 1 0 0 0 0 0 0 0
8 1.2421776011e+10 1.2421758275e+10 1.2421748361e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.2420761202e+10 1.2409153011e+10 1.2421776011e+10 1.2421776011e+10 4.2157950227e+00 4.2157950120e+00 4.2157953793e+00 4.2157854343e+00 4.2158566491e+00 2.3745941965e+09 1.0000000000e+00 1.6777216000e+07 4.1607495680e+09 3.4359738368e+10 2.3746048000e+09 2.3743467520e+09 2.3745941965e+09 2.3745941965e+09 3.1134379783e+09 3.1134453760e+09 3.1130685440e+09 1 0 0 0 0 0 0 0
9 8.5270244896e+09 8.5270004324e+09 8.5269896011e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 8.5267879289e+09 8.5225615158e+09 8.5270244896e+09 8.5270244896e+09 3.8233965802e+00 3.8233965324e+00 3.8233972417e+00 3.8233776990e+00 3.8234495214e+00 1.0244449772e+09 1.6777216000e+07 1.6777216000e+07 4.1607495680e+09 3.0064771072e+10 1.0244403200e+09 1.0243051520e+09 1.0244449772e+09 1.0244449772e+09 2.8480564800e+09 2.8480532480e+09 2.8476272640e+09 0 0 0 0 0 0 0 0
10 4.3207468291e+09 4.3207790149e+09 4.3207790149e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 4.3211021806e+09 4.3169312316e+09 4.3207468291e+09 4.3207468291e+09 3.7050843865e+00 3.7050840347e+00 3.7050848344e+00 3.7050639777e+00 3.7051361879e+00 1.2378439014e+09 1.6777216000e+07 1.6777216000e+07 1.0737418240e+09 1.9327352832e+10 1.2378572800e+09 1.2376422400e+09 1.2378439014e+09 1.2378439014e+09 1.6295052447e+09 1.6295127040e+09 1.6292188160e+09 0 0 0 0 0 0 0 0
11 6.0310524693e+09 6.0310662404e+09 6.0310618650e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 6.0308432736e+09 6.0256136779e+09 6.0310524693e+09 6.0310524693e+09 3.3642320738e+00 3.3642298081e+00 3.3642306514e+00 3.3642098434e+00 3.3643053744e+00 4.7080474579e+08 1.0000000000e+00 1.6777216000e+07 2.3488102400e+08 1.2884901888e+10 4.7080064000e+08 4.7071078400e+08 4.7080474579e+08 4.7080474579e+08 1.5501368316e+09 1.5501260800e+09 1.5498280960e+09 1 0 0 0 0 0 0 0
12 6.9610798027e+09 6.9610726880e+09 6.9610666858e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 6.9612306376e+09 6.9599366083e+09 6.9610798027e+09 6.9610798027e+09 3.2123284018e+00 3.2123256468e+00 3.2123265308e+00 3.2123044450e+00 3.2123937808e+00 8.3822301537e+08 1.0000000000e+00 1.6777216000e+07 5.0331648000e+08 9.6636764160e+09 8.3822694400e+08 8.3806720000e+08 8.3822301537e+08 8.3822301537e+08 1.1343447291e+09 1.1343421440e+09 1.1341250560e+09 1 0 0 0 0 0 0 0
13 3.5445244913e+09 3.5445833312e+09 3.5445645644e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 3.5444027932e+09 3.5402708601e+09 3.5445244913e+09 3.5445244913e+09 2.9759461819e+00 2.9759399686e+00 2.9759410066e+00 2.9759203636e+00 2.9759875530e+00 3.7287224308e+08 1.6777216000e+07 1.6777216000e+07 7.3400320000e+07 8.5899345920e+09 3.7286579200e+08 3.7279488000e+08 3.7287224308e+08 3.7287224308e+08 1.1286709401e+09 1.1286538240e+09 1.1284326400e+09 0 0 0 0 0 0 0 0
