matrix=data/matrices/bcsstk03.mtx n=112 seed=25
iter res_d res_f res_ffma res_p8q res_p8n res_p16q res_p16n res_p32q res_p32n res_p64q res_p64n solerr_d solerr_f solerr_p32q solerr_p32n pAp_d pAp_p8q pAp_p8n pAp_p16q pAp_p16n pAp_p32q pAp_p32n pAp_p64q pAp_p64n guard_p8q guard_p8n guard_p16q guard_p16n guard_p32q guard_p32n guard_p64q guard_p64n
0 8.9893396448e+10 8.9893391077e+10 8.9893394208e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 8.9887006315e+10 8.9732958205e+10 8.9893396448e+10 8.9893396448e+10 5.3836602422e+00 5.3836590800e+00 5.3836427746e+00 5.3835815469e+00 1.8133008245e+12 1.6777216000e+07 1.6777216000e+07 1.6492674417e+12 1.0995116278e+12 1.8133066711e+12 1.8133234483e+12 1.8133008245e+12 1.8133008245e+12 0 0 0 0 0 0 0 0
1 8.1405272589e+09 8.1404941478e+09 8.1405000908e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 8.1409441784e+09 8.1343030264e+09 8.1405272589e+09 8.1405272589e+09 5.3308263514e+00 5.3308267337e+00 5.3308280645e+00 5.3308311234e+00 2.1034115486e+11 1.6777216000e+07 1.6777216000e+07 2.0615843021e+11 1.7179869184e+11 2.1033962701e+11 2.1033648128e+11 2.1034115486e+11 2.1034115486e+11 0 0 0 0 0 0 0 0
2 9.5932192266e+09 9.5932333444e+09 9.5932328859e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 9.5925777342e+09 9.5850629835e+09 9.5932192266e+09 9.5932192266e+09 3.6776126360e+00 3.6776144094e+00 3.6776079619e+00 3.6776268612e+00 1.2121867017e+10 1.6777216000e+07 1.6777216000e+07 3.8654705664e+10 1.9327352832e+10 1.2121800704e+10 1.2121309184e+10 1.2121867017e+10 1.2121867017e+10 0 0 0 0 0 0 0 0
3 2.9600320487e+09 2.9600387651e+09 2.9600383008e+09 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 2.9600258572e+09 2.9602160352e+09 2.9600320487e+09 2.9600320487e+09 3.4706058789e+00 3.4706081449e+00 3.4706003786e+00 3.4706212532e+00 4.5430416765e+09 1.6777216000e+07 0.0000000000e+00 3.0064771072e+10 2.5769803776e+10 4.5430538240e+09 4.5427261440e+09 4.5430416765e+09 4.5430416765e+09 0 1 0 0 0 0 0 0
4 3.7389246096e+09 3.7389175167e+09 3.7389194281e+09 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 3.7388732585e+09 3.7370660209e+09 3.7389246096e+09 3.7389246096e+09 3.5698997574e+00 3.5699024554e+00 3.5698904443e+00 3.5698911792e+00 1.7439951796e+09 1.6777216000e+07 nan 1.9327352832e+10 2.1474836480e+10 1.7439969280e+09 1.7438781440e+09 1.7439951796e+09 1.7439951796e+09 0 0 0 0 0 0 0 0
5 1.5796978369e+09 1.5797013209e+09 1.5797006249e+09 0.0000000000e+00 nan 2.6843545600e+08 2.6843545600e+08 1.5797332507e+09 1.5797332507e+09 1.5796978369e+09 1.5796978369e+09 3.0643747926e+00 3.0643794314e+00 3.0643564266e+00 3.0643758672e+00 4.3704125803e+08 -1.6777216000e+07 nan 2.3622320128e+10 4.2949672960e+10 4.3704627200e+08 4.3701376000e+08 4.3704125803e+08 4.3704125803e+08 1 0 0 0 0 0 0 0
6 1.6017642342e+09 1.6017489215e+09 1.6017529544e+09 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 1.6018507695e+09 1.6002685206e+09 1.6017642342e+09 1.6017642342e+09 2.6920288852e+00 2.6920347689e+00 2.6920004050e+00 2.6920235268e+00 2.6176691664e+08 -1.6777216000e+07 nan 2.5769803776e+10 2.5769803776e+10 2.6177081600e+08 2.6175155200e+08 2.6176691664e+08 2.6176691664e+08 1 0 0 0 0 0 0 0
7 1.0232459483e+09 1.0232501509e+09 1.0232490428e+09 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 1.0232726486e+09 1.0234445550e+09 1.0232459483e+09 1.0232459483e+09 2.2977296337e+00 2.2977369921e+00 2.2976914421e+00 2.2977174590e+00 1.0474166601e+08 1.6777216000e+07 nan 1.9327352832e+10 1.7179869184e+10 1.0474489600e+08 1.0473571200e+08 1.0474166601e+08 1.0474166601e+08 0 0 0 0 0 0 0 0
8 7.8468103094e+08 7.8466609407e+08 7.8467064812e+08 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 7.8468242720e+08 7.8409930358e+08 7.8468103094e+08 7.8468103094e+08 1.8523927144e+00 1.8524001001e+00 1.8523561401e+00 1.8523893137e+00 9.6000647991e+07 1.6777216000e+07 nan 4.2949672960e+10 1.2884901888e+10 9.6005472000e+07 9.5995808000e+07 9.6000647991e+07 9.6000647991e+07 0 0 0 0 0 0 0 0
9 9.6761640346e+08 9.6763458141e+08 9.6762815426e+08 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 9.6778509237e+08 9.6847560173e+08 9.6761640346e+08 9.6761640346e+08 1.5637246215e+00 1.5637300517e+00 1.5637052009e+00 1.5637326512e+00 7.4100141212e+07 -1.6777216000e+07 nan 2.7917287424e+10 3.8923141120e+09 7.4104608000e+07 7.4097024000e+07 7.4100141212e+07 7.4100141212e+07 1 0 0 0 0 0 0 0
