matrix=data/matrices/sts4098.mtx n=4098 seed=14
iter res_d res_f res_ffma res_p8q res_p8n res_p16q res_p16n res_p32q res_p32n res_p64q res_p64n solerr_d solerr_f solerr_ffma solerr_p32q solerr_p32n pAp_d pAp_p8q pAp_p8n pAp_p16q pAp_p16n pAp_p32q pAp_p32n pAp_p64q pAp_p64n rz_d rz_p32q rz_p32n guard_p8q guard_p8n guard_p16q guard_p16n guard_p32q guard_p32n guard_p64q guard_p64n
0 8.4717570733e+07 8.4717226484e+07 8.4717226484e+07 4.0960000000e+03 4.0960000000e+03 6.7108864000e+07 6.7108864000e+07 8.4717543344e+07 8.4685090731e+07 8.4717570733e+07 8.4717570733e+07 1.7870332753e+00 1.7870353813e+00 1.7870353813e+00 1.7870315213e+00 1.7870918143e+00 1.3110410926e+10 1.6777216000e+07 1.6777216000e+07 1.2884901888e+10 9.6636764160e+09 1.3110427648e+10 1.3109215232e+10 1.3110410926e+10 1.3110410926e+10 4.1898639102e+09 4.1898639360e+09 4.1896591360e+09 0 0 0 0 0 0 0 0
1 3.6518365528e+07 3.6518329906e+07 3.6518329906e+07 4.0960000000e+03 4.0960000000e+03 3.3554432000e+07 3.3554432000e+07 3.6518079982e+07 3.6506316879e+07 3.6518365528e+07 3.6518365528e+07 1.5438214248e+00 1.5438207072e+00 1.5438207072e+00 1.5438213143e+00 1.5438136664e+00 8.0881002452e+08 1.6777216000e+07 1.6777216000e+07 9.0596966400e+08 6.3753420800e+08 8.0880537600e+08 8.0882585600e+08 8.0881002452e+08 8.0881002452e+08 3.1022678511e+08 3.1022489600e+08 3.1023206400e+08 0 0 0 0 0 0 0 0
2 2.3635078051e+07 2.3635059328e+07 2.3635058618e+07 4.0960000000e+03 4.0960000000e+03 3.3554432000e+07 3.3554432000e+07 2.3634611412e+07 2.3635156576e+07 2.3635078051e+07 2.3635078051e+07 1.5414593230e+00 1.5414549412e+00 1.5414548279e+00 1.5414597511e+00 1.5414704061e+00 1.6832492322e+08 1.0000000000e+00 1.6777216000e+07 1.7616076800e+08 1.7196646400e+08 1.6832384000e+08 1.6833254400e+08 1.6832492322e+08 1.6832492322e+08 9.1918949172e+07 9.1918176000e+07 9.1922976000e+07 1 0 0 0 0 0 0 0
3 1.9091832949e+07 1.9091638346e+07 1.9091634831e+07 4.0960000000e+03 4.0960000000e+03 1.6777216000e+07 1.6777216000e+07 1.9091571559e+07 1.9084821366e+07 1.9091832949e+07 1.9091832949e+07 1.2385702880e+00 1.2385688865e+00 1.2385688146e+00 1.2385754331e+00 1.2385562958e+00 5.4505857039e+07 1.6777216000e+07 1.6777216000e+07 6.0817408000e+07 6.5011712000e+07 5.4505232000e+07 5.4508992000e+07 5.4505857039e+07 5.4505857039e+07 3.2042307229e+07 3.2041888000e+07 3.2043856000e+07 0 0 0 0 0 0 0 0
4 1.1966144621e+07 1.1965953479e+07 1.1965947870e+07 4.0960000000e+03 4.0960000000e+03 1.1863283203e+07 1.6777216000e+07 1.1966198840e+07 1.1962339775e+07 1.1966144621e+07 1.1966144621e+07 9.6022804799e-01 9.6022505011e-01 9.6022491821e-01 9.6022730524e-01 9.6021967751e-01 3.2673413903e+07 1.6777216000e+07 1.6777216000e+07 3.4603008000e+07 3.4603008000e+07 3.2672928000e+07 3.2674904000e+07 3.2673413903e+07 3.2673413903e+07 2.0035420791e+07 2.0035064000e+07 2.0035784000e+07 0 0 0 0 0 0 0 0
5 9.0605461505e+06 9.0604890261e+06 9.0604885632e+06 4.0960000000e+03 4.0960000000e+03 1.1863283203e+07 1.1863283203e+07 9.0605149497e+06 9.0598631333e+06 9.0605461505e+06 9.0605461505e+06 1.0048084529e+00 1.0048020561e+00 1.0048017477e+00 1.0048018494e+00 1.0047746113e+00 2.0276365833e+07 1.0000000000e+00 1.6777216000e+07 2.1495808000e+07 2.9360128000e+07 2.0275920000e+07 2.0275944000e+07 2.0276365833e+07 2.0276365833e+07 1.2055138982e+07 1.2054844000e+07 1.2054914000e+07 1 0 0 0 0 0 0 0
6 7.7910297736e+06 7.7909494766e+06 7.7909481307e+06 4.0960000000e+03 4.0960000000e+03 8.3886080000e+06 8.3886080000e+06 7.7908288839e+06 7.7915524119e+06 7.7910297736e+06 7.7910297736e+06 9.0100423248e-01 9.0100195738e-01 9.0100169107e-01 9.0100190916e-01 9.0098444354e-01 1.3119563346e+07 1.6777216000e+07 1.6777216000e+07 1.4024704000e+07 2.3592960000e+07 1.3119214000e+07 1.3119496000e+07 1.3119563346e+07 1.3119563346e+07 8.5833798331e+06 8.5831220000e+06 8.5832180000e+06 0 0 0 0 0 0 0 0
7 5.0212047418e+06 5.0211198625e+06 5.0211198625e+06 4.0960000000e+03 4.0960000000e+03 8.3886080000e+06 5.9316416015e+06 5.0210478146e+06 5.0191228122e+06 5.0212047418e+06 5.0212047418e+06 8.6707062405e-01 8.6706502710e-01 8.6706472806e-01 8.6707469669e-01 8.6705657800e-01 8.5147378920e+06 1.6777216000e+07 1.0000000000e+00 1.0354688000e+07 1.4680064000e+07 8.5144360000e+06 8.5144960000e+06 8.5147378920e+06 8.5147378920e+06 5.4847975671e+06 5.4845950000e+06 5.4845720000e+06 0 1 0 0 0 0 0 0
8 4.3887490833e+06 4.3886152799e+06 4.3886126517e+06 4.0960000000e+03 4.0960000000e+03 5.9316416015e+06 4.1943040000e+06 4.3885271135e+06 4.3879153954e+06 4.3887490833e+06 4.3887490833e+06 8.3129231791e-01 8.3128574125e-01 8.3128545670e-01 8.3130263984e-01 8.3128279633e-01 6.6615764035e+06 1.0000000000e+00 1.6777216000e+07 8.7818240000e+06 9.3061120000e+06 6.6613190000e+06 6.6611990000e+06 6.6615764035e+06 6.6615764035e+06 4.2216108178e+06 4.2214430000e+06 4.2213460000e+06 1 0 0 0 0 0 0 0
9 2.6015013132e+06 2.6014132015e+06 2.6014135038e+06 4.0960000000e+03 4.0960000000e+03 4.1943040000e+06 2.9658208008e+06 2.6012728253e+06 2.6012083283e+06 2.6015013132e+06 2.6015013132e+06 7.2098240823e-01 7.2097766538e-01 7.2097748199e-01 7.2099564716e-01 7.2098691726e-01 3.3484302173e+06 1.6777216000e+07 1.6777216000e+07 4.9807360000e+06 4.1943040000e+06 3.3482945000e+06 3.3482025000e+06 3.3484302173e+06 3.3484302173e+06 2.3392553960e+06 2.3391535000e+06 2.3390790000e+06 0 0 0 0 0 0 0 0
