matrix=data/matrices/bodyy4.mtx n=17546 seed=17
iter res_d res_f res_ffma res_p8q res_p8n res_p16q res_p16n res_p32q res_p32n res_p64q res_p64n solerr_d solerr_f solerr_ffma solerr_p32q solerr_p32n pAp_d pAp_p8q pAp_p8n pAp_p16q pAp_p16n pAp_p32q pAp_p32n pAp_p64q pAp_p64n rz_d rz_p32q rz_p32n guard_p8q guard_p8n guard_p16q guard_p16n guard_p32q guard_p32n guard_p64q guard_p64n
0 2.1577483454e+03 2.1577387469e+03 2.1577389787e+03 4.0960000000e+03 1.0240000000e+03 2.1872649588e+03 1.4367964365e+03 2.1577479000e+03 2.1577163854e+03 2.1577483454e+03 2.1577483454e+03 5.2034770432e-01 5.2034821067e-01 5.2034818684e-01 5.2034772574e-01 5.2034948833e-01 1.3169438820e+06 1.0485760000e+06 1.6384000000e+04 1.3107200000e+06 5.5705600000e+05 1.3169440000e+06 1.3169482500e+06 1.3169438820e+06 1.3169438820e+06 7.9274050053e+05 7.9274050000e+05 7.9273725000e+05 0 0 0 0 0 0 0 0
1 9.2010192025e+02 9.2009242063e+02 9.2009259045e+02 4.0960000000e+03 1.0240000000e+03 9.3623928565e+02 7.3808400606e+02 9.2010169275e+02 9.2008532213e+02 9.2010192025e+02 9.2010192025e+02 3.3180505645e-01 3.3180553460e-01 3.3180553118e-01 3.3180506719e-01 3.3180562681e-01 4.3564528224e+04 2.6214400000e+05 4.0960000000e+03 4.4288000000e+04 2.2720000000e+04 4.3564521484e+04 4.3563845703e+04 4.3564528224e+04 4.3564528224e+04 4.2085697508e+04 4.2085689453e+04 4.2085066406e+04 0 0 0 0 0 0 0 0
2 4.9642305187e+02 4.9641747804e+02 4.9641747804e+02 4.0960000000e+03 1.0240000000e+03 5.0596442563e+02 4.3642181430e+02 4.9642290753e+02 4.9641418883e+02 4.9642305187e+02 4.9642305187e+02 2.4713447734e-01 2.4713470072e-01 2.4713470895e-01 2.4713448210e-01 2.4713464391e-01 6.8842236264e+03 6.5536000000e+04 4.0960000000e+03 6.9920000000e+03 6.2240000000e+03 6.8842219238e+03 6.8841208496e+03 6.8842236264e+03 6.8842236264e+03 7.8489340761e+03 7.8489321289e+03 7.8488278809e+03 0 0 0 0 0 0 0 0
3 3.1304779620e+02 3.1304430098e+02 3.1304432593e+02 4.0960000000e+03 1.0240000000e+03 3.2000000000e+02 3.0273420685e+02 3.1304769505e+02 3.1304149336e+02 3.1304779620e+02 3.1304779620e+02 1.9971282017e-01 1.9971288329e-01 1.9971288866e-01 1.9971282299e-01 1.9971290091e-01 1.7551280808e+03 1.6384000000e+04 4.0960000000e+03 1.7820000000e+03 2.5920000000e+03 1.7551276550e+03 1.7551087341e+03 1.7551280808e+03 1.7551280808e+03 2.3265362737e+03 2.3265357056e+03 2.3265114746e+03 0 0 0 0 0 0 0 0
4 2.0518347266e+02 2.0518068447e+02 2.0518059880e+02 4.0960000000e+03 1.0240000000e+03 2.1014280859e+02 2.4317894646e+02 2.0518340214e+02 2.0517846176e+02 2.0518347266e+02 2.0518347266e+02 1.6933550640e-01 1.6933555775e-01 1.6933556994e-01 1.6933550809e-01 1.6933555300e-01 7.0472746259e+02 3.2768000000e+04 1.6384000000e+04 7.1500000000e+02 1.4060000000e+03 7.0472727966e+02 7.0472041321e+02 7.0472746259e+02 7.0472746259e+02 9.7660155348e+02 9.7660130310e+02 9.7659135437e+02 0 0 0 0 0 0 0 0
5 1.4234305405e+02 1.4234047403e+02 1.4234050147e+02 4.0960000000e+03 1.0240000000e+03 1.4620533506e+02 1.7064583206e+02 1.4234299876e+02 1.4233939003e+02 1.4234305405e+02 1.4234305405e+02 1.4801930828e-01 1.4801938189e-01 1.4801938234e-01 1.4801930915e-01 1.4801934391e-01 3.0412245424e+02 6.5536000000e+04 6.5536000000e+04 3.0800000000e+02 8.0100000000e+02 3.0412237549e+02 3.0411921692e+02 3.0412245424e+02 3.0412245424e+02 4.4550717728e+02 4.4550706482e+02 4.4550227356e+02 0 0 0 0 0 0 0 0
6 1.0529666757e+02 1.0529489374e+02 1.0529489374e+02 4.0960000000e+03 1.0240000000e+03 1.0851727973e+02 1.2949131245e+02 1.0529662343e+02 1.0529351878e+02 1.0529666757e+02 1.0529666757e+02 1.3246684405e-01 1.3246687615e-01 1.3246687893e-01 1.3246684437e-01 1.3246686847e-01 1.4973440470e+02 6.5536000000e+04 3.2768000000e+04 1.5212500000e+02 5.1000000000e+02 1.4973436928e+02 1.4973268890e+02 1.4973440470e+02 1.4973440470e+02 2.2665300339e+02 2.2665294838e+02 2.2665037918e+02 0 0 0 0 0 0 0 0
7 8.0308730359e+01 8.0307310752e+01 8.0307350273e+01 4.0960000000e+03 1.0240000000e+03 8.3138438763e+01 1.0613199329e+02 8.0308693976e+01 8.0306122072e+01 8.0308730359e+01 8.0308730359e+01 1.2011192716e-01 1.2011193098e-01 1.2011192333e-01 1.2011192710e-01 1.2011194676e-01 8.0315281159e+01 6.5536000000e+04 1.6384000000e+04 8.1625000000e+01 3.2300000000e+02 8.0315260887e+01 8.0314326286e+01 8.0315281159e+01 8.0315281159e+01 1.2749171820e+02 1.2749168587e+02 1.2749022007e+02 0 0 0 0 0 0 0 0
8 6.4092423732e+01 6.4091380685e+01 6.4091475917e+01 4.0960000000e+03 1.0240000000e+03 6.6573267908e+01 8.6625631311e+01 6.4092393940e+01 6.4090247421e+01 6.4092423732e+01 6.4092423732e+01 1.1006544121e-01 1.1006541123e-01 1.1006539133e-01 1.1006544055e-01 1.1006545239e-01 4.8870200577e+01 6.5536000000e+04 8.1920000000e+03 4.9718750000e+01 2.5600000000e+02 4.8870188713e+01 4.8869639397e+01 4.8870200577e+01 4.8870200577e+01 7.8854762014e+01 7.8854743004e+01 7.8853857994e+01 0 0 0 0 0 0 0 0
9 5.1105857341e+01 5.1104786652e+01 5.1104894140e+01 4.0960000000e+03 1.0240000000e+03 5.3441556864e+01 7.2221880341e+01 5.1105829277e+01 5.1103716536e+01 5.1105857341e+01 5.1105857341e+01 1.0136594722e-01 1.0136591487e-01 1.0136588894e-01 1.0136594592e-01 1.0136595736e-01 3.0150457821e+01 1.0485760000e+06 8.1920000000e+03 3.0765625000e+01 1.9037500000e+02 3.0150450468e+01 3.0150111437e+01 3.0150457821e+01 3.0150457821e+01 5.1512909690e+01 5.1512897491e+01 5.1512318611e+01 0 0 0 0 0 0 0 0
