matrix=data/matrices/bcsstk14.mtx n=1806 seed=22
iter res_d res_f res_ffma res_p8q res_p8n res_p16q res_p16n res_p32q res_p32n res_p64q res_p64n solerr_d solerr_f solerr_p32q solerr_p32n pAp_d pAp_p8q pAp_p8n pAp_p16q pAp_p16n pAp_p32q pAp_p32n pAp_p64q pAp_p64n guard_p8q guard_p8n guard_p16q guard_p16n guard_p32q guard_p32n guard_p64q guard_p64n
0 1.8271837189e+10 1.8271821896e+10 1.8271821896e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.8269394505e+10 1.8198260966e+10 1.8271837189e+10 1.8271837189e+10 6.2999998811e+00 6.3000037368e+00 6.2999995961e+00 6.3002069587e+00 2.3826482599e+12 1.6777216000e+07 1.6777216000e+07 2.1990232556e+12 4.8103633715e+11 2.3826498847e+12 2.3824485581e+12 2.3826482599e+12 2.3826482599e+12 0 0 0 0 0 0 0 0
1 8.9576581414e+09 8.9576528089e+09 8.9576528089e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 8.9574623059e+09 8.9272447601e+09 8.9576581414e+09 8.9576581414e+09 4.1574301238e+00 4.1574304589e+00 4.1574306551e+00 4.1575281791e+00 3.1436391530e+11 1.6777216000e+07 1.6777216000e+07 3.4359738368e+11 8.5899345920e+10 3.1436413338e+11 3.1439873638e+11 3.1436391530e+11 3.1436391530e+11 0 0 0 0 0 0 0 0
2 3.4615906229e+09 3.4615884024e+09 3.4615885612e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 3.4614775470e+09 3.4546402146e+09 3.4615906229e+09 3.4615906229e+09 2.9300187905e+00 2.9300193489e+00 2.9300198915e+00 2.9299761991e+00 5.3303168727e+10 1.6777216000e+07 -1.6777216000e+07 6.8719476736e+10 2.5769803776e+10 5.3303115776e+10 5.3297938432e+10 5.3303168727e+10 5.3303168727e+10 0 1 0 0 0 0 0 0
3 1.8011130913e+09 1.8011134201e+09 1.8011127333e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.8011886580e+09 1.7982170426e+09 1.8011130913e+09 1.8011130913e+09 2.2909749698e+00 2.2909758926e+00 2.2909760019e+00 2.2909998988e+00 1.7968141456e+10 1.6777216000e+07 1.6777216000e+07 2.3622320128e+10 1.7179869184e+10 1.7968103424e+10 1.7965744128e+10 1.7968141456e+10 1.7968141456e+10 0 0 0 0 0 0 0 0
4 1.0726342432e+09 1.0726345010e+09 1.0726343088e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.0726271334e+09 1.0716426200e+09 1.0726342432e+09 1.0726342432e+09 1.8194217868e+00 1.8194219083e+00 1.8194235781e+00 1.8194558192e+00 4.2167221907e+09 -1.6777216000e+07 1.6777216000e+07 6.4424509440e+09 7.5161927680e+09 4.2167152640e+09 4.2164326400e+09 4.2167221907e+09 4.2167221907e+09 1 0 0 0 0 0 0 0
5 7.6197638277e+08 7.6197644987e+08 7.6197622441e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 7.6197933582e+08 7.6128639621e+08 7.6197638277e+08 7.6197638277e+08 1.3843941830e+00 1.3843941040e+00 1.3843968728e+00 1.3844143447e+00 1.5664381358e+09 -1.6777216000e+07 1.6777216000e+07 2.5501368320e+09 1.3958643712e+10 1.5664373760e+09 1.5663134720e+09 1.5664381358e+09 1.5664381358e+09 1 0 0 0 0 0 0 0
6 5.2576843990e+08 5.2576822008e+08 5.2576836712e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 5.2576232208e+08 5.2544435270e+08 5.2576843990e+08 5.2576843990e+08 1.0410596943e+00 1.0410595499e+00 1.0410617225e+00 1.0410739927e+00 5.6679238002e+08 1.6777216000e+07 1.6777216000e+07 1.1408506880e+09 1.9327352832e+10 5.6679065600e+08 5.6674099200e+08 5.6679238002e+08 5.6679238002e+08 0 0 0 0 0 0 0 0
7 3.1270574744e+08 3.1270564035e+08 3.1270569529e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 3.1270779672e+08 3.1237006882e+08 3.1270574744e+08 3.1270574744e+08 8.6707687215e-01 8.6707711345e-01 8.6707869181e-01 8.6708638220e-01 3.7506535116e+08 1.6777216000e+07 1.6777216000e+07 7.7175193600e+08 8.5899345920e+09 3.7506483200e+08 3.7503001600e+08 3.7506535116e+08 3.7506535116e+08 0 0 0 0 0 0 0 0
8 1.8700586892e+08 1.8700547453e+08 1.8700545731e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.8700552621e+08 1.8688789786e+08 1.8700586892e+08 1.8700586892e+08 7.5976506126e-01 7.5976561246e-01 7.5976695430e-01 7.5977205974e-01 1.4201026205e+08 -1.6777216000e+07 1.6777216000e+07 3.3554432000e+08 6.4424509440e+09 1.4201017600e+08 1.4199712000e+08 1.4201026205e+08 1.4201026205e+08 1 0 0 0 0 0 0 0
9 1.3913831149e+08 1.3913766639e+08 1.3913753520e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.3913698728e+08 1.3902631012e+08 1.3913831149e+08 1.3913831149e+08 6.7763569289e-01 6.7763634375e-01 6.7763718368e-01 6.7764060669e-01 5.2846637254e+07 -1.6777216000e+07 1.6777216000e+07 2.1390950400e+08 8.5899345920e+09 5.2846592000e+07 5.2841632000e+07 5.2846637254e+07 5.2846637254e+07 1 0 0 0 0 0 0 0
