matrix=data/matrices/nos2.mtx n=957 seed=36
iter res_d res_f res_ffma res_p8q res_p8n res_p16q res_p16n res_p32q res_p32n res_p64q res_p64n solerr_d solerr_f solerr_ffma solerr_p32q solerr_p32n pAp_d pAp_p8q pAp_p8n pAp_p16q pAp_p16n pAp_p32q pAp_p32n pAp_p64q pAp_p64n rz_d rz_p32q rz_p32n guard_p8q guard_p8n guard_p16q guard_p16n guard_p32q guard_p32n guard_p64q guard_p64n
0 8.9894166151e+10 8.9894117514e+10 8.9894120645e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 8.9887006315e+10 8.9835686296e+10 8.9894166151e+10 8.9894166151e+10 1.0259352917e+01 1.0259355263e+01 1.0259355263e+01 1.0259350305e+01 1.0259456260e+01 9.6471776056e+13 1.6777216000e+07 1.6777216000e+07 7.0368744178e+13 8.7960930222e+12 9.6471407919e+13 9.6472481661e+13 9.6471776056e+13 9.6471776056e+13 4.9851885782e+13 4.9851685405e+13 4.9852759146e+13 0 0 0 0 0 0 0 0
1 5.8580944959e+10 5.8581346517e+10 5.8581346517e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 5.8575544365e+10 5.8555858415e+10 5.8580944959e+10 5.8580944958e+10 9.9633292627e+00 9.9633265121e+00 9.9633265121e+00 9.9633275401e+00 9.9632049801e+00 2.5979432188e+11 1.6777216000e+07 1.6777216000e+07 8.2463372083e+11 2.7487790694e+11 2.5979518976e+11 2.5979623834e+11 2.5979432188e+11 2.5979432188e+11 2.8993714342e+11 2.8993755546e+11 2.8993545830e+11 0 0 0 0 0 0 0 0
2 4.4806665583e+10 4.4806764747e+10 4.4806760035e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 4.4802191236e+10 4.4737810988e+10 4.4806665583e+10 4.4806665583e+10 6.9753867123e+00 6.9753861589e+00 6.9753862586e+00 6.9753815423e+00 6.9753903397e+00 1.0174856632e+11 1.6777216000e+07 1.6777216000e+07 1.7179869184e+11 1.3743895347e+11 1.0174857216e+11 1.0174568858e+11 1.0174856632e+11 1.0174856632e+11 1.7719407525e+11 1.7719413965e+11 1.7719151821e+11 0 0 0 0 0 0 0 0
3 2.1733865205e+10 2.1733825418e+10 2.1733820562e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 2.1734985312e+10 2.1715084512e+10 2.1733865205e+10 2.1733865205e+10 6.2397405518e+00 6.2397429953e+00 6.2397431071e+00 6.2397233820e+00 6.2397122677e+00 3.5499366154e+10 1.6777216000e+07 1.0000000000e+00 3.4359738368e+11 1.0307921510e+11 3.5499474944e+10 3.5500064768e+10 3.5499366154e+10 3.5499366154e+10 4.2035498712e+10 4.2035707904e+10 4.2036428800e+10 0 1 0 0 0 0 0 0
4 2.0615689906e+10 2.0615776870e+10 2.0615768337e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 2.0618918614e+10 2.0611927965e+10 2.0615689906e+10 2.0615689906e+10 5.7010090224e+00 5.7010099121e+00 5.7010100592e+00 5.7009903316e+00 5.7009794239e+00 1.2804696284e+10 1.0000000000e+00 1.6777216000e+07 5.1539607552e+10 1.7179869184e+11 1.2804784128e+10 1.2805013504e+10 1.2804696284e+10 1.2804696284e+10 2.4165336793e+10 2.4165548032e+10 2.4165449728e+10 1 0 0 0 0 0 0 0
5 2.0011992009e+10 2.0012045461e+10 2.0012024363e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 2.0008797877e+10 1.9994387506e+10 2.0011992009e+10 2.0011992009e+10 5.1060562333e+00 5.1060565486e+00 5.1060568637e+00 5.1060313133e+00 5.1060383314e+00 1.1166524620e+10 1.6777216000e+07 1.0000000000e+00 1.0307921510e+11 2.0615843021e+11 1.1166679040e+10 1.1166351360e+10 1.1166524620e+10 1.1166524620e+10 1.7510529207e+10 1.7510793216e+10 1.7510367232e+10 0 1 0 0 0 0 0 0
6 1.1199976580e+10 1.1199961154e+10 1.1199956049e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.1200547809e+10 1.1192503171e+10 1.1199976580e+10 1.1199976580e+10 4.7445261866e+00 4.7445280348e+00 4.7445282063e+00 4.7444919214e+00 4.7444908595e+00 5.3256258904e+09 1.6777216000e+07 1.0000000000e+00 4.2949672960e+10 1.0307921510e+11 5.3257093120e+09 5.3256683520e+09 5.3256258904e+09 5.3256258904e+09 7.3707675864e+09 7.3708994560e+09 7.3707683840e+09 0 1 0 0 0 0 0 0
7 5.5090965089e+09 5.5091945543e+09 5.5091839767e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 5.5094701640e+09 5.5078350638e+09 5.5090965089e+09 5.5090965089e+09 4.2570449907e+00 4.2570474028e+00 4.2570475261e+00 4.2570089572e+00 4.2570050419e+00 2.3317891228e+09 1.0000000000e+00 1.0000000000e+00 1.1811160064e+10 8.5899345920e+10 2.3318405120e+09 2.3317770240e+09 2.3317891228e+09 2.3317891228e+09 6.3415678426e+09 6.3417139200e+09 6.3414763520e+09 1 1 0 0 0 0 0 0
8 1.2337356782e+10 1.2337387474e+10 1.2337376780e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.2336354348e+10 1.2339274541e+10 1.2337356782e+10 1.2337356782e+10 4.1005051871e+00 4.1005065454e+00 4.1005067526e+00 4.1004704368e+00 4.1004747653e+00 2.6086202456e+09 1.0000000000e+00 1.0000000000e+00 4.1607495680e+09 8.5899345920e+10 2.6086952960e+09 2.6085806080e+09 2.6086202456e+09 2.6086202456e+09 3.1914695945e+09 3.1915581440e+09 3.1914024960e+09 1 1 0 0 0 0 0 0
9 7.9249100861e+09 7.9249098757e+09 7.9249040485e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 7.9245311031e+09 7.9199833087e+09 7.9249100861e+09 7.9249100861e+09 3.7344592593e+00 3.7344614507e+00 3.7344614789e+00 3.7344220667e+00 3.7344207325e+00 8.9873570449e+08 1.6777216000e+07 1.0000000000e+00 5.3687091200e+09 6.8719476736e+10 8.9875814400e+08 8.9871052800e+08 8.9873570449e+08 8.9873570449e+08 2.6797194674e+09 2.6797895680e+09 2.6796359680e+09 0 1 0 0 0 0 0 0
10 3.5305453884e+09 3.5305904274e+09 3.5305876246e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 3.5307171748e+09 3.5307171748e+09 3.5305453884e+09 3.5305453884e+09 3.6565199605e+00 3.6565238083e+00 3.6565236616e+00 3.6564830174e+00 3.6564739304e+00 1.2417651397e+09 1.6777216000e+07 1.0000000000e+00 1.3421772800e+09 6.8719476736e+10 1.2418027520e+09 1.2417208320e+09 1.2417651397e+09 1.2417651397e+09 1.4600948342e+09 1.4601369600e+09 1.4600396800e+09 0 1 0 0 0 0 0 0
11 5.1080235640e+09 5.1080540101e+09 5.1080484135e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 5.1082145845e+09 5.1046868115e+09 5.1080235640e+09 5.1080235640e+09 3.4508644536e+00 3.4508683564e+00 3.4508681627e+00 3.4508289187e+00 3.4508131212e+00 3.5566865797e+08 1.0000000000e+00 1.0000000000e+00 2.5585254400e+08 6.8719476736e+10 3.5567744000e+08 3.5565286400e+08 3.5566865797e+08 3.5566865797e+08 1.0987815362e+09 1.0988113920e+09 1.0987407360e+09 1 1 0 0 0 0 0 0
12 5.2552877065e+09 5.2552702232e+09 5.2552670849e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 5.2550997055e+09 5.2550997055e+09 5.2552877065e+09 5.2552877065e+09 3.3566091565e+00 3.3566126602e+00 3.3566124736e+00 3.3565713353e+00 3.3565558000e+00 5.8702344799e+08 1.0000000000e+00 1.0000000000e+00 6.0397977600e+08 3.4359738368e+10 5.8704537600e+08 5.8700800000e+08 5.8702344799e+08 5.8702344799e+08 7.6787438883e+08 7.6790067200e+08 7.6786073600e+08 1 1 0 0 0 0 0 0
13 2.7785928094e+09 2.7785799912e+09 2.7785861247e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 2.7787446016e+09 2.7779341176e+09 2.7785928094e+09 2.7785928094e+09 3.2210168995e+00 3.2210205254e+00 3.2210203159e+00 3.2209799923e+00 3.2209522878e+00 2.2684350229e+08 1.6777216000e+07 1.0000000000e+00 6.7108864000e+07 3.8654705664e+10 2.2684928000e+08 2.2684076800e+08 2.2684350229e+08 2.2684350229e+08 6.9401214169e+08 6.9403289600e+08 6.9400268800e+08 0 1 0 0 0 0 0 0
14 4.0032066449e+09 4.0032122764e+09 4.0031995048e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 4.0032560840e+09 4.0038185366e+09 4.0032066449e+09 4.0032066449e+09 3.1157681415e+00 3.1157731249e+00 3.1157729865e+00 3.1157298292e+00 3.1157007447e+00 4.0055738476e+08 1.6777216000e+07 1.0000000000e+00 5.3477376000e+07 3.8654705664e+10 4.0057369600e+08 4.0055347200e+08 4.0055738476e+08 4.0055738476e+08 5.4516025003e+08 5.4518118400e+08 5.4515660800e+08 0 1 0 0 0 0 0 0
15 3.6160284267e+09 3.6160215956e+09 3.6160083687e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 3.6161030845e+09 3.6167257454e+09 3.6160284267e+09 3.6160284267e+09 3.0596701426e+00 3.0596736460e+00 3.0596737164e+00 3.0596310773e+00 3.0595930825e+00 1.9355507786e+08 1.0000000000e+00 1.0000000000e+00 4.5088768000e+07 2.5769803776e+10 1.9356166400e+08 1.9355340800e+08 1.9355507786e+08 1.9355507786e+08 4.3049911159e+08 4.3051520000e+08 4.3049958400e+08 1 1 0 0 0 0 0 0
