matrix=data/matrices/bcsstk03.mtx n=112 seed=27
iter res_d res_f res_ffma res_p8q res_p8n res_p16q res_p16n res_p32q res_p32n res_p64q res_p64n solerr_d solerr_f solerr_p32q solerr_p32n pAp_d pAp_p8q pAp_p8n pAp_p16q pAp_p16n pAp_p32q pAp_p32n pAp_p64q pAp_p64n guard_p8q guard_p8n guard_p16q guard_p16n guard_p32q guard_p32n guard_p64q guard_p64n
0 1.6941352366e+11 1.6941354590e+11 1.6941352596e+11 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.6941999226e+11 1.6909303154e+11 1.6941352366e+11 1.6941352366e+11 4.9880317294e+00 4.9880315919e+00 4.9880482555e+00 4.9878880658e+00 3.8848919180e+12 1.6777216000e+07 1.6777216000e+07 4.3980465111e+12 3.2985348833e+12 3.8848818053e+12 3.8849656914e+12 3.8848919180e+12 3.8848919180e+12 0 0 0 0 0 0 0 0
1 6.7327702943e+09 6.7327849150e+09 6.7327960198e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 6.7336647562e+09 6.7269732463e+09 6.7327702943e+09 6.7327702943e+09 4.7395573934e+00 4.7395573657e+00 4.7395574400e+00 4.7395596393e+00 5.8962744970e+11 1.6777216000e+07 1.6777216000e+07 5.4975581389e+11 4.8103633715e+11 5.8963106202e+11 5.8959331328e+11 5.8962744970e+11 5.8962744970e+11 0 0 0 0 0 0 0 0
2 8.5951794308e+09 8.5951830366e+09 8.5951886652e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 8.5962237457e+09 8.5941278725e+09 8.5951794308e+09 8.5951794308e+09 4.0047777471e+00 4.0047778764e+00 4.0047724877e+00 4.0047640683e+00 9.3897678127e+09 1.6777216000e+07 1.6777216000e+07 2.1474836480e+10 3.0064771072e+10 9.3899325440e+09 9.3894737920e+09 9.3897678127e+09 9.3897678127e+09 0 0 0 0 0 0 0 0
3 3.2445077366e+09 3.2445166283e+09 3.2445156117e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 3.2445591579e+09 3.2452531070e+09 3.2445077366e+09 3.2445077366e+09 3.5105619481e+00 3.5105620387e+00 3.5105425789e+00 3.5105660014e+00 4.1074831612e+09 1.6777216000e+07 1.6777216000e+07 5.3687091200e+09 4.2949672960e+09 4.1076121600e+09 4.1073623040e+09 4.1074831612e+09 4.1074831612e+09 0 0 0 0 0 0 0 0
4 3.0369999574e+09 3.0370086458e+09 3.0370187829e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 3.0377418647e+09 3.0364443577e+09 3.0369999574e+09 3.0369999574e+09 3.5751542274e+00 3.5751543407e+00 3.5751399748e+00 3.5751357030e+00 2.1331371583e+09 -1.6777216000e+07 -1.6777216000e+07 7.5161927680e+09 4.2949672960e+09 2.1332193280e+09 2.1330872320e+09 2.1331371583e+09 2.1331371583e+09 1 1 0 0 0 0 0 0
5 1.7561683801e+09 1.7561754984e+09 1.7561766723e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.7564070555e+09 1.7572081534e+09 1.7561683801e+09 1.7561683801e+09 3.1036324155e+00 3.1036320801e+00 3.1035995207e+00 3.1035868619e+00 4.3196898972e+08 -1.6777216000e+07 -1.6777216000e+07 8.0530636800e+09 3.7580963840e+09 4.3199539200e+08 4.3196723200e+08 4.3196898972e+08 4.3196898972e+08 1 1 0 0 0 0 0 0
6 1.6622274475e+09 1.6622372239e+09 1.6622488822e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.6628921105e+09 1.6608596484e+09 1.6622274475e+09 1.6622274475e+09 2.6118050576e+00 2.6118044927e+00 2.6117477075e+00 2.6117424773e+00 4.4657410067e+08 1.6777216000e+07 -1.6777216000e+07 6.9793218560e+09 2.2817013760e+09 4.4661964800e+08 4.4659200000e+08 4.4657410067e+08 4.4657410067e+08 0 1 0 0 0 0 0 0
7 1.3806248132e+09 1.3806306469e+09 1.3806304976e+09 0.0000000000e+00 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.3809391613e+09 1.3825688290e+09 1.3806248132e+09 1.3806248132e+09 2.3911465763e+00 2.3911453798e+00 2.3910847841e+00 2.3910557789e+00 2.5200421613e+08 1.6777216000e+07 -1.6777216000e+07 6.9793218560e+09 4.2949672960e+09 2.5204051200e+08 2.5202534400e+08 2.5200421613e+08 2.5200421613e+08 0 1 0 0 0 0 0 0
8 7.3484116540e+08 7.3484270419e+08 7.3484480829e+08 0.0000000000e+00 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 7.3502111087e+08 7.3470989961e+08 7.3484116540e+08 7.3484116540e+08 2.3405261435e+00 2.3405242546e+00 2.3404698428e+00 2.3404535634e+00 3.5079769039e+08 -1.6777216000e+07 1.6777216000e+07 5.9055800320e+09 3.3554432000e+09 3.5085619200e+08 3.5083238400e+08 3.5079769039e+08 3.5079769039e+08 1 0 0 0 0 0 0 0
9 6.9455783460e+08 6.9456775588e+08 6.9457572038e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 6.9501528358e+08 6.9496465785e+08 6.9455783460e+08 6.9455783460e+08 2.2790895657e+00 2.2790870972e+00 2.2790244725e+00 2.2790102160e+00 1.4481144180e+08 1.6777216000e+07 1.6777216000e+07 3.0064771072e+10 3.3554432000e+09 1.4483769600e+08 1.4482905600e+08 1.4481144180e+08 1.4481144180e+08 0 0 0 0 0 0 0 0
10 6.0373069254e+08 6.0373837665e+08 6.0374187670e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 6.0415451339e+08 6.0488204251e+08 6.0373069254e+08 6.0373069254e+08 2.1911282120e+00 2.1911252311e+00 2.1910353872e+00 2.1910134288e+00 6.7718473726e+07 -1.6777216000e+07 1.6777216000e+07 4.2949672960e+10 2.9527900160e+09 6.7735392000e+07 6.7730880000e+07 6.7718473726e+07 6.7718473726e+07 1 0 0 0 0 0 0 0
11 7.7889482307e+08 7.7890671637e+08 7.7891712691e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 7.7941860928e+08 7.7833445165e+08 7.7889482307e+08 7.7889482307e+08 2.0662356344e+00 2.0662317619e+00 2.0660911848e+00 2.0660711196e+00 3.8200719012e+07 1.6777216000e+07 1.6777216000e+07 -1.3958643712e+10 1.9461570560e+09 3.8216528000e+07 3.8213840000e+07 3.8200719012e+07 3.8200719012e+07 0 0 1 0 0 0 0 0
12 7.3509525858e+08 7.3509842568e+08 7.3509882299e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 7.3542788073e+08 7.3724363682e+08 7.3509525858e+08 7.3509525858e+08 1.8754115534e+00 1.8754062438e+00 1.8752033938e+00 1.8751610043e+00 3.4614054532e+07 -1.6777216000e+07 -1.6777216000e+07 1.3194139533e+13 3.0870077440e+09 3.4635040000e+07 3.4632496000e+07 3.4614054532e+07 3.4614054532e+07 1 1 0 0 0 0 0 0
13 5.3655955950e+08 5.3656700198e+08 5.3657343759e+08 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 5.3696920700e+08 5.3655952570e+08 5.3655955950e+08 5.3655955950e+08 1.8258756726e+00 1.8258701535e+00 1.8256827395e+00 1.8256469130e+00 9.6895281148e+07 -1.6777216000e+07 0.0000000000e+00 3.2985348833e+12 4.5035996274e+15 9.6961920000e+07 9.6954080000e+07 9.6895281148e+07 9.6895281148e+07 1 1 0 0 0 0 0 0
14 5.2051164298e+08 5.2052038033e+08 5.2052925865e+08 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 5.2093863547e+08 5.2039803225e+08 5.2051164298e+08 5.2051164298e+08 1.7813500186e+00 1.7813440215e+00 1.7811427862e+00 1.7811060261e+00 2.2643216632e+07 1.6777216000e+07 nan 2.1990232556e+12 4.5035996274e+15 2.2659408000e+07 2.2657728000e+07 2.2643216632e+07 2.2643216632e+07 0 0 0 0 0 0 0 0
15 5.1348963727e+08 5.1349023069e+08 5.1349019723e+08 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 5.1374659826e+08 5.1427708970e+08 5.1348963727e+08 5.1348963727e+08 1.7074219859e+00 1.7074145202e+00 1.7071708427e+00 1.7071188511e+00 2.4386140134e+07 1.6777216000e+07 nan 1.6492674417e+12 4.5035996274e+15 2.4408512000e+07 2.4406560000e+07 2.4386140134e+07 2.4386140134e+07 0 0 0 0 0 0 0 0
