matrix=data/matrices/bcsstk03.mtx n=112 seed=23
iter res_d res_f res_ffma res_p8q res_p8n res_p16q res_p16n res_p32q res_p32n res_p64q res_p64n solerr_d solerr_f solerr_p32q solerr_p32n pAp_d pAp_p8q pAp_p8n pAp_p16q pAp_p16n pAp_p32q pAp_p32n pAp_p64q pAp_p64n guard_p8q guard_p8n guard_p16q guard_p16n guard_p32q guard_p32n guard_p64q guard_p64n
0 9.8509148732e+10 9.8509149240e+10 9.8509149240e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 9.8503742989e+10 9.8222437103e+10 9.8509148731e+10 9.8509148732e+10 6.3156659061e+00 6.3156691162e+00 6.3156620183e+00 6.3155617733e+00 1.7919634825e+12 1.6777216000e+07 1.6777216000e+07 1.6492674417e+12 1.0995116278e+12 1.7919660524e+12 1.7919912182e+12 1.7919634825e+12 1.7919634825e+12 0 0 0 0 0 0 0 0
1 5.6790005095e+09 5.6789983624e+09 5.6790020410e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 5.6793292325e+09 5.6753629430e+09 5.6790005095e+09 5.6790005095e+09 6.3001697052e+00 6.3001699226e+00 6.3001693237e+00 6.3001474883e+00 2.8815012464e+11 1.6777216000e+07 1.6777216000e+07 3.4359738368e+11 1.7179869184e+11 2.8814973338e+11 2.8814239334e+11 2.8815012464e+11 2.8815012464e+11 0 0 0 0 0 0 0 0
2 8.0753985699e+09 8.0754039523e+09 8.0754017738e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 8.0754023184e+09 8.0709395370e+09 8.0753985699e+09 8.0753985699e+09 4.2607249077e+00 4.2607249088e+00 4.2607251474e+00 4.2607480796e+00 1.2013906169e+10 1.6777216000e+07 1.6777216000e+07 1.9327352832e+10 1.7179869184e+10 1.2013944832e+10 1.2013240320e+10 1.2013906169e+10 1.2013906169e+10 0 0 0 0 0 0 0 0
3 2.9119005789e+09 2.9119023487e+09 2.9119017823e+09 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 2.9118983839e+09 2.9115117033e+09 2.9119005789e+09 2.9119005789e+09 3.3537363743e+00 3.3537368987e+00 3.3537268199e+00 3.3537443277e+00 3.2231730329e+09 1.6777216000e+07 0.0000000000e+00 8.0530636800e+09 7.5161927680e+09 3.2231956480e+09 3.2230420480e+09 3.2231730329e+09 3.2231730329e+09 0 1 0 0 0 0 0 0
4 3.2136750229e+09 3.2136799946e+09 3.2136835871e+09 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 3.2138770582e+09 3.2117744234e+09 3.2136750229e+09 3.2136750229e+09 3.1895407937e+00 3.1895410281e+00 3.1895357011e+00 3.1895347087e+00 1.4824214290e+09 1.6777216000e+07 nan 2.8185722880e+09 4.2949672960e+09 1.4824540160e+09 1.4823864320e+09 1.4824214290e+09 1.4824214290e+09 0 0 0 0 0 0 0 0
5 1.7752190695e+09 1.7752272453e+09 1.7752270130e+09 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 1.7753751123e+09 1.7760091748e+09 1.7752190695e+09 1.7752190695e+09 2.7445565506e+00 2.7445570115e+00 2.7445550846e+00 2.7445705632e+00 2.1663818471e+08 -1.6777216000e+07 nan 2.9527900160e+09 4.0265318400e+09 2.1664902400e+08 2.1663916800e+08 2.1663818471e+08 2.1663818471e+08 1 0 0 0 0 0 0 0
6 1.0542660094e+09 1.0542590856e+09 1.0542608130e+09 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 1.0543983067e+09 1.0538642651e+09 1.0542660094e+09 1.0542660094e+09 2.4976254768e+00 2.4976269349e+00 2.4976336167e+00 2.4976550394e+00 3.4768833023e+08 1.6777216000e+07 nan 3.4896609280e+09 3.2212254720e+09 3.4772428800e+08 3.4770688000e+08 3.4768833023e+08 3.4768833023e+08 0 0 0 0 0 0 0 0
7 1.4092640115e+09 1.4092770255e+09 1.4092769280e+09 0.0000000000e+00 nan 2.6843545600e+08 2.6843545600e+08 1.4094858586e+09 1.4099850214e+09 1.4092640115e+09 1.4092640115e+09 2.1484306011e+00 2.1484315550e+00 2.1484126344e+00 2.1484161658e+00 2.0320615038e+08 -1.6777216000e+07 nan 1.1811160064e+10 4.2949672960e+09 2.0322726400e+08 2.0321580800e+08 2.0320615038e+08 2.0320615038e+08 1 0 0 0 0 0 0 0
8 6.7285566640e+08 6.7285678111e+08 6.7285637258e+08 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 6.7289500252e+08 6.7284271243e+08 6.7285566640e+08 6.7285566640e+08 1.8543226379e+00 1.8543234359e+00 1.8542826786e+00 1.8542849369e+00 1.7889181679e+08 1.6777216000e+07 nan 5.5834574848e+10 6.4424509440e+09 1.7891180800e+08 1.7890336000e+08 1.7889181679e+08 1.7889181679e+08 0 0 0 0 0 0 0 0
9 7.7693403932e+08 7.7693467267e+08 7.7693608786e+08 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 7.7711296639e+08 7.7697712727e+08 7.7693403932e+08 7.7693403932e+08 1.7578843902e+00 1.7578853191e+00 1.7578524792e+00 1.7578569585e+00 8.6855334724e+07 1.6777216000e+07 nan 1.3743895347e+11 4.8318382080e+09 8.6867392000e+07 8.6863616000e+07 8.6855334724e+07 8.6855334724e+07 0 0 0 0 0 0 0 0
