matrix=data/matrices/mhd4800b.mtx n=4800 seed=37
iter res_d res_f res_ffma res_p8q res_p8n res_p16q res_p16n res_p32q res_p32n res_p64q res_p64n solerr_d solerr_f solerr_ffma solerr_p32q solerr_p32n pAp_d pAp_p8q pAp_p8n pAp_p16q pAp_p16n pAp_p32q pAp_p32n pAp_p64q pAp_p64n rz_d rz_p32q rz_p32n guard_p8q guard_p8n guard_p16q guard_p16n guard_p32q guard_p32n guard_p64q guard_p64n
0 1.1752513987e+00 1.1752402750e+00 1.1752401228e+00 1.8708286934e+00 1.2247448714e+00 1.1742683893e+00 1.2097019907e+00 1.1752513978e+00 1.1752499872e+00 1.1752513987e+00 1.1752513987e+00 2.2328681213e+02 2.2328630003e+02 2.2328628304e+02 2.2328681387e+02 2.2328669107e+02 7.5389949469e+01 6.4000000000e+01 4.0000000000e+01 7.5437500000e+01 6.5687500000e+01 7.5389949799e+01 7.5389983177e+01 7.5389949469e+01 7.5389949469e+01 5.9248153246e+01 5.9248153210e+01 5.9248147011e+01 0 0 0 0 0 0 0 0
1 5.1928736159e-01 5.1928139896e-01 5.1928137026e-01 4.6770717335e-01 5.0000000000e-01 5.1963403588e-01 5.2115875250e-01 5.1928736046e-01 5.1928703584e-01 5.1928736159e-01 5.1928736159e-01 1.0108865721e+02 1.0108911441e+02 1.0108913282e+02 1.0108865684e+02 1.0108871911e+02 3.9521880985e+00 6.0000000000e+00 2.2500000000e+00 3.9560546875e+00 3.8271484375e+00 3.9521880895e+00 3.9521839172e+00 3.9521880985e+00 3.9521880985e+00 3.6383180103e+00 3.6383180171e+00 3.6383144110e+00 0 0 0 0 0 0 0 0
2 2.4513633552e-01 2.4513448981e-01 2.4513447461e-01 9.3541434669e-01 4.6770717335e-01 2.4544184488e-01 2.4865360098e-01 2.4513633148e-01 2.4513615957e-01 2.4513633552e-01 2.4513633552e-01 4.5073343530e+01 4.5073748393e+01 4.5073756587e+01 4.5073343208e+01 4.5073369861e+01 6.3189446230e-01 4.5000000000e+00 1.0000000000e+00 6.3159179688e-01 5.9545898438e-01 6.3189445063e-01 6.3189387321e-01 6.3189446230e-01 6.3189446230e-01 6.0815148960e-01 6.0815147683e-01 6.0815088823e-01 0 0 0 0 0 0 0 0
3 4.9344108831e-02 4.9343385021e-02 4.9343359069e-02 8.0000000000e+00 3.2000000000e+01 4.9294646344e-02 4.8514618548e-02 4.9344105779e-02 4.9343947708e-02 4.9344108831e-02 4.9344108831e-02 2.7306935267e+01 2.7307161646e+01 2.7307163527e+01 2.7306938997e+01 2.7306936938e+01 1.0604589179e-01 9.3750000000e-01 3.1250000000e-02 1.0614013672e-01 1.0174560547e-01 1.0604589013e-01 1.0604578257e-01 1.0604589179e-01 1.0604589179e-01 1.0257801813e-01 1.0257801507e-01 1.0257790610e-01 0 0 0 0 0 0 0 0
4 1.7940611686e-02 1.7940240996e-02 1.7940219095e-02 4.0960000000e+03 3.2000000000e+01 1.7793815584e-02 1.5378921629e-02 1.7940609855e-02 1.7940597891e-02 1.7940611686e-02 1.7940611686e-02 1.9867714610e+01 1.9867761615e+01 1.9867756587e+01 1.9867715360e+01 1.9867708797e+01 9.7348979071e-03 1.0000000000e+00 1.6777216000e+07 9.8571777344e-03 8.9263916016e-03 9.7348969430e-03 9.7348841373e-03 9.7348979071e-03 9.7348979071e-03 1.0865415166e-02 1.0865413817e-02 1.0865402175e-02 1 0 0 0 0 0 0 0
5 1.0779326311e-02 1.0779189733e-02 1.0779186358e-02 4.0960000000e+03 3.2000000000e+01 1.1241078548e-02 1.0242273908e-02 1.0779322032e-02 1.0779301951e-02 1.0779326311e-02 1.0779326311e-02 1.0919810041e+01 1.0919849160e+01 1.0919849381e+01 1.0919829067e+01 1.0919813730e+01 2.9493689012e-03 1.6777216000e+07 1.6777216000e+07 3.1547546387e-03 2.7008056641e-03 2.9493674519e-03 2.9493657057e-03 2.9493689012e-03 2.9493689012e-03 2.8240306632e-03 2.8240294778e-03 2.8240269748e-03 0 0 0 0 0 0 0 0
6 7.3790542551e-03 7.3788455970e-03 7.3788399272e-03 4.0960000000e+03 3.2000000000e+01 7.3728851907e-03 6.1955945022e-03 7.3790516799e-03 7.3790245641e-03 7.3790542551e-03 7.3790542551e-03 7.6205899981e+00 7.6206103709e+00 7.6206011531e+00 7.6206071108e+00 7.6205845704e+00 1.4168854572e-03 1.6777216000e+07 1.6777216000e+07 1.4076232910e-03 1.0643005371e-03 1.4168848284e-03 1.4168841590e-03 1.4168854572e-03 1.4168854572e-03 1.2919600120e-03 1.2919593428e-03 1.2919580913e-03 0 0 0 0 0 0 0 0
7 3.8595078794e-03 3.8596493280e-03 3.8596552191e-03 4.0960000000e+03 3.2000000000e+01 3.8602022219e-03 3.4955617830e-03 3.8595067621e-03 3.8595028739e-03 3.8595078794e-03 3.8595078794e-03 5.4876265576e+00 5.4876606428e+00 5.4876503983e+00 5.4876655080e+00 5.4876309033e+00 1.9348480795e-04 1.6777216000e+07 1.6777216000e+07 1.9216537476e-04 1.3780593872e-04 1.9348470960e-04 1.9348435308e-04 1.9348480795e-04 1.9348480795e-04 2.6270173564e-04 2.6270160743e-04 2.6270118542e-04 0 0 0 0 0 0 0 0
8 1.5704775576e-03 1.5704130673e-03 1.5704109679e-03 4.0960000000e+03 3.2000000000e+01 1.5584894208e-03 1.4183288621e-03 1.5704774233e-03 1.5704669991e-03 1.5704775576e-03 1.5704775576e-03 5.2695352256e+00 5.2695488970e+00 5.2695386632e+00 5.2695834514e+00 5.2695311904e+00 7.8572714526e-05 1.6777216000e+07 1.6777216000e+07 7.8916549683e-05 5.6266784668e-05 7.8572680650e-05 7.8572582424e-05 7.8572714526e-05 7.8572714526e-05 8.3860583158e-05 8.3860551968e-05 8.3860450104e-05 0 0 0 0 0 0 0 0
9 7.0337926612e-04 7.0340063304e-04 7.0340253213e-04 4.0960000000e+03 3.2000000000e+01 7.2731782763e-04 6.5167713941e-04 7.0337925787e-04 7.0336487269e-04 7.0337926612e-04 7.0337926612e-04 4.3677632463e+00 4.3678080734e+00 4.3677940640e+00 4.3678247910e+00 4.3677722956e+00 1.0231505883e-05 1.6777216000e+07 1.6777216000e+07 1.0430812836e-05 7.1525573730e-06 1.0231505257e-05 1.0231479791e-05 1.0231505883e-05 1.0231505883e-05 1.1928456248e-05 1.1928455933e-05 1.1928426829e-05 0 0 0 0 0 0 0 0
