matrix=data/matrices/nos2.mtx n=957 seed=39
iter res_d res_f res_ffma res_p8q res_p8n res_p16q res_p16n res_p32q res_p32n res_p64q res_p64n solerr_d solerr_f solerr_ffma solerr_p32q solerr_p32n pAp_d pAp_p8q pAp_p8n pAp_p16q pAp_p16n pAp_p32q pAp_p32n pAp_p64q pAp_p64n rz_d rz_p32q rz_p32n guard_p8q guard_p8n guard_p16q guard_p16n guard_p32q guard_p32n guard_p64q guard_p64n
0 8.3945224194e+10 8.3945195501e+10 8.3945195501e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 8.3944363933e+10 8.3558917130e+10 8.3945224194e+10 8.3945224194e+10 9.7125160535e+00 9.7125203706e+00 9.7125203706e+00 9.7126124282e+00 9.7121209684e+00 8.5184613188e+13 1.6777216000e+07 1.6777216000e+07 7.0368744178e+13 1.3194139533e+13 8.5184233865e+13 8.5189602574e+13 8.5184613188e+13 8.5184613188e+13 4.4209463585e+13 4.4209708990e+13 4.4210245861e+13 0 0 0 0 0 0 0 0
1 4.9990395464e+10 4.9991005511e+10 4.9991008326e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 4.9995338003e+10 4.9856782527e+10 4.9990395464e+10 4.9990395464e+10 9.8786243894e+00 9.8786213699e+00 9.8786213698e+00 9.8785473067e+00 9.8789168355e+00 2.7539550951e+11 1.6777216000e+07 1.6777216000e+07 6.8719476736e+11 2.4051816858e+11 2.7540114637e+11 2.7536759194e+11 2.7539550951e+11 2.7539550951e+11 2.6549427681e+11 2.6549996749e+11 2.6546484019e+11 0 0 0 0 0 0 0 0
2 4.3512220323e+10 4.3512435021e+10 4.3512438255e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 4.3509735814e+10 4.3363751844e+10 4.3512220323e+10 4.3512220323e+10 7.3341498292e+00 7.3341471922e+00 7.3341470325e+00 7.3341387523e+00 7.3342443494e+00 6.0576876996e+10 1.6777216000e+07 1.6777216000e+07 8.5899345920e+10 6.8719476736e+10 6.0578398208e+10 6.0570140672e+10 6.0576876996e+10 6.0576876996e+10 1.2796660108e+11 1.2796978790e+11 1.2795169997e+11 0 0 0 0 0 0 0 0
3 1.9862873722e+10 1.9862853640e+10 1.9862863383e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.9864223744e+10 1.9827915500e+10 1.9862873722e+10 1.9862873722e+10 6.6657425916e+00 6.6657445069e+00 6.6657443101e+00 6.6657515881e+00 6.6656759047e+00 3.3280133366e+10 1.0000000000e+00 1.0485760000e+06 3.4359738368e+11 6.8719476736e+10 3.3280884736e+10 3.3276723200e+10 3.3280133366e+10 3.3280133366e+10 3.7033967792e+10 3.7034852352e+10 3.7029675008e+10 1 0 0 0 0 0 0 0
4 1.3393696652e+10 1.3393846383e+10 1.3393856890e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.3397591826e+10 1.3370672788e+10 1.3393696652e+10 1.3393696652e+10 5.9418097909e+00 5.9418105747e+00 5.9418103066e+00 5.9418009365e+00 5.9418168967e+00 9.7980518184e+09 1.6777216000e+07 1.6777216000e+07 5.5834574848e+10 5.1539607552e+10 9.7983037440e+09 9.7967636480e+09 9.7980518184e+09 9.7980518184e+09 2.3728624135e+10 2.3729274880e+10 2.3725342720e+10 0 0 0 0 0 0 0 0
5 1.9630178153e+10 1.9630264907e+10 1.9630272973e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.9630690587e+10 1.9608654257e+10 1.9630178153e+10 1.9630178153e+10 5.6327296851e+00 5.6327287912e+00 5.6327284488e+00 5.6327237330e+00 5.6327686511e+00 9.5654138676e+09 1.6777216000e+07 1.6777216000e+07 1.3743895347e+11 3.0064771072e+10 9.5657164800e+09 9.5640616960e+09 9.5654138676e+09 9.5654138676e+09 1.2144806797e+10 1.2145197056e+10 1.2143116288e+10 0 0 0 0 0 0 0 0
6 1.4405053342e+10 1.4405038342e+10 1.4405042006e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.4405758252e+10 1.4390744431e+10 1.4405053342e+10 1.4405053342e+10 5.2180878507e+00 5.2180894357e+00 5.2180891342e+00 5.2180854856e+00 5.2180631624e+00 3.6746537180e+09 1.0000000000e+00 1.0000000000e+00 2.3622320128e+10 3.4359738368e+10 3.6747735040e+09 3.6741427200e+09 3.6746537180e+09 3.6746537180e+09 6.9219577779e+09 6.9221990400e+09 6.9210193920e+09 1 1 0 0 0 0 0 0
7 5.9967667944e+09 5.9968980931e+09 5.9969056103e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 5.9993973216e+09 5.9851174956e+09 5.9967667944e+09 5.9967667944e+09 4.8346842800e+00 4.8346863923e+00 4.8346861012e+00 4.8346779390e+00 4.8346638651e+00 3.2224445288e+09 1.6777216000e+07 1.0000000000e+00 1.5032385536e+10 2.5769803776e+10 3.2225689600e+09 3.2220139520e+09 3.2224445288e+09 3.2224445288e+09 6.6273409060e+09 6.6275901440e+09 6.6265251840e+09 0 1 0 0 0 0 0 0
8 1.3576139143e+10 1.3576172273e+10 1.3576160610e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.3576572673e+10 1.3555326068e+10 1.3576139143e+10 1.3576139143e+10 4.6311654012e+00 4.6311665077e+00 4.6311664543e+00 4.6311638234e+00 4.6311720490e+00 2.7860652382e+09 1.6777216000e+07 1.6777216000e+07 1.6106127360e+10 1.5032385536e+10 2.7861790720e+09 2.7858309120e+09 2.7860652382e+09 2.7860652382e+09 3.7406972775e+09 3.7408378880e+09 3.7403402240e+09 0 0 0 0 0 0 0 0
9 9.3758405963e+09 9.3758409994e+09 9.3758442829e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 9.3760473936e+09 9.3760473936e+09 9.3758405963e+09 9.3758405963e+09 4.1983105773e+00 4.1983122190e+00 4.1983120992e+00 4.1983215732e+00 4.1983070631e+00 1.1402418306e+09 1.0000000000e+00 1.6777216000e+07 9.6636764160e+09 8.5899345920e+09 1.1402803200e+09 1.1401052160e+09 1.1402418306e+09 1.1402418306e+09 3.3595832023e+09 3.3596866560e+09 3.3591705600e+09 1 0 0 0 0 0 0 0
10 3.9348252283e+09 3.9348896842e+09 3.9348850737e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 3.9363224611e+09 3.9242908819e+09 3.9348252283e+09 3.9348252283e+09 4.0948426523e+00 4.0948447531e+00 4.0948447898e+00 4.0948569906e+00 4.0948314251e+00 1.6690597804e+09 1.6777216000e+07 1.0000000000e+00 6.4424509440e+09 6.4424509440e+09 1.6691138560e+09 1.6688824320e+09 1.6690597804e+09 1.6690597804e+09 2.0109244659e+09 2.0109772800e+09 2.0106926080e+09 0 1 0 0 0 0 0 0
11 5.8206711196e+09 5.8206955284e+09 5.8206949617e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 5.8210895541e+09 5.8179940529e+09 5.8206711196e+09 5.8206711196e+09 3.8256701348e+00 3.8256717435e+00 3.8256718015e+00 3.8256989885e+00 3.8256749076e+00 5.0350427634e+08 1.6777216000e+07 1.6777216000e+07 1.0737418240e+10 8.5899345920e+09 5.0351155200e+08 5.0343116800e+08 5.0350427634e+08 5.0350427634e+08 1.5676956829e+09 1.5677163520e+09 1.5674675200e+09 0 0 0 0 0 0 0 0
12 6.6000514840e+09 6.6000345505e+09 6.6000398814e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 6.5999102718e+09 6.5917167115e+09 6.6000514840e+09 6.6000514840e+09 3.7054092591e+00 3.7054111751e+00 3.7054109655e+00 3.7054449783e+00 3.7054188618e+00 7.4366813059e+08 1.0000000000e+00 1.6777216000e+07 1.9461570560e+09 5.9055800320e+09 7.4368307200e+08 7.4359142400e+08 7.4366813059e+08 7.4366813059e+08 1.0117025154e+09 1.0117155840e+09 1.0115660800e+09 1 0 0 0 0 0 0 0
13 3.8268067090e+09 3.8268312300e+09 3.8268289315e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 3.8278533655e+09 3.8204929515e+09 3.8268067090e+09 3.8268067090e+09 3.5112258753e+00 3.5112273749e+00 3.5112272981e+00 3.5112720783e+00 3.5112396307e+00 2.9409465975e+08 1.0000000000e+00 1.6777216000e+07 6.4424509440e+09 4.8318382080e+09 2.9409408000e+08 2.9403648000e+08 2.9409465975e+08 2.9409465975e+08 1.0153566016e+09 1.0153574400e+09 1.0151654400e+09 1 0 0 0 0 0 0 0
14 4.7287227993e+09 4.7287303919e+09 4.7287350423e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 4.7291516945e+09 4.7253409351e+09 4.7287227993e+09 4.7287227993e+09 3.3611475668e+00 3.3611493146e+00 3.3611492777e+00 3.3612007235e+00 3.3611700504e+00 8.5756917735e+08 1.6777216000e+07 1.6777216000e+07 1.4763950080e+09 3.4896609280e+09 8.5757952000e+08 8.5743616000e+08 8.5756917735e+08 8.5756917735e+08 1.0493369113e+09 1.0493455360e+09 1.0491612160e+09 0 0 0 0 0 0 0 0
