matrix=data/matrices/sts4098.mtx n=4098 seed=8
iter res_d res_f res_ffma res_p8q res_p8n res_p16q res_p16n res_p32q res_p32n res_p64q res_p64n solerr_d solerr_f solerr_p32q solerr_p32n pAp_d pAp_p8q pAp_p8n pAp_p16q pAp_p16n pAp_p32q pAp_p32n pAp_p64q pAp_p64n guard_p8q guard_p8n guard_p16q guard_p16n guard_p32q guard_p32n guard_p64q guard_p64n
0 1.9534523824e+08 1.9534549139e+08 1.9534549139e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.9534495272e+08 1.9528865897e+08 1.9534523824e+08 1.9534523824e+08 5.0446858793e+00 5.0446766627e+00 5.0446837894e+00 5.0448551164e+00 1.7436415158e+10 1.6777216000e+07 1.6777216000e+07 1.7179869184e+10 1.2884901888e+10 1.7436409856e+10 1.7433493504e+10 1.7436415158e+10 1.7436415158e+10 0 0 0 0 0 0 0 0
1 5.6580137550e+07 5.6580670322e+07 5.6580663206e+07 4.0960000000e+03 4.0960000000e+03 6.7108864000e+07 6.7108864000e+07 5.6579396464e+07 5.6566642072e+07 5.6580137550e+07 5.6580137550e+07 5.3958687119e+00 5.3958642684e+00 5.3958684732e+00 5.3958814559e+00 1.6530227913e+09 1.6777216000e+07 1.6777216000e+07 1.9461570560e+09 1.4763950080e+09 1.6530206720e+09 1.6530421760e+09 1.6530227913e+09 1.6530227913e+09 0 0 0 0 0 0 0 0
2 2.2682382489e+07 2.2682417244e+07 2.2682415764e+07 4.0960000000e+03 4.0960000000e+03 3.3554432000e+07 3.3554432000e+07 2.2682084395e+07 2.2678865131e+07 2.2682382489e+07 2.2682382489e+07 3.1056715454e+00 3.1056795136e+00 3.1056763028e+00 3.1056387985e+00 2.8255602711e+08 1.6777216000e+07 1.6777216000e+07 3.8587596800e+08 2.6843545600e+08 2.8255462400e+08 2.8254668800e+08 2.8255602711e+08 2.8255602711e+08 0 0 0 0 0 0 0 0
3 2.4022470330e+07 2.4022071676e+07 2.4022068883e+07 4.0960000000e+03 4.0960000000e+03 3.3554432000e+07 3.3554432000e+07 2.4021961328e+07 2.4014808528e+07 2.4022470330e+07 2.4022470330e+07 2.5185084293e+00 2.5185062431e+00 2.5185030580e+00 2.5184890904e+00 8.5992115013e+07 1.6777216000e+07 1.6777216000e+07 1.2582912000e+08 8.3886080000e+07 8.5991520000e+07 8.5991072000e+07 8.5992115013e+07 8.5992115013e+07 0 0 0 0 0 0 0 0
4 1.9316921723e+07 1.9316944447e+07 1.9316951395e+07 4.0960000000e+03 4.0960000000e+03 3.3554432000e+07 3.3554432000e+07 1.9316339945e+07 1.9310780422e+07 1.9316921723e+07 1.9316921723e+07 2.1723112331e+00 2.1723121656e+00 2.1723129740e+00 2.1722947057e+00 3.4832788915e+07 -1.6777216000e+07 1.6777216000e+07 5.9768832000e+07 4.8234496000e+07 3.4832272000e+07 3.4830944000e+07 3.4832788915e+07 3.4832788915e+07 1 0 0 0 0 0 0 0
5 1.2383375241e+07 1.2383543904e+07 1.2383549323e+07 4.0960000000e+03 4.0960000000e+03 3.3554432000e+07 1.6777216000e+07 1.2383009424e+07 1.2381275085e+07 1.2383375241e+07 1.2383375241e+07 2.2280483508e+00 2.2280361512e+00 2.2280567894e+00 2.2280257178e+00 3.4057430394e+07 1.6777216000e+07 1.6777216000e+07 7.5497472000e+07 2.3068672000e+07 3.4056544000e+07 3.4054336000e+07 3.4057430394e+07 3.4057430394e+07 0 0 0 0 0 0 0 0
6 9.9195128208e+06 9.9195797019e+06 9.9195771649e+06 4.0960000000e+03 4.0960000000e+03 1.6777216000e+07 1.6777216000e+07 9.9191285311e+06 9.9172339820e+06 9.9195128208e+06 9.9195128208e+06 2.1521384966e+00 2.1521349124e+00 2.1521550220e+00 2.1521275201e+00 1.4357405996e+07 1.6777216000e+07 1.0485760000e+06 3.7748736000e+07 3.7748736000e+07 1.4356938000e+07 1.4355200000e+07 1.4357405996e+07 1.4357405996e+07 0 0 0 0 0 0 0 0
7 7.7096992066e+06 7.7097443505e+06 7.7097378222e+06 4.0960000000e+03 4.0960000000e+03 1.6777216000e+07 1.6777216000e+07 7.7093640667e+06 7.7073442767e+06 7.7096992066e+06 7.7096992066e+06 1.9996536993e+00 1.9996464667e+00 1.9996756988e+00 1.9996573646e+00 1.0708888926e+07 1.6777216000e+07 1.6777216000e+07 3.4603008000e+07 2.3068672000e+07 1.0708436000e+07 1.0706788000e+07 1.0708888926e+07 1.0708888926e+07 0 0 0 0 0 0 0 0
8 6.3098592651e+06 6.3099022914e+06 6.3099032885e+06 4.0960000000e+03 4.0960000000e+03 1.1863283203e+07 8.3886080000e+06 6.3095632763e+06 6.3088399831e+06 6.3098592651e+06 6.3098592651e+06 1.9008390660e+00 1.9008312756e+00 1.9008639199e+00 1.9008455752e+00 6.6413520149e+06 1.6777216000e+07 1.6777216000e+07 2.4641536000e+07 1.6777216000e+07 6.6410050000e+06 6.6399420000e+06 6.6413520149e+06 6.6413520149e+06 0 0 0 0 0 0 0 0
9 4.4799162821e+06 4.4799673489e+06 4.4799717960e+06 4.0960000000e+03 4.0960000000e+03 8.3886080000e+06 8.3886080000e+06 4.4796984072e+06 4.4790392094e+06 4.4799162821e+06 4.4799162821e+06 1.7895444336e+00 1.7895351871e+00 1.7895808223e+00 1.7895754920e+00 4.5001072595e+06 1.6777216000e+07 1.6777216000e+07 1.9398656000e+07 1.6777216000e+07 4.4998270000e+06 4.4990350000e+06 4.5001072595e+06 4.5001072595e+06 0 0 0 0 0 0 0 0
