matrix=data/matrices/nos2.mtx n=957 seed=27
iter res_d res_f res_ffma res_p8q res_p8n res_p16q res_p16n res_p32q res_p32n res_p64q res_p64n solerr_d solerr_f solerr_ffma solerr_p32q solerr_p32n pAp_d pAp_p8q pAp_p8n pAp_p16q pAp_p16n pAp_p32q pAp_p32n pAp_p64q pAp_p64n rz_d rz_p32q rz_p32n guard_p8q guard_p8n guard_p16q guard_p16n guard_p32q guard_p32n guard_p64q guard_p64n
0 8.1437460211e+10 8.1437636456e+10 8.1437639912e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 8.1434663961e+10 8.0923384421e+10 8.1437460211e+10 8.1437460211e+10 9.5663994061e+00 9.5663943435e+00 9.5663943435e+00 9.5663996573e+00 9.5675918326e+00 1.1055880854e+14 1.6777216000e+07 1.6777216000e+07 1.4073748836e+14 8.7960930222e+12 1.1055890065e+14 1.1054923697e+14 1.1055880854e+14 1.1055880854e+14 5.6737003660e+13 5.6737054851e+13 5.6739202335e+13 0 0 0 0 0 0 0 0
1 5.3497333038e+10 5.3496251971e+10 5.3496262494e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 5.3493468521e+10 5.3665612067e+10 5.3497333038e+10 5.3497333038e+10 9.2766689447e+00 9.2766749563e+00 9.2766750304e+00 9.2766657740e+00 9.2753348778e+00 2.4678805257e+11 1.6777216000e+07 1.6777216000e+07 8.2463372083e+11 2.7487790694e+11 2.4678760448e+11 2.4684108186e+11 2.4678805257e+11 2.4678805257e+11 2.7856677259e+11 2.7856679731e+11 2.7862132326e+11 0 0 0 0 0 0 0 0
2 3.8463335053e+10 3.8463237717e+10 3.8463237717e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 3.8460346988e+10 3.8460346988e+10 3.8463335053e+10 3.8463335053e+10 6.5515216936e+00 6.5515206876e+00 6.5515208297e+00 6.5515240045e+00 6.5515588429e+00 1.0235500258e+11 1.6777216000e+07 1.6777216000e+07 1.7179869184e+11 1.3743895347e+11 1.0235543552e+11 1.0237850419e+11 1.0235500258e+11 1.0235500258e+11 1.7141054079e+11 1.7141071872e+11 1.7144427315e+11 0 0 0 0 0 0 0 0
3 1.9672336942e+10 1.9672312399e+10 1.9672308822e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.9674689201e+10 1.9638030535e+10 1.9672336942e+10 1.9672336942e+10 5.8920118062e+00 5.8920118976e+00 5.8920121617e+00 5.8920188040e+00 5.8920960299e+00 2.3712603144e+10 1.6777216000e+07 1.6777216000e+07 5.4975581389e+11 6.8719476736e+10 2.3712432128e+10 2.3716724736e+10 2.3712603144e+10 2.3712603144e+10 2.8612307343e+10 2.8612165632e+10 2.8616916992e+10 0 0 0 0 0 0 0 0
4 9.1108698220e+09 9.1106824176e+09 9.1106766248e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 9.1110014999e+09 9.1445523609e+09 9.1108698220e+09 9.1108698220e+09 5.1155709761e+00 5.1155718443e+00 5.1155720053e+00 5.1155790346e+00 5.1154924209e+00 9.2180961991e+09 1.0000000000e+00 1.0000000000e+00 6.4424509440e+10 2.7487790694e+11 9.2180971520e+09 9.2193914880e+09 9.2180961991e+09 9.2180961991e+09 2.2522896303e+10 2.2522888192e+10 2.2525870080e+10 1 1 0 0 0 0 0 0
5 2.0237547734e+10 2.0237483332e+10 2.0237488548e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 2.0237968389e+10 2.0273542275e+10 2.0237547734e+10 2.0237547734e+10 4.8639031037e+00 4.8639029995e+00 4.8639029936e+00 4.8639146331e+00 4.8639447730e+00 7.4248617374e+09 1.6777216000e+07 1.0000000000e+00 1.7179869184e+11 2.4051816858e+11 7.4248847360e+09 7.4260971520e+09 7.4248617374e+09 7.4248617374e+09 9.0764541686e+09 9.0764574720e+09 9.0778664960e+09 0 1 0 0 0 0 0 0
6 1.2846171040e+10 1.2846136373e+10 1.2846147329e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.2845695401e+10 1.2845695401e+10 1.2846171040e+10 1.2846171040e+10 4.3194853299e+00 4.3194860514e+00 4.3194857884e+00 4.3195116553e+00 4.3195227887e+00 2.8514655281e+09 1.6777216000e+07 1.0000000000e+00 2.5769803776e+10 1.7179869184e+11 2.8514631680e+09 2.8518010880e+09 2.8514655281e+09 2.8514655281e+09 7.2261590187e+09 7.2261304320e+09 7.2270807040e+09 0 1 0 0 0 0 0 0
7 4.9703668757e+09 4.9702584251e+09 4.9702551068e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 4.9705882505e+09 4.9949916852e+09 4.9703668757e+09 4.9703668757e+09 4.1622151366e+00 4.1622166895e+00 4.1622162028e+00 4.1622501623e+00 4.1621826662e+00 3.0000834221e+09 1.0000000000e+00 1.0000000000e+00 6.4424509440e+09 8.5899345920e+10 3.0000537600e+09 3.0006435840e+09 3.0000834221e+09 3.0000834221e+09 4.1667675160e+09 4.1667051520e+09 4.1674362880e+09 1 1 0 0 0 0 0 0
8 1.0621949300e+10 1.0621887108e+10 1.0621905740e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.0621024596e+10 1.0629501750e+10 1.0621949300e+10 1.0621949300e+10 3.9680669721e+00 3.9680681997e+00 3.9680676444e+00 3.9681125795e+00 3.9680831950e+00 1.5316282008e+09 1.0000000000e+00 1.0000000000e+00 1.0737418240e+10 1.3743895347e+11 1.5315947520e+09 1.5318528000e+09 1.5316282008e+09 1.5316282008e+09 2.6660808197e+09 2.6660208640e+09 2.6664611840e+09 1 1 0 0 0 0 0 0
9 6.9381756065e+09 6.9381452358e+09 6.9381560120e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 6.9379011824e+09 6.9314068431e+09 6.9381756065e+09 6.9381756065e+09 3.7715685679e+00 3.7715696988e+00 3.7715692150e+00 3.7716293540e+00 3.7715853579e+00 1.2348138205e+09 1.6777216000e+07 1.0000000000e+00 1.6106127360e+09 2.0615843021e+11 1.2347832320e+09 1.2349583360e+09 1.2348138205e+09 1.2348138205e+09 2.3124257992e+09 2.3123619840e+09 2.3127265280e+09 0 1 0 0 0 0 0 0
