matrix=data/matrices/bodyy4.mtx n=17546 seed=26
iter res_d res_f res_ffma res_p8q res_p8n res_p16q res_p16n res_p32q res_p32n res_p64q res_p64n solerr_d solerr_f solerr_ffma solerr_p32q solerr_p32n pAp_d pAp_p8q pAp_p8n pAp_p16q pAp_p16n pAp_p32q pAp_p32n pAp_p64q pAp_p64n rz_d rz_p32q rz_p32n guard_p8q guard_p8n guard_p16q guard_p16n guard_p32q guard_p32n guard_p64q guard_p64n
0 2.1429901586e+03 2.1429914839e+03 2.1429914839e+03 4.0960000000e+03 1.0240000000e+03 2.1570943419e+03 1.4706080375e+03 2.1429902006e+03 2.1429608023e+03 2.1429901586e+03 2.1429901586e+03 5.2104616133e-01 5.2104585153e-01 5.2104585153e-01 5.2104616451e-01 5.2104729377e-01 1.2988024428e+06 1.0485760000e+06 1.6384000000e+04 1.2943360000e+06 5.6115200000e+05 1.2988025000e+06 1.2988060000e+06 1.2988024428e+06 1.2988024428e+06 7.9010416378e+05 7.9010418750e+05 7.9010243750e+05 0 0 0 0 0 0 0 0
1 9.1063855864e+02 9.1063957607e+02 9.1063961038e+02 4.0960000000e+03 5.1200000000e+02 9.2079965248e+02 7.1267383844e+02 9.1063858089e+02 9.1063092826e+02 9.1063855864e+02 9.1063855864e+02 3.3673111984e-01 3.3673120749e-01 3.3673120749e-01 3.3673111762e-01 3.3673144649e-01 4.3540652097e+04 2.6214400000e+05 4.0960000000e+03 4.3904000000e+04 2.1504000000e+04 4.3540650391e+04 4.3540199219e+04 4.3540652097e+04 4.3540652097e+04 4.1207304763e+04 4.1207304688e+04 4.1206912109e+04 0 0 0 0 0 0 0 0
2 4.9909020157e+02 4.9909040702e+02 4.9909040702e+02 4.0960000000e+03 1.0240000000e+03 5.0393650394e+02 3.8929680194e+02 4.9909021917e+02 4.9908475608e+02 4.9909020157e+02 4.9909020157e+02 2.5182658824e-01 2.5182657438e-01 2.5182657438e-01 2.5182658682e-01 2.5182673846e-01 6.6109611397e+03 3.2768000000e+04 4.0960000000e+03 6.6880000000e+03 4.5120000000e+03 6.6109614258e+03 6.6109104004e+03 6.6109611397e+03 6.6109611397e+03 7.4710645063e+03 7.4710649414e+03 7.4710031738e+03 0 0 0 0 0 0 0 0
3 3.1201181624e+02 3.1201123027e+02 3.1201115515e+02 1.0240000000e+03 1.0240000000e+03 3.1597468253e+02 2.7247018185e+02 3.1201183121e+02 3.1200778736e+02 3.1201181624e+02 3.1201181624e+02 2.0403891140e-01 2.0403896870e-01 2.0403897394e-01 2.0403891081e-01 2.0403899026e-01 1.7204932257e+03 6.5536000000e+04 4.0960000000e+03 1.7380000000e+03 1.7280000000e+03 1.7204933472e+03 1.7204766846e+03 1.7204932257e+03 1.7204932257e+03 2.2643325719e+03 2.2643327637e+03 2.2643117065e+03 0 0 0 0 0 0 0 0
4 2.0983969056e+02 2.0983906594e+02 2.0983901009e+02 1.0240000000e+03 1.0240000000e+03 2.1286615513e+02 1.8452100151e+02 2.0983969886e+02 2.0983708338e+02 2.0983969056e+02 2.0983969056e+02 1.7317841979e-01 1.7317845904e-01 1.7317846460e-01 1.7317842046e-01 1.7317844140e-01 6.5680882922e+02 1.6384000000e+04 1.6384000000e+04 6.6400000000e+02 8.4200000000e+02 6.5680889893e+02 6.5680294800e+02 6.5680882922e+02 6.5680882922e+02 9.2594781141e+02 9.2594789124e+02 9.2594056702e+02 0 0 0 0 0 0 0 0
5 1.5316072964e+02 1.5316071650e+02 1.5316061448e+02 4.0960000000e+03 2.5600000000e+02 1.5574337867e+02 1.3994284548e+02 1.5316073563e+02 1.5315842747e+02 1.5316072964e+02 1.5316072964e+02 1.5088950344e-01 1.5088949977e-01 1.5088950986e-01 1.5088950501e-01 1.5088951546e-01 2.8948615905e+02 8.1920000000e+03 8.1920000000e+03 2.9250000000e+02 4.0600000000e+02 2.8948617554e+02 2.8948431396e+02 2.8948615905e+02 2.8948615905e+02 4.3844270629e+02 4.3844272614e+02 4.3843990326e+02 0 0 0 0 0 0 0 0
6 1.1291032746e+02 1.1291038430e+02 1.1291038430e+02 4.0960000000e+03 2.5600000000e+02 1.1509995656e+02 1.1099549540e+02 1.1291033241e+02 1.1290835393e+02 1.1291032746e+02 1.1291032746e+02 1.3443575848e-01 1.3443573601e-01 1.3443573598e-01 1.3443576077e-01 1.3443576062e-01 1.5756948932e+02 6.5536000000e+04 4.0960000000e+03 1.5975000000e+02 2.7000000000e+02 1.5756949425e+02 1.5756851006e+02 1.5756948932e+02 1.5756948932e+02 2.4337824502e+02 2.4337825012e+02 2.4337678528e+02 0 0 0 0 0 0 0 0
7 8.7217764452e+01 8.7217568740e+01 8.7217557543e+01 4.0960000000e+03 2.5600000000e+02 8.9173987238e+01 8.9799777283e+01 8.7217767484e+01 8.7216038956e+01 8.7217764452e+01 8.7217764452e+01 1.2171604879e-01 1.2171605530e-01 1.2171605650e-01 1.2171605155e-01 1.2171605071e-01 8.8529768678e+01 2.6214400000e+05 4.0960000000e+03 8.9750000000e+01 1.9450000000e+02 8.8529768944e+01 8.8529262543e+01 8.8529768678e+01 8.8529768678e+01 1.4084003101e+02 1.4084003067e+02 1.4083922386e+02 0 0 0 0 0 0 0 0
8 6.9336070699e+01 6.9335813820e+01 6.9335849032e+01 4.0960000000e+03 5.1200000000e+02 7.1105555339e+01 7.2332565280e+01 6.9336072623e+01 6.9334581413e+01 6.9336070699e+01 6.9336070699e+01 1.1110440024e-01 1.1110442487e-01 1.1110442240e-01 1.1110440337e-01 1.1110440136e-01 5.3277833951e+01 1.6777216000e+07 4.0960000000e+03 5.4062500000e+01 1.3825000000e+02 5.3277833939e+01 5.3277531147e+01 5.3277833951e+01 5.3277833951e+01 8.7860812855e+01 8.7860812187e+01 8.7860308647e+01 0 0 0 0 0 0 0 0
9 5.5619727054e+01 5.5619414660e+01 5.5619383933e+01 4.0960000000e+03 5.1200000000e+02 5.7306195128e+01 6.5115282384e+01 5.5619729056e+01 5.5618292586e+01 5.5619727054e+01 5.5619727054e+01 1.0206332996e-01 1.0206337466e-01 1.0206337786e-01 1.0206333352e-01 1.0206333054e-01 3.5089254833e+01 1.0485760000e+06 1.6384000000e+04 3.5718750000e+01 9.5437500000e+01 3.5089254379e+01 3.5089042187e+01 3.5089254833e+01 3.5089254833e+01 5.8818020088e+01 5.8818018436e+01 5.8817678928e+01 0 0 0 0 0 0 0 0
10 4.4689213071e+01 4.4688988721e+01 4.4688953211e+01 4.0960000000e+03 1.0240000000e+03 4.6260134025e+01 5.4110997034e+01 4.4689214415e+01 4.4687929890e+01 4.4689213071e+01 4.4689213071e+01 9.4372148616e-02 9.4372187276e-02 9.4372193736e-02 9.4372152597e-02 9.4372149036e-02 2.4053044645e+01 1.6777216000e+07 1.6384000000e+04 2.4500000000e+01 6.9500000000e+01 2.4053043604e+01 2.4052915335e+01 2.4053044645e+01 2.4053044645e+01 4.0321157943e+01 4.0321155548e+01 4.0320937634e+01 0 0 0 0 0 0 0 0
11 3.8312327605e+01 3.8312111285e+01 3.8312082609e+01 4.0960000000e+03 5.1200000000e+02 3.9874804075e+01 4.6346520905e+01 3.8312329141e+01 3.8311070974e+01 3.8312327605e+01 3.8312327605e+01 8.7412866183e-02 8.7412920211e-02 8.7412929757e-02 8.7412870597e-02 8.7412870700e-02 1.5999211634e+01 1.6777216000e+07 1.6384000000e+04 1.6359375000e+01 5.4531250000e+01 1.5999210477e+01 1.5999125183e+01 1.5999211634e+01 1.5999211634e+01 2.7977343266e+01 2.7977340937e+01 2.7977181911e+01 0 0 0 0 0 0 0 0
12 3.2604414218e+01 3.2604173115e+01 3.2604156267e+01 4.0960000000e+03 5.1200000000e+02 3.4029399054e+01 4.1496987842e+01 3.2604415538e+01 3.2603206678e+01 3.2604414218e+01 3.2604414218e+01 8.1106764869e-02 8.1106834678e-02 8.1106844257e-02 8.1106769758e-02 8.1106771997e-02 1.2127791625e+01 1.6777216000e+07 1.6384000000e+04 1.2429687500e+01 4.0312500000e+01 1.2127790451e+01 1.2127718270e+01 1.2127791625e+01 1.2127791625e+01 2.1111807571e+01 2.1111805201e+01 2.1111674547e+01 0 0 0 0 0 0 0 0
13 2.7796472432e+01 2.7796250300e+01 2.7796267867e+01 4.0960000000e+03 5.1200000000e+02 2.9223278392e+01 3.5411862419e+01 2.7796473448e+01 2.7795276444e+01 2.7796472432e+01 2.7796472432e+01 7.5288944114e-02 7.5289016936e-02 7.5289017729e-02 7.5288949507e-02 7.5288953711e-02 9.0062772682e+00 1.6777216000e+07 1.6384000000e+04 9.2617187500e+00 3.3343750000e+01 9.0062760711e+00 9.0062158108e+00 9.0062772682e+00 9.0062772682e+00 1.5980337984e+01 1.5980335712e+01 1.5980230570e+01 0 0 0 0 0 0 0 0
