matrix=data/matrices/bcsstk03.mtx n=112 seed=50
iter res_d res_f res_ffma res_p8q res_p8n res_p16q res_p16n res_p32q res_p32n res_p64q res_p64n solerr_d solerr_f solerr_p32q solerr_p32n pAp_d pAp_p8q pAp_p8n pAp_p16q pAp_p16n pAp_p32q pAp_p32n pAp_p64q pAp_p64n guard_p8q guard_p8n guard_p16q guard_p16n guard_p32q guard_p32n guard_p64q guard_p64n
0 6.8580839919e+10 6.8580808059e+10 6.8580808059e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 6.8585127679e+10 6.8534678884e+10 6.8580839919e+10 6.8580839919e+10 1.0611139166e+01 1.0611140925e+01 1.0611124348e+01 1.0611060592e+01 1.3867101710e+12 1.6777216000e+07 1.6777216000e+07 1.6492674417e+12 6.8719476736e+11 1.3867123999e+12 1.3867207885e+12 1.3867101710e+12 1.3867101710e+12 0 0 0 0 0 0 0 0
1 9.8530100247e+09 9.8530204756e+09 9.8530204756e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 9.8538118495e+09 9.8464964723e+09 9.8530100247e+09 9.8530100247e+09 8.6001683042e+00 8.6001682304e+00 8.6001638134e+00 8.6001680485e+00 2.0492296519e+11 1.6777216000e+07 1.6777216000e+07 2.4051816858e+11 2.0615843021e+11 2.0492215910e+11 2.0492111053e+11 2.0492296519e+11 2.0492296519e+11 0 0 0 0 0 0 0 0
2 8.4461830968e+09 8.4461874491e+09 8.4461877094e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 8.4461244425e+09 8.4407906090e+09 8.4461830968e+09 8.4461830968e+09 7.0172158189e+00 7.0172162688e+00 7.0172206487e+00 7.0172319325e+00 1.5277365037e+10 1.6777216000e+07 -1.6777216000e+07 1.9327352832e+10 3.2212254720e+10 1.5277309952e+10 1.5277015040e+10 1.5277365037e+10 1.5277365037e+10 0 1 0 0 0 0 0 0
3 4.3346821638e+09 4.3346653054e+09 4.3346650517e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 4.3346300471e+09 4.3315119817e+09 4.3346821638e+09 4.3346821638e+09 6.7508879889e+00 6.7508890209e+00 6.7509032552e+00 6.7509097695e+00 3.5844875543e+09 1.6777216000e+07 1.6777216000e+07 8.5899345920e+09 1.9327352832e+10 3.5844976640e+09 3.5844136960e+09 3.5844875543e+09 3.5844875543e+09 0 0 0 0 0 0 0 0
4 3.4996552955e+09 3.4996586483e+09 3.4996586483e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 3.4996484376e+09 3.4986831504e+09 3.4996552955e+09 3.4996552955e+09 5.8177357642e+00 5.8177372420e+00 5.8177586620e+00 5.8177754524e+00 1.7269945194e+09 1.6777216000e+07 1.6777216000e+07 1.2884901888e+10 2.3622320128e+10 1.7269944320e+09 1.7269534720e+09 1.7269945194e+09 1.7269945194e+09 0 0 0 0 0 0 0 0
5 2.8845273818e+09 2.8845191781e+09 2.8845202264e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 2.8845104111e+09 2.8849007108e+09 2.8845273818e+09 2.8845273818e+09 4.3263545422e+00 4.3263566511e+00 4.3263779221e+00 4.3263973588e+00 5.7930926967e+08 -1.6777216000e+07 -1.6777216000e+07 1.0737418240e+10 1.2884901888e+10 5.7931059200e+08 5.7929779200e+08 5.7930926967e+08 5.7930926967e+08 1 1 0 0 0 0 0 0
6 1.1987349075e+09 1.1987405148e+09 1.1987414320e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.1988374498e+09 1.1986026369e+09 1.1987349075e+09 1.1987349075e+09 3.4120945540e+00 3.4120964247e+00 3.4121205365e+00 3.4121340747e+00 5.6647147908e+08 1.6777216000e+07 1.6777216000e+07 1.0737418240e+10 8.5899345920e+09 5.6647628800e+08 5.6646400000e+08 5.6647147908e+08 5.6647147908e+08 0 0 0 0 0 0 0 0
7 1.1438767460e+09 1.1438763304e+09 1.1438761502e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.1439305778e+09 1.1436844918e+09 1.1438767460e+09 1.1438767460e+09 3.0154995846e+00 3.0155005566e+00 3.0155220570e+00 3.0155355670e+00 1.5147278477e+08 1.6777216000e+07 -1.6777216000e+07 8.0530636800e+09 4.8318382080e+09 1.5147436800e+08 1.5146988800e+08 1.5147278477e+08 1.5147278477e+08 0 1 0 0 0 0 0 0
8 6.4059512848e+08 6.4059586528e+08 6.4059597255e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 6.4061729296e+08 6.4061729296e+08 6.4059512848e+08 6.4059512848e+08 2.6234017554e+00 2.6234008103e+00 2.6234171357e+00 2.6234251027e+00 6.4496228030e+07 -1.6777216000e+07 -1.6777216000e+07 2.6843545600e+09 4.2949672960e+09 6.4497360000e+07 6.4495904000e+07 6.4496228030e+07 6.4496228030e+07 1 1 0 0 0 0 0 0
9 7.8827853406e+08 7.8828191528e+08 7.8828182811e+08 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 7.8835065077e+08 7.8830601915e+08 7.8827853406e+08 7.8827853406e+08 2.4115548401e+00 2.4115521015e+00 2.4115641217e+00 2.4115695762e+00 1.1302980523e+08 1.6777216000e+07 0.0000000000e+00 2.8185722880e+09 8.5899345920e+09 1.1303177600e+08 1.1302889600e+08 1.1302980523e+08 1.1302980523e+08 0 1 0 0 0 0 0 0
