matrix=data/matrices/bcsstk03.mtx n=112 seed=34
iter res_d res_f res_ffma res_p8q res_p8n res_p16q res_p16n res_p32q res_p32n res_p64q res_p64n solerr_d solerr_f solerr_p32q solerr_p32n pAp_d pAp_p8q pAp_p8n pAp_p16q pAp_p16n pAp_p32q pAp_p32n pAp_p64q pAp_p64n guard_p8q guard_p8n guard_p16q guard_p16n guard_p32q guard_p32n guard_p64q guard_p64n
0 4.0296695559e+10 4.0296719745e+10 4.0296721491e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 4.0304669705e+10 4.0276054387e+10 4.0296695559e+10 4.0296695559e+10 4.4796552824e+00 4.4796542588e+00 4.4796435368e+00 4.4797754364e+00 1.0378580232e+13 1.6777216000e+07 1.6777216000e+07 8.7960930222e+12 8.7960930222e+12 1.0378587144e+13 1.0378318709e+13 1.0378580232e+13 1.0378580232e+13 0 0 0 0 0 0 0 0
1 1.3475458558e+10 1.3475388193e+10 1.3475386235e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.3475352944e+10 1.3486043428e+10 1.3475458558e+10 1.3475458558e+10 5.1669445950e+00 5.1669450122e+00 5.1669501891e+00 5.1668425383e+00 1.4130404012e+11 1.6777216000e+07 1.6777216000e+07 4.8103633715e+11 2.1990232556e+12 1.4130400461e+11 1.4131134464e+11 1.4130404012e+11 1.4130404012e+11 0 0 0 0 0 0 0 0
2 1.1885561321e+10 1.1885666268e+10 1.1885667009e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.1887175523e+10 1.1864422024e+10 1.1885561321e+10 1.1885561321e+10 4.2079290046e+00 4.2079274928e+00 4.2079080123e+00 4.2080483278e+00 2.1926393667e+10 1.6777216000e+07 1.6777216000e+07 1.0307921510e+11 1.3743895347e+11 2.1926117376e+10 2.1927755776e+10 2.1926393667e+10 2.1926393667e+10 0 0 0 0 0 0 0 0
3 5.5829148407e+09 5.5828565378e+09 5.5828516141e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 5.5817472374e+09 5.5890041166e+09 5.5829148407e+09 5.5829148407e+09 5.3345873369e+00 5.3345862533e+00 5.3345721977e+00 5.3344899054e+00 8.5912486643e+09 1.6777216000e+07 1.6777216000e+07 5.5834574848e+10 6.8719476736e+10 8.5911142400e+09 8.5917204480e+09 8.5912486643e+09 8.5912486643e+09 0 0 0 0 0 0 0 0
4 7.0308224679e+09 7.0308393084e+09 7.0308374318e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 7.0307545477e+09 7.0217810220e+09 7.0308224679e+09 7.0308224679e+09 5.7573114695e+00 5.7573098243e+00 5.7572847925e+00 5.7572487764e+00 5.9763495318e+09 1.6777216000e+07 1.6777216000e+07 8.5899345920e+10 6.0129542144e+10 5.9762196480e+09 5.9766128640e+09 5.9763495318e+09 5.9763495318e+09 0 0 0 0 0 0 0 0
5 2.6121136113e+09 2.6121434081e+09 2.6121413035e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 2.6122938838e+09 2.6092751363e+09 2.6121136113e+09 2.6121136113e+09 4.6954633617e+00 4.6954608551e+00 4.6954444981e+00 4.6954764756e+00 2.4282658198e+09 -1.6777216000e+07 -1.6777216000e+07 8.5899345920e+10 6.4424509440e+10 2.4281907200e+09 2.4283136000e+09 2.4282658198e+09 2.4282658198e+09 1 1 0 0 0 0 0 0
6 3.6127544323e+09 3.6127238572e+09 3.6127238572e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 3.6120531724e+09 3.6170370357e+09 3.6127544323e+09 3.6127544323e+09 4.2792833261e+00 4.2792809037e+00 4.2792724866e+00 4.2792405246e+00 1.2374203835e+09 -1.6777216000e+07 1.6777216000e+07 4.7244640256e+10 6.8719476736e+10 1.2373811200e+09 1.2374292480e+09 1.2374203835e+09 1.2374203835e+09 1 0 0 0 0 0 0 0
7 3.1181808473e+09 3.1182547023e+09 3.1182573469e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 3.1189381519e+09 3.1073650576e+09 3.1181808473e+09 3.1181808473e+09 3.8231776156e+00 3.8231739920e+00 3.8231581569e+00 3.8232478889e+00 7.1952251272e+08 1.6777216000e+07 -1.6777216000e+07 3.8654705664e+10 4.7244640256e+10 7.1948390400e+08 7.1950233600e+08 7.1952251272e+08 7.1952251272e+08 0 1 0 0 0 0 0 0
8 1.6902044400e+09 1.6901812413e+09 1.6901811600e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.6895914340e+09 1.6947479643e+09 1.6902044400e+09 1.6902044400e+09 3.7032988495e+00 3.7032957273e+00 3.7032867625e+00 3.7032825674e+00 7.8385195024e+08 1.6777216000e+07 -1.6777216000e+07 2.7917287424e+10 6.4424509440e+10 7.8381209600e+08 7.8382233600e+08 7.8385195024e+08 7.8385195024e+08 0 1 0 0 0 0 0 0
9 2.3382790848e+09 2.3382852168e+09 2.3382852168e+09 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 2.3380000102e+09 2.3380000102e+09 2.3382790848e+09 2.3382790848e+09 3.6933421666e+00 3.6933376000e+00 3.6933210827e+00 3.6933540770e+00 3.0142823019e+08 -1.6777216000e+07 0.0000000000e+00 1.3958643712e+10 3.4359738368e+10 3.0140544000e+08 3.0140876800e+08 3.0142823019e+08 3.0142823019e+08 1 1 0 0 0 0 0 0
10 1.1569546667e+09 1.1570009869e+09 1.1570022936e+09 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 1.1573847304e+09 1.1520219248e+09 1.1569546667e+09 1.1569546667e+09 3.7747505477e+00 3.7747446701e+00 3.7747128237e+00 3.7747773772e+00 2.2293532179e+08 -1.6777216000e+07 nan 1.6106127360e+10 3.0064771072e+10 2.2291366400e+08 2.2291257600e+08 2.2293532179e+08 2.2293532179e+08 1 0 0 0 0 0 0 0
11 2.3208211604e+09 2.3207950470e+09 2.3207955207e+09 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 2.3201136728e+09 2.3249613874e+09 2.3208211604e+09 2.3208211604e+09 3.7662201688e+00 3.7662133529e+00 3.7661840827e+00 3.7661848104e+00 1.4227154772e+08 1.6777216000e+07 nan 1.5032385536e+10 5.1539607552e+10 1.4225401600e+08 1.4224992000e+08 1.4227154772e+08 1.4227154772e+08 0 0 0 0 0 0 0 0
12 1.2492693865e+09 1.2493495371e+09 1.2493531674e+09 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 1.2502122003e+09 1.2387903669e+09 1.2492693865e+09 1.2492693865e+09 3.6131163550e+00 3.6131078745e+00 3.6130853640e+00 3.6132082524e+00 1.4463830426e+08 1.6777216000e+07 nan 2.1474836480e+10 3.0064771072e+10 1.4461612800e+08 1.4461056000e+08 1.4463830426e+08 1.4463830426e+08 0 0 0 0 0 0 0 0
13 1.5792985375e+09 1.5792939198e+09 1.5792945289e+09 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 1.5790203747e+09 1.5799114195e+09 1.5792985375e+09 1.5792985375e+09 3.4451566807e+00 3.4451479252e+00 3.4451491236e+00 3.4452062904e+00 1.5687708794e+08 -1.6777216000e+07 nan 1.7179869184e+10 1.5032385536e+10 1.5684851200e+08 1.5683507200e+08 1.5687708794e+08 1.5687708794e+08 1 0 0 0 0 0 0 0
14 1.3050903234e+09 1.3050799483e+09 1.3050804222e+09 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 1.3047454384e+09 1.3066855814e+09 1.3050903234e+09 1.3050903234e+09 3.3095088877e+00 3.3095005335e+00 3.3095096390e+00 3.3095531163e+00 6.8578968175e+07 -1.6777216000e+07 nan 2.5769803776e+10 1.6106127360e+10 6.8562528000e+07 6.8556160000e+07 6.8578968175e+07 6.8578968175e+07 1 0 0 0 0 0 0 0
15 1.4248138051e+09 1.4248507175e+09 1.4248541418e+09 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 1.4251748777e+09 1.4193366085e+09 1.4248138051e+09 1.4248138051e+09 3.3512917493e+00 3.3512832199e+00 3.3512667483e+00 3.3513608677e+00 1.9946485287e+08 -1.6777216000e+07 nan 4.2949672960e+10 8.5899345920e+09 1.9941203200e+08 1.9939321600e+08 1.9946485287e+08 1.9946485287e+08 1 0 0 0 0 0 0 0
16 6.2589475517e+08 6.2579307560e+08 6.2578986360e+08 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 6.2417669945e+08 6.4250932890e+08 6.2589475516e+08 6.2589475517e+08 3.3188581898e+00 3.3188470709e+00 3.3188455320e+00 3.3187882871e+00 1.1263073617e+08 1.6777216000e+07 nan 8.5899345920e+10 5.3687091200e+09 1.1260684800e+08 1.1260614400e+08 1.1263073617e+08 1.1263073617e+08 0 0 0 0 0 0 0 0
17 6.6816513056e+08 6.6830313426e+08 6.6830686172e+08 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 6.7003924352e+08 6.4967047615e+08 6.6816513056e+08 6.6816513056e+08 3.2717734773e+00 3.2717570331e+00 3.2717307827e+00 3.2719990583e+00 6.0412533447e+07 1.6777216000e+07 nan 4.1231686042e+11 9.6636764160e+09 6.0401232000e+07 6.0419712000e+07 6.0412533447e+07 6.0412533447e+07 0 0 0 0 0 0 0 0
18 3.4024003907e+08 3.3970154306e+08 3.3969060638e+08 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 3.3218516969e+08 4.2474447364e+08 3.4024003907e+08 3.4024003908e+08 3.2754070433e+00 3.2753917734e+00 3.2754088226e+00 3.2750553800e+00 2.0857303182e+07 -1.6777216000e+07 nan 1.3743895347e+11 9.6636764160e+09 2.0853216000e+07 2.0904880000e+07 2.0857303182e+07 2.0857303182e+07 1 0 0 0 0 0 0 0
19 6.3126772533e+08 6.3200632346e+08 6.3202331264e+08 0.0000000000e+00 nan 2.6843545600e+08 2.6843545600e+08 6.4231763724e+08 5.8018004772e+08 6.3126772534e+08 6.3126772532e+08 3.2390217704e+00 3.2389945122e+00 3.2388954319e+00 3.2405915803e+00 1.5251948939e+07 -1.6777216000e+07 nan -7.2057594038e+16 8.5899345920e+09 1.5249748000e+07 1.5492634000e+07 1.5251948939e+07 1.5251948939e+07 1 0 1 0 0 0 0 0
20 4.1478357683e+08 4.1225148753e+08 4.1218545093e+08 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 3.7971773309e+08 8.2311011957e+08 4.1478357681e+08 4.1478357687e+08 3.2090660813e+00 3.2090600999e+00 3.2092273562e+00 3.2056193304e+00 2.3302440014e+07 1.6777216000e+07 nan -7.2057594038e+16 1.1811160064e+10 2.3303008000e+07 2.4216832000e+07 2.3302440014e+07 2.3302440015e+07 0 0 1 0 0 0 0 0
