matrix=data/matrices/mhd4800b.mtx n=4800 seed=21
iter res_d res_f res_ffma res_p8q res_p8n res_p16q res_p16n res_p32q res_p32n res_p64q res_p64n solerr_d solerr_f solerr_ffma solerr_p32q solerr_p32n pAp_d pAp_p8q pAp_p8n pAp_p16q pAp_p16n pAp_p32q pAp_p32n pAp_p64q pAp_p64n rz_d rz_p32q rz_p32n guard_p8q guard_p8n guard_p16q guard_p16n guard_p32q guard_p32n guard_p64q guard_p64n
0 1.1232898805e+00 1.1232820746e+00 1.1232819154e+00 1.1180339887e+00 1.0000000000e+00 1.1234798758e+00 1.1520192869e+00 1.1232898814e+00 1.1232896327e+00 1.1232898805e+00 1.1232898805e+00 2.4303585880e+02 2.4303591461e+02 2.4303589750e+02 2.4303586345e+02 2.4303587631e+02 4.2533415342e+01 4.0000000000e+01 1.6000000000e+01 4.2531250000e+01 3.5531250000e+01 4.2533415318e+01 4.2533411980e+01 4.2533415342e+01 4.2533415342e+01 3.5635941101e+01 3.5635941029e+01 3.5635940075e+01 0 0 0 0 0 0 0 0
1 4.4179145229e-01 4.4178937641e-01 4.4178937641e-01 5.5901699437e-01 6.3737743920e-01 4.4228687046e-01 4.4784095775e-01 4.4179145918e-01 4.4179140226e-01 4.4179145229e-01 4.4179145229e-01 8.1215190116e+01 8.1215231495e+01 8.1215214749e+01 8.1215200865e+01 8.1215183241e+01 2.6126785764e+00 5.5000000000e+00 2.5000000000e+00 2.6064453125e+00 2.8310546875e+00 2.6126785427e+00 2.6126785129e+00 2.6126785764e+00 2.6126785764e+00 2.6879300342e+00 2.6879300177e+00 2.6879304796e+00 0 0 0 0 0 0 0 0
2 1.4534972460e-01 1.4534899346e-01 1.4534893579e-01 4.6770717335e-01 2.7950849719e-01 1.4516331388e-01 1.4095014494e-01 1.4534972231e-01 1.4534967826e-01 1.4534972460e-01 1.4534972460e-01 4.7337851831e+01 4.7337889881e+01 4.7337890678e+01 4.7337855528e+01 4.7337839738e+01 5.8400411546e-01 5.0000000000e+00 1.0000000000e+00 5.8276367188e-01 6.3916015625e-01 5.8400410414e-01 5.8400440216e-01 5.8400411546e-01 5.8400411546e-01 5.2761946076e-01 5.2761945501e-01 5.2761958539e-01 0 0 0 0 0 0 0 0
3 4.9863349901e-02 4.9863289969e-02 4.9863247944e-02 2.2360679775e+00 3.7500000000e-01 4.9680067742e-02 5.3488531006e-02 4.9863347169e-02 4.9863310981e-02 4.9863349901e-02 4.9863349901e-02 2.5990262626e+01 2.5990308380e+01 2.5990304040e+01 2.5990286035e+01 2.5990289391e+01 7.8415000888e-02 1.7500000000e+00 2.5000000000e+00 7.8552246094e-02 8.6791992188e-02 7.8415001277e-02 7.8415000346e-02 7.8415000888e-02 7.8415000888e-02 7.7105645897e-02 7.7105644159e-02 7.7105623204e-02 0 0 0 0 0 0 0 0
4 1.6212658082e-02 1.6212571088e-02 1.6212569293e-02 1.0240000000e+03 1.2247448714e+00 1.6341016143e-02 1.5852229571e-02 1.6212660620e-02 1.6212661069e-02 1.6212658082e-02 1.6212658082e-02 2.8299661908e+01 2.8299638315e+01 2.8299644738e+01 2.8299601580e+01 2.8299572373e+01 1.2855860033e-02 1.0000000000e+00 1.0000000000e+00 1.2977600098e-02 1.3092041016e-02 1.2855862617e-02 1.2855857145e-02 1.2855860033e-02 1.2855860033e-02 1.1438947586e-02 1.1438948335e-02 1.1438939022e-02 1 1 0 0 0 0 0 0
5 9.6252477565e-03 9.6251630749e-03 9.6251562716e-03 4.0960000000e+03 2.5600000000e+02 9.7166741905e-03 1.0195611825e-02 9.6252488727e-03 9.6252182577e-03 9.6252477565e-03 9.6252477565e-03 1.2605095753e+01 1.2605113780e+01 1.2605135169e+01 1.2604931386e+01 1.2604917944e+01 3.4879522440e-03 1.6777216000e+07 1.0000000000e+00 3.6010742188e-03 3.3721923828e-03 3.4879531013e-03 3.4879475133e-03 3.4879522440e-03 3.4879522440e-03 2.9162883328e-03 2.9162889114e-03 2.9162848368e-03 0 1 0 0 0 0 0 0
6 6.0150780106e-03 6.0150113340e-03 6.0150098220e-03 4.0960000000e+03 2.5600000000e+02 6.0199355498e-03 5.6099244595e-03 6.0150784683e-03 6.0150538223e-03 6.0150780106e-03 6.0150780106e-03 1.1812191995e+01 1.1812174495e+01 1.1812195602e+01 1.1811953140e+01 1.1811956669e+01 8.3889220580e-04 1.6777216000e+07 1.6777216000e+07 8.3446502686e-04 7.2193145752e-04 8.3889201051e-04 8.3889125381e-04 8.3889220580e-04 8.3889220580e-04 8.7997103008e-04 8.7997100491e-04 8.7996979710e-04 0 0 0 0 0 0 0 0
7 2.8678805000e-03 2.8678691333e-03 2.8678659619e-03 4.0960000000e+03 1.0240000000e+03 2.8155670397e-03 2.2442353895e-03 2.8678805500e-03 2.8678661205e-03 2.8678805000e-03 2.8678805000e-03 1.1941505136e+01 1.1941515734e+01 1.1941545845e+01 1.1941097708e+01 1.1941144230e+01 1.3693219796e-04 1.6777216000e+07 1.6777216000e+07 1.3685226440e-04 1.1205673218e-04 1.3693219807e-04 1.3693214714e-04 1.3693219796e-04 1.3693219796e-04 1.9912166438e-04 1.9912168500e-04 1.9912132848e-04 0 0 0 0 0 0 0 0
8 1.6741199944e-03 1.6740968290e-03 1.6740975081e-03 4.0960000000e+03 1.0240000000e+03 1.6055842820e-03 1.5537014235e-03 1.6741200538e-03 1.6741104108e-03 1.6741199944e-03 1.6741199944e-03 7.7600481983e+00 7.7600368058e+00 7.7600690292e+00 7.7596601154e+00 7.7597112319e+00 5.7972619734e-05 1.6777216000e+07 1.6777216000e+07 6.0319900513e-05 5.1856040955e-05 5.7972627474e-05 5.7972378272e-05 5.7972619734e-05 5.7972619734e-05 6.4826092913e-05 6.4826101152e-05 6.4825813752e-05 0 0 0 0 0 0 0 0
9 4.3124044036e-04 4.3124919019e-04 4.3124475802e-04 4.0960000000e+03 4.0960000000e+03 5.0330879219e-04 5.8223828211e-04 4.3124019399e-04 4.3124062239e-04 4.3124044036e-04 4.3124044036e-04 1.1865494831e+01 1.1865515658e+01 1.1865546767e+01 1.1864938199e+01 1.1865039993e+01 8.7100113601e-06 1.6777216000e+07 1.6777216000e+07 1.3828277588e-05 1.3351440430e-05 8.7100142991e-06 8.7099560915e-06 8.7100113601e-06 8.7100113601e-06 1.0384980469e-05 1.0384982488e-05 1.0384950656e-05 0 0 0 0 0 0 0 0
10 2.6758845039e-04 2.6758277006e-04 2.6758211948e-04 4.0960000000e+03 4.0960000000e+03 3.3009807820e-04 3.9319148946e-04 2.6758855879e-04 2.6758454918e-04 2.6758845039e-04 2.6758845039e-04 5.5882409274e+00 5.5882140525e+00 5.5882482916e+00 5.5877859916e+00 5.5878424830e+00 2.1245832213e-06 1.6777216000e+07 1.6777216000e+07 5.1856040955e-06 3.8743019104e-06 2.1245932658e-06 2.1246000870e-06 2.1245832213e-06 2.1245832213e-06 2.3048975211e-06 2.3049028641e-06 2.3049053652e-06 0 0 0 0 0 0 0 0
11 2.1559112059e-04 2.1558929979e-04 2.1558747061e-04 4.0960000000e+03 4.0960000000e+03 2.1579186438e-04 2.7802836850e-04 2.1559210122e-04 2.1558613579e-04 2.1559112059e-04 2.1559112059e-04 1.0560318929e+01 1.0560331918e+01 1.0560383469e+01 1.0559572068e+01 1.0559713370e+01 7.7956732339e-07 1.6777216000e+07 1.6777216000e+07 7.4505805969e-07 5.7369470596e-07 7.7957770372e-07 7.7957395206e-07 7.7956732339e-07 7.7956732339e-07 8.7584984002e-07 8.7585624442e-07 8.7585294750e-07 0 0 0 0 0 0 0 0
12 1.4836606872e-04 1.4835923559e-04 1.4835932539e-04 4.0960000000e+03 4.0960000000e+03 1.0121535615e-04 1.6575287615e-04 1.4836622188e-04 1.4836251027e-04 1.4836606872e-04 1.4836606872e-04 6.3526444524e+00 6.3526303112e+00 6.3526612723e+00 6.3519547649e+00 6.3521181252e+00 4.4010834503e-07 1.6777216000e+07 1.6777216000e+07 2.3096799850e-07 3.0174851418e-07 4.4010761258e-07 4.4010948841e-07 4.4010834503e-07 4.4010834503e-07 5.7740060217e-07 5.7740180637e-07 5.7740362536e-07 0 0 0 0 0 0 0 0
13 1.5378932466e-04 1.5378381850e-04 1.5378349507e-04 4.0960000000e+03 4.0960000000e+03 1.1212874189e-04 1.2582719805e-04 1.5378927048e-04 1.5378557424e-04 1.5378932466e-04 1.5378932466e-04 6.0034660838e+00 6.0034664146e+00 6.0035413999e+00 6.0024459355e+00 6.0025997728e+00 1.2644082924e-07 1.6777216000e+07 1.6777216000e+07 8.1956386566e-08 1.7881393433e-07 1.2644156300e-07 1.2644167668e-07 1.2644082924e-07 1.2644082924e-07 2.7474607101e-07 2.7474663966e-07 2.7474641229e-07 0 0 0 0 0 0 0 0
14 1.3539127763e-04 1.3539129132e-04 1.3539136348e-04 4.0960000000e+03 4.0960000000e+03 8.7655069680e-05 1.2766418862e-04 1.3538829989e-04 1.3538378637e-04 1.3539127763e-04 1.3539127763e-04 4.9848164631e+00 4.9848030717e+00 4.9847860987e+00 4.9839090514e+00 4.9843237580e+00 1.6628060397e-07 1.6777216000e+07 1.6777216000e+07 1.0710209608e-07 1.9930303097e-07 1.6628507638e-07 1.6628399635e-07 1.6628060397e-07 1.6628060397e-07 2.5267912887e-07 2.5268161608e-07 2.5267922865e-07 0 0 0 0 0 0 0 0
