matrix=data/matrices/bodyy4.mtx n=17546 seed=4
iter res_d res_f res_ffma res_p8q res_p8n res_p16q res_p16n res_p32q res_p32n res_p64q res_p64n solerr_d solerr_f solerr_p32q solerr_p32n pAp_d pAp_p8q pAp_p8n pAp_p16q pAp_p16n pAp_p32q pAp_p32n pAp_p64q pAp_p64n guard_p8q guard_p8n guard_p16q guard_p16n guard_p32q guard_p32n guard_p64q guard_p64n
0 2.1903349937e+03 2.1903223507e+03 2.1903221224e+03 4.0960000000e+03 1.0240000000e+03 2.2021952684e+03 1.4706080375e+03 2.1903351342e+03 2.1903086540e+03 2.1903349937e+03 2.1903349937e+03 5.1904415925e-01 5.1904468102e-01 5.1904415212e-01 5.1904538919e-01 1.3161885715e+06 1.0485760000e+06 1.6384000000e+04 1.3107200000e+06 5.3657600000e+05 1.3161885000e+06 1.3161937500e+06 1.3161885715e+06 1.3161885715e+06 0 0 0 0 0 0 0 0
1 9.3121027048e+02 9.3120405927e+02 9.3120369012e+02 4.0960000000e+03 1.0240000000e+03 9.3842421111e+02 6.8781392833e+02 9.3121030117e+02 9.3120056916e+02 9.3121027048e+02 9.3121027048e+02 3.3736420528e-01 3.3736449967e-01 3.3736420450e-01 3.3736452752e-01 4.4948643521e+04 2.6214400000e+05 4.0960000000e+03 4.5440000000e+04 2.2272000000e+04 4.4948646484e+04 4.4948136719e+04 4.4948643521e+04 4.4948643521e+04 0 0 0 0 0 0 0 0
2 4.8921417840e+02 4.8920945476e+02 4.8920955058e+02 4.0960000000e+03 1.0240000000e+03 4.9470799468e+02 3.8533102652e+02 4.8921421369e+02 4.8920851255e+02 4.8921417840e+02 4.8921417840e+02 2.5388106422e-01 2.5388123523e-01 2.5388106359e-01 2.5388116597e-01 6.8778206901e+03 6.5536000000e+04 4.0960000000e+03 6.9120000000e+03 4.5600000000e+03 6.8778208008e+03 6.8777580566e+03 6.8778206901e+03 6.8778206901e+03 0 0 0 0 0 0 0 0
3 3.0327609869e+02 3.0327394537e+02 3.0327412569e+02 4.0960000000e+03 1.0240000000e+03 3.0693321749e+02 2.6677331201e+02 3.0327612212e+02 3.0327197468e+02 3.0327609869e+02 3.0327609869e+02 2.0936860814e-01 2.0936862815e-01 2.0936860780e-01 2.0936867359e-01 1.7942310819e+03 1.6384000000e+04 8.1920000000e+03 1.8120000000e+03 1.8880000000e+03 1.7942311707e+03 1.7942190247e+03 1.7942310819e+03 1.7942310819e+03 0 0 0 0 0 0 0 0
4 2.0067340184e+02 2.0067179166e+02 2.0067183059e+02 4.0960000000e+03 1.0240000000e+03 2.0333224043e+02 1.8207690683e+02 2.0067341705e+02 2.0067055071e+02 2.0067340184e+02 2.0067340184e+02 1.8026841640e-01 1.8026840862e-01 1.8026841630e-01 1.8026846071e-01 6.4765847474e+02 3.2768000000e+04 1.6384000000e+04 6.5300000000e+02 8.3500000000e+02 6.4765850830e+02 6.4765325928e+02 6.4765847474e+02 6.4765847474e+02 0 0 0 0 0 0 0 0
5 1.4628684547e+02 1.4628521211e+02 1.4628531892e+02 4.0960000000e+03 1.0240000000e+03 1.4859340497e+02 1.3266499161e+02 1.4628685433e+02 1.4628460795e+02 1.4628684547e+02 1.4628684547e+02 1.5927102981e-01 1.5927106369e-01 1.5927103015e-01 1.5927106134e-01 2.8011254456e+02 6.5536000000e+04 4.0960000000e+03 2.8300000000e+02 4.2200000000e+02 2.8011256409e+02 2.8010995483e+02 2.8011254456e+02 2.8011254456e+02 0 0 0 0 0 0 0 0
6 1.0986145287e+02 1.0986008947e+02 1.0986012947e+02 4.0960000000e+03 1.0240000000e+03 1.1157060545e+02 1.0476640683e+02 1.0986146061e+02 1.0985950945e+02 1.0986145287e+02 1.0986145287e+02 1.4336030638e-01 1.4336037111e-01 1.4336030680e-01 1.4336033072e-01 1.4607142362e+02 6.5536000000e+04 1.6384000000e+04 1.4775000000e+02 2.7150000000e+02 1.4607142830e+02 1.4607022667e+02 1.4607142362e+02 1.4607142362e+02 0 0 0 0 0 0 0 0
7 8.5018798461e+01 8.5017200121e+01 8.5017231709e+01 4.0960000000e+03 1.0240000000e+03 8.6533230611e+01 8.8000000000e+01 8.5018805365e+01 8.5017167097e+01 8.5018798461e+01 8.5018798461e+01 1.3070506959e-01 1.3070517188e-01 1.3070506987e-01 1.3070508732e-01 8.5063279865e+01 6.5536000000e+04 8.1920000000e+03 8.6000000000e+01 1.9387500000e+02 8.5063283920e+01 8.5062517166e+01 8.5063279865e+01 8.5063279865e+01 0 0 0 0 0 0 0 0
8 6.7949998118e+01 6.7948574592e+01 6.7948642859e+01 4.0960000000e+03 1.0240000000e+03 6.9282032303e+01 7.0880180587e+01 6.7950004599e+01 6.7948502731e+01 6.7949998118e+01 6.7949998118e+01 1.2018391079e-01 1.2018402508e-01 1.2018391076e-01 1.2018392976e-01 5.1947338877e+01 6.5536000000e+04 6.5536000000e+04 5.2500000000e+01 1.3712500000e+02 5.1947340965e+01 5.1946916103e+01 5.1947338877e+01 5.1947338877e+01 0 0 0 0 0 0 0 0
9 5.5906980562e+01 5.5905612420e+01 5.5905758714e+01 4.0960000000e+03 1.0240000000e+03 5.7026309718e+01 6.4249513617e+01 5.5906985829e+01 5.5905648993e+01 5.5906980562e+01 5.5906980562e+01 1.1154588684e-01 1.1154600683e-01 1.1154588650e-01 1.1154590369e-01 3.5686870842e+01 1.0485760000e+06 6.5536000000e+04 3.6093750000e+01 9.7437500000e+01 3.5686872482e+01 3.5686517239e+01 3.5686870842e+01 3.5686870842e+01 0 0 0 0 0 0 0 0
