matrix=data/matrices/bcsstk03.mtx n=112 seed=1
iter res_d res_f res_ffma res_p8q res_p8n res_p16q res_p16n res_p32q res_p32n res_p64q res_p64n solerr_d solerr_f solerr_p32q solerr_p32n pAp_d pAp_p8q pAp_p8n pAp_p16q pAp_p16n pAp_p32q pAp_p32n pAp_p64q pAp_p64n guard_p8q guard_p8n guard_p16q guard_p16n guard_p32q guard_p32n guard_p64q guard_p64n
0 1.3018831884e+11 1.3018830336e+11 1.3018830768e+11 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.3020198848e+11 1.2998929791e+11 1.3018831884e+11 1.3018831884e+11 8.9287934725e+00 8.9287943323e+00 8.9287894049e+00 8.9286583409e+00 2.8198147436e+12 1.6777216000e+07 1.6777216000e+07 2.1990232556e+12 1.6492674417e+12 2.8198138020e+12 2.8198305792e+12 2.8198147436e+12 2.8198147436e+12 0 0 0 0 0 0 0 0
1 1.0602481177e+10 1.0602536421e+10 1.0602530199e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.0602350999e+10 1.0590450657e+10 1.0602481177e+10 1.0602481177e+10 7.7174169100e+00 7.7174175820e+00 7.7174113409e+00 7.7173997489e+00 6.5483290964e+11 1.6777216000e+07 1.6777216000e+07 8.2463372083e+11 4.1231686042e+11 6.5482942054e+11 6.5481683763e+11 6.5483290964e+11 6.5483290964e+11 0 0 0 0 0 0 0 0
2 7.3415787254e+09 7.3415957096e+09 7.3415900186e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 7.3415993040e+09 7.3342343806e+09 7.3415787254e+09 7.3415787254e+09 4.8300856518e+00 4.8300818148e+00 4.8300741092e+00 4.8301008070e+00 1.2009080015e+10 1.6777216000e+07 -1.6777216000e+07 2.7917287424e+10 1.5032385536e+10 1.2009078784e+10 1.2008407040e+10 1.2009080015e+10 1.2009080015e+10 0 1 0 0 0 0 0 0
3 2.6406167959e+09 2.6406062708e+09 2.6406160558e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 2.6407998832e+09 2.6403735007e+09 2.6406167959e+09 2.6406167959e+09 4.0556410159e+00 4.0556387178e+00 4.0556308399e+00 4.0556660630e+00 5.4312415835e+09 1.6777216000e+07 1.6777216000e+07 3.0064771072e+10 1.6106127360e+10 5.4312960000e+09 5.4310748160e+09 5.4312415835e+09 5.4312415835e+09 0 0 0 0 0 0 0 0
4 2.5811567098e+09 2.5811797805e+09 2.5811737104e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 2.5815114853e+09 2.5802027341e+09 2.5811567098e+09 2.5811567098e+09 3.8130031350e+00 3.8130014642e+00 3.8129905524e+00 3.8130014978e+00 1.4849095030e+09 1.6777216000e+07 1.6777216000e+07 1.7179869184e+10 8.5899345920e+09 1.4849249280e+09 1.4848368640e+09 1.4849095030e+09 1.4849095030e+09 0 0 0 0 0 0 0 0
5 1.3269284090e+09 1.3269296854e+09 1.3269284425e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.3273100162e+09 1.3273100162e+09 1.3269284090e+09 1.3269284090e+09 2.8933543099e+00 2.8933516585e+00 2.8933296495e+00 2.8933252289e+00 2.9762752696e+08 -1.6777216000e+07 -1.6777216000e+07 3.2212254720e+10 1.7179869184e+10 2.9763891200e+08 2.9762022400e+08 2.9762752696e+08 2.9762752696e+08 1 1 0 0 0 0 0 0
6 1.1682772794e+09 1.1682947858e+09 1.1682900214e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.1685183405e+09 1.1671927378e+09 1.1682772794e+09 1.1682772794e+09 2.4459479007e+00 2.4459462155e+00 2.4459374896e+00 2.4459362972e+00 2.8114639084e+08 1.6777216000e+07 1.6777216000e+07 3.8654705664e+10 6.4424509440e+10 2.8116172800e+08 2.8114457600e+08 2.8114639084e+08 2.8114639084e+08 0 0 0 0 0 0 0 0
7 9.2818405035e+08 9.2819452815e+08 9.2818334870e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 9.2814555228e+08 9.2947139400e+08 9.2818405035e+08 9.2818405035e+08 2.2653677033e+00 2.2653667627e+00 2.2653773999e+00 2.2653619565e+00 1.2133373982e+08 1.6777216000e+07 1.6777216000e+07 2.1474836480e+10 3.4359738368e+10 1.2134140800e+08 1.2133510400e+08 1.2133373982e+08 1.2133373982e+08 0 0 0 0 0 0 0 0
8 6.1684203187e+08 6.1685190365e+08 6.1684714113e+08 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 6.1671959778e+08 6.1612027273e+08 6.1684203187e+08 6.1684203187e+08 2.2053519142e+00 2.2053516749e+00 2.2053731382e+00 2.2053620301e+00 1.6805154460e+08 -1.6777216000e+07 0.0000000000e+00 1.1811160064e+10 -8.5899345920e+10 1.6806163200e+08 1.6805516800e+08 1.6805154460e+08 1.6805154460e+08 1 1 0 1 0 0 0 0
9 6.5728627891e+08 6.5729689852e+08 6.5728714929e+08 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 6.5726229202e+08 6.5747638397e+08 6.5728627891e+08 6.5728627891e+08 2.0859712137e+00 2.0859699324e+00 2.0859918618e+00 2.0859797786e+00 1.0624413434e+08 -1.6777216000e+07 nan 8.0530636800e+09 6.5970697667e+12 1.0625062400e+08 1.0624700800e+08 1.0624413434e+08 1.0624413434e+08 1 0 0 0 0 0 0 0
10 4.2938404744e+08 4.2939665314e+08 4.2938801104e+08 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 4.2941971790e+08 4.2964497921e+08 4.2938404744e+08 4.2938404744e+08 1.9133258010e+00 1.9133229711e+00 1.9133372107e+00 1.9133209165e+00 4.0038606706e+07 1.6777216000e+07 nan 8.5899345920e+10 3.2985348833e+12 4.0041600000e+07 4.0041072000e+07 4.0038606706e+07 4.0038606706e+07 0 0 0 0 0 0 0 0
11 4.7895100450e+08 4.7896347027e+08 4.7895453884e+08 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 4.7903285353e+08 4.7800346478e+08 4.7895100450e+08 4.7895100449e+08 1.6981303511e+00 1.6981244006e+00 1.6981232474e+00 1.6981063104e+00 2.1939842224e+07 1.6777216000e+07 nan 3.4359738368e+11 1.0995116278e+12 2.1941888000e+07 2.1942376000e+07 2.1939842224e+07 2.1939842224e+07 0 0 0 0 0 0 0 0
12 5.0995845574e+08 5.0997297293e+08 5.0996242854e+08 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 5.0994871714e+08 5.1118913477e+08 5.0995845574e+08 5.0995845574e+08 1.4773077642e+00 1.4773000731e+00 1.4772883431e+00 1.4772626069e+00 2.3216873783e+07 -1.6777216000e+07 nan 1.7179869184e+11 3.4359738368e+11 2.3220064000e+07 2.3221448000e+07 2.3216873783e+07 2.3216873783e+07 1 0 0 0 0 0 0 0
13 3.6669939492e+08 3.6671119573e+08 3.6670408640e+08 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 3.6675585134e+08 3.6631188768e+08 3.6669939492e+08 3.6669939492e+08 1.3872818576e+00 1.3872754748e+00 1.3872643052e+00 1.3872610981e+00 4.8235021864e+07 -1.6777216000e+07 nan 3.5184372089e+13 2.7487790694e+11 4.8241456000e+07 4.8244416000e+07 4.8235021864e+07 4.8235021864e+07 1 0 0 0 0 0 0 0
14 4.3987379702e+08 4.3988780598e+08 4.3987802256e+08 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 4.3992230982e+08 4.3904166373e+08 4.3987379702e+08 4.3987379702e+08 1.2705522786e+00 1.2705448302e+00 1.2705317409e+00 1.2705351896e+00 1.3607169401e+07 -1.6777216000e+07 nan -1.4073748836e+14 5.4975581389e+11 1.3609086000e+07 1.3609996000e+07 1.3607169401e+07 1.3607169401e+07 1 0 1 0 0 0 0 0
15 4.8189527892e+08 4.8190739777e+08 4.8189536584e+08 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 4.8168801287e+08 4.8338330033e+08 4.8189527892e+08 4.8189527892e+08 1.1537619686e+00 1.1537548258e+00 1.1537616596e+00 1.1537567151e+00 1.0695494401e+07 -1.6777216000e+07 nan -7.0368744178e+13 5.4975581389e+11 1.0697396000e+07 1.0698218000e+07 1.0695494401e+07 1.0695494401e+07 1 0 1 0 0 0 0 0
16 3.5993066069e+08 3.5993809097e+08 3.5993119391e+08 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 3.5991674306e+08 3.5742755218e+08 3.5993066069e+08 3.5993066069e+08 1.1057088088e+00 1.1057047801e+00 1.1057358855e+00 1.1057679736e+00 1.7055144342e+07 1.6777216000e+07 nan -7.0368744178e+13 1.0995116278e+12 1.7058624000e+07 1.7059752000e+07 1.7055144342e+07 1.7055144342e+07 0 0 1 0 0 0 0 0
17 2.3803729036e+08 2.3804404660e+08 2.3803587309e+08 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 2.3791817421e+08 2.4018571166e+08 2.3803729036e+08 2.3803729036e+08 1.0579904061e+00 1.0579877737e+00 1.0580248404e+00 1.0580487873e+00 1.4868086181e+07 1.6777216000e+07 nan 1.3194139533e+13 -9.6207267430e+11 1.4870812000e+07 1.4871536000e+07 1.4868086181e+07 1.4868086181e+07 0 0 0 1 0 0 0 0
18 1.6889503782e+08 1.6889995339e+08 1.6889563039e+08 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 1.6902576767e+08 1.6493670512e+08 1.6889503782e+08 1.6889503782e+08 1.0625855570e+00 1.0625847752e+00 1.0626236384e+00 1.0627037363e+00 6.9635260020e+06 -1.6777216000e+07 nan -1.1258999068e+15 4.3980465111e+12 6.9647170000e+06 6.9652220000e+06 6.9635260020e+06 6.9635260020e+06 1 0 1 0 0 0 0 0
19 1.7191587611e+08 1.7192170813e+08 1.7191009730e+08 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 1.7156959317e+08 1.7819931347e+08 1.7191587611e+08 1.7191587611e+08 1.0740315251e+00 1.0740318593e+00 1.0740772123e+00 1.0740893397e+00 2.6364413888e+06 -1.6777216000e+07 nan -1.1258999068e+15 3.2985348833e+12 2.6369760000e+06 2.6378700000e+06 2.6364413888e+06 2.6364413888e+06 1 0 1 0 0 0 0 0
20 1.2075976137e+08 1.2078212792e+08 1.2078672836e+08 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 1.2164159540e+08 1.0217026668e+08 1.2075976137e+08 1.2075976136e+08 1.0810036825e+00 1.0810050808e+00 1.0810500315e+00 1.0812064176e+00 2.9217210283e+06 1.6777216000e+07 nan -1.1258999068e+15 1.0995116278e+12 2.9225630000e+06 2.9258535000e+06 2.9217210283e+06 2.9217210283e+06 0 0 1 0 0 0 0 0
21 1.3794572166e+08 1.3791166381e+08 1.3787911565e+08 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 1.3660092179e+08 1.7929729773e+08 1.3794572166e+08 1.3794572166e+08 1.0739784536e+00 1.0739796567e+00 1.0740423578e+00 1.0740164608e+00 1.7655337303e+06 1.6777216000e+07 nan -1.1258999068e+15 1.0995116278e+12 1.7661450000e+06 1.7856105000e+06 1.7655337303e+06 1.7655337303e+06 0 0 1 0 0 0 0 0
22 1.1788091761e+08 1.1798530552e+08 1.1802980381e+08 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 1.2153307966e+08 6.2177882255e+07 1.1788091762e+08 1.1788091761e+08 1.0697027120e+00 1.0697037421e+00 1.0697502281e+00 1.0698744480e+00 1.0750256552e+06 -1.6777216000e+07 nan -1.1258999068e+15 1.0995116278e+12 1.0756240000e+06 1.1219730000e+06 1.0750256552e+06 1.0750256552e+06 1 0 1 0 0 0 0 0
23 1.0926211040e+08 1.0909759535e+08 1.0900854769e+08 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 1.0369245010e+08 2.1802313339e+08 1.0926211040e+08 1.0926211042e+08 1.0718895833e+00 1.0718894995e+00 1.0719851399e+00 1.0716795801e+00 1.2661782887e+06 -1.6777216000e+07 nan -1.1258999068e+15 1.0995116278e+12 1.2674735000e+06 1.4395805000e+06 1.2661782887e+06 1.2661782887e+06 1 0 1 0 0 0 0 0
24 1.1424368008e+08 1.1468333749e+08 1.1481060849e+08 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 1.2521376145e+08 9.7031531311e+07 1.1424368009e+08 1.1424368006e+08 1.0665661490e+00 1.0665873233e+00 1.0665910411e+00 1.0686201652e+00 6.8817973135e+05 1.6777216000e+07 nan -1.1258999068e+15 1.0995116278e+12 6.9050368750e+05 9.9720925000e+05 6.8817973135e+05 6.8817973135e+05 0 0 1 0 0 0 0 0
25 1.0130303116e+08 1.0199340961e+08 1.0125723978e+08 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 1.0104214576e+08 2.1028589740e+08 1.0130303113e+08 1.0130303120e+08 1.0748277928e+00 1.0742145622e+00 1.0746536391e+00 1.0664337724e+00 6.5384493374e+05 1.6777216000e+07 nan -4.5035996274e+15 2.1990232556e+12 6.6723743750e+05 1.1302497500e+06 6.5384493374e+05 6.5384493374e+05 0 0 1 0 0 0 0 0
26 8.5532375510e+07 8.5210495293e+07 8.5988910642e+07 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 1.3076335526e+08 1.0733444385e+08 8.5532375545e+07 8.5532375445e+07 1.0705790737e+00 1.0718351514e+00 1.0713455973e+00 1.0762890150e+00 2.8231822111e+06 -1.6777216000e+07 nan -4.5035996274e+15 2.1990232556e+12 3.0045855000e+06 1.9618615000e+06 2.8231822111e+06 2.8231822111e+06 1 0 1 0 0 0 0 0
27 9.9067093981e+07 9.7842235624e+07 9.7587917850e+07 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 7.6440039691e+07 8.6443946580e+07 9.9067093905e+07 9.9067094119e+07 1.0345021586e+00 1.0425859876e+00 1.0404291603e+00 1.0563492800e+00 1.2424682156e+06 -1.6777216000e+07 nan -4.5035996274e+15 6.5970697667e+12 1.6193400000e+06 2.4608795000e+06 1.2424682156e+06 1.2424682156e+06 1 0 1 0 0 0 0 0
28 9.2597529248e+07 9.9959180105e+07 9.9718289570e+07 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 1.1865368363e+08 1.9269278053e+08 9.2597529325e+07 9.2597529103e+07 1.0111778691e+00 1.0153191039e+00 1.0145561985e+00 1.0222885655e+00 1.0412014612e+06 1.6777216000e+07 nan -1.1258999068e+15 6.5970697667e+12 1.5475945000e+06 1.5618652500e+06 1.0412014612e+06 1.0412014612e+06 0 0 1 0 0 0 0 0
29 1.0317092899e+08 8.2647093363e+07 8.3432656169e+07 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 9.7272027391e+07 1.0305160385e+08 1.0317092902e+08 1.0317092901e+08 1.0032041580e+00 1.0060525370e+00 1.0057972314e+00 1.0076667777e+00 1.3723017771e+06 1.6777216000e+07 nan 4.5035996274e+15 -8.7960930222e+12 1.9109640000e+06 1.4250637500e+06 1.3723017771e+06 1.3723017771e+06 0 0 0 1 0 0 0 0
30 1.1896894621e+08 1.1378015045e+08 1.1306456781e+08 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 1.5061946559e+08 1.1479632666e+08 1.1896894625e+08 1.1896894603e+08 9.8810256971e-01 9.9399654294e-01 9.9487882875e-01 9.9866872022e-01 2.5495293488e+06 -1.6777216000e+07 nan 4.5035996274e+15 2.1990232556e+12 2.0512210000e+06 1.6032657500e+06 2.5495293489e+06 2.5495293489e+06 1 0 0 0 0 0 0 0
31 8.4669603973e+07 8.7692938333e+07 8.9679053877e+07 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 2.3816298170e+08 9.3479241876e+07 8.4669603963e+07 8.4669604027e+07 9.7834571719e-01 9.7901652136e-01 9.7934304895e-01 9.8318341693e-01 4.2964610679e+06 -1.6777216000e+07 nan 4.5035996274e+15 2.1990232556e+12 2.5887250000e+06 2.3249550000e+06 4.2964610678e+06 4.2964610678e+06 1 0 0 0 0 0 0 0
32 6.9345373162e+07 6.9433350735e+07 6.5939880617e+07 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 1.3041815489e+08 7.6506536652e+07 6.9345373011e+07 6.9345373394e+07 9.7298368965e-01 9.7340932033e-01 9.7558408104e-01 9.7603839673e-01 1.4484694259e+06 1.6777216000e+07 nan 4.5035996274e+15 -3.5184372089e+13 2.6008315000e+06 2.6134795000e+06 1.4484694259e+06 1.4484694259e+06 0 0 0 1 0 0 0 0
33 1.0113234832e+08 1.0468189311e+08 1.1114548643e+08 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 1.6123198633e+08 8.1953442748e+07 1.0113234887e+08 1.0113234739e+08 9.7595994581e-01 9.7208305785e-01 9.7102756160e-01 9.7168080397e-01 6.3020359539e+05 1.6777216000e+07 nan 1.1258999068e+15 -8.7960930222e+12 1.0852552500e+06 7.7190475000e+05 6.3020359539e+05 6.3020359539e+05 0 0 0 1 0 0 0 0
34 6.8572935353e+07 9.3716723468e+07 9.2554641504e+07 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 8.7188006724e+07 9.2578038100e+07 6.8572934236e+07 6.8572936965e+07 9.9081738739e-01 9.8309115701e-01 9.8353376846e-01 9.8298140057e-01 1.1004812481e+06 -1.6777216000e+07 nan 1.1258999068e+15 2.1990232556e+12 1.2053945000e+06 1.0610357500e+06 1.1004812481e+06 1.1004812481e+06 1 0 0 0 0 0 0 0
35 5.6081319204e+07 6.0001406866e+07 6.0097883273e+07 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 7.0209582717e+07 6.9761832992e+07 5.6081319425e+07 5.6081319068e+07 9.9229356044e-01 9.9344325715e-01 9.9353961259e-01 9.9356817145e-01 1.3272282840e+06 -1.6777216000e+07 nan 1.1258999068e+15 -2.8147497671e+14 1.2404245000e+06 1.5339207500e+06 1.3272282840e+06 1.3272282840e+06 1 0 0 1 0 0 0 0
36 4.8268763772e+07 5.9665230631e+07 6.5619290433e+07 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 8.1470711418e+07 6.1212728975e+07 4.8268765226e+07 4.8268763095e+07 9.8799394175e-01 9.8896072901e-01 9.9073216080e-01 9.9210962986e-01 7.6251958144e+05 1.6777216000e+07 nan 1.1258999068e+15 1.7592186044e+13 1.2748807500e+06 2.1879930000e+06 7.6251958144e+05 7.6251958144e+05 0 0 0 0 0 0 0 0
