matrix=data/matrices/sts4098.mtx n=4098 seed=5
iter res_d res_f res_ffma res_p8q res_p8n res_p16q res_p16n res_p32q res_p32n res_p64q res_p64n solerr_d solerr_f solerr_p32q solerr_p32n pAp_d pAp_p8q pAp_p8n pAp_p16q pAp_p16n pAp_p32q pAp_p32n pAp_p64q pAp_p64n guard_p8q guard_p8n guard_p16q guard_p16n guard_p32q guard_p32n guard_p64q guard_p64n
0 2.0772500463e+08 2.0772572626e+08 2.0772572626e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 2.0772393776e+08 2.0767629405e+08 2.0772500463e+08 2.0772500463e+08 4.9286489843e+00 4.9286226287e+00 4.9286534504e+00 4.9287152224e+00 1.7536165309e+10 1.6777216000e+07 1.6777216000e+07 1.7179869184e+10 9.6636764160e+09 1.7536155648e+10 1.7533206528e+10 1.7536165309e+10 1.7536165309e+10 0 0 0 0 0 0 0 0
1 6.4600246148e+07 6.4600732455e+07 6.4600732455e+07 4.0960000000e+03 4.0960000000e+03 6.7108864000e+07 6.7108864000e+07 6.4600813483e+07 6.4587515170e+07 6.4600246148e+07 6.4600246148e+07 5.9490402012e+00 5.9490342912e+00 5.9490431976e+00 5.9490531299e+00 1.8436021050e+09 1.6777216000e+07 1.6777216000e+07 2.1474836480e+09 2.2817013760e+09 1.8436106240e+09 1.8435829760e+09 1.8436021050e+09 1.8436021050e+09 0 0 0 0 0 0 0 0
2 2.1905922278e+07 2.1905942587e+07 2.1905943353e+07 4.0960000000e+03 4.0960000000e+03 3.3554432000e+07 1.6777216000e+07 2.1906480225e+07 2.1902558690e+07 2.1905922278e+07 2.1905922278e+07 3.5123231715e+00 3.5123468506e+00 3.5123129045e+00 3.5123495948e+00 3.6133047103e+08 1.6777216000e+07 1.6777216000e+07 4.8653926400e+08 5.7042534400e+08 3.6133171200e+08 3.6129561600e+08 3.6133047103e+08 3.6133047103e+08 0 0 0 0 0 0 0 0
3 2.5871329611e+07 2.5871240010e+07 2.5871243900e+07 4.0960000000e+03 4.0960000000e+03 3.3554432000e+07 3.3554432000e+07 2.5872032451e+07 2.5861405749e+07 2.5871329612e+07 2.5871329611e+07 2.5485648056e+00 2.5485601395e+00 2.5485671846e+00 2.5485545930e+00 7.4397212578e+07 -1.6777216000e+07 1.6777216000e+07 1.0276044800e+08 1.2163481600e+08 7.4397952000e+07 7.4389376000e+07 7.4397212578e+07 7.4397212578e+07 1 0 0 0 0 0 0 0
4 1.4794859305e+07 1.4794602312e+07 1.4794604013e+07 4.0960000000e+03 4.0960000000e+03 1.6777216000e+07 3.3554432000e+07 1.4795468669e+07 1.4791694426e+07 1.4794859305e+07 1.4794859305e+07 2.2771080523e+00 2.2771082711e+00 2.2771057910e+00 2.2771021084e+00 3.2849038946e+07 1.6777216000e+07 1.6777216000e+07 4.7185920000e+07 6.7108864000e+07 3.2849720000e+07 3.2845544000e+07 3.2849038946e+07 3.2849038946e+07 0 0 0 0 0 0 0 0
5 1.1783065089e+07 1.1782794906e+07 1.1782795618e+07 4.0960000000e+03 4.0960000000e+03 1.6777216000e+07 1.6777216000e+07 1.1783502195e+07 1.1781178342e+07 1.1783065089e+07 1.1783065089e+07 2.3988444785e+00 2.3988340125e+00 2.3988382251e+00 2.3988150963e+00 2.4325102484e+07 1.6777216000e+07 1.6777216000e+07 4.4040192000e+07 5.1380224000e+07 2.4325928000e+07 2.4321304000e+07 2.4325102484e+07 2.4325102484e+07 0 0 0 0 0 0 0 0
6 1.0477554107e+07 1.0477373446e+07 1.0477370644e+07 4.0960000000e+03 4.0960000000e+03 1.1863283203e+07 1.6777216000e+07 1.0478025948e+07 1.0475771242e+07 1.0477554107e+07 1.0477554107e+07 2.3994751224e+00 2.3994682981e+00 2.3994607801e+00 2.3994594070e+00 1.6756284067e+07 1.6777216000e+07 1.6777216000e+07 3.1457280000e+07 5.1380224000e+07 1.6757038000e+07 1.6754562000e+07 1.6756284067e+07 1.6756284067e+07 0 0 0 0 0 0 0 0
7 8.6226249861e+06 8.6226997288e+06 8.6226997288e+06 4.0960000000e+03 4.0960000000e+03 1.1863283203e+07 1.6777216000e+07 8.6230908063e+06 8.6208491663e+06 8.6226249861e+06 8.6226249861e+06 2.1947940109e+00 2.1947902224e+00 2.1947703439e+00 2.1947736640e+00 1.0771184673e+07 1.6777216000e+07 1.6777216000e+07 2.7787264000e+07 3.4603008000e+07 1.0771762000e+07 1.0769948000e+07 1.0771184673e+07 1.0771184673e+07 0 0 0 0 0 0 0 0
8 6.9205287275e+06 6.9205411028e+06 6.9205417088e+06 4.0960000000e+03 4.0960000000e+03 1.1863283203e+07 1.1863283203e+07 6.9209553364e+06 6.9192873419e+06 6.9205287275e+06 6.9205287275e+06 2.0744869297e+00 2.0744825047e+00 2.0744586687e+00 2.0744634491e+00 7.5871331044e+06 1.6777216000e+07 1.6777216000e+07 2.2544384000e+07 2.6738688000e+07 7.5876030000e+06 7.5862680000e+06 7.5871331044e+06 7.5871331044e+06 0 0 0 0 0 0 0 0
9 4.7460835081e+06 4.7460710977e+06 4.7460748537e+06 4.0960000000e+03 4.0960000000e+03 1.1863283203e+07 1.1863283203e+07 4.7464422550e+06 4.7451130243e+06 4.7460835081e+06 4.7460835081e+06 1.9807758101e+00 1.9807715274e+00 1.9807371605e+00 1.9807445378e+00 6.1725167972e+06 1.6777216000e+07 1.6777216000e+07 2.0447232000e+07 2.0447232000e+07 6.1729700000e+06 6.1717660000e+06 6.1725167972e+06 6.1725167972e+06 0 0 0 0 0 0 0 0
