matrix=data/matrices/bcsstk03.mtx n=112 seed=38
iter res_d res_f res_ffma res_p8q res_p8n res_p16q res_p16n res_p32q res_p32n res_p64q res_p64n solerr_d solerr_f solerr_p32q solerr_p32n pAp_d pAp_p8q pAp_p8n pAp_p16q pAp_p16n pAp_p32q pAp_p32n pAp_p64q pAp_p64n guard_p8q guard_p8n guard_p16q guard_p16n guard_p32q guard_p32n guard_p64q guard_p64n
0 4.9414584951e+10 4.9414586247e+10 4.9414574854e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 4.9415460605e+10 4.9415460605e+10 4.9414584951e+10 4.9414584951e+10 4.2248024639e+00 4.2248017140e+00 4.2248164655e+00 4.2248163802e+00 1.3106002555e+12 1.6777216000e+07 1.6777216000e+07 1.0995116278e+12 8.2463372083e+11 1.3105941709e+12 1.3106025595e+12 1.3106002555e+12 1.3106002555e+12 0 0 0 0 0 0 0 0
1 6.9503756571e+09 6.9503749445e+09 6.9503739954e+09 0.0000000000e+00 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 6.9508716577e+09 6.9469830579e+09 6.9503756571e+09 6.9503756571e+09 4.5330662212e+00 4.5330663751e+00 4.5330644551e+00 4.5330677198e+00 1.3180536288e+11 1.6777216000e+07 1.6777216000e+07 2.4051816858e+11 8.5899345920e+10 1.3180600320e+11 1.3180495462e+11 1.3180536288e+11 1.3180536288e+11 0 0 0 0 0 0 0 0
2 4.6870863855e+09 4.6870908532e+09 4.6870934336e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 4.6870629377e+09 4.6793697640e+09 4.6870863855e+09 4.6870863855e+09 3.7061866785e+00 3.7061869262e+00 3.7061857544e+00 3.7061946393e+00 8.1338413008e+09 1.6777216000e+07 1.6777216000e+07 3.4359738368e+10 9.6636764160e+09 8.1338859520e+09 8.1340579840e+09 8.1338413008e+09 8.1338413008e+09 0 0 0 0 0 0 0 0
3 1.8218718836e+09 1.8218711530e+09 1.8218721337e+09 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 1.8218542547e+09 1.8216997490e+09 1.8218718836e+09 1.8218718836e+09 3.8244228862e+00 3.8244229919e+00 3.8244138586e+00 3.8244141362e+00 2.3121331008e+09 1.6777216000e+07 0.0000000000e+00 3.0064771072e+10 4.2949672960e+09 2.3121715200e+09 2.3122329600e+09 2.3121331008e+09 2.3121331008e+09 0 1 0 0 0 0 0 0
4 2.2894767875e+09 2.2894787132e+09 2.2894825552e+09 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 2.2898287853e+09 2.2876150828e+09 2.2894767875e+09 2.2894767875e+09 3.8347096670e+00 3.8347097084e+00 3.8346983283e+00 3.8346982621e+00 9.8085508850e+08 1.6777216000e+07 nan 3.4359738368e+10 3.4896609280e+09 9.8086963200e+08 9.8089267200e+08 9.8085508850e+08 9.8085508850e+08 0 0 0 0 0 0 0 0
5 1.0759953677e+09 1.0759966724e+09 1.0759983329e+09 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 1.0760985337e+09 1.0758369320e+09 1.0759953677e+09 1.0759953677e+09 3.4554033130e+00 3.4554035037e+00 3.4553780037e+00 3.4553723772e+00 2.7108091492e+08 -1.6777216000e+07 nan 6.0129542144e+10 2.9527900160e+09 2.7108556800e+08 2.7109478400e+08 2.7108091492e+08 2.7108091492e+08 1 0 0 0 0 0 0 0
6 1.2256278153e+09 1.2256288100e+09 1.2256298753e+09 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 1.2258853538e+09 1.2256557227e+09 1.2256278153e+09 1.2256278153e+09 3.2300143223e+00 3.2300141782e+00 3.2299754426e+00 3.2299725801e+00 1.1481899553e+08 1.6777216000e+07 nan 1.2025908429e+11 2.9527900160e+09 1.1482441600e+08 1.1482876800e+08 1.1481899553e+08 1.1481899553e+08 0 0 0 0 0 0 0 0
7 1.1939239935e+09 1.1939258043e+09 1.1939294880e+09 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 1.1940145548e+09 1.1934250635e+09 1.1939239935e+09 1.1939239935e+09 2.4784749145e+00 2.4784732110e+00 2.4783876227e+00 2.4783879156e+00 6.0626157611e+07 1.6777216000e+07 nan 1.2025908429e+11 2.8185722880e+09 6.0632304000e+07 6.0634528000e+07 6.0626157611e+07 6.0626157611e+07 0 0 0 0 0 0 0 0
8 7.6887748787e+08 7.6887854096e+08 7.6887876440e+08 0.0000000000e+00 nan 2.6843545600e+08 2.6843545600e+08 7.6910315534e+08 7.6928612267e+08 7.6887748787e+08 7.6887748787e+08 1.8802096077e+00 1.8802066732e+00 1.8801026337e+00 1.8801030274e+00 1.1802085364e+08 -1.6777216000e+07 nan 1.2025908429e+11 4.2949672960e+09 1.1803881600e+08 1.1804329600e+08 1.1802085364e+08 1.1802085364e+08 1 0 0 0 0 0 0 0
9 8.7782378602e+08 8.7782455922e+08 8.7782667288e+08 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 8.7796311068e+08 8.7764245212e+08 8.7782378602e+08 8.7782378602e+08 1.7517840084e+00 1.7517806474e+00 1.7516773096e+00 1.7516830774e+00 1.0850511397e+08 -1.6777216000e+07 nan 1.9327352832e+10 8.5899345920e+09 1.0852179200e+08 1.0852595200e+08 1.0850511397e+08 1.0850511397e+08 1 0 0 0 0 0 0 0
