matrix=data/matrices/bcsstk14.mtx n=1806 seed=15
iter res_d res_f res_ffma res_p8q res_p8n res_p16q res_p16n res_p32q res_p32n res_p64q res_p64n solerr_d solerr_f solerr_p32q solerr_p32n pAp_d pAp_p8q pAp_p8n pAp_p16q pAp_p16n pAp_p32q pAp_p32n pAp_p64q pAp_p64n guard_p8q guard_p8n guard_p16q guard_p16n guard_p32q guard_p32n guard_p64q guard_p64n
0 1.7897256042e+10 1.7897228359e+10 1.7897227376e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.7894802259e+10 1.7797898286e+10 1.7897256042e+10 1.7897256042e+10 6.0856030458e+00 6.0856038859e+00 6.0855978598e+00 6.0852084517e+00 1.9993860326e+12 1.6777216000e+07 1.6777216000e+07 2.1990232556e+12 2.7487790694e+11 1.9993827738e+12 1.9993743852e+12 1.9993860326e+12 1.9993860326e+12 0 0 0 0 0 0 0 0
1 9.1944100460e+09 9.1944003740e+09 9.1944003740e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 9.1936694419e+09 9.1602984808e+09 9.1944100460e+09 9.1944100460e+09 3.9662971647e+00 3.9662973266e+00 3.9662998672e+00 3.9663578217e+00 2.5142931140e+11 1.6777216000e+07 1.6777216000e+07 2.7487790694e+11 6.8719476736e+10 2.5142912614e+11 2.5139452314e+11 2.5142931140e+11 2.5142931140e+11 0 0 0 0 0 0 0 0
2 3.3078335025e+09 3.3078305103e+09 3.3078301779e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 3.3077931155e+09 3.3026834994e+09 3.3078335025e+09 3.3078335025e+09 2.5148324691e+00 2.5148311320e+00 2.5148311564e+00 2.5149447167e+00 5.3630132979e+10 -1.6777216000e+07 -2.6214400000e+05 4.7244640256e+10 2.0615843021e+11 5.3630074880e+10 5.3624569856e+10 5.3630132979e+10 5.3630132979e+10 1 1 0 0 0 0 0 0
3 1.5366005258e+09 1.5366001181e+09 1.5366001181e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.5365585263e+09 1.5339917879e+09 1.5366005258e+09 1.5366005258e+09 2.0079018900e+00 2.0079006811e+00 2.0078978066e+00 2.0079481003e+00 1.5873088149e+10 1.6777216000e+07 1.6777216000e+07 1.6106127360e+10 1.7179869184e+11 1.5873064960e+10 1.5870525440e+10 1.5873088149e+10 1.5873088149e+10 0 0 0 0 0 0 0 0
4 8.8367502359e+08 8.8367607032e+08 8.8367614808e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 8.8367525378e+08 8.8295827577e+08 8.8367502359e+08 8.8367502359e+08 1.6159961992e+00 1.6159949378e+00 1.6159906457e+00 1.6160017292e+00 3.8129199196e+09 1.6777216000e+07 1.6777216000e+07 3.8923141120e+09 3.4359738368e+11 3.8129111040e+09 3.8122823680e+09 3.8129199196e+09 3.8129199196e+09 0 0 0 0 0 0 0 0
5 7.0488161630e+08 7.0488196484e+08 7.0488201358e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 7.0489268874e+08 7.0429345994e+08 7.0488161630e+08 7.0488161630e+08 1.2141146293e+00 1.2141134459e+00 1.2141085885e+00 1.2141181040e+00 1.2019410238e+09 -1.6777216000e+07 1.6777216000e+07 1.2079595520e+09 6.8719476736e+11 1.2019384320e+09 1.2017387520e+09 1.2019410238e+09 1.2019410238e+09 1 0 0 0 0 0 0 0
6 4.4063981755e+08 4.4063985283e+08 4.4063983334e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 4.4064152933e+08 4.4034199729e+08 4.4063981755e+08 4.4063981755e+08 8.8281180994e-01 8.8281111001e-01 8.8280563012e-01 8.8281434564e-01 4.6881381812e+08 -1.6777216000e+07 1.6777216000e+07 5.0331648000e+08 5.4975581389e+11 4.6881254400e+08 4.6874265600e+08 4.6881381812e+08 4.6881381812e+08 1 0 0 0 0 0 0 0
7 2.6138675879e+08 2.6138661224e+08 2.6138660403e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 2.6138793497e+08 2.6125750291e+08 2.6138675879e+08 2.6138675879e+08 7.1144603997e-01 7.1144586550e-01 7.1144069377e-01 7.1144260656e-01 2.7470514161e+08 1.6777216000e+07 1.6777216000e+07 3.0198988800e+08 1.0995116278e+12 2.7470412800e+08 2.7465932800e+08 2.7470514161e+08 2.7470514161e+08 0 0 0 0 0 0 0 0
8 1.7229663610e+08 1.7229649346e+08 1.7229644360e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.7229542779e+08 1.7220925534e+08 1.7229663610e+08 1.7229663610e+08 6.1894501564e-01 6.1894507021e-01 6.1894173206e-01 6.1894119467e-01 1.0587065329e+08 1.6777216000e+07 1.6777216000e+07 1.2582912000e+08 1.0995116278e+12 1.0587036800e+08 1.0585398400e+08 1.0587065329e+08 1.0587065329e+08 0 0 0 0 0 0 0 0
9 1.1863336425e+08 1.1863341129e+08 1.1863340677e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.1863283203e+08 1.1854475153e+08 1.1863336425e+08 1.1863336425e+08 5.5799969790e-01 5.5799988816e-01 5.5799682503e-01 5.5799692577e-01 3.8115222109e+07 1.6777216000e+07 5.6250000000e-01 5.6623104000e+07 1.0995116278e+12 3.8115152000e+07 3.8108816000e+07 3.8115222109e+07 3.8115222109e+07 0 0 0 0 0 0 0 0
