matrix=data/matrices/nos2.mtx n=957 seed=37
iter res_d res_f res_ffma res_p8q res_p8n res_p16q res_p16n res_p32q res_p32n res_p64q res_p64n solerr_d solerr_f solerr_ffma solerr_p32q solerr_p32n pAp_d pAp_p8q pAp_p8n pAp_p16q pAp_p16n pAp_p32q pAp_p32n pAp_p64q pAp_p64n rz_d rz_p32q rz_p32n guard_p8q guard_p8n guard_p16q guard_p16n guard_p32q guard_p32n guard_p64q guard_p64n
0 1.0161586692e+11 1.0161602271e+11 1.0161600055e+11 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.0163747676e+11 1.0136486792e+11 1.0161586692e+11 1.0161586692e+11 1.0398573401e+01 1.0398565845e+01 1.0398567008e+01 1.0398540084e+01 1.0398953003e+01 1.0514728917e+14 1.6777216000e+07 1.6777216000e+07 1.4073748836e+14 1.7592186044e+13 1.0514724186e+14 1.0514616812e+14 1.0514728917e+14 1.0514728917e+14 5.4424414534e+13 5.4424214962e+13 5.4425825575e+13 0 0 0 0 0 0 0 0
1 6.2065477763e+10 6.2064081024e+10 6.2064273771e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 6.2054474660e+10 6.2073051064e+10 6.2065477763e+10 6.2065477763e+10 9.9893354525e+00 9.9893441471e+00 9.9893427443e+00 9.9893687407e+00 9.9889086105e+00 2.8873822558e+11 1.6777216000e+07 1.6777216000e+07 9.6207267430e+11 1.0995116278e+12 2.8873693594e+11 2.8875581030e+11 2.8873822558e+11 2.8873822558e+11 3.2242380065e+11 3.2242139136e+11 3.2243607142e+11 0 0 0 0 0 0 0 0
2 5.3964079066e+10 5.3963945908e+10 5.3963914612e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 5.3965541975e+10 5.3922796984e+10 5.3964079066e+10 5.3964079066e+10 6.8024451380e+00 6.8024448642e+00 6.8024459944e+00 6.8024448622e+00 6.8024705684e+00 1.1365007632e+11 1.6777216000e+07 1.6777216000e+07 2.0615843021e+11 1.0307921510e+11 1.1364859904e+11 1.1364990976e+11 1.1365007632e+11 1.1365007632e+11 1.9439727746e+11 1.9439498035e+11 1.9440074752e+11 0 0 0 0 0 0 0 0
3 2.4640396995e+10 2.4640353356e+10 2.4640373347e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 2.4637637309e+10 2.4625935747e+10 2.4640396995e+10 2.4640396995e+10 5.9027947151e+00 5.9027961698e+00 5.9027952860e+00 5.9027868205e+00 5.9028183248e+00 4.9379324071e+10 1.6777216000e+07 1.0485760000e+06 2.4051816858e+11 2.7487790694e+11 4.9378820096e+10 4.9382359040e+10 4.9379324071e+10 4.9379324071e+10 6.2920799555e+10 6.2920130560e+10 6.2924587008e+10 0 0 0 0 0 0 0 0
4 2.4084335216e+10 2.4084031038e+10 2.4084040534e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 2.4081518158e+10 2.4069546237e+10 2.4084335216e+10 2.4084335216e+10 5.4717449680e+00 5.4717472136e+00 5.4717471957e+00 5.4717461692e+00 5.4716661913e+00 1.8488457017e+10 1.0000000000e+00 1.0000000000e+00 6.8719476736e+10 1.7179869184e+11 1.8488262656e+10 1.8489638912e+10 1.8488457017e+10 1.8488457017e+10 2.8770659326e+10 2.8770402304e+10 2.8772270080e+10 1 1 0 0 0 0 0 0
5 1.9959586873e+10 1.9959489228e+10 1.9959483058e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.9958316057e+10 1.9936641861e+10 1.9959586873e+10 1.9959586873e+10 4.6041344654e+00 4.6041352600e+00 4.6041357831e+00 4.6041337076e+00 4.6041366946e+00 1.2287155177e+10 1.6777216000e+07 1.0000000000e+00 5.5834574848e+10 1.7179869184e+11 1.2287049728e+10 1.2287688704e+10 1.2287155177e+10 1.2287155177e+10 2.2498540799e+10 2.2498344960e+10 2.2499393536e+10 0 1 0 0 0 0 0 0
6 1.0830492780e+10 1.0830460043e+10 1.0830461261e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.0830963166e+10 1.0827636192e+10 1.0830492780e+10 1.0830492780e+10 4.2545185404e+00 4.2545194310e+00 4.2545195920e+00 4.2545170589e+00 4.2545233657e+00 5.9849244120e+09 1.6777216000e+07 1.0000000000e+00 3.0064771072e+10 1.7179869184e+11 5.9848867840e+09 5.9851325440e+09 5.9849244120e+09 5.9849244120e+09 7.7695650129e+09 7.7695139840e+09 7.7698498560e+09 0 1 0 0 0 0 0 0
7 5.5034610182e+09 5.5033234464e+09 5.5033300395e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 5.5029268480e+09 5.5086526746e+09 5.5034610182e+09 5.5034610182e+09 3.7920134823e+00 3.7920141313e+00 3.7920146164e+00 3.7920195149e+00 3.7920111463e+00 2.5836461571e+09 1.0000000000e+00 1.0000000000e+00 4.2949672960e+09 4.1231686042e+11 2.5836257280e+09 2.5837568000e+09 2.5836461571e+09 2.5836461571e+09 6.5335220574e+09 6.5334722560e+09 6.5337262080e+09 1 1 0 0 0 0 0 0
8 1.2979842694e+10 1.2979793346e+10 1.2979768272e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.2979624604e+10 1.2957399203e+10 1.2979842694e+10 1.2979842694e+10 3.6161523570e+00 3.6161528415e+00 3.6161536553e+00 3.6161596720e+00 3.6161717728e+00 2.4513983044e+09 1.0000000000e+00 1.0000000000e+00 5.3687091200e+09 2.7487790694e+11 2.4513966080e+09 2.4514969600e+09 2.4513983044e+09 2.4513983044e+09 3.2606611766e+09 3.2606433280e+09 3.2607600640e+09 1 1 0 0 0 0 0 0
9 8.1624087853e+09 8.1623946966e+09 8.1623871531e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 8.1619388437e+09 8.1564191712e+09 8.1624087853e+09 8.1624087853e+09 3.1960573825e+00 3.1960580624e+00 3.1960584275e+00 3.1960712890e+00 3.1960873408e+00 1.0844317081e+09 1.6777216000e+07 1.0000000000e+00 1.2750684160e+09 1.3743895347e+11 1.0844190720e+09 1.0844395520e+09 1.0844317081e+09 1.0844317081e+09 3.1239370624e+09 3.1238942720e+09 3.1239413760e+09 0 1 0 0 0 0 0 0
10 3.5916839228e+09 3.5915886318e+09 3.5915904686e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 3.5911081205e+09 3.5936154401e+09 3.5916839228e+09 3.5916839228e+09 3.1143926829e+00 3.1143937757e+00 3.1143938257e+00 3.1144107174e+00 3.1144185471e+00 1.2221913038e+09 1.6777216000e+07 1.0000000000e+00 3.6909875200e+08 8.5899345920e+10 1.2221788160e+09 1.2222085120e+09 1.2221913038e+09 1.2221913038e+09 1.4692288151e+09 1.4692034560e+09 1.4692270080e+09 0 1 0 0 0 0 0 0
11 4.8063106843e+09 4.8062615369e+09 4.8062615369e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 4.8056694528e+09 4.8056694528e+09 4.8063106843e+09 4.8063106843e+09 2.8971517025e+00 2.8971531871e+00 2.8971526328e+00 2.8971741291e+00 2.8971846734e+00 3.8904434531e+08 1.0000000000e+00 1.0000000000e+00 4.5298483200e+08 1.0307921510e+11 3.8903065600e+08 3.8902835200e+08 3.8904434531e+08 3.8904434531e+08 1.1960973303e+09 1.1960596480e+09 1.1960596480e+09 1 1 0 0 0 0 0 0
12 5.2278567939e+09 5.2278367283e+09 5.2278398831e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 5.2276039003e+09 5.2267423257e+09 5.2278567939e+09 5.2278567939e+09 2.8075225359e+00 2.8075240676e+00 2.8075234030e+00 2.8075461656e+00 2.8075566779e+00 5.7067540199e+08 1.0000000000e+00 1.0000000000e+00 3.7748736000e+07 8.5899345920e+10 5.7066342400e+08 5.7067776000e+08 5.7067540199e+08 5.7067540199e+08 7.3040189398e+08 7.3038387200e+08 7.3039667200e+08 1 1 0 0 0 0 0 0
