matrix=data/matrices/bcsstk03.mtx n=112 seed=10
iter res_d res_f res_ffma res_p8q res_p8n res_p16q res_p16n res_p32q res_p32n res_p64q res_p64n solerr_d solerr_f solerr_p32q solerr_p32n pAp_d pAp_p8q pAp_p8n pAp_p16q pAp_p16n pAp_p32q pAp_p32n pAp_p64q pAp_p64n guard_p8q guard_p8n guard_p16q guard_p16n guard_p32q guard_p32n guard_p64q guard_p64n
0 8.4331066012e+10 8.4331146429e+10 8.4331146429e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 8.4328048954e+10 8.4109014691e+10 8.4331066012e+10 8.4331066012e+10 5.5054745948e+00 5.5054708163e+00 5.5054882826e+00 5.5055557633e+00 1.6424051423e+12 1.6777216000e+07 1.6777216000e+07 1.6492674417e+12 1.0995116278e+12 1.6424055603e+12 1.6423971717e+12 1.6424051423e+12 1.6424051423e+12 0 0 0 0 0 0 0 0
1 4.9681684109e+09 4.9681519814e+09 4.9681519814e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 4.9678693580e+09 4.9669627298e+09 4.9681684109e+09 4.9681684109e+09 4.0333259611e+00 4.0333250698e+00 4.0333262102e+00 4.0333317412e+00 3.7314787601e+11 1.6777216000e+07 1.6777216000e+07 4.1231686042e+11 2.7487790694e+11 3.7314940109e+11 3.7315988685e+11 3.7314787601e+11 3.7314787601e+11 0 0 0 0 0 0 0 0
2 6.6317204405e+09 6.6317182281e+09 6.6317178965e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 6.6312251328e+09 6.6244301467e+09 6.6317204405e+09 6.6317204405e+09 2.5342324137e+00 2.5342322179e+00 2.5342319233e+00 2.5342243104e+00 7.5093517132e+09 1.6777216000e+07 1.6777216000e+07 1.1811160064e+10 9.6636764160e+09 7.5093934080e+09 7.5096719360e+09 7.5093517132e+09 7.5093517132e+09 0 0 0 0 0 0 0 0
3 4.0093082725e+09 4.0093249152e+09 4.0093249152e+09 0.0000000000e+00 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 4.0094387226e+09 4.0085961970e+09 4.0093082725e+09 4.0093082725e+09 2.3075508872e+00 2.3075511660e+00 2.3075487591e+00 2.3075466028e+00 2.5834694275e+09 1.6777216000e+07 1.6777216000e+07 9.6636764160e+09 5.9055800320e+09 2.5834844160e+09 2.5836052480e+09 2.5834694275e+09 2.5834694275e+09 0 0 0 0 0 0 0 0
4 1.9198351419e+09 1.9198198839e+09 1.9198198839e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.9196537175e+09 1.9193604391e+09 1.9198351419e+09 1.9198351419e+09 2.4054101281e+00 2.4054108571e+00 2.4054098917e+00 2.4054103333e+00 1.3739095440e+09 1.6777216000e+07 1.6777216000e+07 1.9327352832e+10 8.5899345920e+09 1.3739141120e+09 1.3739868160e+09 1.3739095440e+09 1.3739095440e+09 0 0 0 0 0 0 0 0
5 1.0464621379e+09 1.0464787823e+09 1.0464789137e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.0464263128e+09 1.0459554798e+09 1.0464621379e+09 1.0464621379e+09 2.4720493881e+00 2.4720499258e+00 2.4720523600e+00 2.4720493261e+00 3.1311673107e+08 -1.6777216000e+07 -1.6777216000e+07 1.0737418240e+10 3.8923141120e+09 3.1311744000e+08 3.1313408000e+08 3.1311673107e+08 3.1311673107e+08 1 1 0 0 0 0 0 0
6 6.9181171404e+08 6.9180524255e+08 6.9180524255e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 6.9169147144e+08 6.9181862762e+08 6.9181171404e+08 6.9181171404e+08 2.3628725214e+00 2.3628730093e+00 2.3628805896e+00 2.3628734398e+00 1.9340680963e+08 1.6777216000e+07 1.6777216000e+07 1.3958643712e+10 4.0265318400e+09 1.9340588800e+08 1.9341420800e+08 1.9340680963e+08 1.9340680963e+08 0 0 0 0 0 0 0 0
7 7.6493997639e+08 7.6494984708e+08 7.6495002675e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 7.6469880614e+08 7.6442269174e+08 7.6493997639e+08 7.6493997639e+08 2.0647398431e+00 2.0647401333e+00 2.0647588667e+00 2.0647406020e+00 6.1962829389e+07 1.6777216000e+07 -1.6777216000e+07 1.0737418240e+10 4.2949672960e+09 6.1961728000e+07 6.1964384000e+07 6.1962829389e+07 6.1962829389e+07 0 1 0 0 0 0 0 0
8 5.2726375821e+08 5.2727012321e+08 5.2727022095e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 5.2716578317e+08 5.2693213257e+08 5.2726375821e+08 5.2726375821e+08 1.8911973987e+00 1.8911981414e+00 1.8912194813e+00 1.8911999450e+00 1.1266303265e+08 -1.6777216000e+07 -1.6777216000e+07 1.2884901888e+10 4.0265318400e+09 1.1265712000e+08 1.1266179200e+08 1.1266303265e+08 1.1266303265e+08 1 1 0 0 0 0 0 0
9 4.1853625467e+08 4.1853748411e+08 4.1853768934e+08 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 4.1825434609e+08 4.1827537605e+08 4.1853625467e+08 4.1853625467e+08 1.7262010956e+00 1.7262019292e+00 1.7262328442e+00 1.7262095764e+00 5.3174592731e+07 -1.6777216000e+07 0.0000000000e+00 5.3687091200e+09 2.9527900160e+09 5.3170736000e+07 5.3172720000e+07 5.3174592731e+07 5.3174592731e+07 1 1 0 0 0 0 0 0
10 3.7970807437e+08 3.7970877471e+08 3.7970875209e+08 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 3.7938169450e+08 3.7935850845e+08 3.7970807437e+08 3.7970807437e+08 1.3908565839e+00 1.3908577541e+00 1.3909233171e+00 1.3908877237e+00 1.3218753079e+07 1.6777216000e+07 nan 5.3687091200e+09 2.0803747840e+09 1.3217264000e+07 1.3217986000e+07 1.3218753079e+07 1.3218753079e+07 0 0 0 0 0 0 0 0
11 3.0978918023e+08 3.0978946919e+08 3.0978949692e+08 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 3.0952713160e+08 3.0962657807e+08 3.0978918023e+08 3.0978918023e+08 1.1576243767e+00 1.1576262953e+00 1.1577241692e+00 1.1576732504e+00 1.2475759346e+07 1.6777216000e+07 nan 1.7179869184e+10 1.8119393280e+09 1.2473448000e+07 1.2474418000e+07 1.2475759346e+07 1.2475759346e+07 0 0 0 0 0 0 0 0
12 2.6244499901e+08 2.6244612708e+08 2.6244620072e+08 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 2.6217755228e+08 2.6219432682e+08 2.6244499901e+08 2.6244499901e+08 1.0477698280e+00 1.0477725550e+00 1.0478857158e+00 1.0478230566e+00 1.0037000754e+07 -1.6777216000e+07 nan 2.3622320128e+10 3.4896609280e+09 1.0034106000e+07 1.0035250000e+07 1.0037000754e+07 1.0037000754e+07 1 0 0 0 0 0 0 0
13 1.4075600596e+08 1.4075456925e+08 1.4075459214e+08 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 1.4055221598e+08 1.4068123293e+08 1.4075600597e+08 1.4075600597e+08 1.0300177826e+00 1.0300209627e+00 1.0301367066e+00 1.0300680098e+00 7.7071171606e+06 -1.6777216000e+07 nan 1.2025908429e+11 3.2212254720e+09 7.7040700000e+06 7.7052630000e+06 7.7071171606e+06 7.7071171606e+06 1 0 0 0 0 0 0 0
14 1.5369158034e+08 1.5369082789e+08 1.5369106542e+08 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 1.5346868925e+08 1.5358327692e+08 1.5369158034e+08 1.5369158034e+08 1.0089238470e+00 1.0089274992e+00 1.0090537309e+00 1.0089760687e+00 2.1473093189e+06 -1.6777216000e+07 nan -3.2985348833e+12 -2.1474836480e+10 2.1460600000e+06 2.1465345000e+06 2.1473093189e+06 2.1473093189e+06 1 0 1 1 0 0 0 0
15 1.1526662260e+08 1.1526700484e+08 1.1526689771e+08 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 1.1504269409e+08 1.1504747270e+08 1.1526662260e+08 1.1526662260e+08 9.5491661829e-01 9.5492112102e-01 9.5509079471e-01 9.5498991165e-01 9.3622711594e+05 -1.6777216000e+07 nan -2.1990232556e+12 6.8719476736e+10 9.3522793750e+05 9.3559118750e+05 9.3622711594e+05 9.3622711594e+05 1 0 1 0 0 0 0 0
16 1.1180988417e+08 1.1180870879e+08 1.1180935222e+08 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 1.1167703611e+08 1.1185165648e+08 1.1180988417e+08 1.1180988417e+08 8.6468164793e-01 8.6468717387e-01 8.6492423888e-01 8.6478482652e-01 1.9994152809e+06 1.6777216000e+07 nan 4.3980465111e+12 1.3958643712e+10 1.9961040000e+06 1.9973225000e+06 1.9994152809e+06 1.9994152809e+06 0 0 0 0 0 0 0 0
17 1.3446411169e+08 1.3446228919e+08 1.3446100353e+08 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 1.3424230175e+08 1.3420339123e+08 1.3446411169e+08 1.3446411169e+08 7.5269057818e-01 7.5269607226e-01 7.5297594481e-01 7.5280808092e-01 1.9519273744e+06 1.6777216000e+07 nan 4.3980465111e+12 3.4359738368e+10 1.9483032500e+06 1.9497207500e+06 1.9519273744e+06 1.9519273744e+06 0 0 0 0 0 0 0 0
18 1.3371579894e+08 1.3371438819e+08 1.3371650411e+08 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 1.3358339703e+08 1.3409479170e+08 1.3371579894e+08 1.3371579894e+08 7.1723476363e-01 7.1723786608e-01 7.1739065007e-01 7.1727036856e-01 1.4490365658e+06 -1.6777216000e+07 nan 6.8719476736e+11 3.8654705664e+10 1.4461675000e+06 1.4473885000e+06 1.4490365658e+06 1.4490365658e+06 1 0 0 0 0 0 0 0
19 1.2665427147e+08 1.2665636550e+08 1.2665154589e+08 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 1.2623696676e+08 1.2549882195e+08 1.2665427147e+08 1.2665427147e+08 7.3438174057e-01 7.3438233977e-01 7.3439674836e-01 7.3435481567e-01 1.0365844969e+06 -1.6777216000e+07 nan 4.3980465111e+12 1.7179869184e+10 1.0343725000e+06 1.0354085625e+06 1.0365844969e+06 1.0365844969e+06 1 0 0 0 0 0 0 0
20 9.3228597712e+07 9.3220105142e+07 9.3227848031e+07 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 9.3501293202e+07 9.5091448758e+07 9.3228597712e+07 9.3228597713e+07 7.3088812528e-01 7.3088804877e-01 7.3090637031e-01 7.3084863983e-01 1.0910807496e+06 1.6777216000e+07 nan 3.2985348833e+12 6.4424509440e+10 1.0884912500e+06 1.0898630000e+06 1.0910807496e+06 1.0910807496e+06 0 0 0 0 0 0 0 0
21 5.6964938050e+07 5.6975521955e+07 5.6965297262e+07 0.0000000000e+00 nan 2.6843545600e+08 2.6843545600e+08 5.6450505535e+07 5.4877077446e+07 5.6964938050e+07 5.6964938048e+07 7.2033032473e-01 7.2033059901e-01 7.2041170987e-01 7.2036793778e-01 2.4927233653e+06 1.6777216000e+07 nan 7.0368744178e+13 -3.0064771072e+10 2.4872855000e+06 2.4915840000e+06 2.4927233653e+06 2.4927233653e+06 0 0 0 1 0 0 0 0
22 5.6792131477e+07 5.6764956537e+07 5.6786965272e+07 0.0000000000e+00 nan 2.6843545600e+08 2.6843545600e+08 5.7638902686e+07 6.1544131473e+07 5.6792131477e+07 5.6792131481e+07 7.1145920847e-01 7.1146020617e-01 7.1157375364e-01 7.1146863988e-01 9.1665205661e+05 1.6777216000e+07 nan 1.4073748836e+14 3.5184372089e+13 9.1472131250e+05 9.1781187500e+05 9.1665205661e+05 9.1665205661e+05 0 0 0 0 0 0 0 0
