matrix=data/matrices/nos2.mtx n=957 seed=19
iter res_d res_f res_ffma res_p8q res_p8n res_p16q res_p16n res_p32q res_p32n res_p64q res_p64n solerr_d solerr_f solerr_ffma solerr_p32q solerr_p32n pAp_d pAp_p8q pAp_p8n pAp_p16q pAp_p16n pAp_p32q pAp_p32n pAp_p64q pAp_p64n rz_d rz_p32q rz_p32n guard_p8q guard_p8n guard_p16q guard_p16n guard_p32q guard_p32n guard_p64q guard_p64n
0 1.0681268831e+11 1.0681280678e+11 1.0681279096e+11 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.0677119386e+11 1.0659828493e+11 1.0681268831e+11 1.0681268831e+11 1.0177591534e+01 1.0177584411e+01 1.0177585572e+01 1.0177597840e+01 1.0177730267e+01 8.8628069361e+13 1.6777216000e+07 1.6777216000e+07 7.0368744178e+13 8.7960930222e+12 8.8627723895e+13 8.8624502669e+13 8.8628069361e+13 8.8628069361e+13 4.6114139099e+13 4.6113990115e+13 4.6112916374e+13 0 0 0 0 0 0 0 0
1 5.7207218458e+10 5.7206040757e+10 5.7206259713e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 5.7201321926e+10 5.7201321926e+10 5.7207218458e+10 5.7207218458e+10 9.9127816746e+00 9.9127886784e+00 9.9127876811e+00 9.9127727081e+00 9.9126447551e+00 3.1566101552e+11 1.6777216000e+07 1.6777216000e+07 8.2463372083e+11 4.1231686042e+11 3.1566122189e+11 3.1566122189e+11 3.1566101552e+11 3.1566101552e+11 3.3180878707e+11 3.3180929229e+11 3.3180719514e+11 0 0 0 0 0 0 0 0
2 5.3840259025e+10 5.3840044060e+10 5.3840096340e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 5.3837205189e+10 5.3880018083e+10 5.3840259025e+10 5.3840259025e+10 7.0205674740e+00 7.0205691904e+00 7.0205686282e+00 7.0205644821e+00 7.0205845083e+00 9.7506572258e+10 1.6777216000e+07 1.6777216000e+07 1.7179869184e+11 1.7179869184e+11 9.7507082240e+10 9.7506295808e+10 9.7506572258e+10 9.7506572258e+10 1.6070883952e+11 1.6070947635e+11 1.6070947635e+11 0 0 0 0 0 0 0 0
3 2.1398805719e+10 2.1398752028e+10 2.1398756960e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 2.1400889414e+10 2.1387417024e+10 2.1398805719e+10 2.1398805719e+10 6.1352406643e+00 6.1352412813e+00 6.1352414866e+00 6.1352349140e+00 6.1352306720e+00 5.1784915336e+10 1.6777216000e+07 1.6777216000e+07 3.4359738368e+11 1.7179869184e+11 5.1784908800e+10 5.1786153984e+10 5.1784915336e+10 5.1784915337e+10 6.9142862297e+10 6.9142839296e+10 6.9143887872e+10 0 0 0 0 0 0 0 0
4 2.2048847536e+10 2.2048515042e+10 2.2048578075e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 2.2050955638e+10 2.2037880656e+10 2.2048847536e+10 2.2048847536e+10 5.9313410598e+00 5.9313430944e+00 5.9313430353e+00 5.9313299689e+00 5.9313068621e+00 1.7666482170e+10 1.0000000000e+00 1.6777216000e+07 1.2025908429e+11 1.7179869184e+11 1.7666506752e+10 1.7666408448e+10 1.7666482170e+10 1.7666482170e+10 2.3951718892e+10 2.3951835136e+10 2.3951769600e+10 1 0 0 0 0 0 0 0
5 1.8451649985e+10 1.8451529413e+10 1.8451552296e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.8449934261e+10 1.8418663164e+10 1.8451649985e+10 1.8451649985e+10 5.0619426897e+00 5.0619436319e+00 5.0619436820e+00 5.0619272000e+00 5.0619222380e+00 8.3801910068e+09 1.6777216000e+07 1.0000000000e+00 5.1539607552e+10 2.0615843021e+11 8.3802849280e+09 8.3803586560e+09 8.3801910068e+09 8.3801910068e+09 1.7716017575e+10 1.7716215808e+10 1.7716346880e+10 0 1 0 0 0 0 0 0
6 1.0578160604e+10 1.0578096638e+10 1.0578102874e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.0578536928e+10 1.0566609767e+10 1.0578160604e+10 1.0578160604e+10 4.7617997712e+00 4.7618005080e+00 4.7618010307e+00 4.7617800544e+00 4.7617602187e+00 4.9844521108e+09 1.6777216000e+07 1.6777216000e+07 4.2949672960e+10 1.7179869184e+11 4.9845288960e+09 4.9845944320e+09 4.9844521108e+09 4.9844521108e+09 6.2656654655e+09 6.2657740800e+09 6.2658641920e+09 0 0 0 0 0 0 0 0
7 5.4358922254e+09 5.4357378839e+09 5.4357757091e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 5.4362322205e+09 5.4370605987e+09 5.4358922254e+09 5.4358922254e+09 4.2664832170e+00 4.2664849455e+00 4.2664854597e+00 4.2664602209e+00 4.2664379845e+00 1.8976002568e+09 1.0000000000e+00 1.6777216000e+07 1.5032385536e+10 1.3743895347e+11 1.8976399360e+09 1.8976768000e+09 1.8976002568e+09 1.8976002568e+09 5.5345588196e+09 5.5346790400e+09 5.5347363840e+09 1 0 0 0 0 0 0 0
8 1.2086200185e+10 1.2086088029e+10 1.2086120779e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.2087049760e+10 1.2082577768e+10 1.2086200185e+10 1.2086200185e+10 4.0976327156e+00 4.0976349105e+00 4.0976346373e+00 4.0976119941e+00 4.0975988667e+00 2.1520863237e+09 1.0000000000e+00 1.6777216000e+07 2.5501368320e+09 8.5899345920e+10 2.1521367040e+09 2.1521182720e+09 2.1520863237e+09 2.1520863237e+09 2.8489813645e+09 2.8490485760e+09 2.8490342400e+09 1 0 0 0 0 0 0 0
9 7.8923409352e+09 7.8922896116e+09 7.8923021499e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 7.8926415126e+09 7.8857912510e+09 7.8923409352e+09 7.8923409352e+09 3.7071297754e+00 3.7071318122e+00 3.7071316481e+00 3.7071136641e+00 3.7070902361e+00 1.0032267928e+09 1.6777216000e+07 1.6777216000e+07 4.8318382080e+09 6.8719476736e+10 1.0032517120e+09 1.0032558080e+09 1.0032267928e+09 1.0032267928e+09 2.7291616410e+09 2.7292282880e+09 2.7292405760e+09 0 0 0 0 0 0 0 0
