matrix=data/matrices/bcsstk14.mtx n=1806 seed=14
iter res_d res_f res_ffma res_p8q res_p8n res_p16q res_p16n res_p32q res_p32n res_p64q res_p64n solerr_d solerr_f solerr_p32q solerr_p32n pAp_d pAp_p8q pAp_p8n pAp_p16q pAp_p16n pAp_p32q pAp_p32n pAp_p64q pAp_p64n guard_p8q guard_p8n guard_p16q guard_p16n guard_p32q guard_p32n guard_p64q guard_p64n
0 1.5398952518e+10 1.5398933456e+10 1.5398933456e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.5399400702e+10 1.5350189983e+10 1.5398952518e+10 1.5398952518e+10 4.9127759501e+00 4.9127772995e+00 4.9127691117e+00 4.9125655769e+00 1.7502325335e+12 1.6777216000e+07 1.6777216000e+07 1.6492674417e+12 2.7487790694e+11 1.7502327276e+12 1.7502075617e+12 1.7502325335e+12 1.7502325335e+12 0 0 0 0 0 0 0 0
1 7.8560232094e+09 7.8560162070e+09 7.8560153672e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 7.8560377604e+09 7.8353730045e+09 7.8560232094e+09 7.8560232094e+09 3.5095866354e+00 3.5095871896e+00 3.5095872229e+00 3.5095998070e+00 2.3400914920e+11 1.6777216000e+07 1.6777216000e+07 2.0615843021e+11 6.8719476736e+10 2.3400860877e+11 2.3398396723e+11 2.3400914920e+11 2.3400914920e+11 0 0 0 0 0 0 0 0
2 2.7172834106e+09 2.7172817765e+09 2.7172816754e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 2.7172875426e+09 2.7139707424e+09 2.7172834106e+09 2.7172834106e+09 2.3843708277e+00 2.3843723939e+00 2.3843719641e+00 2.3844161871e+00 3.6701719426e+10 -1.6777216000e+07 1.6777216000e+07 3.4359738368e+10 3.4359738368e+10 3.6701601792e+10 3.6697669632e+10 3.6701719426e+10 3.6701719426e+10 1 0 0 0 0 0 0 0
3 1.4416752195e+09 1.4416739827e+09 1.4416738874e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.4416695974e+09 1.4394225591e+09 1.4416752195e+09 1.4416752195e+09 1.8541081726e+00 1.8541098112e+00 1.8541076204e+00 1.8541318014e+00 1.2720538071e+10 1.6777216000e+07 1.6777216000e+07 1.3958643712e+10 1.3743895347e+11 1.2720488448e+10 1.2719276032e+10 1.2720538071e+10 1.2720538071e+10 0 0 0 0 0 0 0 0
4 8.5169320711e+08 8.5169217986e+08 8.5169197815e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 8.5168128721e+08 8.5056514089e+08 8.5169320711e+08 8.5169320711e+08 1.4752023207e+00 1.4752036842e+00 1.4751999455e+00 1.4752090967e+00 4.0348580324e+09 1.6777216000e+07 1.6777216000e+07 3.7580963840e+09 6.8719476736e+10 4.0348569600e+09 4.0345354240e+09 4.0348580324e+09 4.0348580324e+09 0 0 0 0 0 0 0 0
5 5.2605273733e+08 5.2605114860e+08 5.2605114860e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 5.2606337894e+08 5.2537738725e+08 5.2605273733e+08 5.2605273733e+08 1.1445638608e+00 1.1445655757e+00 1.1445604769e+00 1.1445638308e+00 1.0076829309e+09 -1.6777216000e+07 1.6777216000e+07 1.0066329600e+09 1.3743895347e+11 1.0076856320e+09 1.0075873280e+09 1.0076829309e+09 1.0076829309e+09 1 0 0 0 0 0 0 0
6 3.5737222532e+08 3.5737132335e+08 3.5737128729e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 3.5737832990e+08 3.5698430737e+08 3.5737222532e+08 3.5737222532e+08 9.0995692172e-01 9.0995865069e-01 9.0995416602e-01 9.0995581301e-01 3.1628509246e+08 -1.6777216000e+07 1.6777216000e+07 3.3554432000e+08 4.1231686042e+11 3.1628723200e+08 3.1626163200e+08 3.1628509246e+08 3.1628509246e+08 1 0 0 0 0 0 0 0
7 1.8988876061e+08 1.8988778643e+08 1.8988783167e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.8988782036e+08 1.8976908163e+08 1.8988876061e+08 1.8988876061e+08 7.5761291346e-01 7.5761459063e-01 7.5761100901e-01 7.5761294958e-01 1.4620231294e+08 1.6777216000e+07 1.6777216000e+07 1.8035507200e+08 4.8103633715e+11 1.4620307200e+08 1.4619180800e+08 1.4620231294e+08 1.4620231294e+08 0 0 0 0 0 0 0 0
8 1.2497614197e+08 1.2497561411e+08 1.2497561411e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.2497644749e+08 1.2488843900e+08 1.2497614197e+08 1.2497614197e+08 6.7918855728e-01 6.7918976130e-01 6.7918693893e-01 6.7918860106e-01 6.1636563236e+07 1.6777216000e+07 1.6777216000e+07 9.8566144000e+07 4.8103633715e+11 6.1636736000e+07 6.1631408000e+07 6.1636563236e+07 6.1636563236e+07 0 0 0 0 0 0 0 0
9 9.1522809691e+07 9.1522291067e+07 9.1522294000e+07 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 9.1523927670e+07 9.1480368806e+07 9.1522809691e+07 9.1522809691e+07 6.2716037050e-01 6.2716118425e-01 6.2715875958e-01 6.2716047799e-01 2.5703565264e+07 -1.6777216000e+07 1.6777216000e+07 6.0817408000e+07 4.1231686042e+11 2.5703608000e+07 2.5701624000e+07 2.5703565264e+07 2.5703565264e+07 1 0 0 0 0 0 0 0
10 7.5406443871e+07 7.5406067335e+07 7.5406063775e+07 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 7.5406394842e+07 7.5357167407e+07 7.5406443871e+07 7.5406443871e+07 5.8973766764e-01 5.8973831461e-01 5.8973593267e-01 5.8973776912e-01 1.4504405225e+07 1.6777216000e+07 -1.6777216000e+07 4.6137344000e+07 2.4051816858e+11 1.4504474000e+07 1.4503204000e+07 1.4504405225e+07 1.4504405225e+07 0 1 0 0 0 0 0 0
11 5.8446565976e+07 5.8446316442e+07 5.8446350889e+07 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 5.8447531240e+07 5.8428716268e+07 5.8446565976e+07 5.8446565976e+07 5.5610473565e-01 5.5610528729e-01 5.5610269005e-01 5.5610447421e-01 9.5827583259e+06 -1.6777216000e+07 1.6777216000e+07 4.0894464000e+07 1.7179869184e+11 9.5828620000e+06 9.5820260000e+06 9.5827583259e+06 9.5827583259e+06 1 0 0 0 0 0 0 0
12 5.1996853729e+07 5.1996585164e+07 5.1996629046e+07 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 5.1997767377e+07 5.1977278771e+07 5.1996853729e+07 5.1996853729e+07 5.2487066020e-01 5.2487115606e-01 5.2486808954e-01 5.2486966753e-01 6.5620801917e+06 1.6777216000e+07 1.6777216000e+07 3.8797312000e+07 1.0307921510e+11 6.5621860000e+06 6.5615600000e+06 6.5620801917e+06 6.5620801917e+06 0 0 0 0 0 0 0 0
13 4.0376511460e+07 4.0376412609e+07 4.0376480754e+07 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 4.0377835325e+07 4.0359535637e+07 4.0376511460e+07 4.0376511460e+07 4.9512838633e-01 4.9512884544e-01 4.9512520881e-01 4.9512659551e-01 4.3125700647e+06 -1.6777216000e+07 -1.6777216000e+07 4.5088768000e+07 1.0307921510e+11 4.3126690000e+06 4.3122770000e+06 4.3125700647e+06 4.3125700647e+06 1 1 0 0 0 0 0 0
