matrix=data/matrices/nasa4704.mtx n=4704 seed=17
iter res_d res_f res_ffma res_p8q res_p8n res_p16q res_p16n res_p32q res_p32n res_p64q res_p64n solerr_d solerr_f solerr_ffma solerr_p32q solerr_p32n pAp_d pAp_p8q pAp_p8n pAp_p16q pAp_p16n pAp_p32q pAp_p32n pAp_p64q pAp_p64n rz_d rz_p32q rz_p32n guard_p8q guard_p8n guard_p16q guard_p16n guard_p32q guard_p32n guard_p64q guard_p64n
0 1.8832418019e+08 1.8832388516e+08 1.8832388516e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 6.7108864000e+07 1.8832378253e+08 1.8810179208e+08 1.8832418019e+08 1.8832418019e+08 1.6621472535e+00 1.6621470254e+00 1.6621470254e+00 1.6621468845e+00 1.6620460733e+00 6.3678630624e+10 1.6777216000e+07 1.6777216000e+07 6.4424509440e+10 1.9327352832e+10 6.3678644224e+10 6.3673729024e+10 6.3678630624e+10 6.3678630624e+10 1.8409817494e+10 1.8409816064e+10 1.8406899712e+10 0 0 0 0 0 0 0 0
1 1.0763077343e+08 1.0763058506e+08 1.0763058506e+08 4.0960000000e+03 4.0960000000e+03 6.7108864000e+07 3.3554432000e+07 1.0763110382e+08 1.0747264605e+08 1.0763077343e+08 1.0763077343e+08 1.7422887954e+00 1.7422885442e+00 1.7422885442e+00 1.7422885329e+00 1.7423129455e+00 9.0864986451e+09 1.6777216000e+07 1.0000000000e+00 9.6636764160e+09 3.3554432000e+09 9.0865008640e+09 9.0843545600e+09 9.0864986451e+09 9.0864986451e+09 3.1526751998e+09 3.1526727680e+09 3.1520665600e+09 0 1 0 0 0 0 0 0
2 5.2012500370e+07 5.2012483416e+07 5.2012491158e+07 4.0960000000e+03 4.0960000000e+03 6.7108864000e+07 3.3554432000e+07 5.2012302782e+07 5.1960749816e+07 5.2012500370e+07 5.2012500370e+07 1.6038958180e+00 1.6038960132e+00 1.6038960032e+00 1.6038957932e+00 1.6039256686e+00 2.1112313515e+09 1.0000000000e+00 1.6777216000e+07 2.1474836480e+09 1.2079595520e+09 2.1112268800e+09 2.1110466560e+09 2.1112313515e+09 2.1112313515e+09 8.9094313550e+08 8.9094092800e+08 8.9085132800e+08 1 0 0 0 0 0 0 0
3 2.8211200742e+07 2.8211146403e+07 2.8211151160e+07 4.0960000000e+03 4.0960000000e+03 3.3554432000e+07 1.6777216000e+07 2.8211249880e+07 2.8186880464e+07 2.8211200742e+07 2.8211200742e+07 1.5379961740e+00 1.5379962887e+00 1.5379962858e+00 1.5379964969e+00 1.5379928239e+00 5.2350734261e+08 1.6777216000e+07 1.6777216000e+07 5.7042534400e+08 5.7042534400e+08 5.2350592000e+08 5.2344883200e+08 5.2350734261e+08 5.2350734261e+08 2.7329960515e+08 2.7329868800e+08 2.7326412800e+08 0 0 0 0 0 0 0 0
4 2.3466447365e+07 2.3466377582e+07 2.3466370432e+07 4.0960000000e+03 4.0960000000e+03 3.3554432000e+07 1.6777216000e+07 2.3466464090e+07 2.3448887035e+07 2.3466447365e+07 2.3466447365e+07 1.4412708876e+00 1.4412709712e+00 1.4412709719e+00 1.4412714636e+00 1.4412709846e+00 1.8840638898e+08 1.6777216000e+07 1.0000000000e+00 2.3907532800e+08 2.6843545600e+08 1.8840582400e+08 1.8837888000e+08 1.8840638898e+08 1.8840638898e+08 1.0884359478e+08 1.0884316800e+08 1.0882672000e+08 0 1 0 0 0 0 0 0
5 2.0898200527e+07 2.0898147647e+07 2.0898133197e+07 4.0960000000e+03 4.0960000000e+03 3.3554432000e+07 1.6777216000e+07 2.0898072986e+07 2.0878539478e+07 2.0898200527e+07 2.0898200527e+07 1.3267347479e+00 1.3267346613e+00 1.3267347092e+00 1.3267355618e+00 1.3267410167e+00 1.2779096663e+08 1.6777216000e+07 1.6777216000e+07 1.8874368000e+08 2.6843545600e+08 1.2779056000e+08 1.2777030400e+08 1.2779096663e+08 1.2779096663e+08 6.6130603971e+07 6.6130336000e+07 6.6119504000e+07 0 0 0 0 0 0 0 0
6 1.6579053657e+07 1.6578960108e+07 1.6578934809e+07 4.0960000000e+03 4.0960000000e+03 3.3554432000e+07 1.6777216000e+07 1.6578988949e+07 1.6573029478e+07 1.6579053657e+07 1.6579053657e+07 1.2389177055e+00 1.2389176767e+00 1.2389177669e+00 1.2389184481e+00 1.2389162127e+00 7.9076173234e+07 1.6777216000e+07 1.0000000000e+00 1.5938355200e+08 2.1810380800e+08 7.9075808000e+07 7.9062496000e+07 7.9076173234e+07 7.9076173234e+07 4.0599075288e+07 4.0598896000e+07 4.0591872000e+07 0 1 0 0 0 0 0 0
7 1.0563631102e+07 1.0563562559e+07 1.0563548662e+07 4.0960000000e+03 4.0960000000e+03 3.3554432000e+07 1.6777216000e+07 1.0563602264e+07 1.0557094953e+07 1.0563631102e+07 1.0563631102e+07 1.1615270079e+00 1.1615272388e+00 1.1615272941e+00 1.1615276793e+00 1.1615333650e+00 4.4012358200e+07 1.6777216000e+07 1.6777216000e+07 1.2163481600e+08 1.3841203200e+08 4.4012112000e+07 4.4004400000e+07 4.4012358200e+07 4.4012358200e+07 2.4828137313e+07 2.4828016000e+07 2.4823312000e+07 0 0 0 0 0 0 0 0
8 9.2682422191e+06 9.2681773310e+06 9.2681628494e+06 4.0960000000e+03 4.0960000000e+03 3.3554432000e+07 1.6777216000e+07 9.2681900024e+06 9.2615840628e+06 9.2682422191e+06 9.2682422191e+06 1.0989822229e+00 1.0989824589e+00 1.0989824707e+00 1.0989827856e+00 1.0989859829e+00 2.0479028066e+07 1.6777216000e+07 1.6777216000e+07 8.3886080000e+07 1.2582912000e+08 2.0478936000e+07 2.0474584000e+07 2.0479028066e+07 2.0479028066e+07 1.3726305042e+07 1.3726242000e+07 1.3723418000e+07 0 0 0 0 0 0 0 0
9 7.5365747523e+06 7.5365128337e+06 7.5364994770e+06 4.0960000000e+03 4.0960000000e+03 3.3554432000e+07 8.3886080000e+06 7.5365331471e+06 7.5302617880e+06 7.5365747523e+06 7.5365747523e+06 1.0519354403e+00 1.0519357049e+00 1.0519357180e+00 1.0519360021e+00 1.0519406165e+00 2.0485744995e+07 1.6777216000e+07 1.6777216000e+07 1.4680064000e+08 1.1324620800e+08 2.0485656000e+07 2.0481712000e+07 2.0485744995e+07 2.0485744995e+07 1.1004134529e+07 1.1004088000e+07 1.1001948000e+07 0 0 0 0 0 0 0 0
10 6.1965523089e+06 6.1964750450e+06 6.1964682761e+06 4.0960000000e+03 4.0960000000e+03 3.3554432000e+07 8.3886080000e+06 6.1965319031e+06 6.1933687158e+06 6.1965523089e+06 6.1965523089e+06 1.0111002986e+00 1.0111005905e+00 1.0111005839e+00 1.0111008054e+00 1.0111015578e+00 1.2787371941e+07 1.6777216000e+07 1.6777216000e+07 1.6357785600e+08 9.8566144000e+07 1.2787308000e+07 1.2784810000e+07 1.2787371941e+07 1.2787371941e+07 7.9769025459e+06 7.9768670000e+06 7.9753040000e+06 0 0 0 0 0 0 0 0
11 4.9443666387e+06 4.9443042330e+06 4.9442993552e+06 4.0960000000e+03 4.0960000000e+03 3.3554432000e+07 8.3886080000e+06 4.9443318030e+06 4.9400952467e+06 4.9443666387e+06 4.9443666387e+06 9.6664333188e-01 9.6664371493e-01 9.6664371692e-01 9.6664394088e-01 9.6664843539e-01 8.3229332768e+06 1.0000000000e+00 1.6777216000e+07 1.9293798400e+08 1.0276044800e+08 8.3228970000e+06 8.3212470000e+06 8.3229332768e+06 8.3229332768e+06 5.6915158170e+06 5.6914910000e+06 5.6903480000e+06 1 0 0 0 0 0 0 0
