matrix=data/matrices/nos2.mtx n=957 seed=32
iter res_d res_f res_ffma res_p8q res_p8n res_p16q res_p16n res_p32q res_p32n res_p64q res_p64n solerr_d solerr_f solerr_ffma solerr_p32q solerr_p32n pAp_d pAp_p8q pAp_p8n pAp_p16q pAp_p16n pAp_p32q pAp_p32n pAp_p64q pAp_p64n rz_d rz_p32q rz_p32n guard_p8q guard_p8n guard_p16q guard_p16n guard_p32q guard_p32n guard_p64q guard_p64n
0 8.4359666859e+10 8.4359712598e+10 8.4359712598e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 8.4382718684e+10 8.3834417109e+10 8.4359666859e+10 8.4359666859e+10 9.5551085163e+00 9.5551046519e+00 9.5551046519e+00 9.5551297848e+00 9.5548423174e+00 9.9482029691e+13 1.6777216000e+07 1.6777216000e+07 7.0368744178e+13 8.7960930222e+12 9.9482179994e+13 9.9477885026e+13 9.9482029691e+13 9.9482029691e+13 5.1200112129e+13 5.1200305136e+13 5.1196547039e+13 0 0 0 0 0 0 0 0
1 5.1433296815e+10 5.1432558011e+10 5.1432555275e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 5.1427637818e+10 5.1270469381e+10 5.1433296815e+10 5.1433296815e+10 9.3958717850e+00 9.3958755975e+00 9.3958755369e+00 9.3958459415e+00 9.3961457559e+00 2.3981722704e+11 1.6777216000e+07 1.6777216000e+07 9.6207267430e+11 1.0995116278e+12 2.3981876838e+11 2.3979622400e+11 2.3981722704e+11 2.3981722704e+11 2.5914653237e+11 2.5914821837e+11 2.5912619827e+11 0 0 0 0 0 0 0 0
2 4.1764871728e+10 4.1764723478e+10 4.1764720108e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 4.1765658578e+10 4.1710412974e+10 4.1764871728e+10 4.1764871728e+10 6.6268808350e+00 6.6268818740e+00 6.6268819084e+00 6.6268687300e+00 6.6268741198e+00 8.4279157453e+10 1.6777216000e+07 1.6777216000e+07 1.7179869184e+11 2.7487790694e+11 8.4279820288e+10 8.4273790976e+10 8.4279157453e+10 8.4279157453e+10 1.5332587116e+11 1.5332697702e+11 1.5331911270e+11 0 0 0 0 0 0 0 0
3 2.1163548745e+10 2.1163513704e+10 2.1163492923e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 2.1163884439e+10 2.1102510068e+10 2.1163548745e+10 2.1163548745e+10 5.8886066360e+00 5.8886066353e+00 5.8886074100e+00 5.8885896359e+00 5.8885089791e+00 2.8557699973e+10 1.6777216000e+07 1.6777216000e+07 5.4975581389e+11 1.0995116278e+12 2.8557869056e+10 2.8557475840e+10 2.8557699973e+10 2.8557699973e+10 3.4410387478e+10 3.4410659840e+10 3.4410266624e+10 0 0 0 0 0 0 0 0
4 1.5785229425e+10 1.5785116411e+10 1.5785107496e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.5785283025e+10 1.5746433916e+10 1.5785229425e+10 1.5785229425e+10 5.2550770776e+00 5.2550786681e+00 5.2550789075e+00 5.2550476693e+00 5.2550502727e+00 1.2007160517e+10 1.0000000000e+00 1.0000000000e+00 6.8719476736e+10 2.7487790694e+11 1.2007292928e+10 1.2007211008e+10 1.2007160517e+10 1.2007160517e+10 2.4265881070e+10 2.4266178560e+10 2.4266080256e+10 1 1 0 0 0 0 0 0
5 1.7864718957e+10 1.7864637288e+10 1.7864631379e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.7862559346e+10 1.7886746980e+10 1.7864718957e+10 1.7864718957e+10 4.9132557102e+00 4.9132570759e+00 4.9132573827e+00 4.9132233592e+00 4.9132237852e+00 8.2989262344e+09 1.6777216000e+07 1.0000000000e+00 8.5899345920e+10 6.8719476736e+10 8.2990202880e+09 8.2990776320e+09 8.2989262344e+09 8.2989262344e+09 1.1406960500e+10 1.1407114240e+10 1.1407196160e+10 0 1 0 0 0 0 0 0
6 1.1435655184e+10 1.1435615828e+10 1.1435617751e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.1436106557e+10 1.1429803935e+10 1.1435655184e+10 1.1435655184e+10 4.5417592358e+00 4.5417603649e+00 4.5417604606e+00 4.5417189984e+00 4.5416943478e+00 3.3569327248e+09 1.6777216000e+07 1.0000000000e+00 8.5899345920e+10 2.0615843021e+11 3.3569873920e+09 3.3570263040e+09 3.3569327248e+09 3.3569327248e+09 5.7631614688e+09 5.7632768000e+09 5.7633259520e+09 0 1 0 0 0 0 0 0
7 5.1153803957e+09 5.1152847560e+09 5.1152783076e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 5.1161431796e+09 5.1064510027e+09 5.1153803957e+09 5.1153803957e+09 4.0917921660e+00 4.0917927403e+00 4.0917923328e+00 4.0917405461e+00 4.0917518044e+00 2.7170749449e+09 1.0000000000e+00 1.0000000000e+00 1.2884901888e+10 3.4359738368e+11 2.7171450880e+09 2.7171737600e+09 2.7170749449e+09 2.7170749449e+09 6.0763065429e+09 6.0764651520e+09 6.0764569600e+09 1 1 0 0 0 0 0 0
8 1.2526008296e+10 1.2525936908e+10 1.2525940419e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.2527627062e+10 1.2521873846e+10 1.2526008296e+10 1.2526008296e+10 3.8971731872e+00 3.8971738211e+00 3.8971735056e+00 3.8971141894e+00 3.8971319061e+00 2.1717438517e+09 1.0000000000e+00 1.0000000000e+00 9.6636764160e+09 1.7179869184e+11 2.1717872640e+09 2.1717811200e+09 2.1717438517e+09 2.1717438517e+09 2.9575069174e+09 2.9575925760e+09 2.9575639040e+09 1 1 0 0 0 0 0 0
9 8.6245232395e+09 8.6244773624e+09 8.6244931709e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 8.6255124975e+09 8.6192447148e+09 8.6245232395e+09 8.6245232395e+09 3.4420713933e+00 3.4420722845e+00 3.4420712988e+00 3.4419908688e+00 3.4420095277e+00 9.5823132953e+08 1.6777216000e+07 1.0000000000e+00 7.5161927680e+09 6.8719476736e+10 9.5827353600e+08 9.5824384000e+08 9.5823132953e+08 9.5823132953e+08 2.8420164196e+09 2.8421488640e+09 2.8420628480e+09 0 1 0 0 0 0 0 0
