matrix=data/matrices/sts4098.mtx n=4098 seed=16
iter res_d res_f res_ffma res_p8q res_p8n res_p16q res_p16n res_p32q res_p32n res_p64q res_p64n solerr_d solerr_f solerr_ffma solerr_p32q solerr_p32n pAp_d pAp_p8q pAp_p8n pAp_p16q pAp_p16n pAp_p32q pAp_p32n pAp_p64q pAp_p64n rz_d rz_p32q rz_p32n guard_p8q guard_p8n guard_p16q guard_p16n guard_p32q guard_p32n guard_p64q guard_p64n
0 8.7600993349e+07 8.7600879948e+07 8.7600879948e+07 4.0960000000e+03 4.0960000000e+03 6.7108864000e+07 6.7108864000e+07 8.7601606184e+07 8.7552956495e+07 8.7600993349e+07 8.7600993349e+07 2.6538588234e+00 2.6538578094e+00 2.6538578094e+00 2.6538586523e+00 2.6540262522e+00 1.1354045138e+10 1.6777216000e+07 1.6777216000e+07 1.0737418240e+10 8.5899345920e+09 1.1354046464e+10 1.1352670208e+10 1.1354045138e+10 1.1354045138e+10 3.5376576814e+09 3.5376578560e+09 3.5374776320e+09 0 0 0 0 0 0 0 0
1 2.3896093032e+07 2.3895947453e+07 2.3895944644e+07 4.0960000000e+03 4.0960000000e+03 1.6777216000e+07 1.6777216000e+07 2.3896118763e+07 2.3885691862e+07 2.3896093032e+07 2.3896093032e+07 2.0658672609e+00 2.0658665228e+00 2.0658664895e+00 2.0658676568e+00 2.0658246170e+00 7.2357982179e+08 1.6777216000e+07 1.6777216000e+07 8.7241523200e+08 6.0397977600e+08 7.2358092800e+08 7.2363827200e+08 7.2357982179e+08 7.2357982179e+08 2.4280495046e+08 2.4280518400e+08 2.4283193600e+08 0 0 0 0 0 0 0 0
2 1.9763543486e+07 1.9763465283e+07 1.9763466132e+07 4.0960000000e+03 4.0960000000e+03 3.3554432000e+07 1.6777216000e+07 1.9763641005e+07 1.9767769589e+07 1.9763543486e+07 1.9763543486e+07 1.5819365532e+00 1.5819396790e+00 1.5819397473e+00 1.5819379710e+00 1.5819701846e+00 8.3512373251e+07 1.6777216000e+07 1.6777216000e+07 9.0177536000e+07 4.9283072000e+07 8.3512352000e+07 8.3528800000e+07 8.3512373251e+07 8.3512373251e+07 5.5558583778e+07 5.5558592000e+07 5.5568240000e+07 0 0 0 0 0 0 0 0
3 2.1517706594e+07 2.1517675511e+07 2.1517679410e+07 4.0960000000e+03 4.0960000000e+03 3.3554432000e+07 1.6777216000e+07 2.1517775312e+07 2.1513982561e+07 2.1517706594e+07 2.1517706594e+07 1.6505332699e+00 1.6505327072e+00 1.6505325218e+00 1.6505353570e+00 1.6504449018e+00 6.0664299752e+07 1.0000000000e+00 1.6777216000e+07 6.9206016000e+07 5.1380224000e+07 6.0664320000e+07 6.0673200000e+07 6.0664299752e+07 6.0664299752e+07 3.3343400811e+07 3.3343368000e+07 3.3347808000e+07 1 0 0 0 0 0 0 0
4 1.5631525775e+07 1.5631456027e+07 1.5631462467e+07 4.0960000000e+03 4.0960000000e+03 1.6777216000e+07 1.6777216000e+07 1.5631469443e+07 1.5623155617e+07 1.5631525775e+07 1.5631525775e+07 1.1209562337e+00 1.1209542341e+00 1.1209542755e+00 1.1209587230e+00 1.1209115109e+00 3.2626662181e+07 1.6777216000e+07 1.6777216000e+07 4.5088768000e+07 2.7787264000e+07 3.2626560000e+07 3.2630392000e+07 3.2626662181e+07 3.2626662181e+07 1.9801933557e+07 1.9801880000e+07 1.9803808000e+07 0 0 0 0 0 0 0 0
5 8.2482776022e+06 8.2482484913e+06 8.2482434062e+06 4.0960000000e+03 4.0960000000e+03 8.3886080000e+06 8.3886080000e+06 8.2482660348e+06 8.2468339538e+06 8.2482776022e+06 8.2482776022e+06 1.1588465345e+00 1.1588448839e+00 1.1588452350e+00 1.1588498228e+00 1.1587921058e+00 2.0054580727e+07 1.6777216000e+07 1.6777216000e+07 2.8311552000e+07 1.8350080000e+07 2.0054544000e+07 2.0056160000e+07 2.0054580727e+07 2.0054580727e+07 1.2924285037e+07 1.2924266000e+07 1.2925328000e+07 0 0 0 0 0 0 0 0
6 6.6654138832e+06 6.6654251545e+06 6.6654242106e+06 4.0960000000e+03 4.0960000000e+03 8.3886080000e+06 5.9316416015e+06 6.6654091083e+06 6.6678250454e+06 6.6654138832e+06 6.6654138832e+06 1.0196132343e+00 1.0196110611e+00 1.0196113030e+00 1.0196186213e+00 1.0195743351e+00 1.3518968601e+07 1.0000000000e+00 1.6777216000e+07 1.9398656000e+07 1.5597568000e+07 1.3518954000e+07 1.3520210000e+07 1.3518968601e+07 1.3518968601e+07 8.2319771256e+06 8.2319680000e+06 8.2326720000e+06 1 0 0 0 0 0 0 0
7 4.6130525077e+06 4.6130644241e+06 4.6130630602e+06 4.0960000000e+03 4.0960000000e+03 5.9316416015e+06 4.1943040000e+06 4.6129616807e+06 4.6116521847e+06 4.6130525077e+06 4.6130525077e+06 9.6688082998e-01 9.6687855922e-01 9.6687879651e-01 9.6688743139e-01 9.6684953343e-01 8.0854725294e+06 1.6777216000e+07 1.6777216000e+07 1.2713984000e+07 8.7818240000e+06 8.0854610000e+06 8.0860640000e+06 8.0854725294e+06 8.0854725294e+06 4.8997353424e+06 4.8997290000e+06 4.9000410000e+06 0 0 0 0 0 0 0 0
8 4.0152404182e+06 4.0151974934e+06 4.0151963182e+06 4.0960000000e+03 4.0960000000e+03 5.9316416015e+06 4.1943040000e+06 4.0151498329e+06 4.0137790581e+06 4.0152404182e+06 4.0152404182e+06 8.0012570673e-01 8.0012669758e-01 8.0012673939e-01 8.0013248796e-01 8.0010198147e-01 4.2013964688e+06 1.6777216000e+07 1.6777216000e+07 7.3400320000e+06 4.3909120000e+06 4.2013920000e+06 4.2016270000e+06 4.2013964688e+06 4.2013964688e+06 3.0122055333e+06 3.0122010000e+06 3.0123505000e+06 0 0 0 0 0 0 0 0
9 2.3856324590e+06 2.3856416799e+06 2.3856399218e+06 4.0960000000e+03 4.0960000000e+03 3.6323738152e+06 3.6323738152e+06 2.3856167361e+06 2.3861300646e+06 2.3856324590e+06 2.3856324590e+06 7.1495066834e-01 7.1495306916e-01 7.1495310117e-01 7.1495700655e-01 7.1494243038e-01 2.7765580560e+06 1.0000000000e+00 1.0000000000e+00 5.6360960000e+06 3.3095680000e+06 2.7765510000e+06 2.7766645000e+06 2.7765580560e+06 2.7765580560e+06 1.8309673724e+06 1.8309615000e+06 1.8310307500e+06 1 1 0 0 0 0 0 0
10 1.8689526197e+06 1.8689669887e+06 1.8689678303e+06 4.0960000000e+03 4.0960000000e+03 4.1943040000e+06 3.6323738152e+06 1.8690510735e+06 1.8692889311e+06 1.8689526197e+06 1.8689526197e+06 6.5248210975e-01 6.5248584009e-01 6.5248584164e-01 6.5248967356e-01 6.5247461619e-01 1.8232299628e+06 1.6777216000e+07 1.6777216000e+07 4.1943040000e+06 2.1299200000e+06 1.8232232500e+06 1.8232902500e+06 1.8232299628e+06 1.8232299628e+06 1.2042317787e+06 1.2042265000e+06 1.2042612500e+06 0 0 0 0 0 0 0 0
11 2.0350310926e+06 2.0350173463e+06 2.0350179259e+06 4.0960000000e+03 4.0960000000e+03 5.9316416015e+06 3.6323738152e+06 2.0351144073e+06 2.0352050878e+06 2.0350310926e+06 2.0350310926e+06 6.0615237041e-01 6.0615559650e-01 6.0615564708e-01 6.0616195509e-01 6.0615134981e-01 1.1987191059e+06 1.0000000000e+00 1.6777216000e+07 3.4078720000e+06 1.7858560000e+06 1.1987125000e+06 1.1987367500e+06 1.1987191059e+06 1.1987191059e+06 8.5567223794e+05 8.5566706250e+05 8.5568450000e+05 1 0 0 0 0 0 0 0
