matrix=data/matrices/sts4098.mtx n=4098 seed=17
iter res_d res_f res_ffma res_p8q res_p8n res_p16q res_p16n res_p32q res_p32n res_p64q res_p64n solerr_d solerr_f solerr_ffma solerr_p32q solerr_p32n pAp_d pAp_p8q pAp_p8n pAp_p16q pAp_p16n pAp_p32q pAp_p32n pAp_p64q pAp_p64n rz_d rz_p32q rz_p32n guard_p8q guard_p8n guard_p16q guard_p16n guard_p32q guard_p32n guard_p64q guard_p64n
0 6.4231473118e+07 6.4231463408e+07 6.4231461319e+07 4.0960000000e+03 4.0960000000e+03 6.7108864000e+07 3.3554432000e+07 6.4231699532e+07 6.4214579353e+07 6.4231473118e+07 6.4231473118e+07 1.1606293255e+00 1.1606287777e+00 1.1606287777e+00 1.1606296806e+00 1.1606857555e+00 1.2390619888e+10 1.6777216000e+07 1.6777216000e+07 1.2884901888e+10 6.4424509440e+09 1.2390612992e+10 1.2388384768e+10 1.2390619888e+10 1.2390619888e+10 3.1071883367e+09 3.1071887360e+09 3.1069675520e+09 0 0 0 0 0 0 0 0
1 3.5130592537e+07 3.5130572265e+07 3.5130576086e+07 4.0960000000e+03 4.0960000000e+03 3.3554432000e+07 1.6777216000e+07 3.5130719356e+07 3.5119469934e+07 3.5130592537e+07 3.5130592537e+07 1.7531507953e+00 1.7531484961e+00 1.7531484545e+00 1.7531509019e+00 1.7531756552e+00 4.3045015147e+08 1.6777216000e+07 1.6777216000e+07 4.1943040000e+08 4.3620761600e+08 4.3045094400e+08 4.3053132800e+08 4.3045015147e+08 4.3045015147e+08 2.0520712891e+08 2.0520748800e+08 2.0524563200e+08 0 0 0 0 0 0 0 0
2 1.4546468311e+07 1.4546427161e+07 1.4546424855e+07 4.0960000000e+03 4.0960000000e+03 1.6777216000e+07 1.6777216000e+07 1.4546482522e+07 1.4542791327e+07 1.4546468311e+07 1.4546468311e+07 2.0562584741e+00 2.0562516361e+00 2.0562515820e+00 2.0562585860e+00 2.0562159491e+00 1.3649955113e+08 1.6777216000e+07 1.0000000000e+00 1.3841203200e+08 3.1876710400e+08 1.3649971200e+08 1.3652569600e+08 1.3649955113e+08 1.3649955113e+08 7.8011714104e+07 7.8011840000e+07 7.8025312000e+07 0 1 0 0 0 0 0 0
3 9.6041343227e+06 9.6040238863e+06 9.6040234496e+06 4.0960000000e+03 4.0960000000e+03 1.1863283203e+07 8.3886080000e+06 9.6040990025e+06 9.6023100299e+06 9.6041343227e+06 9.6041343227e+06 1.5994178544e+00 1.5994160783e+00 1.5994159525e+00 1.5994179253e+00 1.5993848147e+00 5.1596454991e+07 1.0000000000e+00 1.6777216000e+07 6.1865984000e+07 9.2274688000e+07 5.1596576000e+07 5.1605440000e+07 5.1596454991e+07 5.1596454991e+07 2.7641198762e+07 2.7641256000e+07 2.7645568000e+07 1 0 0 0 0 0 0 0
4 7.7366108470e+06 7.7365373343e+06 7.7365389608e+06 4.0960000000e+03 4.0960000000e+03 8.3886080000e+06 5.9316416015e+06 7.7365796213e+06 7.7341504558e+06 7.7366108470e+06 7.7366108470e+06 1.1519413084e+00 1.1519418963e+00 1.1519419146e+00 1.1519411586e+00 1.1519298021e+00 1.9593490186e+07 1.6777216000e+07 1.6777216000e+07 2.3592960000e+07 1.9922944000e+07 1.9593528000e+07 1.9596112000e+07 1.9593490186e+07 1.9593490186e+07 1.2526035770e+07 1.2526052000e+07 1.2527796000e+07 0 0 0 0 0 0 0 0
5 5.9229622436e+06 5.9228689348e+06 5.9228708822e+06 4.0960000000e+03 4.0960000000e+03 8.3886080000e+06 8.3886080000e+06 5.9229689607e+06 5.9220398053e+06 5.9229622436e+06 5.9229622436e+06 1.1678965891e+00 1.1678901034e+00 1.1678902748e+00 1.1678956997e+00 1.1678721758e+00 1.4936945431e+07 1.6777216000e+07 1.6777216000e+07 1.5073280000e+07 1.2713984000e+07 1.4936946000e+07 1.4939430000e+07 1.4936945431e+07 1.4936945431e+07 9.0791909629e+06 9.0791900000e+06 9.0805160000e+06 0 0 0 0 0 0 0 0
6 3.2702327523e+06 3.2701077261e+06 3.2701082071e+06 4.0960000000e+03 4.0960000000e+03 4.1943040000e+06 5.9316416015e+06 3.2702295727e+06 3.2700961825e+06 3.2702327523e+06 3.2702327523e+06 1.1778115709e+00 1.1778051150e+00 1.1778052968e+00 1.1778105616e+00 1.1777878232e+00 9.1727597853e+06 1.0000000000e+00 1.6777216000e+07 1.1272192000e+07 9.4371840000e+06 9.1727540000e+06 9.1738700000e+06 9.1727597853e+06 9.1727597853e+06 5.1275929696e+06 5.1275890000e+06 5.1281780000e+06 1 0 0 0 0 0 0 0
7 4.6386707647e+06 4.6385888900e+06 4.6385922808e+06 4.0960000000e+03 4.0960000000e+03 5.9316416015e+06 5.9316416015e+06 4.6386689127e+06 4.6372509038e+06 4.6386707647e+06 4.6386707647e+06 1.1338676704e+00 1.1338636624e+00 1.1338637449e+00 1.1338664331e+00 1.1338476729e+00 4.8599239106e+06 1.6777216000e+07 1.6777216000e+07 6.4225280000e+06 4.4564480000e+06 4.8599190000e+06 4.8604150000e+06 4.8599239106e+06 4.8599239106e+06 3.0355086657e+06 3.0355050000e+06 3.0358065000e+06 0 0 0 0 0 0 0 0
8 2.8255580876e+06 2.8254978736e+06 2.8255016775e+06 4.0960000000e+03 4.0960000000e+03 4.1943040000e+06 2.9658208008e+06 2.8255750638e+06 2.8256225644e+06 2.8255580876e+06 2.8255580876e+06 1.0414507133e+00 1.0414479773e+00 1.0414479823e+00 1.0414492924e+00 1.0414342665e+00 3.4621918890e+06 1.6777216000e+07 1.0000000000e+00 5.1773440000e+06 3.6372480000e+06 3.4621880000e+06 3.4625230000e+06 3.4621918890e+06 3.4621918890e+06 2.3079026100e+06 2.3079000000e+06 2.3080990000e+06 0 1 0 0 0 0 0 0
9 1.9291909373e+06 1.9291503683e+06 1.9291547846e+06 4.0960000000e+03 4.0960000000e+03 4.1943040000e+06 2.9658208008e+06 1.9291986071e+06 1.9292855699e+06 1.9291909373e+06 1.9291909373e+06 9.1619188554e-01 9.1619012631e-01 9.1619007692e-01 9.1619024896e-01 9.1618501998e-01 1.6948294033e+06 1.0000000000e+00 1.6777216000e+07 4.3253760000e+06 1.6056320000e+06 1.6948280000e+06 1.6949677500e+06 1.6948294033e+06 1.6948294033e+06 1.3356753587e+06 1.3356745000e+06 1.3357772500e+06 1 0 0 0 0 0 0 0
