matrix=data/matrices/nos2.mtx n=957 seed=14
iter res_d res_f res_ffma res_p8q res_p8n res_p16q res_p16n res_p32q res_p32n res_p64q res_p64n solerr_d solerr_f solerr_ffma solerr_p32q solerr_p32n pAp_d pAp_p8q pAp_p8n pAp_p16q pAp_p16n pAp_p32q pAp_p32n pAp_p64q pAp_p64n rz_d rz_p32q rz_p32n guard_p8q guard_p8n guard_p16q guard_p16n guard_p32q guard_p32n guard_p64q guard_p64n
0 8.4376124350e+10 8.4376117086e+10 8.4376117086e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 8.4382718684e+10 8.4054166942e+10 8.4376124350e+10 8.4376124350e+10 1.0222994020e+01 1.0222994217e+01 1.0222994217e+01 1.0223010281e+01 1.0222011938e+01 8.6799952290e+13 1.6777216000e+07 1.6777216000e+07 7.0368744178e+13 8.7960930222e+12 8.6800215310e+13 8.6806657761e+13 8.6799952290e+13 8.6799952290e+13 4.4987963713e+13 4.4988171813e+13 4.4987098071e+13 0 0 0 0 0 0 0 0
1 5.8137503344e+10 5.8137502984e+10 5.8137493301e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 5.8140913748e+10 5.7942276633e+10 5.8137503344e+10 5.8137503344e+10 9.9192116335e+00 9.9192113839e+00 9.9192113736e+00 9.9191940631e+00 9.9202420556e+00 2.3922593376e+11 1.6777216000e+07 1.6777216000e+07 8.2463372083e+11 3.4359738368e+11 2.3922737152e+11 2.3917441843e+11 2.3922593376e+11 2.3922593376e+11 2.6208041556e+11 2.6208160973e+11 2.6202551091e+11 0 0 0 0 0 0 0 0
2 4.3940768616e+10 4.3940697777e+10 4.3940715393e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 4.3944778077e+10 4.3852857030e+10 4.3940768616e+10 4.3940768616e+10 6.8646835896e+00 6.8646853882e+00 6.8646853709e+00 6.8646885067e+00 6.8648178584e+00 8.8755259460e+10 1.6777216000e+07 1.6777216000e+07 1.7179869184e+11 1.3743895347e+11 8.8755666944e+10 8.8739676160e+10 8.8755259460e+10 8.8755259460e+10 1.6418195280e+11 1.6418236006e+11 1.6415299994e+11 0 0 0 0 0 0 0 0
3 2.1645731807e+10 2.1645722443e+10 2.1645711065e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 2.1648616390e+10 2.1541840813e+10 2.1645731807e+10 2.1645731807e+10 6.0721428028e+00 6.0721433586e+00 6.0721437975e+00 6.0721511185e+00 6.0719513750e+00 3.1437025440e+10 1.6777216000e+07 1.6777216000e+07 5.4975581389e+11 1.3743895347e+11 3.1437127680e+10 3.1431720960e+10 3.1437025440e+10 3.1437025440e+10 3.7964318739e+10 3.7964283904e+10 3.7957337088e+10 0 0 0 0 0 0 0 0
4 1.6368391180e+10 1.6368374941e+10 1.6368385689e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.6367960613e+10 1.6330497712e+10 1.6368391180e+10 1.6368391180e+10 5.2934910366e+00 5.2934929028e+00 5.2934932374e+00 5.2934956709e+00 5.2935804702e+00 1.2406072373e+10 1.0000000000e+00 1.6777216000e+07 6.0129542144e+10 1.7179869184e+11 1.2405964800e+10 1.2403441664e+10 1.2406072373e+10 1.2406072373e+10 2.7100707765e+10 2.7100512256e+10 2.7095072768e+10 1 0 0 0 0 0 0 0
5 1.9377356887e+10 1.9377342215e+10 1.9377360372e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.9379478324e+10 1.9357156015e+10 1.9377356887e+10 1.9377356887e+10 4.8846758986e+00 4.8846767628e+00 4.8846764851e+00 4.8846810020e+00 4.8847247189e+00 1.0605316284e+10 1.6777216000e+07 1.0000000000e+00 1.3743895347e+11 1.2025908429e+11 1.0605281280e+10 1.0603397120e+10 1.0605316284e+10 1.0605316284e+10 1.3897771995e+10 1.3897728000e+10 1.3895139328e+10 0 1 0 0 0 0 0 0
6 1.1349231466e+10 1.1349189470e+10 1.1349187145e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.1349138705e+10 1.1338022216e+10 1.1349231466e+10 1.1349231466e+10 4.5107110236e+00 4.5107124842e+00 4.5107126085e+00 4.5107129106e+00 4.5106701988e+00 4.2549422942e+09 1.6777216000e+07 1.6777216000e+07 3.4359738368e+10 6.8719476736e+10 4.2549309440e+09 4.2541527040e+09 4.2549422942e+09 4.2549422942e+09 6.6265175874e+09 6.6265006080e+09 6.6252472320e+09 0 0 0 0 0 0 0 0
7 4.8156951972e+09 4.8157087729e+09 4.8157195038e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 4.8159669933e+09 4.7906516990e+09 4.8156951972e+09 4.8156951972e+09 4.1762889314e+00 4.1762907509e+00 4.1762911406e+00 4.1762815035e+00 4.1762948483e+00 2.6323291465e+09 1.0000000000e+00 1.6777216000e+07 9.6636764160e+09 8.5899345920e+10 2.6323169280e+09 2.6317701120e+09 2.6323291465e+09 2.6323291465e+09 5.6834337656e+09 5.6834211840e+09 5.6822988800e+09 1 0 0 0 0 0 0 0
8 1.1164905094e+10 1.1164886273e+10 1.1164903605e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.1165108046e+10 1.1148961822e+10 1.1164905094e+10 1.1164905094e+10 4.0317560140e+00 4.0317570635e+00 4.0317568653e+00 4.0317485343e+00 4.0317752304e+00 1.9708358731e+09 1.0000000000e+00 1.6777216000e+07 9.6636764160e+09 2.0615843021e+11 1.9708497920e+09 1.9705661440e+09 1.9708358731e+09 1.9708358731e+09 2.5588197734e+09 2.5588326400e+09 2.5583964160e+09 1 0 0 0 0 0 0 0
9 7.7606526040e+09 7.7606347328e+09 7.7606455003e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 7.7602921477e+09 7.7486766762e+09 7.7606526040e+09 7.7606526040e+09 3.6834147099e+00 3.6834156700e+00 3.6834154726e+00 3.6834011258e+00 3.6834054790e+00 7.7651126953e+08 1.6777216000e+07 1.6777216000e+07 5.3687091200e+09 1.0307921510e+11 7.7650944000e+08 7.7632665600e+08 7.7651126953e+08 7.7651126953e+08 2.2398240616e+09 2.2398279680e+09 2.2393405440e+09 0 0 0 0 0 0 0 0
