matrix=data/matrices/nos2.mtx n=957 seed=29
iter res_d res_f res_ffma res_p8q res_p8n res_p16q res_p16n res_p32q res_p32n res_p64q res_p64n solerr_d solerr_f solerr_ffma solerr_p32q solerr_p32n pAp_d pAp_p8q pAp_p8n pAp_p16q pAp_p16n pAp_p32q pAp_p32n pAp_p64q pAp_p64n rz_d rz_p32q rz_p32n guard_p8q guard_p8n guard_p16q guard_p16n guard_p32q guard_p32n guard_p64q guard_p64n
0 9.1075469647e+10 9.1075527716e+10 9.1075527716e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 9.1059384256e+10 9.0907322835e+10 9.1075469647e+10 9.1075469647e+10 1.0082123114e+01 1.0082118137e+01 1.0082118137e+01 1.0082094240e+01 1.0082195674e+01 9.9229427283e+13 1.6777216000e+07 1.6777216000e+07 7.0368744178e+13 8.7960930222e+12 9.9229850665e+13 9.9230924407e+13 9.9229427283e+13 9.9229427283e+13 5.1323176177e+13 5.1323248574e+13 5.1324322316e+13 0 0 0 0 0 0 0 0
1 5.4536758050e+10 5.4535890949e+10 5.4535893530e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 5.4539320512e+10 5.4433521536e+10 5.4536758050e+10 5.4536758050e+10 9.9728277368e+00 9.9728322958e+00 9.9728322958e+00 9.9728524043e+00 9.9727584207e+00 2.8026327662e+11 1.6777216000e+07 1.6777216000e+07 9.6207267430e+11 1.0995116278e+12 2.8026129613e+11 2.8026024755e+11 2.8026327662e+11 2.8026327662e+11 2.9147615939e+11 2.9147476787e+11 2.9147791360e+11 0 0 0 0 0 0 0 0
2 4.8278948648e+10 4.8278691740e+10 4.8278691740e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 4.8282577420e+10 4.8246746189e+10 4.8278948648e+10 4.8278948648e+10 7.0726079511e+00 7.0726113105e+00 7.0726113105e+00 7.0726028537e+00 7.0725387103e+00 8.3925294910e+10 1.6777216000e+07 1.6777216000e+07 1.7179869184e+11 2.1990232556e+12 8.3925401600e+10 8.3926712320e+10 8.3925294910e+10 8.3925294910e+10 1.5857644335e+11 1.5857667277e+11 1.5858139136e+11 0 0 0 0 0 0 0 0
3 2.1960702555e+10 2.1960660394e+10 2.1960658791e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 2.1959267276e+10 2.1939569918e+10 2.1960702555e+10 2.1960702555e+10 6.3720017371e+00 6.3720009024e+00 6.3720009656e+00 6.3719851995e+00 6.3719796208e+00 3.9460171341e+10 1.6777216000e+07 1.6777216000e+07 6.8719476736e+11 5.4975581389e+11 3.9460143104e+10 3.9462305792e+10 3.9460171341e+10 3.9460171341e+10 4.6051130349e+10 4.6051098624e+10 4.6054244352e+10 0 0 0 0 0 0 0 0
4 2.0952469716e+10 2.0952269375e+10 2.0952260140e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 2.0951726967e+10 2.0931081476e+10 2.0952469716e+10 2.0952469716e+10 5.9074327315e+00 5.9074334966e+00 5.9074338238e+00 5.9074197831e+00 5.9073882406e+00 1.3840758940e+10 1.0000000000e+00 1.6777216000e+07 1.3743895347e+11 1.3743895347e+11 1.3840760832e+10 1.3841924096e+10 1.3840758940e+10 1.3840758940e+10 2.5316521946e+10 2.5316589568e+10 2.5318719488e+10 1 0 0 0 0 0 0 0
5 2.0051265076e+10 2.0051148289e+10 2.0051145657e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 2.0051966854e+10 2.0044778481e+10 2.0051265076e+10 2.0051265076e+10 5.2999626340e+00 5.2999635976e+00 5.2999638714e+00 5.2999472138e+00 5.2999068129e+00 1.0639506440e+10 1.6777216000e+07 1.0000000000e+00 8.5899345920e+10 1.3743895347e+11 1.0639556608e+10 1.0640687104e+10 1.0639506440e+10 1.0639506440e+10 1.7544081651e+10 1.7544118272e+10 1.7545854976e+10 0 1 0 0 0 0 0 0
6 1.0218110140e+10 1.0218084690e+10 1.0218067904e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.0218192294e+10 1.0218192294e+10 1.0218110140e+10 1.0218110140e+10 4.9713796410e+00 4.9713785361e+00 4.9713792670e+00 4.9713572124e+00 4.9713471451e+00 5.5176385512e+09 1.6777216000e+07 1.6777216000e+07 1.2025908429e+11 6.8719476736e+11 5.5176560640e+09 5.5181393920e+09 5.5176385512e+09 5.5176385512e+09 7.3819864043e+09 7.3820323840e+09 7.3826304000e+09 0 0 0 0 0 0 0 0
7 5.0836068383e+09 5.0834949340e+09 5.0835001249e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 5.0834687627e+09 5.0799238050e+09 5.0836068383e+09 5.0836068383e+09 4.5865408558e+00 4.5865398043e+00 4.5865409390e+00 4.5865114362e+00 4.5865061133e+00 2.5347389663e+09 1.0000000000e+00 1.6777216000e+07 3.4359738368e+10 1.0995116278e+12 2.5347624960e+09 2.5349570560e+09 2.5347389663e+09 2.5347389663e+09 6.1586607839e+09 6.1587292160e+09 6.1591715840e+09 1 0 0 0 0 0 0 0
8 1.1994235681e+10 1.1994147107e+10 1.1994126572e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.1994289745e+10 1.1989783155e+10 1.1994235681e+10 1.1994235681e+10 4.4353372174e+00 4.4353374922e+00 4.4353384312e+00 4.4353033483e+00 4.4352783564e+00 2.0395834387e+09 1.0000000000e+00 1.6777216000e+07 1.3958643712e+10 5.4975581389e+11 2.0396216320e+09 2.0397557760e+09 2.0395834387e+09 2.0395834387e+09 2.7345896639e+09 2.7346534400e+09 2.7348234240e+09 1 0 0 0 0 0 0 0
9 8.9103341441e+09 8.9102976200e+09 8.9102828122e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 8.9110868377e+09 8.9050200583e+09 8.9103341441e+09 8.9103341441e+09 4.0159471921e+00 4.0159470973e+00 4.0159482048e+00 4.0158959275e+00 4.0158880017e+00 8.4960650194e+08 1.6777216000e+07 1.6777216000e+07 7.5161927680e+09 3.4359738368e+11 8.4962969600e+08 8.4967680000e+08 8.4960650194e+08 8.4960650194e+08 2.6242733561e+09 2.6243604480e+09 2.6244812800e+09 0 0 0 0 0 0 0 0
10 4.1814989061e+09 4.1813899110e+09 4.1814073974e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 4.1812646117e+09 4.1799180320e+09 4.1814989061e+09 4.1814989061e+09 3.9016484230e+00 3.9016478920e+00 3.9016493265e+00 3.9015919022e+00 3.9015937429e+00 1.3843520279e+09 1.6777216000e+07 1.6777216000e+07 8.5899345920e+09 2.4051816858e+11 1.3844172800e+09 1.3844623360e+09 1.3843520279e+09 1.3843520279e+09 1.7060792638e+09 1.7061652480e+09 1.7062215680e+09 0 0 0 0 0 0 0 0
11 5.9357217049e+09 5.9356533711e+09 5.9356474435e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 5.9360056843e+09 5.9314517859e+09 5.9357217049e+09 5.9357217049e+09 3.5465048731e+00 3.5465043564e+00 3.5465062239e+00 3.5464353783e+00 3.5464289709e+00 4.0989462292e+08 1.0000000000e+00 1.6777216000e+07 2.0132659200e+09 1.3743895347e+11 4.0991616000e+08 4.0993177600e+08 4.0989462292e+08 4.0989462292e+08 1.4673668521e+09 1.4674503680e+09 1.4675097600e+09 1 0 0 0 0 0 0 0
12 7.0798079444e+09 7.0797699049e+09 7.0797534427e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 7.0805417202e+09 7.0767243733e+09 7.0798079444e+09 7.0798079444e+09 3.3914012793e+00 3.3914010553e+00 3.3914026371e+00 3.3913251750e+00 3.3913169341e+00 8.4381126753e+08 1.0000000000e+00 1.6777216000e+07 1.6106127360e+09 6.8719476736e+10 8.4386969600e+08 8.4390246400e+08 8.4381126753e+08 8.4381126753e+08 1.1650889882e+09 1.1651676160e+09 1.1652239360e+09 1 0 0 0 0 0 0 0
13 3.5499506838e+09 3.5498897406e+09 3.5498908247e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 3.5501159921e+09 3.5497988334e+09 3.5499506838e+09 3.5499506838e+09 3.1477847940e+00 3.1477853722e+00 3.1477856048e+00 3.1477092968e+00 3.1477055736e+00 3.7860458519e+08 1.6777216000e+07 1.6777216000e+07 2.8185722880e+09 4.2949672960e+10 3.7862809600e+08 3.7865523200e+08 3.7860458519e+08 3.7860458519e+08 1.1761178346e+09 1.1761960960e+09 1.1762728960e+09 0 0 0 0 0 0 0 0
14 5.0379593106e+09 5.0378953684e+09 5.0378899122e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 5.0380837131e+09 5.0371897225e+09 5.0379593106e+09 5.0379593106e+09 2.9883756852e+00 2.9883755102e+00 2.9883765610e+00 2.9882980379e+00 2.9882888356e+00 7.2942305558e+08 1.6777216000e+07 1.0000000000e+00 3.6909875200e+08 6.4424509440e+10 7.2947814400e+08 7.2951654400e+08 7.2942305558e+08 7.2942305558e+08 9.6981831402e+08 9.6988825600e+08 9.6993792000e+08 0 1 0 0 0 0 0 0
15 5.1050050326e+09 5.1049734910e+09 5.1049691834e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 5.1055689833e+09 5.1020393811e+09 5.1050050326e+09 5.1050050326e+09 2.8966729516e+00 2.8966709028e+00 2.8966713934e+00 2.8966082774e+00 2.8965866603e+00 2.9485570219e+08 1.0000000000e+00 1.6777216000e+07 2.6843545600e+08 6.8719476736e+10 2.9487513600e+08 2.9489049600e+08 2.9485570219e+08 2.9485570219e+08 7.2699176328e+08 7.2704153600e+08 7.2707532800e+08 1 0 0 0 0 0 0 0
16 2.5606668786e+09 2.5606202303e+09 2.5606200156e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 2.5607110453e+09 2.5602713250e+09 2.5606668786e+09 2.5606668786e+09 2.7136985408e+00 2.7136972152e+00 2.7136974743e+00 2.7136313983e+00 2.7136185773e+00 4.6765605553e+08 1.0000000000e+00 1.6777216000e+07 4.1943040000e+08 6.8719476736e+10 4.6768998400e+08 4.6770534400e+08 4.6765605553e+08 4.6765605553e+08 7.5967699501e+08 7.5972966400e+08 7.5976140800e+08 1 0 0 0 0 0 0 0
