matrix=data/matrices/sts4098.mtx n=4098 seed=9
iter res_d res_f res_ffma res_p8q res_p8n res_p16q res_p16n res_p32q res_p32n res_p64q res_p64n solerr_d solerr_f solerr_p32q solerr_p32n pAp_d pAp_p8q pAp_p8n pAp_p16q pAp_p16n pAp_p32q pAp_p32n pAp_p64q pAp_p64n guard_p8q guard_p8n guard_p16q guard_p16n guard_p32q guard_p32n guard_p64q guard_p64n
0 1.2491195578e+08 1.2491248849e+08 1.2491251428e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 6.7108864000e+07 1.2491044694e+08 1.2484441149e+08 1.2491195578e+08 1.2491195578e+08 3.2055435691e+00 3.2055360410e+00 3.2055437053e+00 3.2057951316e+00 1.2511708758e+10 1.6777216000e+07 1.6777216000e+07 1.1811160064e+10 7.5161927680e+09 1.2511707136e+10 1.2510117888e+10 1.2511708758e+10 1.2511708758e+10 0 0 0 0 0 0 0 0
1 2.4416447019e+07 2.4416731148e+07 2.4416735271e+07 4.0960000000e+03 4.0960000000e+03 3.3554432000e+07 3.3554432000e+07 2.4416008287e+07 2.4401579581e+07 2.4416447019e+07 2.4416447019e+07 2.9217524624e+00 2.9217520366e+00 2.9217521688e+00 2.9217433105e+00 1.2151800897e+09 1.6777216000e+07 1.0485760000e+06 1.5435038720e+09 1.0737418240e+09 1.2151777280e+09 1.2153139200e+09 1.2151800897e+09 1.2151800897e+09 0 0 0 0 0 0 0 0
2 1.3420626469e+07 1.3420458836e+07 1.3420456335e+07 4.0960000000e+03 4.0960000000e+03 1.6777216000e+07 1.6777216000e+07 1.3420486338e+07 1.3420726359e+07 1.3420626469e+07 1.3420626469e+07 1.8454905360e+00 1.8454936709e+00 1.8454939484e+00 1.8454544553e+00 1.4169623547e+08 -1.6777216000e+07 1.6777216000e+07 1.7616076800e+08 2.6843545600e+08 1.4169568000e+08 1.4171059200e+08 1.4169623547e+08 1.4169623547e+08 1 0 0 0 0 0 0 0
3 1.6627493748e+07 1.6627120090e+07 1.6627124126e+07 4.0960000000e+03 4.0960000000e+03 3.3554432000e+07 6.7108864000e+07 1.6627298182e+07 1.6628525101e+07 1.6627493748e+07 1.6627493748e+07 1.9615256158e+00 1.9615122834e+00 1.9615113167e+00 1.9614348133e+00 5.9726677208e+07 1.6777216000e+07 1.6777216000e+07 7.9691776000e+07 2.8521267200e+08 5.9726288000e+07 5.9730480000e+07 5.9726677208e+07 5.9726677208e+07 0 0 0 0 0 0 0 0
4 1.3325245452e+07 1.3325250582e+07 1.3325251841e+07 4.0960000000e+03 4.0960000000e+03 3.3554432000e+07 6.7108864000e+07 1.3324937074e+07 1.3321713428e+07 1.3325245452e+07 1.3325245452e+07 1.5666906167e+00 1.5666866094e+00 1.5666860798e+00 1.5666039977e+00 3.8369986121e+07 1.6777216000e+07 1.6777216000e+07 6.6060288000e+07 2.8521267200e+08 3.8369600000e+07 3.8370848000e+07 3.8369986121e+07 3.8369986121e+07 0 0 0 0 0 0 0 0
5 9.2622703086e+06 9.2624231950e+06 9.2624204780e+06 4.0960000000e+03 4.0960000000e+03 1.1863283203e+07 6.7108864000e+07 9.2619898264e+06 9.2582793255e+06 9.2622703086e+06 9.2622703086e+06 1.5255245912e+00 1.5255167970e+00 1.5255341581e+00 1.5255174108e+00 2.2849113490e+07 1.6777216000e+07 1.6777216000e+07 4.8234496000e+07 3.0198988800e+08 2.2848752000e+07 2.2848392000e+07 2.2849113490e+07 2.2849113490e+07 0 0 0 0 0 0 0 0
6 7.6569715778e+06 7.6568727490e+06 7.6568708317e+06 4.0960000000e+03 4.0960000000e+03 1.1863283203e+07 6.7108864000e+07 7.6567815426e+06 7.6565361290e+06 7.6569715778e+06 7.6569715778e+06 1.5239156430e+00 1.5239115544e+00 1.5239276196e+00 1.5238502694e+00 1.2039788643e+07 1.6777216000e+07 1.6777216000e+07 3.1981568000e+07 3.3554432000e+08 1.2039518000e+07 1.2039576000e+07 1.2039788643e+07 1.2039788643e+07 0 0 0 0 0 0 0 0
7 5.7691472937e+06 5.7690111600e+06 5.7690078883e+06 4.0960000000e+03 4.0960000000e+03 1.1863283203e+07 1.6777216000e+07 5.7689364561e+06 5.7690527829e+06 5.7691472937e+06 5.7691472937e+06 1.3260211601e+00 1.3260168139e+00 1.3260305228e+00 1.3260080821e+00 8.8115211817e+06 1.6777216000e+07 1.6777216000e+07 3.1981568000e+07 3.0198988800e+08 8.8112560000e+06 8.8110740000e+06 8.8115211817e+06 8.8115211817e+06 0 0 0 0 0 0 0 0
8 5.1264958645e+06 5.1264228002e+06 5.1264250502e+06 4.0960000000e+03 4.0960000000e+03 1.1863283203e+07 1.6777216000e+07 5.1263072319e+06 5.1258359316e+06 5.1264958645e+06 5.1264958645e+06 1.2873811745e+00 1.2873775880e+00 1.2873829428e+00 1.2873266650e+00 6.1416844201e+06 1.6777216000e+07 1.6777216000e+07 2.6738688000e+07 4.6976204800e+08 6.1414590000e+06 6.1414000000e+06 6.1416844201e+06 6.1416844201e+06 0 0 0 0 0 0 0 0
9 3.9332021139e+06 3.9332110595e+06 3.9332139921e+06 4.0960000000e+03 4.0960000000e+03 8.3886080000e+06 1.6777216000e+07 3.9331156172e+06 3.9324671880e+06 3.9332021139e+06 3.9332021139e+06 1.1205176159e+00 1.1205162684e+00 1.1205316879e+00 1.1205079705e+00 5.4683117057e+06 1.6777216000e+07 1.6777216000e+07 2.4117248000e+07 2.2649241600e+08 5.4680920000e+06 5.4679290000e+06 5.4683117057e+06 5.4683117057e+06 0 0 0 0 0 0 0 0
10 3.3405416073e+06 3.3405217037e+06 3.3405268829e+06 4.0960000000e+03 4.0960000000e+03 8.3886080000e+06 1.6777216000e+07 3.3404782288e+06 3.3403476439e+06 3.3405416073e+06 3.3405416073e+06 1.0358300503e+00 1.0358274935e+00 1.0358530123e+00 1.0358199129e+00 3.6589654493e+06 -1.6777216000e+07 1.6777216000e+07 1.8350080000e+07 9.6468992000e+07 3.6588060000e+06 3.6586605000e+06 3.6589654493e+06 3.6589654493e+06 1 0 0 0 0 0 0 0
