matrix=data/matrices/sts4098.mtx n=4098 seed=24
iter res_d res_f res_ffma res_p8q res_p8n res_p16q res_p16n res_p32q res_p32n res_p64q res_p64n solerr_d solerr_f solerr_ffma solerr_p32q solerr_p32n pAp_d pAp_p8q pAp_p8n pAp_p16q pAp_p16n pAp_p32q pAp_p32n pAp_p64q pAp_p64n rz_d rz_p32q rz_p32n guard_p8q guard_p8n guard_p16q guard_p16n guard_p32q guard_p32n guard_p64q guard_p64n
0 1.7387644724e+08 1.7387557342e+08 1.7387563517e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.7387401105e+08 1.7382657749e+08 1.7387644724e+08 1.7387644724e+08 5.8534360625e+00 5.8534430075e+00 5.8534424603e+00 5.8534316464e+00 5.8534434670e+00 3.9291672243e+10 1.6777216000e+07 1.6777216000e+07 3.8654705664e+10 3.4359738368e+10 3.9291715584e+10 3.9287128064e+10 3.9291672243e+10 3.9291672243e+10 1.3427617434e+10 1.3427621888e+10 1.3426081792e+10 0 0 0 0 0 0 0 0
1 5.1483238067e+07 5.1483231276e+07 5.1483254739e+07 4.0960000000e+03 4.0960000000e+03 6.7108864000e+07 6.7108864000e+07 5.1483106139e+07 5.1467086087e+07 5.1483238067e+07 5.1483238067e+07 3.5016870501e+00 3.5016865505e+00 3.5016867905e+00 3.5016908091e+00 3.5016954792e+00 2.4905793620e+09 1.6777216000e+07 1.6777216000e+07 3.2212254720e+09 2.2817013760e+09 2.4905728000e+09 2.4904232960e+09 2.4905793620e+09 2.4905793620e+09 8.6365807711e+08 8.6365440000e+08 8.6360832000e+08 0 0 0 0 0 0 0 0
2 5.0169179021e+07 5.0169405174e+07 5.0169375746e+07 4.0960000000e+03 4.0960000000e+03 6.7108864000e+07 1.6777216000e+07 5.0168225357e+07 5.0151785292e+07 5.0169179021e+07 5.0169179021e+07 3.0074436783e+00 3.0074380237e+00 3.0074374912e+00 3.0074249277e+00 3.0074949010e+00 3.2291004772e+08 1.0000000000e+00 1.6777216000e+07 4.0265318400e+08 2.3907532800e+08 3.2290790400e+08 3.2289996800e+08 3.2291004772e+08 3.2291004772e+08 1.7724117797e+08 1.7723916800e+08 1.7723660800e+08 1 0 0 0 0 0 0 0
3 4.2492160570e+07 4.2491974280e+07 4.2491985336e+07 4.0960000000e+03 4.0960000000e+03 3.3554432000e+07 3.3554432000e+07 4.2491189346e+07 4.2477844821e+07 4.2492160570e+07 4.2492160570e+07 2.7771837208e+00 2.7771743194e+00 2.7771746420e+00 2.7771635800e+00 2.7771824022e+00 1.0961702304e+08 1.6777216000e+07 1.6777216000e+07 1.4260633600e+08 5.6623104000e+07 1.0961494400e+08 1.0961689600e+08 1.0961702304e+08 1.0961702304e+08 7.9766761619e+07 7.9764768000e+07 7.9765120000e+07 0 0 0 0 0 0 0 0
4 2.8465349432e+07 2.8465079431e+07 2.8465110079e+07 4.0960000000e+03 4.0960000000e+03 3.3554432000e+07 3.3554432000e+07 2.8464360358e+07 2.8453796147e+07 2.8465349432e+07 2.8465349432e+07 2.0512368505e+00 2.0512256268e+00 2.0512249512e+00 2.0512322500e+00 2.0512354993e+00 9.2223151044e+07 1.6777216000e+07 1.6777216000e+07 1.1114905600e+08 3.8797312000e+07 9.2220096000e+07 9.2220736000e+07 9.2223151044e+07 9.2223151044e+07 5.5771724373e+07 5.5769680000e+07 5.5769088000e+07 0 0 0 0 0 0 0 0
5 1.7179701057e+07 1.7179875022e+07 1.7179875022e+07 4.0960000000e+03 4.0960000000e+03 1.6777216000e+07 1.6777216000e+07 1.7179184578e+07 1.7174683809e+07 1.7179701057e+07 1.7179701057e+07 2.2465124133e+00 2.2464981692e+00 2.2464969007e+00 2.2465023329e+00 2.2464856006e+00 4.9990373162e+07 1.0000000000e+00 1.6777216000e+07 5.8720256000e+07 1.7301504000e+07 4.9988272000e+07 4.9985984000e+07 4.9990373162e+07 4.9990373162e+07 3.3117016498e+07 3.3115528000e+07 3.3113968000e+07 1 0 0 0 0 0 0 0
6 1.2249190452e+07 1.2249381620e+07 1.2249373402e+07 4.0960000000e+03 4.0960000000e+03 1.6777216000e+07 5.9316416015e+06 1.2249097416e+07 1.2247607125e+07 1.2249190452e+07 1.2249190452e+07 1.7624741331e+00 1.7624636665e+00 1.7624632315e+00 1.7624804803e+00 1.7624622811e+00 3.5920598423e+07 1.6777216000e+07 1.6777216000e+07 5.0331648000e+07 1.6384000000e+07 3.5918832000e+07 3.5916896000e+07 3.5920598423e+07 3.5920598423e+07 2.4379749249e+07 2.4378544000e+07 2.4377176000e+07 0 0 0 0 0 0 0 0
7 8.5043765648e+06 8.5042903465e+06 8.5043051424e+06 4.0960000000e+03 4.0960000000e+03 1.6777216000e+07 5.9316416015e+06 8.5042903465e+06 8.5033433525e+06 8.5043765648e+06 8.5043765648e+06 1.8902556885e+00 1.8902370692e+00 1.8902367983e+00 1.8902420546e+00 1.8902416628e+00 2.1164626543e+07 1.6777216000e+07 1.6777216000e+07 3.5651584000e+07 1.0092544000e+07 2.1163568000e+07 2.1162640000e+07 2.1164626543e+07 2.1164626543e+07 1.4661064805e+07 1.4660332000e+07 1.4659700000e+07 0 0 0 0 0 0 0 0
8 7.5251193394e+06 7.5249640339e+06 7.5249749029e+06 4.0960000000e+03 4.0960000000e+03 1.6777216000e+07 4.1943040000e+06 7.5249127543e+06 7.5243062906e+06 7.5251193394e+06 7.5251193394e+06 1.7195225036e+00 1.7195054108e+00 1.7195063693e+00 1.7195098325e+00 1.7194921991e+00 2.2216323044e+07 1.0000000000e+00 1.6777216000e+07 3.4603008000e+07 8.1264640000e+06 2.2215216000e+07 2.2214336000e+07 2.2216323044e+07 2.2216323044e+07 1.2405358886e+07 1.2404760000e+07 1.2404220000e+07 1 0 0 0 0 0 0 0
9 4.5946280725e+06 4.5946725955e+06 4.5946678029e+06 4.0960000000e+03 4.0960000000e+03 1.1863283203e+07 5.9316416015e+06 4.5944779234e+06 4.5940397100e+06 4.5946280725e+06 4.5946280725e+06 1.3385308912e+00 1.3385205216e+00 1.3385208368e+00 1.3385283377e+00 1.3385210403e+00 1.3256658362e+07 1.6777216000e+07 1.6777216000e+07 2.6214400000e+07 5.3739520000e+06 1.3256052000e+07 1.3255518000e+07 1.3256658362e+07 1.3256658362e+07 7.7258682062e+06 7.7255120000e+06 7.7251950000e+06 0 0 0 0 0 0 0 0
