matrix=data/matrices/bcsstk03.mtx n=112 seed=49
iter res_d res_f res_ffma res_p8q res_p8n res_p16q res_p16n res_p32q res_p32n res_p64q res_p64n solerr_d solerr_f solerr_p32q solerr_p32n pAp_d pAp_p8q pAp_p8n pAp_p16q pAp_p16n pAp_p32q pAp_p32n pAp_p64q pAp_p64n guard_p8q guard_p8n guard_p16q guard_p16n guard_p32q guard_p32n guard_p64q guard_p64n
0 5.0785837727e+10 5.0785857715e+10 5.0785882655e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 5.0796046375e+10 5.0705176809e+10 5.0785837727e+10 5.0785837727e+10 5.4212464974e+00 5.4212461591e+00 5.4212335326e+00 5.4212800941e+00 9.7673862962e+11 1.6777216000e+07 1.6777216000e+07 9.6207267430e+11 5.4975581389e+11 9.7674015539e+11 9.7673176678e+11 9.7673862962e+11 9.7673862962e+11 0 0 0 0 0 0 0 0
1 5.3256430117e+09 5.3256348188e+09 5.3256288316e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 5.3257553880e+09 5.3240638665e+09 5.3256430117e+09 5.3256430117e+09 3.9959632949e+00 3.9959632856e+00 3.9959603994e+00 3.9959651666e+00 2.3042532648e+11 1.6777216000e+07 1.6777216000e+07 2.4051816858e+11 2.0615843021e+11 2.3042405171e+11 2.3042824602e+11 2.3042532648e+11 2.3042532648e+11 0 0 0 0 0 0 0 0
2 6.8087551411e+09 6.8087539957e+09 6.8087543187e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 6.8081603510e+09 6.8068372220e+09 6.8087551411e+09 6.8087551411e+09 2.6241473130e+00 2.6241473639e+00 2.6241497845e+00 2.6241428049e+00 9.8537322442e+09 1.6777216000e+07 1.6777216000e+07 1.5032385536e+10 2.3622320128e+10 9.8537144320e+09 9.8540748800e+09 9.8537322442e+09 9.8537322442e+09 0 0 0 0 0 0 0 0
3 1.6217756492e+09 1.6217760967e+09 1.6217733000e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.6217589779e+09 1.6215854071e+09 1.6217756492e+09 1.6217756492e+09 2.4833917772e+00 2.4833923449e+00 2.4833938022e+00 2.4833831438e+00 2.4948133736e+09 1.6777216000e+07 -1.6777216000e+07 6.4424509440e+09 1.1811160064e+10 2.4948183040e+09 2.4949022720e+09 2.4948133736e+09 2.4948133736e+09 0 1 0 0 0 0 0 0
4 2.2780173243e+09 2.2780151305e+09 2.2780160959e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 2.2779975133e+09 2.2782446248e+09 2.2780173243e+09 2.2780173243e+09 2.7472944434e+00 2.7472947857e+00 2.7472991387e+00 2.7473011044e+00 8.9832569744e+08 1.6777216000e+07 -1.6777216000e+07 2.9527900160e+09 2.4159191040e+09 8.9832857600e+08 8.9836902400e+08 8.9832569744e+08 8.9832569744e+08 0 1 0 0 0 0 0 0
5 1.0851916053e+09 1.0851933345e+09 1.0851946010e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.0852148647e+09 1.0846959955e+09 1.0851916053e+09 1.0851916053e+09 2.9273174265e+00 2.9273184989e+00 2.9273228052e+00 2.9273056845e+00 4.2732667708e+08 -1.6777216000e+07 1.6777216000e+07 2.9527900160e+09 3.4896609280e+09 4.2733004800e+08 4.2734796800e+08 4.2732667708e+08 4.2732667708e+08 1 0 0 0 0 0 0 0
6 8.9490979173e+08 8.9490674796e+08 8.9490594167e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 8.9487223040e+08 8.9510810588e+08 8.9490979173e+08 8.9490979173e+08 2.7820799591e+00 2.7820814433e+00 2.7820831055e+00 2.7820623501e+00 3.8600891910e+08 -1.6777216000e+07 1.6777216000e+07 3.0870077440e+09 2.6843545600e+09 3.8600985600e+08 3.8602470400e+08 3.8600891910e+08 3.8600891910e+08 1 0 0 0 0 0 0 0
7 7.9877410756e+08 7.9877148006e+08 7.9877548051e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 7.9872588209e+08 7.9854966016e+08 7.9877410756e+08 7.9877410756e+08 2.4400067539e+00 2.4400085211e+00 2.4400050029e+00 2.4399736600e+00 9.7170930535e+07 1.6777216000e+07 -1.6777216000e+07 2.0132659200e+09 1.9461570560e+09 9.7170784000e+07 9.7175456000e+07 9.7170930535e+07 9.7170930535e+07 0 1 0 0 0 0 0 0
8 6.3656443169e+08 6.3656492886e+08 6.3656112348e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 6.3659531707e+08 6.3659531707e+08 6.3656443169e+08 6.3656443169e+08 2.0704523436e+00 2.0704537279e+00 2.0704438682e+00 2.0704137302e+00 5.9276013939e+07 1.6777216000e+07 -1.6777216000e+07 1.5435038720e+09 1.0737418240e+09 5.9275696000e+07 5.9278976000e+07 5.9276013939e+07 5.9276013939e+07 0 1 0 0 0 0 0 0
9 6.3977437093e+08 6.3977267653e+08 6.3977603316e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 6.3971042806e+08 6.3962792204e+08 6.3977437093e+08 6.3977437093e+08 1.8057877311e+00 1.8057891355e+00 1.8057704711e+00 1.8057332833e+00 5.3296043933e+07 -1.6777216000e+07 1.6777216000e+07 1.5435038720e+09 7.7175193600e+08 5.3295616000e+07 5.3298720000e+07 5.3296043933e+07 5.3296043933e+07 1 0 0 0 0 0 0 0
