matrix=data/matrices/bcsstk14.mtx n=1806 seed=13
iter res_d res_f res_ffma res_p8q res_p8n res_p16q res_p16n res_p32q res_p32n res_p64q res_p64n solerr_d solerr_f solerr_p32q solerr_p32n pAp_d pAp_p8q pAp_p8n pAp_p16q pAp_p16n pAp_p32q pAp_p32n pAp_p64q pAp_p64n guard_p8q guard_p8n guard_p16q guard_p16n guard_p32q guard_p32n guard_p64q guard_p64n
0 1.5687454178e+10 1.5687451132e+10 1.5687450571e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.5686831536e+10 1.5652342308e+10 1.5687454178e+10 1.5687454178e+10 6.3020340078e+00 6.3020211162e+00 6.3020476188e+00 6.3017087458e+00 2.0694708289e+12 1.6777216000e+07 1.6777216000e+07 2.1990232556e+12 4.1231686042e+11 2.0694695936e+12 2.0694863708e+12 2.0694708289e+12 2.0694708289e+12 0 0 0 0 0 0 0 0
1 8.0043568774e+09 8.0043401816e+09 8.0043399068e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 8.0048245139e+09 7.9868006813e+09 8.0043568774e+09 8.0043568774e+09 3.9949509871e+00 3.9949539196e+00 3.9949455782e+00 3.9949887029e+00 2.2776259879e+11 1.6777216000e+07 1.6777216000e+07 2.4051816858e+11 6.8719476736e+10 2.2776329011e+11 2.2773235712e+11 2.2776259879e+11 2.2776259879e+11 0 0 0 0 0 0 0 0
2 2.9336681580e+09 2.9336653919e+09 2.9336653919e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 2.9336630495e+09 2.9298226721e+09 2.9336681580e+09 2.9336681580e+09 2.6393910932e+00 2.6393941088e+00 2.6393875229e+00 2.6394783978e+00 4.5760016717e+10 -1.6777216000e+07 1.6777216000e+07 5.5834574848e+10 1.7179869184e+10 4.5760380928e+10 4.5756579840e+10 4.5760016717e+10 4.5760016717e+10 1 0 0 0 0 0 0 0
3 1.4265646966e+09 1.4265618765e+09 1.4265623101e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.4265567222e+09 1.4235939844e+09 1.4265646966e+09 1.4265646966e+09 2.1227302690e+00 2.1227317801e+00 2.1227291048e+00 2.1227809630e+00 1.2248333787e+10 1.6777216000e+07 1.6777216000e+07 1.5032385536e+10 8.5899345920e+09 1.2248399872e+10 1.2247089152e+10 1.2248333787e+10 1.2248333787e+10 0 0 0 0 0 0 0 0
4 8.4303121982e+08 8.4303146506e+08 8.4303175036e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 8.4304467034e+08 8.4204243737e+08 8.4303121982e+08 8.4303121982e+08 1.6791879791e+00 1.6791890427e+00 1.6791876784e+00 1.6792131575e+00 3.5219145100e+09 1.6777216000e+07 1.6777216000e+07 4.8318382080e+09 3.8923141120e+09 3.5219333120e+09 3.5212759040e+09 3.5219145100e+09 3.5219145100e+09 0 0 0 0 0 0 0 0
5 5.8166985337e+08 5.8166782401e+08 5.8166826705e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 5.8166392531e+08 5.8078616996e+08 5.8166985337e+08 5.8166985337e+08 1.2555729470e+00 1.2555755394e+00 1.2555726723e+00 1.2555925506e+00 1.2148049895e+09 -1.6777216000e+07 1.6777216000e+07 1.7448304640e+09 2.2817013760e+09 1.2148131840e+09 1.2146216960e+09 1.2148049895e+09 1.2148049895e+09 1 0 0 0 0 0 0 0
6 3.7206719060e+08 3.7206654415e+08 3.7206656724e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 3.7206573611e+08 3.7177010323e+08 3.7206719060e+08 3.7206719060e+08 9.3529836941e-01 9.3530064349e-01 9.3529851338e-01 9.3531173699e-01 3.5809066944e+08 -1.6777216000e+07 -1.6777216000e+07 5.3687091200e+08 1.0737418240e+09 3.5809305600e+08 3.5804339200e+08 3.5809066944e+08 3.5809066944e+08 1 1 0 0 0 0 0 0
7 2.1344330607e+08 2.1344240138e+08 2.1344233095e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 2.1344639563e+08 2.1330211241e+08 2.1344330607e+08 2.1344330607e+08 7.4908451432e-01 7.4908614059e-01 7.4908558297e-01 7.4909183414e-01 2.0325093166e+08 1.6777216000e+07 1.6777216000e+07 3.8587596800e+08 7.3819750400e+08 2.0325248000e+08 2.0322361600e+08 2.0325093166e+08 2.0325093166e+08 0 0 0 0 0 0 0 0
8 1.5882397203e+08 1.5882379517e+08 1.5882361263e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.5882378841e+08 1.5873030256e+08 1.5882397203e+08 1.5882397203e+08 6.2886231701e-01 6.2886306804e-01 6.2886445111e-01 6.2886763000e-01 8.5449271218e+07 1.6777216000e+07 1.6777216000e+07 2.1390950400e+08 5.2009369600e+08 8.5450016000e+07 8.5437600000e+07 8.5449271218e+07 8.5449271218e+07 0 0 0 0 0 0 0 0
9 1.1826547414e+08 1.1826521860e+08 1.1826510511e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.1826617190e+08 1.1816618771e+08 1.1826547414e+08 1.1826547414e+08 5.6096500935e-01 5.6096529741e-01 5.6096772181e-01 5.6096957129e-01 3.7482405121e+07 1.6777216000e+07 1.6777216000e+07 1.2792627200e+08 5.2009369600e+08 3.7482688000e+07 3.7477392000e+07 3.7482405121e+07 3.7482405121e+07 0 0 0 0 0 0 0 0
