matrix=data/matrices/sts4098.mtx n=4098 seed=15
iter res_d res_f res_ffma res_p8q res_p8n res_p16q res_p16n res_p32q res_p32n res_p64q res_p64n solerr_d solerr_f solerr_ffma solerr_p32q solerr_p32n pAp_d pAp_p8q pAp_p8n pAp_p16q pAp_p16n pAp_p32q pAp_p32n pAp_p64q pAp_p64n rz_d rz_p32q rz_p32n guard_p8q guard_p8n guard_p16q guard_p16n guard_p32q guard_p32n guard_p64q guard_p64n
0 8.7414658881e+07 8.7415913456e+07 8.7415944164e+07 4.0960000000e+03 4.0960000000e+03 6.7108864000e+07 6.7108864000e+07 8.7414706630e+07 8.7408417349e+07 8.7414658881e+07 8.7414658880e+07 1.9312564691e+00 1.9312495040e+00 1.9312493529e+00 1.9312569196e+00 1.9312031354e+00 1.6034111111e+10 1.6777216000e+07 1.6777216000e+07 1.6106127360e+10 1.0737418240e+10 1.6034103296e+10 1.6032186368e+10 1.6034111111e+10 1.6034111111e+10 4.9018234594e+09 4.9018224640e+09 4.9010688000e+09 0 0 0 0 0 0 0 0
1 2.9388966831e+07 2.9388924164e+07 2.9388926448e+07 4.0960000000e+03 4.0960000000e+03 3.3554432000e+07 3.3554432000e+07 2.9389078298e+07 2.9382939710e+07 2.9388966831e+07 2.9388966831e+07 1.6301264510e+00 1.6301279366e+00 1.6301279927e+00 1.6301264914e+00 1.6301493548e+00 9.2752543009e+08 1.6777216000e+07 1.6777216000e+07 9.3952409600e+08 8.3886080000e+08 9.2752640000e+08 9.2743014400e+08 9.2752543009e+08 9.2752543009e+08 3.1893704804e+08 3.1893760000e+08 3.1888998400e+08 0 0 0 0 0 0 0 0
2 1.8459080783e+07 1.8458302130e+07 1.8458295767e+07 4.0960000000e+03 4.0960000000e+03 1.6777216000e+07 1.6777216000e+07 1.8459061067e+07 1.8447889272e+07 1.8459080783e+07 1.8459080783e+07 1.3863508729e+00 1.3863466662e+00 1.3863466501e+00 1.3863523483e+00 1.3863365860e+00 1.2081102892e+08 1.0000000000e+00 1.0485760000e+06 1.4260633600e+08 1.4680064000e+08 1.2081136000e+08 1.2079097600e+08 1.2081102892e+08 1.2081102892e+08 7.2527562319e+07 7.2527808000e+07 7.2512832000e+07 1 0 0 0 0 0 0 0
3 2.5312320741e+07 2.5312524416e+07 2.5312537672e+07 4.0960000000e+03 4.0960000000e+03 3.3554432000e+07 3.3554432000e+07 2.5312171802e+07 2.5306062588e+07 2.5312320741e+07 2.5312320741e+07 1.2684570213e+00 1.2684552754e+00 1.2684553936e+00 1.2684606172e+00 1.2684715409e+00 5.2709014892e+07 1.6777216000e+07 1.6777216000e+07 7.3400320000e+07 9.4371840000e+07 5.2709200000e+07 5.2696320000e+07 5.2709014892e+07 5.2709014892e+07 3.3138449577e+07 3.3138560000e+07 3.3130224000e+07 0 0 0 0 0 0 0 0
4 1.2450266580e+07 1.2450456849e+07 1.2450465608e+07 4.0960000000e+03 4.0960000000e+03 3.3554432000e+07 1.6777216000e+07 1.2450201492e+07 1.2449425282e+07 1.2450266580e+07 1.2450266580e+07 1.0482107896e+00 1.0482099507e+00 1.0482102576e+00 1.0482112496e+00 1.0482113443e+00 3.4951671181e+07 1.6777216000e+07 1.6777216000e+07 6.6060288000e+07 8.1788928000e+07 3.4951808000e+07 3.4942048000e+07 3.4951671181e+07 3.4951671181e+07 2.1196742021e+07 2.1196840000e+07 2.1190744000e+07 0 0 0 0 0 0 0 0
5 8.4109723264e+06 8.4107083875e+06 8.4107098835e+06 4.0960000000e+03 4.0960000000e+03 3.3554432000e+07 1.6777216000e+07 8.4111696595e+06 8.4092545916e+06 8.4109723264e+06 8.4109723264e+06 9.6233952675e-01 9.6233673044e-01 9.6233677166e-01 9.6233796124e-01 9.6233242256e-01 2.4505791381e+07 1.0000000000e+00 1.6777216000e+07 5.6623104000e+07 5.3477376000e+07 2.4505928000e+07 2.4499088000e+07 2.4505791381e+07 2.4505791381e+07 1.3497812564e+07 1.3497892000e+07 1.3494154000e+07 1 0 0 0 0 0 0 0
6 9.4534326030e+06 9.4531509371e+06 9.4531460564e+06 4.0960000000e+03 4.0960000000e+03 1.6777216000e+07 1.6777216000e+07 9.4536105926e+06 9.4499753312e+06 9.4534326030e+06 9.4534326030e+06 9.7834605740e-01 9.7833989963e-01 9.7833974179e-01 9.7834443051e-01 9.7833270992e-01 1.2328059590e+07 1.6777216000e+07 1.6777216000e+07 3.2505856000e+07 3.3554432000e+07 1.2328122000e+07 1.2324830000e+07 1.2328059590e+07 1.2328059590e+07 8.5772186944e+06 8.5772760000e+06 8.5748500000e+06 0 0 0 0 0 0 0 0
7 5.0524049424e+06 5.0525386544e+06 5.0525423900e+06 4.0960000000e+03 4.0960000000e+03 1.1863283203e+07 1.1863283203e+07 5.0524388293e+06 5.0526513443e+06 5.0524049424e+06 5.0524049424e+06 9.0344379801e-01 9.0343948564e-01 9.0343936582e-01 9.0344113665e-01 9.0344283231e-01 9.2529417896e+06 1.6777216000e+07 1.6777216000e+07 3.3554432000e+07 3.0932992000e+07 9.2530240000e+06 9.2502020000e+06 9.2529417896e+06 9.2529417896e+06 5.8973284476e+06 5.8973850000e+06 5.8956210000e+06 0 0 0 0 0 0 0 0
8 4.5392290836e+06 4.5391054419e+06 4.5391008217e+06 4.0960000000e+03 4.0960000000e+03 1.6777216000e+07 1.6777216000e+07 4.5391664280e+06 4.5380130980e+06 4.5392290836e+06 4.5392290836e+06 7.3397360240e-01 7.3397345260e-01 7.3397343384e-01 7.3396919283e-01 7.3397623620e-01 6.0150929425e+06 1.0000000000e+00 1.6777216000e+07 3.1981568000e+07 1.9922944000e+07 6.0151520000e+06 6.0134290000e+06 6.0150929425e+06 6.0150929425e+06 3.8904917053e+06 3.8905330000e+06 3.8894135000e+06 1 0 0 0 0 0 0 0
9 3.8364475193e+06 3.8363801605e+06 3.8363793405e+06 4.0960000000e+03 4.0960000000e+03 1.6777216000e+07 1.6777216000e+07 3.8364020264e+06 3.8359821797e+06 3.8364475193e+06 3.8364475193e+06 6.7418333868e-01 6.7418139958e-01 6.7418142107e-01 6.7418090259e-01 6.7417860059e-01 3.0807804766e+06 1.6777216000e+07 1.6777216000e+07 2.3068672000e+07 1.6252928000e+07 3.0808180000e+06 3.0799290000e+06 3.0807804766e+06 3.0807804766e+06 2.1911607003e+06 2.1911905000e+06 2.1905380000e+06 0 0 0 0 0 0 0 0
10 2.0849519177e+06 2.0849100191e+06 2.0849108993e+06 4.0960000000e+03 4.0960000000e+03 1.6777216000e+07 8.3886080000e+06 2.0850410298e+06 2.0848800942e+06 2.0849519177e+06 2.0849519177e+06 6.4159093379e-01 6.4158933129e-01 6.4158949579e-01 6.4158833293e-01 6.4158719788e-01 2.3597759759e+06 1.6777216000e+07 1.6777216000e+07 2.6738688000e+07 1.6777216000e+07 2.3598120000e+06 2.3590965000e+06 2.3597759759e+06 2.3597759759e+06 1.4495026405e+06 1.4495290000e+06 1.4490760000e+06 0 0 0 0 0 0 0 0
11 2.3487113010e+06 2.3485868058e+06 2.3485873639e+06 4.0960000000e+03 4.0960000000e+03 1.6777216000e+07 1.1863283203e+07 2.3488765476e+06 2.3483836527e+06 2.3487113010e+06 2.3487113010e+06 6.1879191953e-01 6.1878989941e-01 6.1879004241e-01 6.1878643226e-01 6.1878405285e-01 1.1918024743e+06 1.0000000000e+00 1.6777216000e+07 2.3592960000e+07 7.9298560000e+06 1.1918285000e+06 1.1914410000e+06 1.1918024743e+06 1.1918024743e+06 9.2057794053e+05 9.2060237500e+05 9.2030400000e+05 1 0 0 0 0 0 0 0
12 1.6060358697e+06 1.6059624966e+06 1.6059662509e+06 4.0960000000e+03 4.0960000000e+03 1.6777216000e+07 1.1863283203e+07 1.6062013684e+06 1.6058984269e+06 1.6060358697e+06 1.6060358697e+06 5.9547626954e-01 5.9547453227e-01 5.9547470123e-01 5.9546812429e-01 5.9546913005e-01 1.2351690620e+06 1.6777216000e+07 1.6777216000e+07 3.4603008000e+07 7.8643200000e+06 1.2352077500e+06 1.2348092500e+06 1.2351690620e+06 1.2351690620e+06 8.3122745744e+05 8.3125712500e+05 8.3098950000e+05 0 0 0 0 0 0 0 0
13 1.9988115100e+06 1.9987662278e+06 1.9987713428e+06 4.0960000000e+03 4.0960000000e+03 1.6777216000e+07 1.1863283203e+07 1.9989193430e+06 1.9989571118e+06 1.9988115100e+06 1.9988115100e+06 5.2551130835e-01 5.2551104436e-01 5.2551136299e-01 5.2550246122e-01 5.2550377696e-01 7.4763188673e+05 1.6777216000e+07 1.6777216000e+07 2.7262976000e+07 5.8982400000e+06 7.4766150000e+05 7.4742450000e+05 7.4763188673e+05 7.4763188673e+05 5.7721550895e+05 5.7724200000e+05 5.7705612500e+05 0 0 0 0 0 0 0 0
