matrix=data/matrices/bcsstk03.mtx n=112 seed=2
iter res_d res_f res_ffma res_p8q res_p8n res_p16q res_p16n res_p32q res_p32n res_p64q res_p64n solerr_d solerr_f solerr_p32q solerr_p32n pAp_d pAp_p8q pAp_p8n pAp_p16q pAp_p16n pAp_p32q pAp_p32n pAp_p64q pAp_p64n guard_p8q guard_p8n guard_p16q guard_p16n guard_p32q guard_p32n guard_p64q guard_p64n
0 1.2927259933e+11 1.2927258963e+11 1.2927258963e+11 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.2927780216e+11 1.2913503259e+11 1.2927259933e+11 1.2927259933e+11 6.0699953167e+00 6.0699962162e+00 6.0699897769e+00 6.0700476242e+00 3.0484145261e+12 1.6777216000e+07 1.6777216000e+07 3.2985348833e+12 1.6492674417e+12 3.0484201472e+12 3.0484537016e+12 3.0484145261e+12 3.0484145261e+12 0 0 0 0 0 0 0 0
1 6.9566852303e+09 6.9566878379e+09 6.9566878379e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 6.9560530760e+09 6.9534628495e+09 6.9566852303e+09 6.9566852303e+09 5.1114332185e+00 5.1114330525e+00 5.1114333851e+00 5.1114402009e+00 6.0447176969e+11 1.6777216000e+07 1.6777216000e+07 6.8719476736e+11 9.6207267430e+11 6.0447260672e+11 6.0448938394e+11 6.0447176969e+11 6.0447176969e+11 0 0 0 0 0 0 0 0
2 6.7122993554e+09 6.7123011731e+09 6.7123015007e+09 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 6.7122284431e+09 6.7068586595e+09 6.7122993554e+09 6.7122993554e+09 4.0397139681e+00 4.0397142479e+00 4.0397141840e+00 4.0397049403e+00 1.5187563425e+10 1.6777216000e+07 0.0000000000e+00 1.9327352832e+10 1.3743895347e+11 1.5187525632e+10 1.5187722240e+10 1.5187563425e+10 1.5187563425e+10 0 1 0 0 0 0 0 0
3 3.2970261967e+09 3.2969945820e+09 3.2969944153e+09 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 3.2972245147e+09 3.2955167275e+09 3.2970261967e+09 3.2970261967e+09 3.5465632579e+00 3.5465630710e+00 3.5465681800e+00 3.5465643161e+00 3.9392786197e+09 1.6777216000e+07 nan 1.2884901888e+10 1.7179869184e+11 3.9393013760e+09 3.9393812480e+09 3.9392786197e+09 3.9392786197e+09 0 0 0 0 0 0 0 0
4 3.7115312602e+09 3.7115164790e+09 3.7115141091e+09 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 3.7110655694e+09 3.7107621671e+09 3.7115312602e+09 3.7115312602e+09 3.5236108953e+00 3.5236121535e+00 3.5236160502e+00 3.5236205894e+00 2.3356030032e+09 -1.6777216000e+07 nan 2.7917287424e+10 6.8719476736e+10 2.3355924480e+09 2.3356518400e+09 2.3356030032e+09 2.3356030032e+09 1 0 0 0 0 0 0 0
5 1.6274205160e+09 1.6274097985e+09 1.6274092918e+09 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 1.6273034692e+09 1.6269574921e+09 1.6274205160e+09 1.6274205160e+09 3.2049872340e+00 3.2049881758e+00 3.2049997955e+00 3.2049983446e+00 7.5119954001e+08 -1.6777216000e+07 nan 2.3622320128e+10 3.4359738368e+10 7.5118694400e+08 7.5120947200e+08 7.5119954001e+08 7.5119954001e+08 1 0 0 0 0 0 0 0
6 1.6753755190e+09 1.6754005115e+09 1.6753992810e+09 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 1.6748670448e+09 1.6753711433e+09 1.6753755190e+09 1.6753755190e+09 2.8536614938e+00 2.8536630124e+00 2.8536885994e+00 2.8536823863e+00 3.4337859519e+08 1.6777216000e+07 nan 2.3622320128e+10 1.7179869184e+10 3.4336460800e+08 3.4337228800e+08 3.4337859519e+08 3.4337859519e+08 0 0 0 0 0 0 0 0
7 1.6156011615e+09 1.6155455555e+09 1.6155459808e+09 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 1.6151501739e+09 1.6153244362e+09 1.6156011615e+09 1.6156011615e+09 2.5996797173e+00 2.5996824358e+00 2.5997293430e+00 2.5997211757e+00 1.7578888008e+08 1.6777216000e+07 nan 1.2884901888e+10 1.5032385536e+10 1.7577612800e+08 1.7578163200e+08 1.7578888008e+08 1.7578888008e+08 0 0 0 0 0 0 0 0
8 7.0925382656e+08 7.0926962669e+08 7.0926972358e+08 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 7.0909792097e+08 7.0917234481e+08 7.0925382656e+08 7.0925382656e+08 2.3109298366e+00 2.3109333774e+00 2.3110058744e+00 2.3109915032e+00 1.7796613182e+08 -1.6777216000e+07 nan 1.6106127360e+10 4.7244640256e+10 1.7794489600e+08 1.7795148800e+08 1.7796613182e+08 1.7796613182e+08 1 0 0 0 0 0 0 0
9 9.0677621601e+08 9.0676564499e+08 9.0676583446e+08 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 9.0635794228e+08 9.0647439333e+08 9.0677621601e+08 9.0677621601e+08 2.0991407958e+00 2.0991448266e+00 2.0992366593e+00 2.0992155994e+00 1.5257645742e+08 -1.6777216000e+07 nan 9.6636764160e+09 1.3743895347e+11 1.5255334400e+08 1.5256147200e+08 1.5257645742e+08 1.5257645742e+08 1 0 0 0 0 0 0 0
10 5.8142744626e+08 5.8140885788e+08 5.8140915337e+08 0.0000000000e+00 nan 2.6843545600e+08 2.6843545600e+08 5.8102844181e+08 5.8102844181e+08 5.8142744626e+08 5.8142744626e+08 1.8832293583e+00 1.8832335054e+00 1.8833524257e+00 1.8833200961e+00 5.8590627349e+07 1.6777216000e+07 nan 2.1474836480e+10 6.8719476736e+10 5.8579328000e+07 5.8583040000e+07 5.8590627349e+07 5.8590627349e+07 0 0 0 0 0 0 0 0
11 6.0127514626e+08 6.0129388215e+08 6.0129359643e+08 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 6.0085509235e+08 6.0100146744e+08 6.0127514626e+08 6.0127514626e+08 1.7486016535e+00 1.7486050554e+00 1.7487399671e+00 1.7486963628e+00 4.2669460031e+07 1.6777216000e+07 nan -1.7179869184e+11 -1.3194139533e+13 4.2658448000e+07 4.2662016000e+07 4.2669460031e+07 4.2669460031e+07 0 0 1 1 0 0 0 0
12 4.9977226835e+08 4.9972968366e+08 4.9973009620e+08 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 4.9943929153e+08 4.9949212454e+08 4.9977226835e+08 4.9977226835e+08 1.6087580928e+00 1.6087599011e+00 1.6089015262e+00 1.6088433223e+00 3.0304920462e+07 -1.6777216000e+07 nan 3.2985348833e+12 -1.7592186044e+13 3.0294000000e+07 3.0297152000e+07 3.0304920462e+07 3.0304920462e+07 1 0 0 1 0 0 0 0
13 3.8474645110e+08 3.8475680486e+08 3.8475667091e+08 0.0000000000e+00 nan 2.6843545600e+08 2.6843545600e+08 3.8450582768e+08 3.8459732222e+08 3.8474645110e+08 3.8474645110e+08 1.5228766261e+00 1.5228766674e+00 1.5230285854e+00 1.5229579578e+00 4.5924735512e+07 -1.6777216000e+07 nan 1.0995116278e+12 8.7960930222e+12 4.5903056000e+07 4.5909440000e+07 4.5924735512e+07 4.5924735512e+07 1 0 0 0 0 0 0 0
14 4.1043976700e+08 4.1044051500e+08 4.1044038943e+08 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 4.1014202779e+08 4.1022780464e+08 4.1043976700e+08 4.1043976700e+08 1.4225633921e+00 1.4225637360e+00 1.4227711545e+00 1.4226820915e+00 1.7644755356e+07 1.6777216000e+07 nan 2.0615843021e+11 8.7960930222e+12 1.7634504000e+07 1.7637504000e+07 1.7644755356e+07 1.7644755356e+07 0 0 0 0 0 0 0 0
15 4.8701532185e+08 4.8700732465e+08 4.8700723646e+08 0.0000000000e+00 nan 2.6843545600e+08 2.6843545600e+08 4.8681037192e+08 4.8693683729e+08 4.8701532185e+08 4.8701532185e+08 1.3280154488e+00 1.3280157994e+00 1.3282716720e+00 1.3281675344e+00 1.2398476225e+07 1.6777216000e+07 nan 1.3743895347e+11 3.2985348833e+12 1.2388816000e+07 1.2391504000e+07 1.2398476225e+07 1.2398476225e+07 0 0 0 0 0 0 0 0
16 3.5318478107e+08 3.5322808474e+08 3.5322750110e+08 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 3.5288282604e+08 3.5304481036e+08 3.5318478107e+08 3.5318478107e+08 1.3463648153e+00 1.3463625030e+00 1.3465742591e+00 1.3464786940e+00 2.6457249906e+07 -1.6777216000e+07 nan 1.7179869184e+11 2.1990232556e+12 2.6433864000e+07 2.6440392000e+07 2.6457249906e+07 2.6457249906e+07 1 0 0 0 0 0 0 0
17 3.1106912741e+08 3.1100568502e+08 3.1100616836e+08 0.0000000000e+00 nan 2.6843545600e+08 2.6843545600e+08 3.1084575250e+08 3.1081745392e+08 3.1106912741e+08 3.1106912741e+08 1.2590484212e+00 1.2590472014e+00 1.2593466930e+00 1.2592181254e+00 1.5994590272e+07 -1.6777216000e+07 nan 1.3743895347e+11 4.3980465111e+12 1.5981260000e+07 1.5985156000e+07 1.5994590272e+07 1.5994590272e+07 1 0 0 0 0 0 0 0
18 1.9357022184e+08 1.9369743262e+08 1.9369636829e+08 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 1.9316010866e+08 1.9351838683e+08 1.9357022184e+08 1.9357022184e+08 1.2140294546e+00 1.2140268745e+00 1.2143778610e+00 1.2142250899e+00 1.0097734321e+07 1.6777216000e+07 nan 1.0307921510e+11 8.7960930222e+12 1.0089174000e+07 1.0091862000e+07 1.0097734321e+07 1.0097734321e+07 0 0 0 0 0 0 0 0
19 2.4932796435e+08 2.4907304050e+08 2.4907574776e+08 0.0000000000e+00 nan 2.6843545600e+08 2.6843545600e+08 2.4917307759e+08 2.4874468304e+08 2.4932796435e+08 2.4932796435e+08 1.2051801660e+00 1.2051789792e+00 1.2055394329e+00 1.2053823594e+00 3.5907405235e+06 1.6777216000e+07 nan 1.0307921510e+11 1.0995116278e+12 3.5870225000e+06 3.5881805000e+06 3.5907405235e+06 3.5907405235e+06 0 0 0 0 0 0 0 0
20 1.7760328383e+08 1.7859672875e+08 1.7858702495e+08 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 1.7643518131e+08 1.7851679198e+08 1.7760328383e+08 1.7760328383e+08 1.1957664934e+00 1.1957601979e+00 1.1961733093e+00 1.1959938842e+00 1.4729467394e+06 -1.6777216000e+07 nan 1.0307921510e+11 7.0368744178e+13 1.4706787500e+06 1.4713857500e+06 1.4729467394e+06 1.4729467394e+06 1 0 0 0 0 0 0 0
21 1.4249260702e+08 1.4166260911e+08 1.4167029459e+08 0.0000000000e+00 nan 2.6843545600e+08 2.6843545600e+08 1.4283745225e+08 1.4159270822e+08 1.4249260702e+08 1.4249260702e+08 1.1996102744e+00 1.1996142284e+00 1.2000177958e+00 1.1998583553e+00 6.1682158942e+06 -1.6777216000e+07 nan 6.4424509440e+10 7.0368744178e+13 6.1558720000e+06 6.1597550000e+06 6.1682158942e+06 6.1682158942e+06 1 0 0 0 0 0 0 0
