matrix=data/matrices/bcsstk03.mtx n=112 seed=5
iter res_d res_f res_ffma res_p8q res_p8n res_p16q res_p16n res_p32q res_p32n res_p64q res_p64n solerr_d solerr_f solerr_p32q solerr_p32n pAp_d pAp_p8q pAp_p8n pAp_p16q pAp_p16n pAp_p32q pAp_p32n pAp_p64q pAp_p64n guard_p8q guard_p8n guard_p16q guard_p16n guard_p32q guard_p32n guard_p64q guard_p64n
0 7.9255500915e+10 7.9255536421e+10 7.9255536421e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 7.9253494290e+10 7.9020395272e+10 7.9255500915e+10 7.9255500915e+10 6.3434565079e+00 6.3434551426e+00 6.3434567465e+00 6.3433816228e+00 1.3915932803e+12 1.6777216000e+07 1.6777216000e+07 1.0995116278e+12 8.2463372083e+11 1.3915945697e+12 1.3916113469e+12 1.3915932803e+12 1.3915932803e+12 0 0 0 0 0 0 0 0
1 6.4254722916e+09 6.4254639409e+09 6.4254687322e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 6.4256518256e+09 6.4214451791e+09 6.4254722916e+09 6.4254722916e+09 5.9941514782e+00 5.9941511575e+00 5.9941487993e+00 5.9941305764e+00 2.7270940522e+11 1.6777216000e+07 1.6777216000e+07 4.1231686042e+11 2.4051816858e+11 2.7270945178e+11 2.7270420890e+11 2.7270940522e+11 2.7270940522e+11 0 0 0 0 0 0 0 0
2 7.8772216144e+09 7.8772233968e+09 7.8772220009e+09 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 7.8777917506e+09 7.8755046866e+09 7.8772216144e+09 7.8772216144e+09 4.6857035672e+00 4.6857036970e+00 4.6856980036e+00 4.6857125911e+00 9.7202470465e+09 1.6777216000e+07 0.0000000000e+00 3.8654705664e+10 1.5032385536e+10 9.7202503680e+09 9.7199554560e+09 9.7202470465e+09 9.7202470465e+09 0 1 0 0 0 0 0 0
3 2.9823205332e+09 2.9823273901e+09 2.9823227817e+09 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 2.9821943874e+09 2.9825719042e+09 2.9823205332e+09 2.9823205332e+09 3.9054466256e+00 3.9054477057e+00 3.9054388302e+00 3.9054574759e+00 3.2276652500e+09 1.6777216000e+07 nan 3.0064771072e+10 9.6636764160e+09 3.2276848640e+09 3.2275742720e+09 3.2276652500e+09 3.2276652500e+09 0 0 0 0 0 0 0 0
4 3.6963461039e+09 3.6963395693e+09 3.6963444774e+09 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 3.6964741673e+09 3.6949509158e+09 3.6963461039e+09 3.6963461039e+09 3.4662659210e+00 3.4662669399e+00 3.4662584707e+00 3.4662638361e+00 1.4568150697e+09 -1.6777216000e+07 nan 1.1811160064e+10 9.6636764160e+09 1.4568232960e+09 1.4567731200e+09 1.4568150697e+09 1.4568150697e+09 1 0 0 0 0 0 0 0
5 1.6847856334e+09 1.6847902495e+09 1.6847860075e+09 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 1.6847532950e+09 1.6844191180e+09 1.6847856334e+09 1.6847856334e+09 3.0768301410e+00 3.0768312319e+00 3.0768205470e+00 3.0768210458e+00 5.6869947248e+08 -1.6777216000e+07 nan 1.1811160064e+10 7.5161927680e+09 5.6870348800e+08 5.6867840000e+08 5.6869947248e+08 5.6869947248e+08 1 0 0 0 0 0 0 0
6 1.1141588387e+09 1.1141532638e+09 1.1141567795e+09 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 1.1142648349e+09 1.1133803472e+09 1.1141588387e+09 1.1141588387e+09 2.8160734376e+00 2.8160746172e+00 2.8160576882e+00 2.8160597632e+00 2.9945031932e+08 1.6777216000e+07 nan 8.0530636800e+09 4.8318382080e+09 2.9945369600e+08 2.9943910400e+08 2.9945031932e+08 2.9945031932e+08 0 0 0 0 0 0 0 0
7 2.1270564230e+09 2.1270543143e+09 2.1270549605e+09 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 2.1272027937e+09 2.1272027937e+09 2.1270564230e+09 2.1270564230e+09 2.5537640509e+00 2.5537652076e+00 2.5537380789e+00 2.5537483746e+00 1.7009645829e+08 -1.6777216000e+07 nan 6.9793218560e+09 6.9793218560e+09 1.7010035200e+08 1.7009235200e+08 1.7009645829e+08 1.7009645829e+08 1 0 0 0 0 0 0 0
8 7.7045733604e+08 7.7045762770e+08 7.7045700335e+08 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 7.7042868401e+08 7.7033734146e+08 7.7045733604e+08 7.7045733604e+08 2.2868006718e+00 2.2868020950e+00 2.2867614868e+00 2.2867770157e+00 2.4030547384e+08 1.6777216000e+07 nan 4.8318382080e+09 1.6106127360e+10 2.4031296000e+08 2.4029952000e+08 2.4030547384e+08 2.4030547384e+08 0 0 0 0 0 0 0 0
9 1.0269335406e+09 1.0269285682e+09 1.0269313118e+09 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 1.0270136837e+09 1.0267738433e+09 1.0269335406e+09 1.0269335406e+09 2.0586335271e+00 2.0586355895e+00 2.0585851070e+00 2.0585995492e+00 1.4830016938e+08 -1.6777216000e+07 nan 3.6238786560e+09 1.7179869184e+10 1.4830515200e+08 1.4829798400e+08 1.4830016938e+08 1.4830016938e+08 1 0 0 0 0 0 0 0
10 3.4403595736e+08 3.4403541263e+08 3.4403497569e+08 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 3.4407356188e+08 3.4412468723e+08 3.4403595736e+08 3.4403595736e+08 1.8774096271e+00 1.8774125260e+00 1.8773552942e+00 1.8773712114e+00 4.8827989131e+07 1.6777216000e+07 nan 3.8923141120e+09 8.5899345920e+09 4.8829968000e+07 4.8827344000e+07 4.8827989131e+07 4.8827989131e+07 0 0 0 0 0 0 0 0
11 5.1117061430e+08 5.1116725571e+08 5.1116957474e+08 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 5.1124075352e+08 5.1108588162e+08 5.1117061430e+08 5.1117061430e+08 1.7449963467e+00 1.7450000779e+00 1.7449392210e+00 1.7449586665e+00 3.1100377230e+07 1.6777216000e+07 nan 2.1474836480e+09 7.5161927680e+09 3.1102288000e+07 3.1100280000e+07 3.1100377230e+07 3.1100377230e+07 0 0 0 0 0 0 0 0
12 4.4947332553e+08 4.4947153594e+08 4.4947140217e+08 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 4.4955426066e+08 4.4957382649e+08 4.4947332553e+08 4.4947332553e+08 1.6691019706e+00 1.6691066796e+00 1.6690408469e+00 1.6690630804e+00 1.8749585418e+07 1.6777216000e+07 nan 2.5501368320e+09 4.2949672960e+09 1.8751488000e+07 1.8749864000e+07 1.8749585418e+07 1.8749585418e+07 0 0 0 0 0 0 0 0
13 2.8094068615e+08 2.8093946307e+08 2.8094105301e+08 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 2.8097141291e+08 2.8084616097e+08 2.8094068615e+08 2.8094068615e+08 1.6046789406e+00 1.6046846276e+00 1.6046078728e+00 1.6046343005e+00 4.9955837828e+07 1.6777216000e+07 nan 2.5501368320e+09 3.4896609280e+09 4.9962304000e+07 4.9956944000e+07 4.9955837828e+07 4.9955837828e+07 0 0 0 0 0 0 0 0
14 3.3709164069e+08 3.3708816039e+08 3.3708972758e+08 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 3.3716569550e+08 3.3708742139e+08 3.3709164069e+08 3.3709164069e+08 1.4875350713e+00 1.4875414807e+00 1.4874435022e+00 1.4874805426e+00 1.7012057043e+07 1.6777216000e+07 nan 8.5899345920e+09 4.2949672960e+09 1.7014568000e+07 1.7012648000e+07 1.7012057043e+07 1.7012057043e+07 0 0 0 0 0 0 0 0
15 2.8938603904e+08 2.8938180528e+08 2.8938374956e+08 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 2.8943736791e+08 2.8928537642e+08 2.8938603904e+08 2.8938603904e+08 1.3712439290e+00 1.3712508027e+00 1.3711391219e+00 1.3711839383e+00 1.5601482487e+07 -1.6777216000e+07 nan 4.8318382080e+09 4.2949672960e+09 1.5604228000e+07 1.5602096000e+07 1.5601482487e+07 1.5601482487e+07 1 0 0 0 0 0 0 0
16 2.4515673806e+08 2.4515186868e+08 2.4515475064e+08 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 2.4524128127e+08 2.4513814168e+08 2.4515673806e+08 2.4515673806e+08 1.2204120105e+00 1.2204197229e+00 1.2202933834e+00 1.2203491362e+00 1.0582280805e+07 -1.6777216000e+07 nan 2.7487790694e+11 8.0530636800e+09 1.0584254000e+07 1.0582734000e+07 1.0582280805e+07 1.0582280805e+07 1 0 0 0 0 0 0 0
17 2.2030947538e+08 2.2030811260e+08 2.2030845376e+08 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 2.2036068508e+08 2.2030080175e+08 2.2030947538e+08 2.2030947538e+08 1.0308549309e+00 1.0308638944e+00 1.0307233923e+00 1.0307894505e+00 1.0221087412e+07 1.6777216000e+07 nan 8.7960930222e+12 6.4424509440e+09 1.0223146000e+07 1.0221536000e+07 1.0221087412e+07 1.0221087412e+07 0 0 0 0 0 0 0 0
18 1.9005090860e+08 1.9004182345e+08 1.9004828697e+08 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 1.9015977076e+08 1.8985886654e+08 1.9005090860e+08 1.9005090860e+08 9.2493699089e-01 9.2494680087e-01 9.2480792850e-01 9.2487515269e-01 7.6048014507e+06 1.6777216000e+07 nan -2.0615843021e+11 8.5899345920e+09 7.6063290000e+06 7.6051760000e+06 7.6048014507e+06 7.6048014507e+06 0 0 1 0 0 0 0 0
19 1.9169026693e+08 1.9169640725e+08 1.9168796036e+08 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 1.9166294239e+08 1.9213849800e+08 1.9169026693e+08 1.9169026693e+08 8.7574783393e-01 8.7575874376e-01 8.7562537534e-01 8.7568680166e-01 3.1402133898e+06 -1.6777216000e+07 nan -7.2057594038e+16 8.0530636800e+09 3.1408955000e+06 3.1403780000e+06 3.1402133898e+06 3.1402133898e+06 1 0 1 0 0 0 0 0
20 1.4484283674e+08 1.4481286626e+08 1.4483954925e+08 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 1.4514352479e+08 1.4371612967e+08 1.4484283674e+08 1.4484283674e+08 8.4429979010e-01 8.4431205842e-01 8.4417259820e-01 8.4424573652e-01 2.3913739584e+06 -1.6777216000e+07 nan -7.2057594038e+16 4.8318382080e+09 2.3919855000e+06 2.3915265000e+06 2.3913739584e+06 2.3913739584e+06 1 0 1 0 0 0 0 0
21 1.3794502666e+08 1.3796922721e+08 1.3794306005e+08 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 1.3775112222e+08 1.3924362838e+08 1.3794502666e+08 1.3794502666e+08 8.2548497423e-01 8.2549752687e-01 8.2535525930e-01 8.2541908256e-01 2.5999814994e+06 1.6777216000e+07 nan -7.2057594038e+16 2.3622320128e+10 2.6007860000e+06 2.6002365000e+06 2.5999814994e+06 2.5999814994e+06 0 0 1 0 0 0 0 0
22 1.0370103418e+08 1.0365141004e+08 1.0369497671e+08 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 1.0411572954e+08 1.0192245022e+08 1.0370103418e+08 1.0370103418e+08 8.2060260171e-01 8.2061490234e-01 8.2047753109e-01 8.2055447190e-01 1.4700903913e+06 1.6777216000e+07 nan 7.2057594038e+16 -3.4359738368e+11 1.4706655000e+06 1.4703062500e+06 1.4700903913e+06 1.4700903913e+06 0 0 0 1 0 0 0 0
23 8.1933133355e+07 8.1994788312e+07 8.1936893439e+07 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 8.1499384926e+07 8.4605529221e+07 8.1933133355e+07 8.1933133355e+07 8.1248072085e-01 8.1249242034e-01 8.1236250240e-01 8.1242377993e-01 1.0736599617e+06 -1.6777216000e+07 nan -7.2057594038e+16 2.7487790694e+11 1.0742280000e+06 1.0742700000e+06 1.0736599617e+06 1.0736599617e+06 1 0 1 0 0 0 0 0
