matrix=data/matrices/nos2.mtx n=957 seed=40
iter res_d res_f res_ffma res_p8q res_p8n res_p16q res_p16n res_p32q res_p32n res_p64q res_p64n solerr_d solerr_f solerr_ffma solerr_p32q solerr_p32n pAp_d pAp_p8q pAp_p8n pAp_p16q pAp_p16n pAp_p32q pAp_p32n pAp_p64q pAp_p64n rz_d rz_p32q rz_p32n guard_p8q guard_p8n guard_p16q guard_p16n guard_p32q guard_p32n guard_p64q guard_p64n
0 8.6668520406e+10 8.6668535444e+10 8.6668535444e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 8.6647705324e+10 8.6434549515e+10 8.6668520406e+10 8.6668520406e+10 1.0147520171e+01 1.0147519849e+01 1.0147519849e+01 1.0147486808e+01 1.0147800015e+01 1.0041393778e+14 1.6777216000e+07 1.6777216000e+07 7.0368744178e+13 8.7960930222e+12 1.0041418790e+14 1.0041418790e+14 1.0041393778e+14 1.0041393778e+14 5.1856402040e+13 5.1856361390e+13 5.1857972003e+13 0 0 0 0 0 0 0 0
1 5.7286408204e+10 5.7286331619e+10 5.7286343903e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 5.7281887208e+10 5.7181162869e+10 5.7286408204e+10 5.7286408204e+10 9.8972930294e+00 9.8972931877e+00 9.8972932227e+00 9.8973266230e+00 9.8969953639e+00 2.7387419262e+11 1.6777216000e+07 1.6777216000e+07 8.2463372083e+11 2.7487790694e+11 2.7387337114e+11 2.7388595405e+11 2.7387419262e+11 2.7387419262e+11 2.9695993481e+11 2.9695882035e+11 2.9696616038e+11 0 0 0 0 0 0 0 0
2 4.3498428441e+10 4.3498401844e+10 4.3498395373e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 4.3496484790e+10 4.3483229728e+10 4.3498428441e+10 4.3498428441e+10 7.0128794867e+00 7.0128795058e+00 7.0128797402e+00 7.0128746154e+00 7.0129009295e+00 9.7617586583e+10 1.6777216000e+07 1.6777216000e+07 2.0615843021e+11 1.3743895347e+11 9.7616920576e+10 9.7616134144e+10 9.7617586583e+10 9.7617586583e+10 1.7117034957e+11 1.7116954624e+11 1.7116954624e+11 0 0 0 0 0 0 0 0
3 2.1420244550e+10 2.1420255912e+10 2.1420255091e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 2.1421082112e+10 2.1373936142e+10 2.1420244550e+10 2.1420244550e+10 6.3474743683e+00 6.3474735609e+00 6.3474734404e+00 6.3474640266e+00 6.3474933330e+00 3.2224640634e+10 1.6777216000e+07 1.6777216000e+07 4.8103633715e+11 1.3743895347e+11 3.2224641024e+10 3.2225820672e+10 3.2224640634e+10 3.2224640634e+10 3.8934354523e+10 3.8934347776e+10 3.8935461888e+10 0 0 0 0 0 0 0 0
4 2.1563076536e+10 2.1563065757e+10 2.1563073099e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 2.1561901510e+10 2.1581943561e+10 2.1563076536e+10 2.1563076536e+10 5.8243445871e+00 5.8243434324e+00 5.8243433632e+00 5.8243383791e+00 5.8243144906e+00 1.2243469675e+10 1.0000000000e+00 1.6777216000e+07 5.5834574848e+10 1.7179869184e+11 1.2243451904e+10 1.2243501056e+10 1.2243469675e+10 1.2243469675e+10 2.2868704881e+10 2.2868656128e+10 2.2868688896e+10 1 0 0 0 0 0 0 0
5 2.1452176856e+10 2.1452184303e+10 2.1452185943e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 2.1454694375e+10 2.1400889414e+10 2.1452176856e+10 2.1452176856e+10 5.1435321823e+00 5.1435305794e+00 5.1435304418e+00 5.1435125917e+00 5.1435443064e+00 1.0685494045e+10 1.6777216000e+07 1.0000000000e+00 1.0307921510e+11 1.3743895347e+11 1.0685464576e+10 1.0685677568e+10 1.0685494045e+10 1.0685494045e+10 1.7860643122e+10 1.7860624384e+10 1.7860689920e+10 0 1 0 0 0 0 0 0
6 1.2290867996e+10 1.2290860940e+10 1.2290856646e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.2289536895e+10 1.2286604881e+10 1.2290867996e+10 1.2290867996e+10 4.7285572659e+00 4.7285556168e+00 4.7285554114e+00 4.7285294335e+00 4.7285606387e+00 6.1065465146e+09 1.6777216000e+07 1.6777216000e+07 3.4359738368e+10 8.5899345920e+10 6.1065543680e+09 6.1064151040e+09 6.1065465146e+09 6.1065465146e+09 8.5229703658e+09 8.5229895680e+09 8.5228175360e+09 0 0 0 0 0 0 0 0
7 4.9544148499e+09 4.9544052011e+09 4.9544003188e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 4.9542525137e+09 4.9542525137e+09 4.9544148499e+09 4.9544148499e+09 4.2787720082e+00 4.2787708376e+00 4.2787708179e+00 4.2787284591e+00 4.2787414543e+00 3.0823244812e+09 1.0000000000e+00 1.6777216000e+07 1.1811160064e+10 8.5899345920e+10 3.0823321600e+09 3.0822952960e+09 3.0823244812e+09 3.0823244812e+09 7.3524578688e+09 7.3525084160e+09 7.3524346880e+09 1 0 0 0 0 0 0 0
8 1.1937363360e+10 1.1937345459e+10 1.1937354301e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.1937080556e+10 1.1934061950e+10 1.1937363360e+10 1.1937363360e+10 4.1291075388e+00 4.1291065353e+00 4.1291063192e+00 4.1290559564e+00 4.1290844241e+00 2.3971640039e+09 1.0000000000e+00 1.6777216000e+07 4.8318382080e+09 8.5899345920e+10 2.3972003840e+09 2.3972085760e+09 2.3971640039e+09 2.3971640039e+09 2.9798830101e+09 2.9799444480e+09 2.9799362560e+09 1 0 0 0 0 0 0 0
9 8.5633965309e+09 8.5633960607e+09 8.5633981151e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 8.5636800695e+09 8.5594718726e+09 8.5633965309e+09 8.5633965309e+09 3.7285452956e+00 3.7285439199e+00 3.7285439241e+00 3.7284677816e+00 3.7285002600e+00 7.9513341180e+08 1.6777216000e+07 1.6777216000e+07 4.8318382080e+09 6.8719476736e+10 7.9515187200e+08 7.9513702400e+08 7.9513341180e+08 7.9513341180e+08 2.5475186244e+09 2.5476034560e+09 2.5475461120e+09 0 0 0 0 0 0 0 0
10 3.9146809348e+09 3.9146445832e+09 3.9146666315e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 3.9142363153e+09 3.9145239471e+09 3.9146809348e+09 3.9146809348e+09 3.6270729342e+00 3.6270713706e+00 3.6270715564e+00 3.6269857028e+00 3.6270123030e+00 1.2152820389e+09 1.6777216000e+07 1.6777216000e+07 1.2750684160e+09 5.5834574848e+10 1.2153436160e+09 1.2153210880e+09 1.2152820389e+09 1.2152820389e+09 1.5637251497e+09 1.5638149120e+09 1.5637688320e+09 0 0 0 0 0 0 0 0
11 5.5206500382e+09 5.5206402132e+09 5.5206479806e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 5.5209023065e+09 5.5225335378e+09 5.5206500382e+09 5.5206500382e+09 3.3485801318e+00 3.3485782307e+00 3.3485786794e+00 3.3484712492e+00 3.3485108120e+00 4.5274651373e+08 1.0000000000e+00 1.6777216000e+07 4.0265318400e+08 4.7244640256e+10 4.5277491200e+08 4.5275520000e+08 4.5274651373e+08 4.5274651373e+08 1.4667207629e+09 1.4668257280e+09 1.4667489280e+09 1 0 0 0 0 0 0 0
12 5.6721579508e+09 5.6721563181e+09 5.6721611642e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 5.6721879145e+09 5.6698054764e+09 5.6721579508e+09 5.6721579508e+09 3.2318518447e+00 3.2318503090e+00 3.2318504870e+00 3.2317347040e+00 3.2317788805e+00 8.2735566193e+08 1.6777216000e+07 1.6777216000e+07 7.7175193600e+08 2.3622320128e+10 8.2742732800e+08 8.2738176000e+08 8.2735566193e+08 8.2735566193e+08 1.0073121088e+09 1.0074035200e+09 1.0073390080e+09 0 0 0 0 0 0 0 0
13 2.7162792200e+09 2.7162843666e+09 2.7162824439e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 2.7162514776e+09 2.7158369409e+09 2.7162792200e+09 2.7162792200e+09 3.1133957118e+00 3.1133937633e+00 3.1133940073e+00 3.1132744820e+00 3.1133063682e+00 2.6396225913e+08 1.0000000000e+00 1.6777216000e+07 8.3886080000e+07 2.3622320128e+10 2.6398649600e+08 2.6396480000e+08 2.6396225913e+08 2.6396225913e+08 7.6362547855e+08 7.6370278400e+08 7.6363161600e+08 1 0 0 0 0 0 0 0
14 4.4200362700e+09 4.4200340435e+09 4.4200340435e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 4.4200243420e+09 4.4200243420e+09 4.4200362700e+09 4.4200362700e+09 2.9872719701e+00 2.9872692320e+00 2.9872699274e+00 2.9871377522e+00 2.9871886787e+00 4.3130172890e+08 1.0000000000e+00 1.0000000000e+00 4.9283072000e+07 1.9327352832e+10 4.3135078400e+08 4.3130931200e+08 4.3130172890e+08 4.3130172890e+08 6.3545882985e+08 6.3553484800e+08 6.3547136000e+08 1 1 0 0 0 0 0 0
