matrix=data/matrices/bcsstk03.mtx n=112 seed=18
iter res_d res_f res_ffma res_p8q res_p8n res_p16q res_p16n res_p32q res_p32n res_p64q res_p64n solerr_d solerr_f solerr_p32q solerr_p32n pAp_d pAp_p8q pAp_p8n pAp_p16q pAp_p16n pAp_p32q pAp_p32n pAp_p64q pAp_p64n guard_p8q guard_p8n guard_p16q guard_p16n guard_p32q guard_p32n guard_p64q guard_p64n
0 1.2142732161e+11 1.2142732818e+11 1.2142732818e+11 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.2140407125e+11 1.2140407125e+11 1.2142732161e+11 1.2142732161e+11 5.0588151155e+00 5.0588138257e+00 5.0588055072e+00 5.0586888301e+00 3.9820607511e+12 1.6777216000e+07 1.6777216000e+07 3.2985348833e+12 2.1990232556e+12 3.9820722176e+12 3.9820554404e+12 3.9820607511e+12 3.9820607511e+12 0 0 0 0 0 0 0 0
1 1.1552290092e+10 1.1552248166e+10 1.1552247024e+10 0.0000000000e+00 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.1552084840e+10 1.1538041644e+10 1.1552290092e+10 1.1552290092e+10 5.7869232723e+00 5.7869234550e+00 5.7869221226e+00 5.7869532096e+00 2.8662052839e+11 1.6777216000e+07 1.6777216000e+07 3.4359738368e+11 2.7487790694e+11 2.8661986099e+11 2.8660937523e+11 2.8662052839e+11 2.8662052839e+11 0 0 0 0 0 0 0 0
2 1.2058069190e+10 1.2058087117e+10 1.2058090035e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.2058699133e+10 1.2055710978e+10 1.2058069190e+10 1.2058069190e+10 4.0837645903e+00 4.0837648221e+00 4.0837612466e+00 4.0837469262e+00 1.6701969438e+10 -1.6777216000e+07 1.6777216000e+07 2.5769803776e+10 2.3622320128e+10 1.6701882368e+10 1.6700833792e+10 1.6701969438e+10 1.6701969438e+10 1 0 0 0 0 0 0 0
3 3.2129998013e+09 3.2130172113e+09 3.2130182379e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 3.2128259128e+09 3.2145776309e+09 3.2129998013e+09 3.2129998013e+09 3.5422592279e+00 3.5422599906e+00 3.5422559944e+00 3.5422840130e+00 5.2078738784e+09 1.6777216000e+07 1.6777216000e+07 3.0064771072e+10 6.4424509440e+10 5.2078592000e+09 5.2075970560e+09 5.2078738784e+09 5.2078738784e+09 0 0 0 0 0 0 0 0
4 2.9675302836e+09 2.9675255651e+09 2.9675281587e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 2.9676234720e+09 2.9672440532e+09 2.9675302836e+09 2.9675302836e+09 3.5058235390e+00 3.5058241167e+00 3.5058175688e+00 3.5058172948e+00 3.2584083878e+09 1.6777216000e+07 1.6777216000e+07 3.8654705664e+10 2.5769803776e+10 3.2583946240e+09 3.2582144000e+09 3.2584083878e+09 3.2584083878e+09 0 0 0 0 0 0 0 0
5 1.8177456080e+09 1.8177582889e+09 1.8177567011e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.8178328379e+09 1.8184520963e+09 1.8177456080e+09 1.8177456080e+09 3.0088649692e+00 3.0088656240e+00 3.0088543772e+00 3.0088568509e+00 5.2100638180e+08 -1.6777216000e+07 -1.6777216000e+07 3.4359738368e+10 3.8654705664e+10 5.2100915200e+08 5.2097638400e+08 5.2100638180e+08 5.2100638180e+08 1 1 0 0 0 0 0 0
6 1.3937780576e+09 1.3937681501e+09 1.3937685445e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.3937212111e+09 1.3923067782e+09 1.3937780576e+09 1.3937780576e+09 2.6257847992e+00 2.6257848135e+00 2.6257710767e+00 2.6257823705e+00 3.5466438199e+08 -1.6777216000e+07 1.6777216000e+07 1.9327352832e+10 6.8719476736e+10 3.5466828800e+08 3.5464704000e+08 3.5466438199e+08 3.5466438199e+08 1 0 0 0 0 0 0 0
7 1.5078271292e+09 1.5078439934e+09 1.5078435377e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.5079908278e+09 1.5092968517e+09 1.5078271292e+09 1.5078271292e+09 2.3800163262e+00 2.3800161736e+00 2.3799970428e+00 2.3799900108e+00 2.5241835780e+08 -1.6777216000e+07 1.6777216000e+07 1.2884901888e+10 3.4359738368e+10 2.5242336000e+08 2.5240857600e+08 2.5241835780e+08 2.5241835780e+08 1 0 0 0 0 0 0 0
8 6.9256100290e+08 6.9255750876e+08 6.9255793047e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 6.9255567308e+08 6.9219995601e+08 6.9256100290e+08 6.9256100290e+08 2.2887895966e+00 2.2887904421e+00 2.2887723838e+00 2.2887811562e+00 1.9546882683e+08 -1.6777216000e+07 -1.6777216000e+07 5.3687091200e+09 3.4359738368e+10 1.9547462400e+08 1.9546176000e+08 1.9546882683e+08 1.9546882683e+08 1 1 0 0 0 0 0 0
9 1.2669785288e+09 1.2669747942e+09 1.2669741433e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.2670963922e+09 1.2662075135e+09 1.2669785288e+09 1.2669785288e+09 2.2157611627e+00 2.2157625011e+00 2.2157445654e+00 2.2157566086e+00 1.2015177487e+08 -1.6777216000e+07 1.6777216000e+07 2.5501368320e+09 1.2884901888e+10 1.2015612800e+08 1.2014777600e+08 1.2015177487e+08 1.2015177487e+08 1 0 0 0 0 0 0 0
