matrix=data/matrices/nos2.mtx n=957 seed=41
iter res_d res_f res_ffma res_p8q res_p8n res_p16q res_p16n res_p32q res_p32n res_p64q res_p64n solerr_d solerr_f solerr_ffma solerr_p32q solerr_p32n pAp_d pAp_p8q pAp_p8n pAp_p16q pAp_p16n pAp_p32q pAp_p32n pAp_p64q pAp_p64n rz_d rz_p32q rz_p32n guard_p8q guard_p8n guard_p16q guard_p16n guard_p32q guard_p32n guard_p64q guard_p64n
0 9.0513949503e+10 9.0514039679e+10 9.0514039679e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 9.0500576621e+10 8.9989558552e+10 9.0513949503e+10 9.0513949503e+10 1.0366051988e+01 1.0366047556e+01 1.0366047556e+01 1.0366113832e+01 1.0366338121e+01 9.5564283017e+13 1.6777216000e+07 1.6777216000e+07 7.0368744178e+13 8.7960930222e+12 9.5564096078e+13 9.5564096078e+13 9.5564283017e+13 9.5564283017e+13 4.9517551839e+13 4.9517751697e+13 4.9518825439e+13 0 0 0 0 0 0 0 0
1 6.0910014025e+10 6.0909189952e+10 6.0909199194e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 6.0929526872e+10 6.0777960650e+10 6.0910014025e+10 6.0910014025e+10 1.0083359292e+01 1.0083363935e+01 1.0083363945e+01 1.0083291823e+01 1.0083050955e+01 2.6894845795e+11 1.6777216000e+07 1.6777216000e+07 9.6207267430e+11 2.1990232556e+12 2.6895240397e+11 2.6895712256e+11 2.6894845795e+11 2.6894845795e+11 2.9453196085e+11 2.9453660979e+11 2.9454080410e+11 0 0 0 0 0 0 0 0
2 4.6226166676e+10 4.6226054420e+10 4.6226054420e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 4.6233283136e+10 4.6233283136e+10 4.6226166676e+10 4.6226166676e+10 7.0590869736e+00 7.0590868524e+00 7.0590868919e+00 7.0590718308e+00 7.0590273197e+00 1.0031077481e+11 1.6777216000e+07 1.6777216000e+07 2.0615843021e+11 2.1990232556e+12 1.0031254733e+11 1.0031123661e+11 1.0031077481e+11 1.0031077481e+11 1.7989832856e+11 1.7990156288e+11 1.7990575718e+11 0 0 0 0 0 0 0 0
3 2.4840902256e+10 2.4840882204e+10 2.4840876538e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 2.4835720343e+10 2.4777625011e+10 2.4840902256e+10 2.4840902256e+10 6.2276200838e+00 6.2276204132e+00 6.2276207356e+00 6.2276175298e+00 6.2276192425e+00 3.4608568743e+10 1.6777216000e+07 1.0000000000e+00 4.8103633715e+11 2.1990232556e+12 3.4609233920e+10 3.4612510720e+10 3.4608568743e+10 3.4608568743e+10 4.4000984946e+10 4.4001853440e+10 4.4005982208e+10 0 1 0 0 0 0 0 0
4 2.3727178577e+10 2.3726982359e+10 2.3726991998e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 2.3731880562e+10 2.3671076259e+10 2.3727178577e+10 2.3727178577e+10 5.5499116496e+00 5.5499122034e+00 5.5499121915e+00 5.5498842033e+00 5.5498370899e+00 1.5239344556e+10 1.0000000000e+00 1.0000000000e+00 8.5899345920e+10 1.7592186044e+13 1.5239659520e+10 1.5241150464e+10 1.5239344556e+10 1.5239344556e+10 2.7798177318e+10 2.7798765568e+10 2.7800895488e+10 1 1 0 0 0 0 0 0
5 2.1047537615e+10 2.1047434558e+10 2.1047445424e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 2.1047804830e+10 2.1047804830e+10 2.1047537615e+10 2.1047537615e+10 4.8180533830e+00 4.8180535415e+00 4.8180533156e+00 4.8180301025e+00 4.8180269843e+00 1.3182385897e+10 1.6777216000e+07 1.0000000000e+00 6.8719476736e+10 4.3980465111e+12 1.3182681088e+10 1.3183467520e+10 1.3182385897e+10 1.3182385897e+10 2.1547604023e+10 2.1548105728e+10 2.1549318144e+10 0 1 0 0 0 0 0 0
6 1.2265523601e+10 1.2265497499e+10 1.2265495347e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.2266061159e+10 1.2257246166e+10 1.2265523601e+10 1.2265523601e+10 4.4038685497e+00 4.4038682030e+00 4.4038683733e+00 4.4038468354e+00 4.4038515380e+00 5.9460485825e+09 1.6777216000e+07 1.0000000000e+00 8.5899345920e+10 8.7960930222e+12 5.9461959680e+09 5.9464990720e+09 5.9460485825e+09 5.9460485825e+09 8.4509023740e+09 8.4511293440e+09 8.4515880960e+09 0 1 0 0 0 0 0 0
7 5.4769585807e+09 5.4768607082e+09 5.4768681361e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 5.4783198078e+09 5.4774976693e+09 5.4769585807e+09 5.4769585807e+09 3.8246321620e+00 3.8246316061e+00 3.8246316477e+00 3.8246028180e+00 3.8245942393e+00 3.1368767547e+09 1.0000000000e+00 1.0000000000e+00 2.1474836480e+10 4.3980465111e+12 3.1369707520e+09 3.1371673600e+09 3.1368767547e+09 3.1368767547e+09 7.9011680464e+09 7.9014133760e+09 7.9018475520e+09 1 1 0 0 0 0 0 0
8 1.2534348594e+10 1.2534292769e+10 1.2534308208e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.2536251936e+10 1.2524750785e+10 1.2534348594e+10 1.2534348594e+10 3.6349288144e+00 3.6349274687e+00 3.6349271847e+00 3.6349022153e+00 3.6349042438e+00 3.0739567897e+09 1.0000000000e+00 1.0000000000e+00 9.6636764160e+09 2.1990232556e+12 3.0740623360e+09 3.0742507520e+09 3.0739567897e+09 3.0739567897e+09 3.7503899384e+09 3.7505146880e+09 3.7506846720e+09 1 1 0 0 0 0 0 0
9 9.1359350567e+09 9.1358936173e+09 9.1358984314e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 9.1366691246e+09 9.1307522309e+09 9.1359350567e+09 9.1359350567e+09 3.2198217951e+00 3.2198200668e+00 3.2198198179e+00 3.2197988428e+00 3.2198029301e+00 1.0361990572e+09 1.6777216000e+07 1.0000000000e+00 4.2949672960e+09 1.0995116278e+12 1.0362327040e+09 1.0362516480e+09 1.0361990572e+09 1.0361990572e+09 2.9345754398e+09 2.9346693120e+09 2.9347266560e+09 0 1 0 0 0 0 0 0
