matrix=data/matrices/s3dkt3m2.mtx n=90449 seed=36
iter res_d res_f res_ffma res_p32q res_p32n solerr_d solerr_f solerr_ffma solerr_p32q solerr_p32n pAp_d pAp_p32q pAp_p32n rz_d rz_p32q rz_p32n guard_p32q guard_p32n
0 2.6391961859e+05 2.6391425711e+05 2.6391425711e+05 2.6391948736e+05 2.6384796204e+05 4.0047492053e+01 4.0045840002e+01 4.0045840002e+01 4.0047496364e+01 4.0042668594e+01 4.9987978944e+08 4.9987968000e+08 4.9976166400e+08 1.8680296543e+08 1.8680294400e+08 1.8673632000e+08 0 0
1 1.1463856690e+05 1.1463127168e+05 1.1463128508e+05 1.1463856077e+05 1.1459767872e+05 4.5290816870e+01 4.5289834058e+01 4.5289835179e+01 4.5290815752e+01 4.5288413464e+01 6.7585876684e+07 6.7585888000e+07 6.7561120000e+07 3.3729918883e+07 3.3729920000e+07 3.3714928000e+07 0 0
2 6.6174419672e+04 6.6169195008e+04 6.6169210483e+04 6.6174390696e+04 6.6156190459e+04 5.4476637179e+01 5.4474949952e+01 5.4474955426e+01 5.4476635028e+01 5.4473801407e+01 1.6626408813e+07 1.6626408000e+07 1.6619216000e+07 7.9887897715e+06 7.9887890000e+06 7.9851480000e+06 0 0
3 4.5731371125e+04 4.5727587122e+04 4.5727595520e+04 4.5731370065e+04 4.5721035159e+04 6.3235738325e+01 6.3234021246e+01 6.3234028709e+01 6.3235735291e+01 6.3233616687e+01 4.4382107964e+06 4.4382100000e+06 4.4361090000e+06 2.4897820223e+06 2.4897815000e+06 2.4884610000e+06 0 0
4 3.0296063530e+04 3.0292794127e+04 3.0292793070e+04 3.0296066543e+04 3.0286254572e+04 6.4969889682e+01 6.4968905704e+01 6.4968907402e+01 6.4969889190e+01 6.4969115271e+01 2.5803635953e+06 2.5803630000e+06 2.5788175000e+06 1.3263894150e+06 1.3263892500e+06 1.3255415000e+06 0 0
5 2.3233754953e+04 2.3230670761e+04 2.3230665251e+04 2.3233752000e+04 2.3226390507e+04 6.0640937987e+01 6.0640916073e+01 6.0640914132e+01 6.0640939516e+01 6.0641494036e+01 1.1227829300e+06 1.1227830000e+06 1.1220595000e+06 6.1190799401e+05 6.1190800000e+05 6.1150275000e+05 0 0
6 1.8312570079e+04 1.8309701909e+04 1.8309691423e+04 1.8312571420e+04 1.8305160802e+04 5.4516005910e+01 5.4516618672e+01 5.4516615335e+01 5.4516007439e+01 5.4517135185e+01 4.7543485655e+05 4.7543481250e+05 4.7511596875e+05 3.2173817415e+05 3.2173815625e+05 3.2151275000e+05 0 0
7 1.4943275325e+04 1.4940578838e+04 1.4940566522e+04 1.4943274072e+04 1.4937735304e+04 5.0375762347e+01 5.0376444435e+01 5.0376442050e+01 5.0375763404e+01 5.0376759226e+01 3.0038909142e+05 3.0038909375e+05 3.0017178125e+05 2.0771174009e+05 2.0771173438e+05 2.0755370312e+05 0 0
8 1.2745290976e+04 1.2742846778e+04 1.2742845522e+04 1.2745290581e+04 1.2740742835e+04 4.8027352626e+01 4.8027859160e+01 4.8027857694e+01 4.8027353258e+01 4.8028027605e+01 2.0716314418e+05 2.0716312500e+05 2.0699578125e+05 1.4287529187e+05 1.4287528125e+05 1.4275660938e+05 0 0
9 1.0963213119e+04 1.0960779534e+04 1.0960772236e+04 1.0963212668e+04 1.0959051054e+04 4.6447348971e+01 4.6447683872e+01 4.6447684769e+01 4.6447349472e+01 4.6447839426e+01 1.6688409917e+05 1.6688409375e+05 1.6674125000e+05 1.0727801997e+05 1.0727801562e+05 1.0718402344e+05 0 0
