matrix=data/matrices/mhd4800b.mtx n=4800 seed=30
iter res_d res_f res_ffma res_p8q res_p8n res_p16q res_p16n res_p32q res_p32n res_p64q res_p64n solerr_d solerr_f solerr_ffma solerr_p32q solerr_p32n pAp_d pAp_p8q pAp_p8n pAp_p16q pAp_p16n pAp_p32q pAp_p32n pAp_p64q pAp_p64n rz_d rz_p32q rz_p32n guard_p8q guard_p8n guard_p16q guard_p16n guard_p32q guard_p32n guard_p64q guard_p64n
0 9.8670125135e-01 9.8669919125e-01 9.8669916105e-01 1.0000000000e+00 1.6583123952e+00 9.8759394332e-01 9.7440386423e-01 9.8670125268e-01 9.8670080339e-01 9.8670125135e-01 9.8670125135e-01 2.3750757002e+02 2.3750769627e+02 2.3750769627e+02 2.3750757239e+02 2.3750751442e+02 5.1232167980e+01 4.8000000000e+01 1.6000000000e+01 5.1218750000e+01 4.4281250000e+01 5.1232167721e+01 5.1232173920e+01 5.1232167980e+01 5.1232167980e+01 4.2221272217e+01 4.2221271992e+01 4.2221266747e+01 0 0 0 0 0 0 0 0
1 3.7831505408e-01 3.7830986202e-01 3.7830984232e-01 3.9528470752e-01 7.5000000000e-01 3.7896665111e-01 3.6577187221e-01 3.7831506868e-01 3.7831482743e-01 3.7831505408e-01 3.7831505408e-01 8.2601344917e+01 8.2601822283e+01 8.2601824017e+01 8.2601337965e+01 8.2601368997e+01 2.3959880349e+00 4.0000000000e+00 2.5000000000e+00 2.3964843750e+00 2.1279296875e+00 2.3959878534e+00 2.3959862739e+00 2.3959880349e+00 2.3959880349e+00 2.4127288879e+00 2.4127287567e+00 2.4127271622e+00 0 0 0 0 0 0 0 0
2 1.6687276132e-01 1.6687244450e-01 1.6687242218e-01 6.3737743920e-01 5.0000000000e-01 1.6678360969e-01 1.7205246520e-01 1.6687275983e-01 1.6687273332e-01 1.6687276132e-01 1.6687276132e-01 5.0721145456e+01 5.0721322324e+01 5.0721322168e+01 5.0721144321e+01 5.0721140387e+01 4.1521363652e-01 5.0000000000e+00 2.0000000000e+00 4.1516113281e-01 3.7597656250e-01 4.1521362588e-01 4.1521342285e-01 4.1521363652e-01 4.1521363652e-01 3.9720864778e-01 3.9720863663e-01 3.9720847644e-01 0 0 0 0 0 0 0 0
3 4.8394283073e-02 4.8393831065e-02 4.8393828659e-02 4.0000000000e+00 1.5309310892e-01 4.8435924874e-02 4.6095405161e-02 4.8394280906e-02 4.8394212348e-02 4.8394283073e-02 4.8394283073e-02 2.6659244115e+01 2.6659617427e+01 2.6659612760e+01 2.6659219661e+01 2.6659209414e+01 8.3227260822e-02 2.8125000000e-01 8.7500000000e-01 8.3038330078e-02 7.3028564453e-02 8.3227272611e-02 8.3227250725e-02 8.3227260822e-02 8.3227260822e-02 7.5947002050e-02 7.5947009027e-02 7.5946998782e-02 0 0 0 0 0 0 0 0
4 1.7803947850e-02 1.7803900382e-02 1.7803901199e-02 4.4721359550e+00 1.4142135624e+00 1.7591683139e-02 1.8399847345e-02 1.7803954326e-02 1.7803937366e-02 1.7803947850e-02 1.7803947850e-02 2.7491763578e+01 2.7491676211e+01 2.7491684649e+01 2.7491738553e+01 2.7491733547e+01 1.2135330372e-02 6.5536000000e+04 1.0000000000e+00 1.1779785156e-02 1.0147094727e-02 1.2135340599e-02 1.2135338853e-02 1.2135330372e-02 1.2135330372e-02 1.0802929482e-02 1.0802934994e-02 1.0802935692e-02 0 1 0 0 0 0 0 0
5 1.1471310806e-02 1.1471005264e-02 1.1471010339e-02 4.8989794856e+00 2.2360679775e+00 1.1262268159e-02 1.0230628340e-02 1.1471319868e-02 1.1471272932e-02 1.1471310806e-02 1.1471310806e-02 1.5010931207e+01 1.5011107866e+01 1.5011109817e+01 1.5010860115e+01 1.5010858982e+01 3.5791634266e-03 6.5536000000e+04 2.5600000000e+02 3.4828186035e-03 2.8076171875e-03 3.5791676491e-03 3.5791689297e-03 3.5791634266e-03 3.5791634266e-03 2.9629701759e-03 2.9629733763e-03 2.9629737837e-03 0 0 0 0 0 0 0 0
6 6.4319296731e-03 6.4315759132e-03 6.4315849635e-03 6.3245553203e+00 2.8284271247e+00 6.3664085988e-03 5.5992895221e-03 6.4319324001e-03 6.4319256127e-03 6.4319296731e-03 6.4319296731e-03 1.3468922775e+01 1.3468949335e+01 1.3468954519e+01 1.3468832763e+01 1.3468833355e+01 7.5500912832e-04 3.2768000000e+04 5.1200000000e+02 7.5340270996e-04 5.7029724121e-04 7.5500906678e-04 7.5500889216e-04 7.5500912832e-04 7.5500912832e-04 7.9549509286e-04 7.9549534712e-04 7.9549555085e-04 0 0 0 0 0 0 0 0
7 2.6785362122e-03 2.6785680430e-03 2.6785688919e-03 6.3245553203e+00 4.0000000000e+00 2.6407846256e-03 2.5547423751e-03 2.6785363803e-03 2.6785272124e-03 2.6785362122e-03 2.6785362122e-03 1.1642781955e+01 1.1642829353e+01 1.1642841393e+01 1.1642634806e+01 1.1642648411e+01 9.8804860766e-05 2.6214400000e+05 1.9200000000e+02 9.7751617432e-05 6.9141387939e-05 9.8804895970e-05 9.8804939626e-05 9.8804860766e-05 9.8804860766e-05 1.5510775354e-04 1.5510782396e-04 1.5510767116e-04 0 0 0 0 0 0 0 0
8 1.2068244665e-03 1.2067738615e-03 1.2067732020e-03 6.9282032303e+00 4.4721359550e+00 1.2237510776e-03 1.0952367215e-03 1.2068247794e-03 1.2068185149e-03 1.2068244665e-03 1.2068244665e-03 9.7178276547e+00 9.7178231916e+00 9.7178301292e+00 9.7176793964e+00 9.7176995276e+00 5.0860987036e-05 2.6214400000e+05 3.0720000000e+03 5.1856040955e-05 4.6133995056e-05 5.0861017371e-05 5.0860988267e-05 5.0860987036e-05 5.0860987036e-05 5.5215583745e-05 5.5215619795e-05 5.5215554312e-05 0 0 0 0 0 0 0 0
9 6.6448330286e-04 6.6447578795e-04 6.6447565963e-04 7.4833147735e+00 4.8989794856e+00 6.7415533552e-04 4.5058664124e-04 6.6448434252e-04 6.6447664341e-04 6.6448330286e-04 6.6448330286e-04 1.0138647607e+01 1.0138689817e+01 1.0138708821e+01 1.0138434789e+01 1.0138471558e+01 7.0709997972e-06 2.6214400000e+05 3.0720000000e+03 7.9274177551e-06 9.7155570984e-06 7.0710061664e-06 7.0709907050e-06 7.0709997972e-06 7.0709997972e-06 9.2424382003e-06 9.2424515969e-06 9.2424188551e-06 0 0 0 0 0 0 0 0
10 3.6842858027e-04 3.6844288025e-04 3.6844293810e-04 8.0000000000e+00 5.6568542495e+00 3.9555302114e-04 4.0715527539e-04 3.6842984335e-04 3.6842266899e-04 3.6842858027e-04 3.6842858027e-04 6.9490081057e+00 6.9489555789e+00 6.9489564250e+00 6.9488162117e+00 6.9488636339e+00 2.0294429628e-06 2.6214400000e+05 2.0480000000e+03 3.5315752029e-06 2.6971101761e-06 2.0294480692e-06 2.0294419301e-06 2.0294429628e-06 2.0294429628e-06 2.8551757526e-06 2.8551860396e-06 2.8551751257e-06 0 0 0 0 0 0 0 0
11 2.8742504057e-04 2.8742310254e-04 2.8742296658e-04 8.9442719100e+00 6.3245553203e+00 5.5269684681e-04 3.8602022219e-04 2.8742620503e-04 2.8742378237e-04 2.8742504057e-04 2.8742504057e-04 1.0972794468e+01 1.0972808696e+01 1.0972850411e+01 1.0972434253e+01 1.0972510296e+01 6.6823822608e-07 2.6214400000e+05 2.0480000000e+03 2.2500753403e-06 5.8114528656e-07 6.6824463829e-07 6.6824395617e-07 6.6823822608e-07 6.6823822608e-07 1.2893663536e-06 1.2893767689e-06 1.2893718804e-06 0 0 0 0 0 0 0 0
12 2.3843243846e-04 2.3840273119e-04 2.3840317080e-04 9.7979589711e+00 6.3245553203e+00 3.5326650704e-04 2.6779066124e-04 2.3843330099e-04 2.3842978451e-04 2.3843243846e-04 2.3843243846e-04 3.3215818701e+00 3.3213740894e+00 3.3213604307e+00 3.3213834157e+00 3.3214985325e+00 1.1414628916e-06 2.6214400000e+05 6.5536000000e+04 1.2889504433e-06 3.3527612686e-07 1.1414837218e-06 1.1414933851e-06 1.1414628916e-06 1.1414628916e-06 1.3227827405e-06 1.3228009266e-06 1.3228085436e-06 0 0 0 0 0 0 0 0
13 2.6633469981e-04 2.6635839931e-04 2.6635801250e-04 1.0583005244e+01 6.3245553203e+00 3.7126236147e-04 2.2217132230e-04 2.6633612376e-04 2.6633105481e-04 2.6633469981e-04 2.6633469981e-04 5.7165786733e+00 5.7165986660e+00 5.7166357529e+00 5.7160713385e+00 5.7161881645e+00 6.0840375299e-07 2.6214400000e+05 6.5536000000e+04 8.2701444626e-07 3.9115548134e-07 6.0840829974e-07 6.0840363858e-07 6.0840375299e-07 6.0840375299e-07 9.0747675372e-07 9.0748460480e-07 9.0747971626e-07 0 0 0 0 0 0 0 0
14 1.1948781725e-04 1.1946916566e-04 1.1946976041e-04 1.1313708499e+01 6.3245553203e+00 1.4314012939e-04 1.3817421170e-04 1.1948791368e-04 1.1948546070e-04 1.1948781725e-04 1.1948781725e-04 3.7581085346e+00 3.7580104334e+00 3.7580539148e+00 3.7577100817e+00 3.7579283418e+00 3.9599620339e-07 2.6214400000e+05 6.5536000000e+04 8.2701444626e-07 2.9802322388e-07 3.9600001855e-07 3.9599791535e-07 3.9599620339e-07 3.9599620339e-07 5.0256742199e-07 5.0257165185e-07 5.0256687700e-07 0 0 0 0 0 0 0 0
15 5.1404582297e-05 5.1409308460e-05 5.1408531007e-05 1.2649110641e+01 6.3245553203e+00 8.4269416940e-05 8.4957341962e-05 5.1404401670e-05 5.1400755828e-05 5.1404582297e-05 5.1404582297e-05 3.3241410923e+00 3.3241485810e+00 3.3241879160e+00 3.3235546696e+00 3.3237780956e+00 1.1231198161e-07 2.6214400000e+05 6.5536000000e+04 3.3155083656e-07 1.9930303097e-07 1.1231502128e-07 1.1231433916e-07 1.1231198161e-07 1.1231198161e-07 1.4589881849e-07 1.4590077058e-07 1.4589826947e-07 0 0 0 0 0 0 0 0
16 1.9840567949e-05 1.9826841225e-05 1.9827328384e-05 1.2649110641e+01 6.3245553203e+00 4.5776367188e-05 4.8252527774e-05 1.9841756439e-05 1.9841364758e-05 1.9840567949e-05 1.9840567949e-05 3.5029193858e+00 3.5028181147e+00 3.5028691533e+00 3.5024640473e+00 3.5027078868e+00 4.2583327284e-08 1.0485760000e+06 6.5536000000e+04 1.3224780560e-07 5.0291419029e-08 4.2589249460e-08 4.2590528437e-08 4.2583327284e-08 4.2583327284e-08 3.9745042182e-08 3.9748201175e-08 3.9747988012e-08 0 0 0 0 0 0 0 0
17 1.8062211224e-05 1.8055407959e-05 1.8055583204e-05 1.2649110641e+01 6.3245553203e+00 2.6973983047e-05 2.7508173183e-05 1.8062672284e-05 1.8061412206e-05 1.8062211224e-05 1.8062211224e-05 3.1140073422e+00 3.1139531882e+00 3.1140009414e+00 3.1134764647e+00 3.1137416208e+00 1.6230946341e-08 1.0485760000e+06 6.5536000000e+04 2.4214386940e-08 1.7695128918e-08 1.6231552991e-08 1.6230949029e-08 1.6230946341e-08 1.6230946341e-08 1.3647618326e-08 1.3648627117e-08 1.3648303820e-08 0 0 0 0 0 0 0 0
18 7.7195533998e-06 7.7142905474e-06 7.7142896479e-06 1.3856406461e+01 6.3245553203e+00 1.7481138973e-05 2.2243316249e-05 7.7196284973e-06 7.7181038739e-06 7.7195533998e-06 7.7195533998e-06 3.0044250206e+00 3.0043651221e+00 3.0044153282e+00 3.0038790763e+00 3.0041540010e+00 2.9104470069e-09 1.0485760000e+06 6.5536000000e+04 7.2177499533e-09 7.3341652751e-09 2.9103297550e-09 2.9101023813e-09 2.9104470069e-09 2.9104470069e-09 3.3980010846e-09 3.3979947744e-09 3.3977087810e-09 0 0 0 0 0 0 0 0
