matrix=data/matrices/bcsstk03.mtx n=112 seed=12
iter res_d res_f res_ffma res_p8q res_p8n res_p16q res_p16n res_p32q res_p32n res_p64q res_p64n solerr_d solerr_f solerr_p32q solerr_p32n pAp_d pAp_p8q pAp_p8n pAp_p16q pAp_p16n pAp_p32q pAp_p32n pAp_p64q pAp_p64n guard_p8q guard_p8n guard_p16q guard_p16n guard_p32q guard_p32n guard_p64q guard_p64n
0 4.6246922204e+10 4.6246923137e+10 4.6246923137e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 4.6245749978e+10 4.6195862423e+10 4.6246922204e+10 4.6246922204e+10 4.5608214407e+00 4.5608220272e+00 4.5608203099e+00 4.5607678656e+00 8.3697594153e+11 1.6777216000e+07 1.6777216000e+07 8.2463372083e+11 4.1231686042e+11 8.3697546035e+11 8.3698384896e+11 8.3697594153e+11 8.3697594153e+11 0 0 0 0 0 0 0 0
1 6.0119617187e+09 6.0119671290e+09 6.0119671290e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 6.0121452585e+09 6.0083986729e+09 6.0119617187e+09 6.0119617187e+09 4.1086830860e+00 4.1086830075e+00 4.1086826807e+00 4.1086779601e+00 1.3028827691e+11 1.6777216000e+07 1.6777216000e+07 1.2025908429e+11 1.2025908429e+11 1.3028792730e+11 1.3028530586e+11 1.3028827691e+11 1.3028827691e+11 0 0 0 0 0 0 0 0
2 4.8314197011e+09 4.8314156189e+09 4.8314153913e+09 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 4.8318382080e+09 4.8309060505e+09 4.8314197011e+09 4.8314197011e+09 3.3182764371e+00 3.3182765996e+00 3.3182766722e+00 3.3182811826e+00 7.9986329310e+09 1.6777216000e+07 0.0000000000e+00 9.6636764160e+09 1.2884901888e+10 7.9986524160e+09 7.9984312320e+09 7.9986329310e+09 7.9986329310e+09 0 1 0 0 0 0 0 0
3 2.5952960914e+09 2.5952917971e+09 2.5952916912e+09 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 2.5952135255e+09 2.5954304349e+09 2.5952960914e+09 2.5952960914e+09 3.2657292135e+00 3.2657289934e+00 3.2657289384e+00 3.2657311080e+00 2.3241154347e+09 1.6777216000e+07 nan 3.7580963840e+09 5.3687091200e+09 2.3241297920e+09 2.3240744960e+09 2.3241154347e+09 2.3241154347e+09 0 0 0 0 0 0 0 0
4 3.2074235498e+09 3.2074219019e+09 3.2074220733e+09 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 3.2075650186e+09 3.2054582433e+09 3.2074235498e+09 3.2074235498e+09 3.1683222016e+00 3.1683218012e+00 3.1683234548e+00 3.1683242835e+00 8.6822084790e+08 1.6777216000e+07 nan 1.8790481920e+09 2.5501368320e+09 8.6822553600e+08 8.6819430400e+08 8.6822084790e+08 8.6822084790e+08 0 0 0 0 0 0 0 0
5 1.4516187119e+09 1.4516162872e+09 1.4516161926e+09 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 1.4515928064e+09 1.4511079563e+09 1.4516187119e+09 1.4516187119e+09 2.7954898356e+00 2.7954894256e+00 2.7954925702e+00 2.7954970130e+00 4.3948307916e+08 -1.6777216000e+07 nan 1.8119393280e+09 2.0803747840e+09 4.3948518400e+08 4.3946803200e+08 4.3948307916e+08 4.3948307916e+08 1 0 0 0 0 0 0 0
6 1.2397336717e+09 1.2397343803e+09 1.2397346575e+09 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 1.2398124244e+09 1.2395853734e+09 1.2397336717e+09 1.2397336717e+09 2.4072525839e+00 2.4072520278e+00 2.4072585185e+00 2.4072621591e+00 1.4820415091e+08 -1.6777216000e+07 nan 1.1408506880e+09 9.7307852800e+08 1.4820428800e+08 1.4819769600e+08 1.4820415091e+08 1.4820415091e+08 1 0 0 0 0 0 0 0
7 1.1781994842e+09 1.1781977435e+09 1.1781982684e+09 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 1.1782336717e+09 1.1773972398e+09 1.1781994842e+09 1.1781994842e+09 2.2966143286e+00 2.2966132546e+00 2.2966218571e+00 2.2966217997e+00 9.1967192038e+07 1.6777216000e+07 nan 1.0066329600e+09 5.3687091200e+08 9.1967328000e+07 9.1963328000e+07 9.1967192038e+07 9.1967192038e+07 0 0 0 0 0 0 0 0
8 6.5477467723e+08 6.5477552525e+08 6.5477591882e+08 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 6.5479520331e+08 6.5460710939e+08 6.5477467723e+08 6.5477467723e+08 2.1331322320e+00 2.1331303222e+00 2.1331406133e+00 2.1331408007e+00 8.5765001253e+07 1.6777216000e+07 nan 2.6843545600e+09 4.1943040000e+08 8.5764992000e+07 8.5761184000e+07 8.5765001253e+07 8.5765001253e+07 0 0 0 0 0 0 0 0
9 9.2089549757e+08 9.2089355233e+08 9.2089437318e+08 0.0000000000e+00 nan 2.6843545600e+08 2.6843545600e+08 9.2087661285e+08 9.2068555564e+08 9.2089549757e+08 9.2089549757e+08 1.9471945519e+00 1.9471921784e+00 1.9472006234e+00 1.9472083754e+00 7.2366587570e+07 1.6777216000e+07 nan 1.4763950080e+09 4.0265318400e+08 7.2367328000e+07 7.2363328000e+07 7.2366587570e+07 7.2366587570e+07 0 0 0 0 0 0 0 0
