matrix=data/matrices/sts4098.mtx n=4098 seed=30
iter res_d res_f res_ffma res_p8q res_p8n res_p16q res_p16n res_p32q res_p32n res_p64q res_p64n solerr_d solerr_f solerr_ffma solerr_p32q solerr_p32n pAp_d pAp_p8q pAp_p8n pAp_p16q pAp_p16n pAp_p32q pAp_p32n pAp_p64q pAp_p64n rz_d rz_p32q rz_p32n guard_p8q guard_p8n guard_p16q guard_p16n guard_p32q guard_p32n guard_p64q guard_p64n
0 1.3174792009e+08 1.3174759798e+08 1.3174758983e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 6.7108864000e+07 1.3174763873e+08 1.3171425215e+08 1.3174792009e+08 1.3174792009e+08 3.3450067821e+00 3.3450109870e+00 3.3450112844e+00 3.3450050209e+00 3.3450201233e+00 1.2806333506e+10 1.6777216000e+07 1.6777216000e+07 1.2884901888e+10 8.5899345920e+09 1.2806340608e+10 1.2805455872e+10 1.2806333506e+10 1.2806333506e+10 3.8571315580e+09 3.8571315200e+09 3.8568837120e+09 0 0 0 0 0 0 0 0
1 6.7011521212e+07 6.7011579486e+07 6.7011583491e+07 4.0960000000e+03 4.0960000000e+03 6.7108864000e+07 6.7108864000e+07 6.7011000644e+07 6.6999719244e+07 6.7011521212e+07 6.7011521212e+07 3.7402572015e+00 3.7402578536e+00 3.7402577699e+00 3.7402555740e+00 3.7402437347e+00 1.2334559104e+09 1.6777216000e+07 1.6777216000e+07 1.2750684160e+09 1.4092861440e+09 1.2334540800e+09 1.2334090240e+09 1.2334559104e+09 1.2334559104e+09 4.7004702326e+08 4.7004569600e+08 4.7001830400e+08 0 0 0 0 0 0 0 0
2 1.7759867775e+07 1.7759968824e+07 1.7759974492e+07 4.0960000000e+03 4.0960000000e+03 1.6777216000e+07 3.3554432000e+07 1.7759893251e+07 1.7754813985e+07 1.7759867775e+07 1.7759867775e+07 2.7443648347e+00 2.7443633695e+00 2.7443633825e+00 2.7443683606e+00 2.7443688272e+00 2.8751251593e+08 1.6777216000e+07 1.0000000000e+00 3.3554432000e+08 2.1810380800e+08 2.8751078400e+08 2.8748953600e+08 2.8751251593e+08 2.8751251593e+08 1.5644094907e+08 1.5644006400e+08 1.5642860800e+08 0 1 0 0 0 0 0 0
3 2.3557213184e+07 2.3557137605e+07 2.3557133331e+07 4.0960000000e+03 4.0960000000e+03 3.3554432000e+07 1.6777216000e+07 2.3557252267e+07 2.3552693817e+07 2.3557213184e+07 2.3557213184e+07 2.1419547443e+00 2.1419540183e+00 2.1419540623e+00 2.1419581824e+00 2.1419644348e+00 9.3578732433e+07 1.0000000000e+00 1.6777216000e+07 1.1324620800e+08 1.2373196800e+08 9.3578272000e+07 9.3573792000e+07 9.3578732433e+07 9.3578732433e+07 4.3998221500e+07 4.3998000000e+07 4.3995648000e+07 1 0 0 0 0 0 0 0
4 1.2736719732e+07 1.2736621167e+07 1.2736621826e+07 4.0960000000e+03 4.0960000000e+03 1.6777216000e+07 8.3886080000e+06 1.2736513153e+07 1.2733730809e+07 1.2736719732e+07 1.2736719732e+07 1.7127188605e+00 1.7127160275e+00 1.7127158925e+00 1.7127219543e+00 1.7127248421e+00 3.0867236321e+07 1.6777216000e+07 1.6777216000e+07 3.8797312000e+07 3.2505856000e+07 3.0867072000e+07 3.0865432000e+07 3.0867236321e+07 3.0867236321e+07 2.0880467511e+07 2.0880360000e+07 2.0878824000e+07 0 0 0 0 0 0 0 0
5 9.3914576925e+06 9.3914161300e+06 9.3914147902e+06 4.0960000000e+03 4.0960000000e+03 1.6777216000e+07 1.6777216000e+07 9.3912196194e+06 9.3889898290e+06 9.3914576925e+06 9.3914576925e+06 1.7302589528e+00 1.7302515134e+00 1.7302511105e+00 1.7302648241e+00 1.7302509550e+00 2.3071800956e+07 1.6777216000e+07 1.0000000000e+00 3.5651584000e+07 2.9884416000e+07 2.3071696000e+07 2.3069680000e+07 2.3071800956e+07 2.3071800956e+07 1.4504950495e+07 1.4504868000e+07 1.4503546000e+07 0 1 0 0 0 0 0 0
6 9.1005906161e+06 9.1006465139e+06 9.1006474357e+06 4.0960000000e+03 4.0960000000e+03 1.6777216000e+07 1.6777216000e+07 9.1004824392e+06 9.0989484744e+06 9.1005906161e+06 9.1005906161e+06 1.7938574219e+00 1.7938484018e+00 1.7938479605e+00 1.7938678052e+00 1.7938533853e+00 1.2527763497e+07 1.0000000000e+00 1.6777216000e+07 2.0971520000e+07 3.1981568000e+07 1.2527672000e+07 1.2526516000e+07 1.2527763497e+07 1.2527763497e+07 8.6293585521e+06 8.6292860000e+06 8.6284280000e+06 1 0 0 0 0 0 0 0
7 5.6745089338e+06 5.6745772828e+06 5.6745791307e+06 4.0960000000e+03 4.0960000000e+03 1.1863283203e+07 1.6777216000e+07 5.6744015497e+06 5.6736919095e+06 5.6745089338e+06 5.6745089338e+06 1.6800707281e+00 1.6800638841e+00 1.6800635617e+00 1.6800854996e+00 1.6800778450e+00 7.9779453234e+06 1.6777216000e+07 1.6777216000e+07 1.8350080000e+07 1.9398656000e+07 7.9778670000e+06 7.9769910000e+06 7.9779453234e+06 7.9779453234e+06 5.7450647843e+06 5.7449970000e+06 5.7443480000e+06 0 0 0 0 0 0 0 0
8 3.4174452578e+06 3.4174675678e+06 3.4174704826e+06 4.0960000000e+03 4.0960000000e+03 8.3886080000e+06 5.9316416015e+06 3.4172621400e+06 3.4169380944e+06 3.4174452578e+06 3.4174452578e+06 1.5309987636e+00 1.5309939001e+00 1.5309936260e+00 1.5310161578e+00 1.5310128672e+00 6.4320969269e+06 1.6777216000e+07 1.6777216000e+07 1.8350080000e+07 1.6777216000e+07 6.4320090000e+06 6.4313020000e+06 6.4320969269e+06 6.4320969269e+06 3.8816186485e+06 3.8815570000e+06 3.8811125000e+06 0 0 0 0 0 0 0 0
9 2.6506500854e+06 2.6506458071e+06 2.6506441259e+06 4.0960000000e+03 4.0960000000e+03 8.3886080000e+06 8.3886080000e+06 2.6505013130e+06 2.6501404883e+06 2.6506500854e+06 2.6506500854e+06 1.4245611857e+00 1.4245568441e+00 1.4245565647e+00 1.4245824287e+00 1.4245787659e+00 2.6044451687e+06 1.0000000000e+00 1.6777216000e+07 1.0747904000e+07 1.5335424000e+07 2.6043960000e+06 2.6040875000e+06 2.6044451687e+06 2.6044451687e+06 1.9955439280e+06 1.9954982500e+06 1.9952527500e+06 1 0 0 0 0 0 0 0
