matrix=data/matrices/nos2.mtx n=957 seed=43
iter res_d res_f res_ffma res_p8q res_p8n res_p16q res_p16n res_p32q res_p32n res_p64q res_p64n solerr_d solerr_f solerr_ffma solerr_p32q solerr_p32n pAp_d pAp_p8q pAp_p8n pAp_p16q pAp_p16n pAp_p32q pAp_p32n pAp_p64q pAp_p64n rz_d rz_p32q rz_p32n guard_p8q guard_p8n guard_p16q guard_p16n guard_p32q guard_p32n guard_p64q guard_p64n
0 8.7804588703e+10 8.7804569336e+10 8.7804572542e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 8.7810813815e+10 8.7705714060e+10 8.7804588703e+10 8.7804588704e+10 1.0170049036e+01 1.0170049864e+01 1.0170049864e+01 1.0170050636e+01 1.0169682642e+01 8.5638871776e+13 1.6777216000e+07 1.6777216000e+07 7.0368744178e+13 8.7960930222e+12 8.5638426657e+13 8.5638426657e+13 8.5638871776e+13 8.5638871776e+13 4.4305493141e+13 4.4305272013e+13 4.4303661400e+13 0 0 0 0 0 0 0 0
1 5.9680584806e+10 5.9680705484e+10 5.9680705484e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 5.9686911876e+10 5.9532182096e+10 5.9680584806e+10 5.9680584806e+10 9.6131992104e+00 9.6131984821e+00 9.6131984872e+00 9.6131936966e+00 9.6136316086e+00 2.2412555579e+11 1.6777216000e+07 1.6777216000e+07 6.8719476736e+11 3.4359738368e+11 2.2412525568e+11 2.2410323558e+11 2.2412555579e+11 2.2412555579e+11 2.6013017549e+11 2.6012968550e+11 2.6010399539e+11 0 0 0 0 0 0 0 0
2 4.3289956521e+10 4.3289907168e+10 4.3289912045e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 4.3283916701e+10 4.3177240219e+10 4.3289956521e+10 4.3289956521e+10 6.4554460915e+00 6.4554476657e+00 6.4554476618e+00 6.4554413807e+00 6.4554840282e+00 1.0253218225e+11 1.6777216000e+07 1.6777216000e+07 2.7487790694e+11 8.5899345920e+10 1.0253185843e+11 1.0252346982e+11 1.0253218225e+11 1.0253218225e+11 1.7092304303e+11 1.7092260659e+11 1.7090687795e+11 0 0 0 0 0 0 0 0
3 2.2431204962e+10 2.2431221709e+10 2.2431212298e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 2.2433239551e+10 2.2381787099e+10 2.2431204962e+10 2.2431204962e+10 5.7365875590e+00 5.7365867815e+00 5.7365870964e+00 5.7365789583e+00 5.7365129931e+00 3.3032562879e+10 1.6777216000e+07 1.6777216000e+07 4.8103633715e+11 1.0307921510e+11 3.3032404992e+10 3.3029095424e+10 3.3032562879e+10 3.3032562879e+10 4.0803733454e+10 4.0803631104e+10 4.0799436800e+10 0 0 0 0 0 0 0 0
4 2.0879446723e+10 2.0879400344e+10 2.0879402872e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 2.0882829289e+10 2.0862115616e+10 2.0879446723e+10 2.0879446723e+10 5.3024751039e+00 5.3024766482e+00 5.3024768237e+00 5.3024550248e+00 5.3025422782e+00 1.2512909845e+10 1.0000000000e+00 1.6777216000e+07 8.5899345920e+10 1.2025908429e+11 1.2512919552e+10 1.2511674368e+10 1.2512909845e+10 1.2512909845e+10 2.0224954671e+10 2.0225032192e+10 2.0222672896e+10 1 0 0 0 0 0 0 0
5 1.9018990620e+10 1.9018942800e+10 1.9018951125e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.9019177744e+10 1.8996432058e+10 1.9018990620e+10 1.9018990620e+10 4.4251674176e+00 4.4251703258e+00 4.4251701056e+00 4.4251359690e+00 4.4251832386e+00 8.7913334610e+09 1.6777216000e+07 1.0000000000e+00 1.2025908429e+11 8.5899345920e+10 8.7914250240e+09 8.7901962240e+09 8.7913334610e+09 8.7913334610e+09 1.6421141331e+10 1.6421273600e+10 1.6418930688e+10 0 1 0 0 0 0 0 0
6 1.1733561565e+10 1.1733536391e+10 1.1733536766e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.1733116952e+10 1.1722364601e+10 1.1733561565e+10 1.1733561565e+10 3.9697433548e+00 3.9697454294e+00 3.9697454257e+00 3.9697043066e+00 3.9696942845e+00 4.9471301808e+09 1.6777216000e+07 1.6777216000e+07 6.0129542144e+10 8.5899345920e+10 4.9471815680e+09 4.9464852480e+09 4.9471301808e+09 4.9471301808e+09 7.1500101724e+09 7.1500840960e+09 7.1490846720e+09 0 0 0 0 0 0 0 0
7 4.6332977150e+09 4.6332974827e+09 4.6332972454e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 4.6339144385e+09 4.6202881116e+09 4.6332977150e+09 4.6332977150e+09 3.4457286973e+00 3.4457317972e+00 3.4457316294e+00 3.4456805778e+00 3.4457097315e+00 3.0387438224e+09 1.0000000000e+00 1.6777216000e+07 1.7179869184e+10 8.5899345920e+10 3.0387691520e+09 3.0383493120e+09 3.0387438224e+09 3.0387438224e+09 7.0265888213e+09 7.0266634240e+09 7.0257131520e+09 1 0 0 0 0 0 0 0
8 1.0470130166e+10 1.0470094316e+10 1.0470093056e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.0470703383e+10 1.0458653247e+10 1.0470130166e+10 1.0470130166e+10 3.2843234549e+00 3.2843267969e+00 3.2843267651e+00 3.2842699061e+00 3.2843050861e+00 1.8468539512e+09 1.0000000000e+00 1.6777216000e+07 5.9055800320e+09 6.8719476736e+10 1.8468874240e+09 1.8466437120e+09 1.8468539512e+09 1.8468539512e+09 2.4092694260e+09 2.4093204480e+09 2.4090009600e+09 1 0 0 0 0 0 0 0
9 7.5125946845e+09 7.5125651772e+09 7.5125675189e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 7.5125967901e+09 7.5149942999e+09 7.5125946845e+09 7.5125946845e+09 2.9232016571e+00 2.9232048906e+00 2.9232047551e+00 2.9231343365e+00 2.9231644948e+00 8.0193666982e+08 1.6777216000e+07 1.6777216000e+07 7.5161927680e+09 5.1539607552e+10 8.0195379200e+08 8.0185036800e+08 8.0193666982e+08 8.0193666982e+08 2.1399288379e+09 2.1399889920e+09 2.1396981760e+09 0 0 0 0 0 0 0 0
