matrix=data/matrices/nasasrb.mtx n=54870 seed=11
iter res_d res_f res_ffma res_p32q res_p32n solerr_d solerr_f solerr_ffma solerr_p32q solerr_p32n pAp_d pAp_p32q pAp_p32n rz_d rz_p32q rz_p32n guard_p32q guard_p32n
0 7.8146573807e+09 7.8144287640e+09 7.8144262314e+09 7.8146536038e+09 7.5209847307e+09 1.0171543280e+00 1.0171502177e+00 1.0171501540e+00 1.0171552477e+00 1.0168990255e+00 7.6341071561e+12 7.6341030420e+12 7.6082661294e+12 2.5590235693e+12 2.5590287565e+12 2.5485429965e+12 0 0
1 4.4273687812e+09 4.4271777774e+09 4.4271782741e+09 4.4271509550e+09 4.2981118728e+09 1.0893536395e+00 1.0893490977e+00 1.0893491092e+00 1.0893542256e+00 1.0894774091e+00 1.3327620405e+12 1.3327652618e+12 1.3291246060e+12 5.2255011381e+11 5.2255260672e+11 5.2098393702e+11 0 0
2 2.6777911978e+09 2.6776659582e+09 2.6776660609e+09 2.6778454972e+09 2.6185359330e+09 1.0352363011e+00 1.0352352785e+00 1.0352353232e+00 1.0352364842e+00 1.0353282825e+00 3.3915768580e+11 3.3916085862e+11 3.3820560589e+11 1.4605939674e+11 1.4606086963e+11 1.4558481613e+11 0 0
3 1.7187049311e+09 1.7186114257e+09 1.7186115057e+09 1.7186618066e+09 1.6887582610e+09 9.6687911085e-01 9.6688034603e-01 9.6688036183e-01 9.6687891342e-01 9.6691145679e-01 1.2993482364e+11 1.2993613005e+11 1.2949389312e+11 5.5673309449e+10 5.5673880576e+10 5.5479697408e+10 0 0
4 1.1177273893e+09 1.1176629259e+09 1.1176629259e+09 1.1177957871e+09 1.0955406431e+09 9.0833676091e-01 9.0833897852e-01 9.0833897981e-01 9.0833641682e-01 9.0838048811e-01 4.7761874159e+10 4.7762440192e+10 4.7608168448e+10 2.2507398360e+10 2.2507651072e+10 2.2426714112e+10 0 0
5 8.8061002449e+08 8.8055617272e+08 8.8055609468e+08 8.8060408859e+08 8.6589778220e+08 8.5957549983e-01 8.5957793529e-01 8.5957793706e-01 8.5957517791e-01 8.5964368718e-01 2.0348581244e+10 2.0348796928e+10 2.0268810240e+10 1.0657105692e+10 1.0657218560e+10 1.0611294208e+10 0 0
6 7.4606892314e+08 7.4602106438e+08 7.4602085712e+08 7.4606753478e+08 7.3502111087e+08 8.1288548076e-01 8.1288866674e-01 8.1288866919e-01 8.1288518445e-01 8.1296958088e-01 1.1501532763e+10 1.1501649920e+10 1.1447615488e+10 6.5090023347e+09 6.5090682880e+09 6.4769884160e+09 0 0
7 6.3333689085e+08 6.3329216074e+08 6.3329237777e+08 6.3335379227e+08 6.2451482337e+08 7.6766307849e-01 7.6766696232e-01 7.6766693228e-01 7.6766271158e-01 7.6774597266e-01 7.6814576102e+09 7.6815319040e+09 7.6428001280e+09 4.5223280156e+09 4.5223772160e+09 4.4985548800e+09 0 0
8 5.3045483205e+08 5.3041345299e+08 5.3041403600e+08 5.3045924988e+08 5.2371726401e+08 7.2748862719e-01 7.2749349121e-01 7.2749340765e-01 7.2748822768e-01 7.2757946642e-01 5.7703315400e+09 5.7703956480e+09 5.7392496640e+09 3.2682642879e+09 3.2683028480e+09 3.2497950720e+09 0 0
9 4.0461481614e+08 4.0457179167e+08 4.0457268342e+08 4.0461448730e+08 3.9912058909e+08 6.9300754952e-01 6.9301305211e-01 6.9301289889e-01 6.9300715819e-01 6.9311267683e-01 4.5639877450e+09 4.5640417280e+09 4.5367623680e+09 2.4009302537e+09 2.4009605120e+09 2.3860572160e+09 0 0
10 3.4634745325e+08 3.4630045931e+08 3.4630074457e+08 3.4635403367e+08 3.4195798081e+08 6.6344652157e-01 6.6345240792e-01 6.6345226204e-01 6.6344622830e-01 6.6355797306e-01 2.7786752849e+09 2.7787161600e+09 2.7610337280e+09 1.5431253988e+09 1.5431464960e+09 1.5329003520e+09 0 0
11 2.8315772321e+08 2.8311133295e+08 2.8311151499e+08 2.8315435348e+08 2.7943320804e+08 6.3689579490e-01 6.3690175456e-01 6.3690163910e-01 6.3689562219e-01 6.3701052911e-01 1.8368034626e+09 1.8368276480e+09 1.8240215040e+09 1.0737643844e+09 1.0737776640e+09 1.0660756480e+09 0 0
12 2.5895600529e+08 2.5891163623e+08 2.5891202606e+08 2.5895793901e+08 2.5595995752e+08 6.1369587206e-01 6.1370223981e-01 6.1370211584e-01 6.1369580360e-01 6.1381628358e-01 1.1959369994e+09 1.1959500800e+09 1.1872040960e+09 7.1251861444e+08 7.1252633600e+08 7.0717644800e+08 0 0
13 2.2110498609e+08 2.2106525573e+08 2.2106568316e+08 2.2110785833e+08 2.1866769690e+08 5.9092590807e-01 5.9093275137e-01 5.9093261263e-01 5.9092593765e-01 5.9105151186e-01 9.2091054173e+08 9.2092108800e+08 9.1381811200e+08 5.5220331817e+08 5.5220940800e+08 5.4788556800e+08 0 0
14 2.1185845037e+08 2.1182215581e+08 2.1182228761e+08 2.1185906558e+08 2.0979382846e+08 5.6798544104e-01 5.6799261506e-01 5.6799246678e-01 5.6798556666e-01 5.6811464037e-01 6.3829479001e+08 6.3830169600e+08 6.3324313600e+08 4.1405723913e+08 4.1406156800e+08 4.1074457600e+08 0 0
15 1.8964488872e+08 1.8960959626e+08 1.8960981145e+08 1.8964736976e+08 1.8774489011e+08 5.4559340141e-01 5.4560093416e-01 5.4560076959e-01 5.4559362644e-01 5.4572417777e-01 5.9324308411e+08 5.9324928000e+08 5.8845491200e+08 3.6466215353e+08 3.6466585600e+08 3.6170112000e+08 0 0
16 1.7383268782e+08 1.7379950739e+08 1.7379934676e+08 1.7383290271e+08 1.7227628208e+08 5.2443158381e-01 5.2443945653e-01 5.2443932296e-01 5.2443192582e-01 5.2456347985e-01 4.7111976535e+08 4.7112473600e+08 4.6731980800e+08 2.9123522468e+08 2.9123814400e+08 2.8885478400e+08 0 0
17 1.6067799735e+08 1.6064432377e+08 1.6064409652e+08 1.6067866234e+08 1.5907627137e+08 5.0467238739e-01 5.0468056974e-01 5.0468045152e-01 5.0467286530e-01 5.0480243909e-01 4.2116817430e+08 4.2117222400e+08 4.1768985600e+08 2.4989502879e+08 2.4989734400e+08 2.4781395200e+08 0 0
18 1.4349706567e+08 1.4346523466e+08 1.4346504755e+08 1.4349792251e+08 1.4196495390e+08 4.8496792500e-01 4.8497624124e-01 4.8497614789e-01 4.8496856520e-01 4.8509677782e-01 2.9707756888e+08 2.9708006400e+08 2.9458022400e+08 1.9874175736e+08 1.9874336000e+08 1.9705670400e+08 0 0
19 1.2597086087e+08 1.2593852524e+08 1.2593857639e+08 1.2597103464e+08 1.2448942282e+08 4.6638571418e-01 4.6639408711e-01 4.6639402256e-01 4.6638652665e-01 4.6651213391e-01 2.6672774277e+08 2.6672972800e+08 2.6447084800e+08 1.7452600242e+08 1.7452723200e+08 1.7303155200e+08 0 0
20 1.1745518571e+08 1.1742233002e+08 1.1742229802e+08 1.1745455459e+08 1.1596842879e+08 4.4932727183e-01 4.4933558211e-01 4.4933551195e-01 4.4932824030e-01 4.4945008127e-01 2.2845753744e+08 2.2845907200e+08 2.2652761600e+08 1.4855383885e+08 1.4855475200e+08 1.4727020800e+08 0 0
21 1.1306124033e+08 1.1302373882e+08 1.1302406657e+08 1.1306158580e+08 1.1138621642e+08 4.3368241156e-01 4.3369085425e-01 4.3369075010e-01 4.3368351555e-01 4.3380703748e-01 1.8332738054e+08 1.8332844800e+08 1.8182432000e+08 1.1965748961e+08 1.1965811200e+08 1.1862201600e+08 0 0
22 1.0617823589e+08 1.0614426212e+08 1.0614453019e+08 1.0617835220e+08 1.0465292793e+08 4.1908254082e-01 4.1909132953e-01 4.1909115838e-01 4.1908380967e-01 4.1921214510e-01 1.6367689373e+08 1.6367782400e+08 1.6241516800e+08 1.0220701976e+08 1.0220748800e+08 1.0133446400e+08 0 0
