matrix=data/matrices/mhd4800b.mtx n=4800 seed=27
iter res_d res_f res_ffma res_p8q res_p8n res_p16q res_p16n res_p32q res_p32n res_p64q res_p64n solerr_d solerr_f solerr_ffma solerr_p32q solerr_p32n pAp_d pAp_p8q pAp_p8n pAp_p16q pAp_p16n pAp_p32q pAp_p32n pAp_p64q pAp_p64n rz_d rz_p32q rz_p32n guard_p8q guard_p8n guard_p16q guard_p16n guard_p32q guard_p32n guard_p64q guard_p64n
0 1.7377658407e+00 1.7377444692e+00 1.7377448122e+00 2.5495097568e+00 2.4494897428e+00 1.7388034679e+00 1.7602933882e+00 1.7377658551e+00 1.7377650234e+00 1.7377658407e+00 1.7377658407e+00 2.5083809812e+02 2.5083706775e+02 2.5083710413e+02 2.5083810043e+02 2.5083805184e+02 7.4002920605e+01 6.4000000000e+01 3.2000000000e+01 7.4000000000e+01 6.4875000000e+01 7.4002920151e+01 7.4002909660e+01 7.4002920605e+01 7.4002920605e+01 6.1312044431e+01 6.1312044144e+01 6.1312023640e+01 0 0 0 0 0 0 0 0
1 5.4388759128e-01 5.4387841079e-01 5.4387832859e-01 1.0606601718e+00 7.0710678119e-01 5.4396547455e-01 5.4430198276e-01 5.4388759930e-01 5.4388727396e-01 5.4388759128e-01 5.4388759128e-01 8.2640734733e+01 8.2641571517e+01 8.2641586557e+01 8.2640732488e+01 8.2640766265e+01 3.6940166700e+00 7.5000000000e+00 4.5000000000e+00 3.6972656250e+00 3.5410156250e+00 3.6940166801e+00 3.6940153241e+00 3.6940166700e+00 3.6940166700e+00 3.8128496278e+00 3.8128496557e+00 3.8128482252e+00 0 0 0 0 0 0 0 0
2 1.7524161430e-01 1.7524261601e-01 1.7524261070e-01 4.3301270189e-01 3.7500000000e-01 1.7521610541e-01 1.7543368416e-01 1.7524160892e-01 1.7524166605e-01 1.7524161430e-01 1.7524161430e-01 4.6589510708e+01 4.6589548463e+01 4.6589540489e+01 4.6589505899e+01 4.6589495637e+01 4.6206928102e-01 1.7500000000e+00 1.0000000000e+00 4.6228027344e-01 4.4348144531e-01 4.6206927672e-01 4.6206908301e-01 4.6206928102e-01 4.6206928102e-01 5.1078077809e-01 5.1078077778e-01 5.1078054309e-01 0 0 0 0 0 0 0 0
3 5.2337623834e-02 5.2336934699e-02 5.2336954718e-02 3.2000000000e+01 1.6583123952e+00 5.2335003933e-02 5.1489946588e-02 5.2337625353e-02 5.2337524703e-02 5.2337623834e-02 5.2337623834e-02 2.5403885770e+01 2.5404087430e+01 2.5404081436e+01 2.5403886996e+01 2.5403890239e+01 1.1908231585e-01 1.5000000000e+00 1.0000000000e+00 1.1941528320e-01 1.1404418945e-01 1.1908231303e-01 1.1908227531e-01 1.1908231585e-01 1.1908231585e-01 9.4109556024e-02 9.4109554309e-02 9.4109504018e-02 0 1 0 0 0 0 0 0
4 1.9228809562e-02 1.9228962273e-02 1.9228950921e-02 3.2000000000e+01 2.5600000000e+02 1.9408795815e-02 1.9689301908e-02 1.9228808837e-02 1.9228801837e-02 1.9228809562e-02 1.9228809562e-02 2.3721627847e+01 2.3721642887e+01 2.3721635676e+01 2.3721631455e+01 2.3721609336e+01 1.3162661946e-02 1.6777216000e+07 1.0000000000e+00 1.3496398926e-02 1.1672973633e-02 1.3162660296e-02 1.3162648189e-02 1.3162661946e-02 1.3162661946e-02 1.1591511616e-02 1.1591510731e-02 1.1591502116e-02 0 1 0 0 0 0 0 0
5 1.1582053447e-02 1.1581834276e-02 1.1581838673e-02 3.2000000000e+01 4.0960000000e+03 1.1820037536e-02 1.1155917636e-02 1.1582051952e-02 1.1582003894e-02 1.1582053447e-02 1.1582053447e-02 1.2402093829e+01 1.2402204089e+01 1.2402180978e+01 1.2402100729e+01 1.2402081490e+01 3.1557628140e-03 1.6777216000e+07 1.0000000000e+00 3.2577514648e-03 2.8266906738e-03 3.1557620387e-03 3.1557597104e-03 3.1557628140e-03 3.1557628140e-03 2.6172374758e-03 2.6172369253e-03 2.6172348880e-03 0 1 0 0 0 0 0 0
6 3.2358617048e-03 3.2357170332e-03 3.2357240602e-03 3.2000000000e+01 4.0960000000e+03 3.1925529372e-03 3.0099677749e-03 3.2358617861e-03 3.2358442194e-03 3.2358617048e-03 3.2358617048e-03 1.0454205925e+01 1.0454240868e+01 1.0454217449e+01 1.0454220717e+01 1.0454176440e+01 7.9016820519e-04 1.6777216000e+07 1.6777216000e+07 7.7915191650e-04 6.1607360840e-04 7.9016828386e-04 7.9016765812e-04 7.9016820519e-04 7.9016820519e-04 7.0274399607e-04 7.0274400059e-04 7.0274340396e-04 0 0 0 0 0 0 0 0
7 2.0279715786e-03 2.0280647286e-03 2.0280664103e-03 3.2000000000e+01 4.0960000000e+03 2.0058199127e-03 1.7435127999e-03 2.0279708873e-03 2.0279662904e-03 2.0279715786e-03 2.0279715786e-03 7.9832050068e+00 7.9832431138e+00 7.9832091112e+00 7.9832272909e+00 7.9831618614e+00 6.3346464113e-05 1.6777216000e+07 1.6777216000e+07 6.2465667725e-05 5.0544738770e-05 6.3346458774e-05 6.3346400566e-05 6.3346464113e-05 6.3346464113e-05 8.8034268738e-05 8.8034252258e-05 8.8034175860e-05 0 0 0 0 0 0 0 0
8 1.1800708682e-03 1.1800495238e-03 1.1800498610e-03 3.2000000000e+01 4.0960000000e+03 1.1708573055e-03 1.2267914577e-03 1.1800702369e-03 1.1800633005e-03 1.1800708682e-03 1.1800708682e-03 6.6297067905e+00 6.6297418518e+00 6.6297082353e+00 6.6297368837e+00 6.6296562475e+00 2.9321443098e-05 1.6777216000e+07 1.6777216000e+07 2.8908252716e-05 2.7120113373e-05 2.9321430702e-05 2.9321402508e-05 2.9321443098e-05 2.9321443098e-05 3.4128241166e-05 3.4128217521e-05 3.4128210245e-05 0 0 0 0 0 0 0 0
9 4.4813174537e-04 4.4810946363e-04 4.4810927336e-04 3.2000000000e+01 4.0960000000e+03 3.9555302114e-04 5.2504426679e-04 4.4813069492e-04 4.4813050466e-04 4.4813174537e-04 4.4813174537e-04 5.6662686110e+00 5.6663045657e+00 5.6662574687e+00 5.6663045577e+00 5.6662037193e+00 5.0386311935e-06 1.6777216000e+07 1.6777216000e+07 5.8412551880e-06 7.9274177551e-06 5.0386283874e-06 5.0386202020e-06 5.0386311935e-06 5.0386311935e-06 7.0937552226e-06 7.0937430792e-06 7.0937617238e-06 0 0 0 0 0 0 0 0
