matrix=data/matrices/bcsstk03.mtx n=112 seed=19
iter res_d res_f res_ffma res_p8q res_p8n res_p16q res_p16n res_p32q res_p32n res_p64q res_p64n solerr_d solerr_f solerr_p32q solerr_p32n pAp_d pAp_p8q pAp_p8n pAp_p16q pAp_p16n pAp_p32q pAp_p32n pAp_p64q pAp_p64n guard_p8q guard_p8n guard_p16q guard_p16n guard_p32q guard_p32n guard_p64q guard_p64n
0 7.6534188988e+10 7.6534180302e+10 7.6534180302e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 7.6530002244e+10 7.6288582077e+10 7.6534188988e+10 7.6534188988e+10 6.0574635145e+00 6.0574608124e+00 6.0574768090e+00 6.0573970730e+00 1.5753850653e+12 1.6777216000e+07 1.6777216000e+07 1.6492674417e+12 1.0995116278e+12 1.5753805824e+12 1.5753973596e+12 1.5753850653e+12 1.5753850653e+12 0 0 0 0 0 0 0 0
1 8.9398635439e+09 8.9398458489e+09 8.9398433891e+09 0.0000000000e+00 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 8.9393440357e+09 8.9292624445e+09 8.9398635439e+09 8.9398635439e+09 6.2600153398e+00 6.2600154772e+00 6.2600155876e+00 6.2600203619e+00 1.6953701475e+11 1.6777216000e+07 1.6777216000e+07 1.7179869184e+11 1.0307921510e+11 1.6953796198e+11 1.6953481626e+11 1.6953701475e+11 1.6953701475e+11 0 0 0 0 0 0 0 0
2 8.1337462445e+09 8.1337693588e+09 8.1337723327e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 8.1331956405e+09 8.1287645883e+09 8.1337462445e+09 8.1337462445e+09 4.4195043578e+00 4.4195043402e+00 4.4195052512e+00 4.4195093652e+00 1.0269007618e+10 1.6777216000e+07 1.6777216000e+07 1.2884901888e+10 8.5899345920e+09 1.0269032448e+10 1.0268672000e+10 1.0269007618e+10 1.0269007618e+10 0 0 0 0 0 0 0 0
3 2.9758331619e+09 2.9758397522e+09 2.9758386438e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 2.9757692732e+09 2.9761476051e+09 2.9758331619e+09 2.9758331619e+09 3.9909864899e+00 3.9909866386e+00 3.9909881430e+00 3.9910002460e+00 3.3736748436e+09 1.6777216000e+07 1.6777216000e+07 4.1607495680e+09 3.4896609280e+09 3.3736704000e+09 3.3735557120e+09 3.3736748436e+09 3.3736748436e+09 0 0 0 0 0 0 0 0
4 2.8058357111e+09 2.8058399813e+09 2.8058415488e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 2.8057605295e+09 2.8051585426e+09 2.8058357111e+09 2.8058357111e+09 3.7334102001e+00 3.7334101772e+00 3.7334120179e+00 3.7334174318e+00 1.8568214987e+09 1.6777216000e+07 1.6777216000e+07 4.2949672960e+09 3.3554432000e+09 1.8568140800e+09 1.8567618560e+09 1.8568214987e+09 1.8568214987e+09 0 0 0 0 0 0 0 0
5 1.4463024415e+09 1.4463063922e+09 1.4463056795e+09 0.0000000000e+00 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.4462505149e+09 1.4461531997e+09 1.4463024415e+09 1.4463024415e+09 2.9601600282e+00 2.9601593421e+00 2.9601584321e+00 2.9601598115e+00 4.3496541721e+08 -1.6777216000e+07 -1.6777216000e+07 3.4896609280e+09 2.6843545600e+09 4.3496371200e+08 4.3495142400e+08 4.3496541721e+08 4.3496541721e+08 1 1 0 0 0 0 0 0
6 1.5155076182e+09 1.5155049103e+09 1.5155053638e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.5155315272e+09 1.5147884374e+09 1.5155076182e+09 1.5155076182e+09 2.4006140428e+00 2.4006122380e+00 2.4006042000e+00 2.4006038255e+00 2.5280889004e+08 -1.6777216000e+07 1.6777216000e+07 1.7179869184e+10 4.2949672960e+09 2.5280678400e+08 2.5280134400e+08 2.5280889004e+08 2.5280889004e+08 1 0 0 0 0 0 0 0
7 1.1800496586e+09 1.1800616490e+09 1.1800621148e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.1800240293e+09 1.1803817750e+09 1.1800496586e+09 1.1800496586e+09 1.9907822963e+00 1.9907799616e+00 1.9907631097e+00 1.9907550612e+00 1.4303048780e+08 1.6777216000e+07 -1.6777216000e+07 1.0737418240e+10 4.2949672960e+09 1.4302867200e+08 1.4302713600e+08 1.4303048780e+08 1.4303048780e+08 0 1 0 0 0 0 0 0
8 6.5941521670e+08 6.5940870736e+08 6.5940899395e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 6.5945343961e+08 6.5902647069e+08 6.5941521670e+08 6.5941521670e+08 1.7628525624e+00 1.7628509942e+00 1.7628272389e+00 1.7628220868e+00 1.6496917356e+08 1.6777216000e+07 -1.6777216000e+07 1.0737418240e+10 3.6238786560e+09 1.6496672000e+08 1.6496537600e+08 1.6496917356e+08 1.6496917356e+08 0 1 0 0 0 0 0 0
9 7.2356867576e+08 7.2357679988e+08 7.2357715603e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 7.2356302882e+08 7.2375750888e+08 7.2356867576e+08 7.2356867576e+08 1.6451531882e+00 1.6451511997e+00 1.6451284233e+00 1.6451162640e+00 1.0908200106e+08 1.6777216000e+07 -1.6777216000e+07 -4.3980465111e+12 4.2949672960e+09 1.0908041600e+08 1.0908028800e+08 1.0908200106e+08 1.0908200106e+08 0 1 1 0 0 0 0 0
